gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Gm4852,-0.369,-0.464,0.614,0.369,-0.086,0.91,0.464,0.086,0.998,-0.614,-0.91,-0.998
Tmem64,0.65,0.184,-0.115,-0.65,-0.428,-0.703,-0.184,0.428,-0.275,0.115,0.703,0.275
Abca7,0.565,1.507,0.709,-0.565,0.86,0.131,-1.507,-0.86,-0.73,-0.709,-0.131,0.73
Gm20815,,,,,,,,,,,,
Spaca4,0.0,-0.637,0.0,0.0,-0.583,0.0,0.637,0.583,0.629,0.0,0.0,-0.629
Dad1,-0.034,-0.796,-0.43,0.034,-0.695,-0.361,0.796,0.695,0.335,0.43,0.361,-0.335
Rpl15-ps4,0.218,-0.297,0.267,-0.218,-0.473,0.0,0.297,0.473,0.519,-0.267,0.0,-0.519
Mon1b,0.728,0.61,1.325,-0.728,-0.109,0.543,-0.61,0.109,0.653,-1.325,-0.543,-0.653
Gm44856,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm49929,,,,,,,,,,,,
Gm42773,,,,,,,,,,,,
Pglyrp4,,,,,,,,,,,,
Reln,-0.447,-0.91,-0.489,0.447,-0.421,-0.034,0.91,0.421,0.391,0.489,0.034,-0.391
Cst9,,,,,,,,,,,,
Ldlrap1,0.737,2.207,1.319,-0.737,1.339,0.528,-2.207,-1.339,-0.814,-1.319,-0.528,0.814
Thap6,-0.35,0.24,0.675,0.35,0.54,0.937,-0.24,-0.54,0.397,-0.675,-0.937,-0.397
Gm14058,,,,,,,,,,,,
Gm48645,,,,,,,,,,,,
Gm14251,-0.165,-0.493,-0.353,0.165,-0.297,-0.169,0.493,0.297,0.13,0.353,0.169,-0.13
1700030J22Rik,0.097,-0.598,0.144,-0.097,-0.631,0.041,0.598,0.631,0.683,-0.144,-0.041,-0.683
1110038F14Rik,0.163,0.11,0.051,-0.163,-0.048,-0.103,-0.11,0.048,-0.055,-0.051,0.103,0.055
Zfp459,-1.636,-1.887,-0.534,1.636,-0.229,1.011,1.887,0.229,1.241,0.534,-1.011,-1.241
Gm9252,-0.308,-0.295,0.0,0.308,0.012,0.331,0.295,-0.012,0.319,0.0,-0.331,-0.319
Adamts15,-0.557,-0.665,-0.889,0.557,-0.091,-0.297,0.665,0.091,-0.209,0.889,0.297,0.209
Tkfc,-0.247,0.158,0.249,0.247,0.37,0.454,-0.158,-0.37,0.083,-0.249,-0.454,-0.083
Opa3,-0.064,-0.186,-0.265,0.064,-0.112,-0.184,0.186,0.112,-0.072,0.265,0.184,0.072
Gm47929,0.0,-0.278,-0.537,0.0,-0.26,-0.493,0.278,0.26,-0.228,0.537,0.493,0.228
Slc5a11,1.409,1.335,0.627,-1.409,-0.038,-0.69,-1.335,0.038,-0.64,-0.627,0.69,0.64
Olfr1367,,,,,,,,,,,,
Gm47899,-0.735,-0.289,-0.392,0.735,0.409,0.316,0.289,-0.409,-0.093,0.392,-0.316,0.093
Nup54,0.901,-0.043,-0.426,-0.901,-0.864,-1.214,0.043,0.864,-0.35,0.426,1.214,0.35
Rpl21,0.597,0.141,0.595,-0.597,-0.417,-0.002,-0.141,0.417,0.415,-0.595,0.002,-0.415
Runx3,-0.011,0.551,0.266,0.011,0.513,0.252,-0.551,-0.513,-0.261,-0.266,-0.252,0.261
Aldoa-ps4,0.217,0.244,-0.038,-0.217,0.0,-0.233,-0.244,0.0,-0.258,0.038,0.233,0.258
Gm7212,,,,,,,,,,,,
Gm8412,0.0,-0.294,-0.251,0.0,-0.274,-0.235,0.294,0.274,0.039,0.251,0.235,-0.039
Tafa2,-0.921,-1.736,0.475,0.921,-0.791,1.302,1.736,0.791,2.031,-0.475,-1.302,-2.031
Gm18453,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Anxa8,-1.272,0.249,-0.87,1.272,1.372,0.384,-0.249,-1.372,-1.017,0.87,-0.384,1.017
Zc3h12a,0.967,1.57,0.639,-0.967,0.55,-0.301,-1.57,-0.55,-0.852,-0.639,0.301,0.852
Mpc2,1.104,0.897,0.882,-1.104,-0.192,-0.21,-0.897,0.192,-0.017,-0.882,0.21,0.017
Gm6669,-0.203,0.932,0.11,0.203,1.048,0.286,-0.932,-1.048,-0.764,-0.11,-0.286,0.764
Gm5274,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Gm20495,,,,,,,,,,,,
Hist2h2aa2,0.181,-0.2,0.073,-0.181,-0.347,-0.098,0.2,0.347,0.249,-0.073,0.098,-0.249
Slco4c1,-0.533,0.0,0.0,0.533,0.515,0.536,0.0,-0.515,0.0,0.0,-0.536,0.0
Adam34,,,,,,,,,,,,
Gm3261,,,,,,,,,,,,
Gm45246,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Cyp3a41b,,,,,,,,,,,,
Cabp2,,,,,,,,,,,,
Gm15560,0.554,0.266,0.604,-0.554,-0.26,0.0,-0.266,0.26,0.304,-0.604,0.0,-0.304
Parl,1.987,1.393,1.227,-1.987,-0.545,-0.701,-1.393,0.545,-0.155,-1.227,0.701,0.155
Med13l,-0.024,1.257,-0.104,0.024,1.169,-0.074,-1.257,-1.169,-1.244,0.104,0.074,1.244
Sec22c,0.585,1.438,-0.463,-0.585,0.778,-0.96,-1.438,-0.778,-1.745,0.463,0.96,1.745
Ift22,1.595,0.139,0.339,-1.595,-1.333,-1.156,-0.139,1.333,0.182,-0.339,1.156,-0.182
Tmem120a,0.297,0.73,0.924,-0.297,0.393,0.568,-0.73,-0.393,0.173,-0.924,-0.568,-0.173
Wscd2,-1.025,-1.192,-1.124,1.025,-0.15,-0.085,1.192,0.15,0.066,1.124,0.085,-0.066
Gm3486,,,,,,,,,,,,
Gm49591,,,,,,,,,,,,
Pik3r2,1.706,-0.531,0.462,-1.706,-2.055,-1.146,0.531,2.055,0.911,-0.462,1.146,-0.911
Iglv3,-0.884,-0.385,0.36,0.884,0.456,1.146,0.385,-0.456,0.69,-0.36,-1.146,-0.69
Eps8,1.194,1.173,1.052,-1.194,-0.024,-0.126,-1.173,0.024,-0.102,-1.052,0.126,0.102
Taf11,-0.316,0.671,0.334,0.316,0.9,0.593,-0.671,-0.9,-0.311,-0.334,-0.593,0.311
Gm10292,,,,,,,,,,,,
Gm46593,0.0,-0.783,-0.309,0.0,-0.716,-0.287,0.783,0.716,0.422,0.309,0.287,-0.422
Gm10031,1.238,-0.882,-0.443,-1.238,-1.934,-1.535,0.882,1.934,0.401,0.443,1.535,-0.401
Rbbp6,0.453,1.56,0.39,-0.453,1.011,-0.058,-1.56,-1.011,-1.069,-0.39,0.058,1.069
Zfp516,-1.761,-0.586,-2.254,1.761,1.082,-0.43,0.586,-1.082,-1.526,2.254,0.43,1.526
Olfr1259,0.0,-0.531,-0.295,0.0,-0.489,-0.275,0.531,0.489,0.21,0.295,0.275,-0.21
Tprgl,0.569,2.242,1.052,-0.569,1.528,0.44,-2.242,-1.528,-1.088,-1.052,-0.44,1.088
Trpc4ap,-1.159,-1.402,-0.691,1.159,-0.221,0.429,1.402,0.221,0.651,0.691,-0.429,-0.651
Ttll2,,,,,,,,,,,,
Kif2b,,,,,,,,,,,,
Dhps,0.979,0.043,-0.066,-0.979,-0.857,-0.956,-0.043,0.857,-0.1,0.066,0.956,0.1
Ero1lb,1.118,-0.843,-0.159,-1.118,-1.792,-1.169,0.843,1.792,0.625,0.159,1.169,-0.625
Gm3238,,,,,,,,,,,,
Meox2,,,,,,,,,,,,
Serpinb9b,1.515,-1.761,0.785,-1.515,-2.993,-0.668,1.761,2.993,2.324,-0.785,0.668,-2.324
Drg2,1.3,-0.822,-0.439,-1.3,-1.942,-1.593,0.822,1.942,0.35,0.439,1.593,-0.35
Nlrp4a,0.564,-0.26,0.004,-0.564,-0.752,-0.523,0.26,0.752,0.243,-0.004,0.523,-0.243
Gm19320,,,,,,,,,,,,
Foxl1,1.422,-0.336,0.303,-1.422,-1.6,-1.131,0.336,1.6,0.586,-0.303,1.131,-0.586
Nxpe3,0.078,1.934,0.54,-0.078,1.697,0.421,-1.934,-1.697,-1.284,-0.54,-0.421,1.284
Col8a2,-1.413,-0.392,-1.426,1.413,0.952,0.011,0.392,-0.952,-0.956,1.426,-0.011,0.956
Gm37290,,,,,,,,,,,,
Glrx3,0.242,-0.719,-0.395,-0.242,-0.878,-0.582,0.719,0.878,0.297,0.395,0.582,-0.297
Tmcc1,-1.018,-0.497,-0.533,1.018,0.477,0.447,0.497,-0.477,-0.031,0.533,-0.447,0.031
Gm46474,,,,,,,,,,,,
Il17f,0.525,-0.41,0.541,-0.525,-0.855,0.008,0.41,0.855,0.874,-0.541,-0.008,-0.874
Gm38360,,,,,,,,,,,,
Gm47463,,,,,,,,,,,,
Gm14669,,,,,,,,,,,,
Kif28,1.336,0.878,-0.265,-1.336,-0.459,-1.476,-0.878,0.459,-1.051,0.265,1.476,1.051
Pla2g15,0.58,-0.108,-0.166,-0.58,-0.63,-0.684,0.108,0.63,-0.053,0.166,0.684,0.053
Clec2g,-0.226,-1.035,-0.915,0.226,-0.733,-0.623,1.035,0.733,0.115,0.915,0.623,-0.115
Trav7-1,,,,,,,,,,,,
Lrrc3b,,,,,,,,,,,,
Gm29519,,,,,,,,,,,,
Wnt10a,-0.055,-0.444,0.209,0.055,-0.355,0.241,0.444,0.355,0.598,-0.209,-0.241,-0.598
Gm14202,,,,,,,,,,,,
Olfr23,0.004,0.307,0.722,-0.004,0.278,0.66,-0.307,-0.278,0.371,-0.722,-0.66,-0.371
Qars,0.789,0.465,1.471,-0.789,-0.297,0.622,-0.465,0.297,0.92,-1.471,-0.622,-0.92
Olfr1095,,,,,,,,,,,,
Gm28253,,,,,,,,,,,,
Gm45497,,,,,,,,,,,,
Ighv1-19-1,,,,,,,,,,,,
Ppp1ccb,-0.469,-1.168,-0.586,0.469,-0.638,-0.107,1.168,0.638,0.531,0.586,0.107,-0.531
Gm20526,,,,,,,,,,,,
Gm8385,,,,,,,,,,,,
Serpina3j,,,,,,,,,,,,
Vmn2r4,1.005,0.436,-0.195,-1.005,-0.525,-1.103,-0.436,0.525,-0.58,0.195,1.103,0.58
Ak3,0.906,-0.578,0.33,-0.906,-1.356,-0.527,0.578,1.356,0.83,-0.33,0.527,-0.83
Cd207,,,,,,,,,,,,
Gm15229,0.217,-0.083,-0.368,-0.217,-0.275,-0.538,0.083,0.275,-0.257,0.368,0.538,0.257
Ptpn14,1.422,0.936,0.005,-1.422,-0.463,-1.323,-0.936,0.463,-0.868,-0.005,1.323,0.868
3110082I17Rik,-0.473,-0.916,-0.296,0.473,-0.403,0.167,0.916,0.403,0.575,0.296,-0.167,-0.575
Olfr633,0.909,1.014,0.876,-0.909,0.096,-0.044,-1.014,-0.096,-0.142,-0.876,0.044,0.142
Gm49840,,,,,,,,,,,,
Arhgap4,-0.207,1.04,-0.38,0.207,1.138,-0.158,-1.04,-1.138,-1.296,0.38,0.158,1.296
Gm16101,,,,,,,,,,,,
Xlr3d-ps,,,,,,,,,,,,
Lrpprc,0.426,-1.975,-1.324,-0.426,-2.193,-1.598,1.975,2.193,0.596,1.324,1.598,-0.596
Ppp6r2,-0.455,0.513,0.272,0.455,0.885,0.665,-0.513,-0.885,-0.221,-0.272,-0.665,0.221
Gm3183,0.311,0.352,0.345,-0.311,0.036,0.028,-0.352,-0.036,-0.009,-0.345,-0.028,0.009
Gm11562,,,,,,,,,,,,
Gm11371,,,,,,,,,,,,
Slamf8,-1.11,-0.666,-1.814,1.11,0.413,-0.652,0.666,-0.413,-1.064,1.814,0.652,1.064
Gm29524,,,,,,,,,,,,
Pef1,0.518,0.801,1.179,-0.518,0.257,0.601,-0.801,-0.257,0.345,-1.179,-0.601,-0.345
Gm14201,,,,,,,,,,,,
Sh3bgrl,-0.114,2.998,1.48,0.114,2.84,1.454,-2.998,-2.84,-1.394,-1.48,-1.454,1.394
4933406M09Rik,,,,,,,,,,,,
Krtap10-10,,,,,,,,,,,,
Ckb-ps1,-0.505,0.31,-0.393,0.505,0.738,0.107,-0.31,-0.738,-0.641,0.393,-0.107,0.641
1700073E17Rik,-0.432,-0.403,-0.054,0.432,0.028,0.342,0.403,-0.028,0.315,0.054,-0.342,-0.315
Plxna4,0.756,0.045,0.24,-0.756,-0.663,-0.492,-0.045,0.663,0.179,-0.24,0.492,-0.179
Hist1h1b,0.088,-0.38,0.204,-0.088,-0.427,0.106,0.38,0.427,0.533,-0.204,-0.106,-0.533
Exoc3l4,-0.911,-0.304,-0.318,0.911,0.536,0.526,0.304,-0.536,-0.011,0.318,-0.526,0.011
Gm27475,,,,,,,,,,,,
Vezt,-0.18,0.182,-0.364,0.18,0.331,-0.167,-0.182,-0.331,-0.499,0.364,0.167,0.499
Gm2139,,,,,,,,,,,,
Olfr8,,,,,,,,,,,,
Pax8,0.425,-0.075,0.474,-0.425,-0.46,0.0,0.075,0.46,0.505,-0.474,0.0,-0.505
Cd209b,,,,,,,,,,,,
Fpr-rs5,,,,,,,,,,,,
Fxyd5,0.359,1.406,0.997,-0.359,0.956,0.583,-1.406,-0.956,-0.374,-0.997,-0.583,0.374
Gm18762,0.217,-0.068,0.266,-0.217,-0.26,0.0,0.068,0.26,0.305,-0.266,0.0,-0.305
Fuom,-0.139,-1.743,-0.438,0.139,-1.441,-0.268,1.743,1.441,1.196,0.438,0.268,-1.196
Gm38038,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm10681,,,,,,,,,,,,
Tmed7,0.586,2.202,0.747,-0.586,1.475,0.146,-2.202,-1.475,-1.33,-0.747,-0.146,1.33
Erg,0.083,-0.44,-0.232,-0.083,-0.476,-0.288,0.44,0.476,0.193,0.232,0.288,-0.193
Hebp1,-1.08,-0.794,-1.351,1.08,0.295,-0.17,0.794,-0.295,-0.489,1.351,0.17,0.489
Isyna1,0.143,-0.653,0.694,-0.143,-0.727,0.503,0.653,0.727,1.232,-0.694,-0.503,-1.232
Aco2,-0.217,-0.687,-0.83,0.217,-0.429,-0.559,0.687,0.429,-0.13,0.83,0.559,0.13
Tnmd,,,,,,,,,,,,
4930449A18Rik,,,,,,,,,,,,
Zscan4e,,,,,,,,,,,,
Gm18252,,,,,,,,,,,,
Syce1,-0.308,0.0,-0.25,0.308,0.311,0.054,0.0,-0.311,-0.258,0.25,-0.054,0.258
Aoc3,1.01,0.016,0.268,-1.01,-0.924,-0.698,-0.016,0.924,0.233,-0.268,0.698,-0.233
Igkv4-70,,,,,,,,,,,,
Scly,0.629,1.204,1.325,-0.629,0.522,0.632,-1.204,-0.522,0.11,-1.325,-0.632,-0.11
Ezr,0.545,-0.266,0.589,-0.545,-0.741,0.04,0.266,0.741,0.781,-0.589,-0.04,-0.781
Commd4,0.069,1.205,0.724,-0.069,1.036,0.596,-1.205,-1.036,-0.442,-0.724,-0.596,0.442
Gm13674,0.217,0.244,0.266,-0.217,0.0,0.0,-0.244,0.0,0.0,-0.266,0.0,0.0
Gm13501,,,,,,,,,,,,
Dll3,0.299,0.841,0.226,-0.299,0.495,-0.072,-0.841,-0.495,-0.575,-0.226,0.072,0.575
Serpina3f,-3.155,-1.951,-2.658,3.155,1.116,0.478,1.951,-1.116,-0.644,2.658,-0.478,0.644
Bspry,0.232,-1.489,0.107,-0.232,-1.571,-0.115,1.489,1.571,1.46,-0.107,0.115,-1.46
Gm14855,,,,,,,,,,,,
Gm13482,,,,,,,,,,,,
Gm14981,,,,,,,,,,,,
Gm15037,,,,,,,,,,,,
Cracr2a,-0.142,-0.312,-0.745,0.142,-0.155,-0.55,0.312,0.155,-0.396,0.745,0.55,0.396
Gm28097,0.0,-0.296,0.0,0.0,-0.275,0.0,0.296,0.275,0.32,0.0,0.0,-0.32
Rhoa,0.245,0.687,0.014,-0.245,0.403,-0.212,-0.687,-0.403,-0.615,-0.014,0.212,0.615
Gm4383,0.0,-0.295,-0.251,0.0,-0.274,-0.234,0.295,0.274,0.04,0.251,0.234,-0.04
Gm11953,-0.201,-0.869,-0.798,0.201,-0.605,-0.54,0.869,0.605,0.068,0.798,0.54,-0.068
Cox20b,,,,,,,,,,,,
Gm49047,,,,,,,,,,,,
Smug1,1.36,1.725,1.676,-1.36,0.331,0.285,-1.725,-0.331,-0.046,-1.676,-0.285,0.046
Men1,0.381,-1.166,0.599,-0.381,-1.412,0.197,1.166,1.412,1.614,-0.599,-0.197,-1.614
Rtn4r,,,,,,,,,,,,
Gm42674,0.0,0.0,-0.674,0.0,0.0,-0.618,0.0,0.0,-0.643,0.674,0.618,0.643
Krt23,,,,,,,,,,,,
Gm5184,,,,,,,,,,,,
Slco1a5,,,,,,,,,,,,
Klk6,,,,,,,,,,,,
Gm17205,0.701,0.209,-2.077,-0.701,-0.453,-2.53,-0.209,0.453,-2.09,2.077,2.53,2.09
Pdp1,-0.579,-0.454,-0.281,0.579,0.114,0.274,0.454,-0.114,0.159,0.281,-0.274,-0.159
Eif1-ps2,0.0,-0.278,-0.297,0.0,-0.259,-0.276,0.278,0.259,-0.016,0.297,0.276,0.016
Fn3krp,-1.092,-0.155,-1.012,1.092,0.859,0.08,0.155,-0.859,-0.784,1.012,-0.08,0.784
Gm37098,0.055,0.417,0.121,-0.055,0.335,0.06,-0.417,-0.335,-0.277,-0.121,-0.06,0.277
Bbs7,-0.591,-1.48,-0.736,0.591,-0.816,-0.129,1.48,0.816,0.693,0.736,0.129,-0.693
Bbox1,,,,,,,,,,,,
Gm5217,0.642,-0.474,-0.322,-0.642,-1.032,-0.895,0.474,1.032,0.141,0.322,0.895,-0.141
Olfr1383,0.927,-0.701,0.427,-0.927,-1.426,-0.516,0.701,1.426,1.022,-0.427,0.516,-1.022
En1,,,,,,,,,,,,
Krtap7-1,,,,,,,,,,,,
Cryzl1,1.679,0.357,1.618,-1.679,-1.213,-0.073,-0.357,1.213,1.151,-1.618,0.073,-1.151
Olfr680-ps1,,,,,,,,,,,,
Olfr1510,,,,,,,,,,,,
Gm7361,,,,,,,,,,,,
Olfr456,,,,,,,,,,,,
Gm45026,,,,,,,,,,,,
Igkv9-123,,,,,,,,,,,,
Gm14098,-0.309,-0.498,0.0,0.309,-0.165,0.332,0.498,0.165,0.504,0.0,-0.332,-0.504
Smkr-ps,-0.134,-0.912,0.361,0.134,-0.69,0.452,0.912,0.69,1.173,-0.361,-0.452,-1.173
Pitpnm1,1.004,1.15,1.28,-1.004,0.133,0.251,-1.15,-0.133,0.118,-1.28,-0.251,-0.118
Mrps18c,0.982,0.487,0.597,-0.982,-0.455,-0.355,-0.487,0.455,0.1,-0.597,0.355,-0.1
Gm10540,,,,,,,,,,,,
Cfl1,-0.397,-0.583,-0.245,0.397,-0.17,0.139,0.583,0.17,0.309,0.245,-0.139,-0.309
Lamtor4,0.205,0.264,-0.222,-0.205,0.053,-0.391,-0.264,-0.053,-0.445,0.222,0.391,0.445
Zbtb26,-0.623,0.307,-0.6,0.623,0.85,0.025,-0.307,-0.85,-0.831,0.6,-0.025,0.831
Ppp2r5a,-0.566,-0.544,0.061,0.566,0.02,0.572,0.544,-0.02,0.552,-0.061,-0.572,-0.552
Ldb1,0.113,0.57,0.636,-0.113,0.418,0.478,-0.57,-0.418,0.06,-0.636,-0.478,-0.06
Skap2,0.4,0.584,0.265,-0.4,0.167,-0.126,-0.584,-0.167,-0.294,-0.265,0.126,0.294
Ociad1,0.491,-0.128,1.095,-0.491,-0.565,0.551,0.128,0.565,1.118,-1.095,-0.551,-1.118
4930578I06Rik,,,,,,,,,,,,
AC131105.1,0.257,0.293,0.687,-0.257,0.032,0.385,-0.293,-0.032,0.353,-0.687,-0.385,-0.353
Gm6309,,,,,,,,,,,,
Gm5259,-0.3,0.883,-0.31,0.3,1.075,-0.006,-0.883,-1.075,-1.086,0.31,0.006,1.086
Slc35a1,0.657,0.605,1.229,-0.657,-0.05,0.517,-0.605,0.05,0.569,-1.229,-0.517,-0.569
Gm8604,,,,,,,,,,,,
Polr3k,0.843,-1.619,0.092,-0.843,-2.247,-0.686,1.619,2.247,1.564,-0.092,0.686,-1.564
Spata31d1c,,,,,,,,,,,,
Tcam1,-0.393,-0.166,0.115,0.393,0.209,0.466,0.166,-0.209,0.258,-0.115,-0.466,-0.258
Traj37,-0.029,-0.062,-0.958,0.029,-0.031,-0.847,0.062,0.031,-0.82,0.958,0.847,0.82
Gm6914,0.217,0.244,-0.399,-0.217,0.0,-0.566,-0.244,0.0,-0.591,0.399,0.566,0.591
Lrrc38,,,,,,,,,,,,
Gm48345,,,,,,,,,,,,
Zfp40,0.975,0.585,0.122,-0.975,-0.354,-0.783,-0.585,0.354,-0.426,-0.122,0.783,0.426
Olfr759-ps1,,,,,,,,,,,,
Vmn1r18,-0.387,-0.16,-0.59,0.387,0.208,-0.185,0.16,-0.208,-0.393,0.59,0.185,0.393
Cldn24,,,,,,,,,,,,
Gm15377,,,,,,,,,,,,
Mtch2,1.205,-0.367,0.785,-1.205,-1.436,-0.386,0.367,1.436,1.053,-0.785,0.386,-1.053
Nkx2-9,-0.589,-0.323,-0.755,0.589,0.234,-0.147,0.323,-0.234,-0.38,0.755,0.147,0.38
Olfr1247,-0.514,-0.191,-0.528,0.514,0.295,-0.012,0.191,-0.295,-0.307,0.528,0.012,0.307
Gm12497,,,,,,,,,,,,
Ube2u,0.42,0.094,-0.55,-0.42,-0.307,-0.865,-0.094,0.307,-0.585,0.55,0.865,0.585
Gm5195,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Ighv1-27,,,,,,,,,,,,
Gm11952,-0.534,0.0,-0.249,0.534,0.516,0.254,0.0,-0.516,-0.258,0.249,-0.254,0.258
Utp14b-ps1,1.061,0.655,0.744,-1.061,-0.395,-0.319,-0.655,0.395,0.08,-0.744,0.319,-0.08
Phlda3,0.304,0.874,-0.608,-0.304,0.51,-0.826,-0.874,-0.51,-1.361,0.608,0.826,1.361
Prdm16,-0.416,-1.022,0.618,0.416,-0.546,0.944,1.022,0.546,1.501,-0.618,-0.944,-1.501
Wscd1,0.0,-0.279,0.0,0.0,-0.26,0.0,0.279,0.26,0.305,0.0,0.0,-0.305
Kel,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Catspere2,-0.482,0.731,0.519,0.482,1.102,0.912,-0.731,-1.102,-0.205,-0.519,-0.912,0.205
Gm13439,,,,,,,,,,,,
Gm28724,0.0,0.0,-0.25,0.0,0.0,-0.233,0.0,0.0,-0.258,0.25,0.233,0.258
Gm8850,-1.066,-0.173,0.005,1.066,0.818,0.984,0.173,-0.818,0.164,-0.005,-0.984,-0.164
Gm11645,-0.218,0.166,-0.132,0.218,0.35,0.08,-0.166,-0.35,-0.274,0.132,-0.08,0.274
Mnd1-ps,0.0,-0.295,-0.251,0.0,-0.274,-0.234,0.295,0.274,0.04,0.251,0.234,-0.04
Gm10177,-0.115,-1.128,-0.379,0.115,-0.924,-0.241,1.128,0.924,0.685,0.379,0.241,-0.685
Crot,-0.576,0.896,0.231,0.576,1.344,0.738,-0.896,-1.344,-0.607,-0.231,-0.738,0.607
Gm2387,0.166,0.415,0.621,-0.166,0.227,0.417,-0.415,-0.227,0.19,-0.621,-0.417,-0.19
Gm11188,,,,,,,,,,,,
Fpr-rs6,,,,,,,,,,,,
Gm43035,,,,,,,,,,,,
Cd84,0.224,0.907,0.04,-0.224,0.624,-0.168,-0.907,-0.624,-0.792,-0.04,0.168,0.792
Bcl2l15,0.541,-0.169,0.734,-0.541,-0.649,0.158,0.169,0.649,0.826,-0.734,-0.158,-0.826
Hsd17b13,-0.228,-0.47,-0.464,0.228,-0.22,-0.213,0.47,0.22,0.007,0.464,0.213,-0.007
Dgkb,0.23,-0.071,-0.297,-0.23,-0.276,-0.485,0.071,0.276,-0.203,0.297,0.485,0.203
Mroh5,0.0,0.0,-0.295,0.0,0.0,-0.275,0.0,0.0,-0.299,0.295,0.275,0.299
Cyp4b1-ps1,,,,,,,,,,,,
Gm14931,,,,,,,,,,,,
Fgf13,-0.873,-0.638,-0.808,0.873,0.217,0.062,0.638,-0.217,-0.155,0.808,-0.062,0.155
Gm2115,-0.512,-0.103,0.278,0.512,0.375,0.725,0.103,-0.375,0.351,-0.278,-0.725,-0.351
Gm19668,,,,,,,,,,,,
Trim23,0.9,0.708,0.348,-0.9,-0.178,-0.507,-0.708,0.178,-0.33,-0.348,0.507,0.33
Krt35,-0.714,0.691,0.368,0.714,1.266,0.984,-0.691,-1.266,-0.311,-0.368,-0.984,0.311
Ube2v2,-0.516,-0.904,0.537,0.516,-0.352,0.962,0.904,0.352,1.318,-0.537,-0.962,-1.318
Nrip1,-0.103,0.021,0.793,0.103,0.114,0.818,-0.021,-0.114,0.705,-0.793,-0.818,-0.705
Kiz,0.258,2.295,1.234,-0.258,1.856,0.884,-2.295,-1.856,-0.988,-1.234,-0.884,0.988
Gm6929,,,,,,,,,,,,
Lce1b,,,,,,,,,,,,
Ythdf3,0.538,0.614,0.188,-0.538,0.07,-0.319,-0.614,-0.07,-0.389,-0.188,0.319,0.389
Gm5946,-0.318,0.0,0.0,0.318,0.32,0.34,0.0,-0.32,0.0,0.0,-0.34,0.0
Gm13930,,,,,,,,,,,,
Tcp11x2,,,,,,,,,,,,
Gm4057,,,,,,,,,,,,
Setd7,0.023,0.913,-0.005,-0.023,0.813,-0.026,-0.913,-0.813,-0.839,0.005,0.026,0.839
Traj52,-0.78,0.257,-0.938,0.78,0.951,-0.137,-0.257,-0.951,-1.096,0.938,0.137,1.096
Cngb3,,,,,,,,,,,,
Gm2892,,,,,,,,,,,,
Krtap19-1,,,,,,,,,,,,
Impa1,0.589,-0.163,0.253,-0.589,-0.687,-0.308,0.163,0.687,0.38,-0.253,0.308,-0.38
Jam2,-0.778,-0.577,-1.139,0.778,0.186,-0.322,0.577,-0.186,-0.51,1.139,0.322,0.51
Gm7422,0.165,-0.388,-0.124,-0.165,-0.499,-0.265,0.388,0.499,0.244,0.124,0.265,-0.244
Necap2,0.627,0.392,1.153,-0.627,-0.215,0.479,-0.392,0.215,0.694,-1.153,-0.479,-0.694
H2-T22,-0.779,-0.009,0.065,0.779,0.704,0.771,0.009,-0.704,0.068,-0.065,-0.771,-0.068
Cherp,1.782,-0.074,0.253,-1.782,-1.699,-1.402,0.074,1.699,0.299,-0.253,1.402,-0.299
Cd276,-0.094,0.326,-0.41,0.094,0.384,-0.287,-0.326,-0.384,-0.674,0.41,0.287,0.674
Gm19801,,,,,,,,,,,,
Gdpd1,-0.099,-1.59,-1.377,0.099,-1.346,-1.154,1.59,1.346,0.203,1.377,1.154,-0.203
Gm8079,0.0,0.0,-0.295,0.0,0.0,-0.275,0.0,0.0,-0.299,0.295,0.275,0.299
Gm16357,,,,,,,,,,,,
Gm6541,,,,,,,,,,,,
Gm13378,-1.575,-1.243,-1.203,1.575,0.309,0.348,1.243,-0.309,0.038,1.203,-0.348,-0.038
Gm36245,,,,,,,,,,,,
Cdh17,-0.336,-0.411,-0.129,0.336,-0.067,0.191,0.411,0.067,0.26,0.129,-0.191,-0.26
Mrpl41,0.248,-1.428,-1.355,-0.248,-1.53,-1.462,1.428,1.53,0.069,1.355,1.462,-0.069
