gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Trim13,0.929,0.617,0.322,0.929,0.59,0.323,0.617,0.59,0.653,0.322,0.323,0.653
Gm6312,,,,,,,,,,,,
Defb13,,,,,,,,,,,,
Gm18502,,,,,,,,,,,,
Clgn,0.322,0.768,0.923,0.322,0.237,0.313,0.768,0.237,0.856,0.923,0.313,0.856
Gm12569,0.638,0.421,0.922,0.638,0.763,0.731,0.421,0.763,0.516,0.922,0.731,0.516
Gm18519,,,,,,,,,,,,
Atg3,0.428,0.677,0.779,0.428,0.73,0.326,0.677,0.73,0.524,0.779,0.326,0.524
Gm15057,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Gm10172,0.383,0.343,0.955,0.383,0.947,0.394,0.343,0.947,0.357,0.955,0.394,0.357
Pfdn1,0.494,0.948,0.558,0.494,0.494,0.928,0.948,0.494,0.551,0.558,0.928,0.551
Gm47125,,,,,,,,,,,,
Rpn1,0.863,0.406,0.763,0.863,0.359,0.665,0.406,0.359,0.628,0.763,0.665,0.628
Calr3,0.716,0.69,0.544,0.716,0.973,0.383,0.69,0.973,0.367,0.544,0.383,0.367
B020004J07Rik,,,,,,,,,,,,
Gm13719,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Itgb4,0.276,0.737,0.598,0.276,0.201,0.589,0.737,0.201,0.436,0.598,0.589,0.436
Rcbtb1,0.624,0.538,0.494,0.624,0.312,0.283,0.538,0.312,0.951,0.494,0.283,0.951
Aldh1l2,0.754,0.533,0.255,0.754,0.391,0.454,0.533,0.391,0.107,0.255,0.454,0.107
Gm17430,0.997,0.615,0.637,0.997,0.646,0.665,0.615,0.646,0.378,0.637,0.665,0.378
Tgif2-ps1,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Pald1,0.695,0.882,0.687,0.695,0.823,0.994,0.882,0.823,0.816,0.687,0.994,0.816
Gm3912,0.946,0.757,0.393,0.946,0.729,0.393,0.757,0.729,0.584,0.393,0.393,0.584
Gm28283,,,,,,,,,,,,
Gm7075,0.591,0.598,1.0,0.591,0.992,0.59,0.598,0.992,0.596,1.0,0.59,0.596
Ighv9-2,,,,,,,,,,,,
Unc5a,0.851,0.736,0.045,0.851,0.899,0.047,0.736,0.899,0.029,0.045,0.047,0.029
Btbd16,0.376,0.75,0.708,0.376,0.271,0.637,0.75,0.271,0.524,0.708,0.637,0.524
Rpl9-ps5,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm13130,,,,,,,,,,,,
Cfap70,0.659,0.754,0.412,0.659,0.495,0.742,0.754,0.495,0.305,0.412,0.742,0.305
Clec5a,0.824,0.599,0.456,0.824,0.785,0.643,0.599,0.785,0.852,0.456,0.643,0.852
Gm7208,,,,,,,,,,,,
Gm10704,0.693,0.488,0.729,0.693,0.323,0.961,0.488,0.323,0.342,0.729,0.961,0.342
Srbd1,0.152,0.314,0.47,0.152,0.695,0.513,0.314,0.695,0.794,0.47,0.513,0.794
Susd6,0.157,0.395,0.207,0.157,0.605,0.886,0.395,0.605,0.708,0.207,0.886,0.708
Cep112,0.6,0.211,0.942,0.6,0.498,0.686,0.211,0.498,0.285,0.942,0.686,0.285
Zbtb7b,0.001,0.141,0.0,0.001,0.115,0.152,0.141,0.115,0.003,0.0,0.152,0.003
Stambp-ps2,,,,,,,,,,,,
A430060F13Rik,,,,,,,,,,,,
Fam234b,0.49,0.035,0.255,0.49,0.198,0.683,0.035,0.198,0.379,0.255,0.683,0.379
Gm10563,0.743,0.249,0.816,0.743,0.177,0.929,0.249,0.177,0.204,0.816,0.929,0.204
Usp29,0.85,0.451,0.693,0.85,0.388,0.853,0.451,0.388,0.291,0.693,0.853,0.291
Gm15161,,,,,,,,,,,,
Gm13798,,,,,,,,,,,,
Adh4,0.341,0.951,0.394,0.341,0.43,0.919,0.951,0.43,0.485,0.394,0.919,0.485
Gm47793,,,,,,,,,,,,
Gm17916,,,,,,,,,,,,
Nipsnap2,0.568,0.338,0.169,0.568,0.726,0.465,0.338,0.726,0.704,0.169,0.465,0.704
Gm29072,0.885,0.738,0.293,0.885,0.661,0.421,0.738,0.661,0.203,0.293,0.421,0.203
Gm7232,0.929,0.451,0.76,0.929,0.44,0.718,0.451,0.44,0.676,0.76,0.718,0.676
Actbl2,0.751,0.78,1.0,0.751,0.972,0.734,0.78,0.972,0.761,1.0,0.734,0.761
Olfr543,,,,,,,,,,,,
Gm20884,,,,,,,,,,,,
Dbf4,0.243,0.746,0.366,0.243,0.441,0.81,0.746,0.441,0.597,0.366,0.81,0.597
Gm15237,,,,,,,,,,,,
Pex13-ps,,,,,,,,,,,,
9130409I23Rik,0.753,0.925,0.654,0.753,0.837,0.904,0.925,0.837,0.743,0.654,0.904,0.743
Abcg2,0.818,0.939,0.36,0.818,0.778,0.296,0.939,0.778,0.442,0.36,0.296,0.442
Cfap43,0.863,0.643,0.837,0.863,0.566,0.734,0.643,0.566,0.828,0.837,0.734,0.828
Caps2,0.174,0.667,0.271,0.174,0.393,0.806,0.667,0.393,0.54,0.271,0.806,0.54
Tmem38b,0.497,0.333,0.488,0.497,0.798,0.993,0.333,0.798,0.804,0.488,0.993,0.804
Olfr887,0.517,0.705,0.244,0.517,0.803,0.641,0.705,0.803,0.473,0.244,0.641,0.473
Gm42933,0.836,0.574,0.559,0.836,0.749,0.734,0.574,0.749,1.0,0.559,0.734,1.0
Gm14770,,,,,,,,,,,,
Il6ra,0.559,0.998,0.58,0.559,0.596,0.974,0.998,0.596,0.616,0.58,0.974,0.616
Ocel1,0.76,0.353,0.782,0.76,0.57,0.595,0.353,0.57,0.27,0.782,0.595,0.27
Gm10581,0.571,0.552,0.537,0.571,1.0,1.0,0.552,1.0,1.0,0.537,1.0,1.0
Gm17791,0.758,1.0,0.803,0.758,0.756,0.957,1.0,0.756,0.797,0.803,0.957,0.797
Igkv5-48,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Vmn1r77,0.201,0.416,0.872,0.201,0.06,0.287,0.416,0.06,0.372,0.872,0.287,0.372
Gm28614,,,,,,,,,,,,
Nuf2,0.896,0.654,0.65,0.896,0.597,0.768,0.654,0.597,0.41,0.65,0.768,0.41
Gm6489,,,,,,,,,,,,
Abcc12,0.928,0.9,0.795,0.928,0.975,0.749,0.9,0.975,0.725,0.795,0.749,0.725
Gm10302,,,,,,,,,,,,
Gm48352,0.779,0.934,0.431,0.779,0.739,0.326,0.934,0.739,0.529,0.431,0.326,0.529
Crebrf,0.193,0.008,0.455,0.193,0.223,0.613,0.008,0.223,0.084,0.455,0.613,0.084
Gm7708,,,,,,,,,,,,
Slpi,0.397,0.955,0.876,0.397,0.457,0.349,0.955,0.457,0.843,0.876,0.349,0.843
Gbx1,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Msmb,,,,,,,,,,,,
Coasy,0.999,0.665,0.97,0.999,0.693,0.974,0.665,0.693,0.666,0.97,0.974,0.666
Capza1,0.935,0.055,0.435,0.935,0.068,0.432,0.055,0.068,0.299,0.435,0.432,0.299
Tnnt3,0.845,0.903,0.932,0.845,0.772,0.797,0.903,0.772,0.973,0.932,0.797,0.973
Enam,,,,,,,,,,,,
Gm4969,0.498,0.685,0.462,0.498,0.322,0.95,0.685,0.322,0.298,0.462,0.95,0.298
Cdh5,0.615,0.849,0.921,0.615,0.77,0.706,0.849,0.77,0.933,0.921,0.706,0.933
Gm45434,,,,,,,,,,,,
Gm8342,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm38213,,,,,,,,,,,,
Igkv11-118,,,,,,,,,,,,
Asl,0.379,0.129,0.174,0.379,0.56,0.663,0.129,0.56,0.882,0.174,0.663,0.882
Gm49193,,,,,,,,,,,,
Gon7,0.763,0.171,0.597,0.763,0.331,0.838,0.171,0.331,0.439,0.597,0.838,0.439
Scgb1b30,,,,,,,,,,,,
Prok1,0.827,0.35,0.769,0.827,0.516,0.944,0.35,0.516,0.566,0.769,0.944,0.566
Uqcrb,0.629,0.96,0.978,0.629,0.691,0.64,0.96,0.691,0.944,0.978,0.64,0.944
Gm29048,,,,,,,,,,,,
Olfr651,,,,,,,,,,,,
Tspan9,0.766,0.153,0.215,0.766,0.124,0.168,0.153,0.124,0.916,0.215,0.168,0.916
AC102156.2,,,,,,,,,,,,
Gm1673,0.81,0.509,0.768,0.81,0.409,1.0,0.509,0.409,0.38,0.768,1.0,0.38
Ptprn2,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm12433,,,,,,,,,,,,
Hspe1,0.609,0.179,0.546,0.609,0.09,0.308,0.179,0.09,0.498,0.546,0.308,0.498
Olfr26,,,,,,,,,,,,
Katnb1,0.459,0.357,0.638,0.459,0.87,0.804,0.357,0.87,0.679,0.638,0.804,0.679
Gm17194,0.752,1.0,0.802,0.752,0.75,0.952,1.0,0.75,0.796,0.802,0.952,0.796
Gm5828,0.151,0.19,1.0,0.151,0.905,0.171,0.19,0.905,0.209,1.0,0.171,0.209
Pvrig,0.916,0.486,0.52,0.916,0.588,0.495,0.486,0.588,0.219,0.52,0.495,0.219
Gm19118,,,,,,,,,,,,
Gm15897,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm3565,0.682,0.989,0.369,0.682,0.695,0.667,0.989,0.695,0.399,0.369,0.667,0.399
Gm11991,0.595,0.962,0.881,0.595,0.657,0.724,0.962,0.657,0.926,0.881,0.724,0.926
Klhdc8b,0.426,0.468,0.251,0.426,0.946,0.751,0.468,0.946,0.698,0.251,0.751,0.698
Mterf2,0.75,0.347,0.216,0.75,0.574,0.404,0.347,0.574,0.785,0.216,0.404,0.785
Lce1j,,,,,,,,,,,,
Gm7190,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Abhd14b,0.865,0.239,0.295,0.865,0.36,0.426,0.239,0.36,0.902,0.295,0.426,0.902
Gm8275,,,,,,,,,,,,
Gm47837,,,,,,,,,,,,
Rad51ap2,0.58,1.0,1.0,0.58,0.594,0.58,1.0,0.594,1.0,1.0,0.58,1.0
Gm47534,0.829,0.808,0.778,0.829,1.0,0.647,0.808,1.0,0.63,0.778,0.647,0.63
Gm7204,0.594,0.428,0.557,0.594,0.813,0.964,0.428,0.813,0.847,0.557,0.964,0.847
Ckmt1,0.982,0.964,0.803,0.982,0.984,0.805,0.964,0.984,0.789,0.803,0.805,0.789
Rps23-ps2,0.325,0.48,0.414,0.325,0.792,0.098,0.48,0.792,0.158,0.414,0.098,0.158
Tecpr2,0.231,0.587,0.837,0.231,0.55,0.363,0.587,0.55,0.757,0.837,0.363,0.757
Gm14333,,,,,,,,,,,,
Vmn1r-ps127,,,,,,,,,,,,
Stmn4,0.68,0.866,0.417,0.68,0.585,0.257,0.866,0.585,0.546,0.417,0.257,0.546
Slc22a27,,,,,,,,,,,,
Slc22a3,,,,,,,,,,,,
Cyb5r1,0.43,0.402,0.891,0.43,0.966,0.397,0.402,0.966,0.372,0.891,0.397,0.372
Gm7572,,,,,,,,,,,,
Gm15027,0.3,0.103,0.199,0.3,0.581,0.82,0.103,0.581,0.744,0.199,0.82,0.744
Gm17085,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Gm49589,,,,,,,,,,,,
Camsap3,0.282,0.743,0.333,0.282,0.206,0.067,0.743,0.206,0.576,0.333,0.067,0.576
Gm34593,,,,,,,,,,,,
Gm38840,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Il31,,,,,,,,,,,,
Nlrp4g,,,,,,,,,,,,
Lipi,0.888,0.99,0.627,0.888,0.888,0.568,0.99,0.888,0.665,0.627,0.568,0.665
Wwtr1,,,,,,,,,,,,
Abcg3,0.802,0.535,0.219,0.802,0.736,0.373,0.535,0.736,0.579,0.219,0.373,0.579
Gale,0.256,0.04,0.62,0.256,0.402,0.556,0.04,0.402,0.153,0.62,0.556,0.153
Vmn1r54,0.737,0.807,0.79,0.737,0.594,0.58,0.807,0.594,1.0,0.79,0.58,1.0
Gm7089,,,,,,,,,,,,
1700025C18Rik,,,,,,,,,,,,
Gm17937,,,,,,,,,,,,
Hpn,0.441,0.729,0.674,0.441,0.68,0.271,0.729,0.68,0.475,0.674,0.271,0.475
Rsl1d1,0.388,0.735,0.756,0.388,0.272,0.612,0.735,0.272,0.553,0.756,0.612,0.553
Gm19099,,,,,,,,,,,,
Mtnr1a,,,,,,,,,,,,
Olfr408-ps1,,,,,,,,,,,,
Gm7435,0.265,0.922,0.873,0.265,0.26,0.371,0.922,0.26,0.811,0.873,0.371,0.811
Gm6353,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Gm38080,,,,,,,,,,,,
Naif1,0.757,0.647,0.957,0.757,0.483,0.739,0.647,0.483,0.711,0.957,0.739,0.711
Gm47650,0.575,0.557,0.542,0.575,1.0,1.0,0.557,1.0,1.0,0.542,1.0,1.0
Hecw2,0.341,0.49,0.761,0.341,0.784,0.54,0.49,0.784,0.723,0.761,0.54,0.723
Gm20796,0.133,0.767,0.978,0.133,0.256,0.154,0.767,0.256,0.765,0.978,0.154,0.765
Klf14,,,,,,,,,,,,
Spats1,0.494,0.728,0.743,0.494,0.757,0.354,0.728,0.757,0.536,0.743,0.354,0.536
Ncbp2,0.034,0.143,0.074,0.034,0.549,0.755,0.143,0.549,0.772,0.074,0.755,0.772
Atp2b4,0.654,0.083,0.49,0.654,0.241,0.825,0.083,0.241,0.342,0.49,0.825,0.342
Endov,0.926,0.484,0.607,0.926,0.47,0.701,0.484,0.47,0.267,0.607,0.701,0.267
Sipa1,0.999,0.584,0.844,0.999,0.618,0.856,0.584,0.618,0.497,0.844,0.856,0.497
Wdr18,0.104,0.063,0.017,0.104,0.839,0.489,0.063,0.839,0.624,0.017,0.489,0.624
Gm37191,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Aimp1,0.947,0.928,0.434,0.947,0.983,0.438,0.928,0.983,0.424,0.434,0.438,0.424
Gpr15,0.183,0.796,0.042,0.183,0.296,0.56,0.796,0.296,0.089,0.042,0.56,0.089
Gm6485,0.924,0.622,0.885,0.924,0.718,0.965,0.622,0.718,0.748,0.885,0.965,0.748
Gm19426,,,,,,,,,,,,
F2rl1,0.751,0.631,0.716,0.751,0.883,0.968,0.631,0.883,0.914,0.716,0.968,0.914
Mup-ps12,,,,,,,,,,,,
Dennd1c,0.927,0.041,0.98,0.927,0.075,0.952,0.041,0.075,0.065,0.98,0.952,0.065
Ptp4a1,0.103,0.81,0.882,0.103,0.205,0.176,0.81,0.205,0.933,0.882,0.176,0.933
Bcat2,0.126,0.17,0.191,0.126,0.882,0.832,0.17,0.882,0.95,0.191,0.832,0.95
Slc10a6,,,,,,,,,,,,
Nfat5,0.276,0.115,0.437,0.276,0.015,0.773,0.115,0.015,0.031,0.437,0.773,0.031
Gm8082,,,,,,,,,,,,
Gm13394,0.875,0.893,0.636,0.875,0.984,0.773,0.893,0.984,0.757,0.636,0.773,0.757
Olfr811,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Ppia,0.97,0.323,0.814,0.97,0.386,0.857,0.323,0.386,0.492,0.814,0.857,0.492
Dnajc28,0.998,0.92,0.558,0.998,0.925,0.593,0.92,0.925,0.657,0.558,0.593,0.657
Stat6,0.941,0.235,0.626,0.941,0.249,0.608,0.235,0.249,0.522,0.626,0.608,0.522
Gm21800,,,,,,,,,,,,
Gm6003,,,,,,,,,,,,
Gm16968,,,,,,,,,,,,
Olfr472,0.45,0.605,0.266,0.45,0.826,0.748,0.605,0.826,0.587,0.266,0.748,0.587
Gm11891,,,,,,,,,,,,
Gm33866,,,,,,,,,,,,
Mrps28,0.592,0.42,0.536,0.592,0.22,0.29,0.42,0.22,0.863,0.536,0.29,0.863
Gm32886,,,,,,,,,,,,
Cdkn1b,0.472,0.429,0.179,0.472,0.948,0.568,0.429,0.948,0.613,0.179,0.568,0.613
Galnt3,0.08,0.507,0.747,0.08,0.322,0.193,0.507,0.322,0.755,0.747,0.193,0.755
Gm47876,0.827,0.936,0.79,0.827,0.785,1.0,0.936,0.785,0.751,0.79,1.0,0.751
Gm17148,0.511,0.795,0.424,0.511,0.714,0.902,0.795,0.714,0.621,0.424,0.902,0.621
Gm11349,,,,,,,,,,,,
Gm11245,,,,,,,,,,,,
Gm20108,,,,,,,,,,,,
Smg9,0.837,0.978,0.435,0.837,0.831,0.6,0.978,0.831,0.46,0.435,0.6,0.46
Cib3,0.25,0.077,0.713,0.25,0.008,0.168,0.077,0.008,0.195,0.713,0.168,0.195
Cygb,0.874,0.634,0.388,0.874,0.781,0.536,0.634,0.781,0.724,0.388,0.536,0.724
4931406C07Rik,0.221,0.397,0.203,0.221,0.725,0.972,0.397,0.725,0.697,0.203,0.972,0.697
Vangl2,0.743,0.453,0.407,0.743,0.328,0.295,0.453,0.328,0.938,0.407,0.295,0.938
Serinc4,0.883,0.935,0.895,0.883,0.834,0.8,0.935,0.834,0.963,0.895,0.8,0.963
Vmn1r-ps47,0.799,0.595,0.678,0.799,0.473,0.54,0.595,0.473,0.917,0.678,0.54,0.917
Wbp2,0.312,0.918,0.288,0.312,0.407,0.965,0.918,0.407,0.381,0.288,0.965,0.381
Olfr722,,,,,,,,,,,,
Gm3678,0.662,0.642,0.626,0.662,1.0,1.0,0.642,1.0,1.0,0.626,1.0,1.0
Zfp418,0.755,0.844,0.345,0.755,0.641,0.25,0.844,0.641,0.493,0.345,0.25,0.493
Galc,0.723,0.037,0.885,0.723,0.025,0.646,0.037,0.025,0.073,0.885,0.646,0.073
Gm29574,,,,,,,,,,,,
Trbj1-5,0.367,0.698,0.756,0.367,0.633,0.583,0.698,0.633,0.943,0.756,0.583,0.943
Dpep2nb,0.552,0.573,1.0,0.552,0.977,0.551,0.573,0.977,0.57,1.0,0.551,0.57
Slco4a1,0.793,0.04,0.623,0.793,0.102,0.491,0.04,0.102,0.02,0.623,0.491,0.02
Gm43096,0.43,0.617,1.0,0.43,0.794,0.443,0.617,0.794,0.613,1.0,0.443,0.613
Trav15n-3,,,,,,,,,,,,
Gm34658,,,,,,,,,,,,
Gm36996,0.662,0.642,0.626,0.662,1.0,1.0,0.642,1.0,1.0,0.626,1.0,1.0
Gm45856,0.756,0.597,0.768,0.756,0.849,0.988,0.597,0.849,0.836,0.768,0.988,0.836
Vmn2r92,0.539,0.709,0.432,0.539,0.366,0.2,0.709,0.366,0.707,0.432,0.2,0.707
Gm2040,,,,,,,,,,,,
Gm19089,,,,,,,,,,,,
Yju2,0.886,0.216,0.879,0.886,0.319,0.994,0.216,0.319,0.321,0.879,0.994,0.321
Ighv15-1,,,,,,,,,,,,
Nek11,0.526,0.252,0.509,0.526,0.639,0.237,0.252,0.639,0.098,0.509,0.237,0.098
Olfr1027-ps1,,,,,,,,,,,,
Gm10232,,,,,,,,,,,,
Trnau1ap,0.768,0.571,0.151,0.768,0.805,0.298,0.571,0.805,0.426,0.151,0.298,0.426
Cenpj,0.172,0.707,0.184,0.172,0.366,0.971,0.707,0.366,0.385,0.184,0.971,0.385
Zfp871,0.299,0.469,0.779,0.299,0.773,0.488,0.469,0.773,0.685,0.779,0.488,0.685
Gm15554,1.0,1.0,0.62,1.0,1.0,0.648,1.0,1.0,0.63,0.62,0.648,0.63
Gm17651,,,,,,,,,,,,
Gm8849,,,,,,,,,,,,
Gm4981,,,,,,,,,,,,
Clptm1l,0.575,0.552,0.34,0.575,0.976,0.72,0.552,0.976,0.743,0.34,0.72,0.743
6430531B16Rik,0.588,0.72,0.893,0.588,0.863,0.705,0.72,0.863,0.836,0.893,0.705,0.836
B3galnt2,0.546,0.841,0.534,0.546,0.712,0.263,0.841,0.712,0.452,0.534,0.263,0.452
Wdr5b,0.728,0.746,0.641,0.728,0.982,0.915,0.746,0.982,0.897,0.641,0.915,0.897
Prph2,,,,,,,,,,,,
Igsf21,,,,,,,,,,,,
Gm27039,,,,,,,,,,,,
Dcaf4,0.934,0.679,0.211,0.934,0.763,0.224,0.679,0.763,0.127,0.211,0.224,0.127
Gm18029,0.73,0.81,0.699,0.73,0.592,0.503,0.81,0.592,0.894,0.699,0.503,0.894
Mageb16-ps1,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Gm6394,0.557,0.96,0.967,0.557,0.623,0.564,0.96,0.623,0.932,0.967,0.564,0.932
Chchd4,0.919,0.442,0.558,0.919,0.426,0.658,0.442,0.426,0.213,0.558,0.658,0.213
Gm7890,0.903,0.718,0.344,0.903,0.658,0.326,0.718,0.658,0.584,0.344,0.326,0.584
Gm44865,,,,,,,,,,,,
Zfp13,0.694,0.673,0.787,0.694,1.0,0.547,0.673,1.0,0.53,0.787,0.547,0.53
Vmn1r131,,,,,,,,,,,,
Ccdc190,,,,,,,,,,,,
Hba-ps3,,,,,,,,,,,,
Kri1,0.905,0.08,0.839,0.905,0.088,0.768,0.08,0.088,0.157,0.839,0.768,0.157
Pop1,0.736,0.454,0.329,0.736,0.707,0.559,0.454,0.707,0.833,0.329,0.559,0.833
Gm6615,0.921,0.808,0.791,0.921,0.755,0.74,0.808,0.755,1.0,0.791,0.74,1.0
Gpr176,0.611,0.282,0.999,0.611,0.621,0.637,0.282,0.621,0.317,0.999,0.637,0.317
Gm2016,,,,,,,,,,,,
Gm7003,,,,,,,,,,,,
Gm29704,,,,,,,,,,,,
Chrna7,,,,,,,,,,,,
Pcdh1,0.876,0.639,0.927,0.876,0.777,0.951,0.639,0.777,0.728,0.927,0.951,0.728
Gm12791,0.907,0.927,0.928,0.907,0.982,0.98,0.927,0.982,0.999,0.928,0.98,0.999
Trav4-2,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Olfm3,,,,,,,,,,,,
Tcrg-C2,0.993,0.235,0.951,0.993,0.276,0.961,0.235,0.276,0.254,0.951,0.961,0.254
Gm13400,0.759,1.0,1.0,0.759,0.756,0.741,1.0,0.756,1.0,1.0,0.741,1.0
Ap3m1,0.685,0.525,0.806,0.685,0.341,0.551,0.525,0.341,0.721,0.806,0.551,0.721
Dnaja1-ps,,,,,,,,,,,,
Gm5560,0.767,0.756,0.638,0.767,0.58,0.486,0.756,0.58,0.884,0.638,0.486,0.884
Sly,0.497,1.0,1.0,0.497,0.518,0.505,1.0,0.518,1.0,1.0,0.505,1.0
Gm6633,1.0,0.78,1.0,1.0,0.795,1.0,0.78,0.795,0.761,1.0,1.0,0.761
Vmn1r171,0.644,0.347,0.99,0.644,0.665,0.662,0.347,0.665,0.381,0.99,0.662,0.381
Gm16558,0.841,0.988,0.87,0.841,0.843,0.971,0.988,0.843,0.87,0.87,0.971,0.87
Klk1b2-ps,,,,,,,,,,,,
Fam83a,0.521,0.876,0.766,0.521,0.466,0.749,0.876,0.466,0.678,0.766,0.749,0.678
C8b,,,,,,,,,,,,
Gm4462,0.941,0.502,0.414,0.941,0.587,0.5,0.502,0.587,0.896,0.414,0.5,0.896
Gm7947,0.797,0.507,0.779,0.797,0.717,0.985,0.507,0.717,0.73,0.779,0.985,0.73
Irs4,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Gm5709,1.0,0.768,0.802,1.0,0.783,0.815,0.768,0.783,0.967,0.802,0.815,0.967
Apeh,0.324,0.267,0.071,0.324,0.91,0.455,0.267,0.91,0.526,0.071,0.455,0.526
Gm5287,,,,,,,,,,,,
Il1f5,,,,,,,,,,,,
Pank1,0.113,0.022,0.249,0.113,0.537,0.687,0.022,0.537,0.304,0.249,0.687,0.304
Zfp959,0.807,0.572,0.773,0.807,0.77,0.969,0.572,0.77,0.8,0.773,0.969,0.8
Twf2,0.967,0.526,0.862,0.967,0.589,0.904,0.526,0.589,0.674,0.862,0.904,0.674
Gm44576,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Gm29149,,,,,,,,,,,,
Gm6051,,,,,,,,,,,,
N4bp2,0.65,0.605,0.724,0.65,0.954,0.926,0.605,0.954,0.88,0.724,0.926,0.88
Gm7903,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
Gm13120,,,,,,,,,,,,
Sds,,,,,,,,,,,,
Gm28080,,,,,,,,,,,,
Gm19026,0.618,0.99,0.901,0.618,0.652,0.566,0.99,0.652,0.901,0.901,0.566,0.901
Gm29258,,,,,,,,,,,,
Zfp184,0.988,0.458,0.824,0.988,0.476,0.845,0.458,0.476,0.364,0.824,0.845,0.364
Sec14l2,0.382,0.146,0.206,0.382,0.6,0.049,0.146,0.6,0.012,0.206,0.049,0.012
Tff1,0.635,0.903,0.897,0.635,0.582,0.753,0.903,0.582,0.818,0.897,0.753,0.818
Gm49295,,,,,,,,,,,,
Olfr1022,,,,,,,,,,,,
Hip1,0.887,0.821,0.894,0.887,0.737,0.994,0.821,0.737,0.742,0.894,0.994,0.742
Gm11627,,,,,,,,,,,,
Sorcs3,1.0,1.0,0.803,1.0,1.0,0.815,1.0,1.0,0.796,0.803,0.815,0.796
Lig4,0.179,0.156,0.148,0.179,0.945,0.93,0.156,0.945,0.985,0.148,0.93,0.985
Gm4432,1.0,0.767,1.0,1.0,0.783,1.0,0.767,0.783,0.749,1.0,1.0,0.749
Polr2j,0.982,0.62,0.469,0.982,0.666,0.495,0.62,0.666,0.264,0.469,0.495,0.264
Ppp1r1a,,,,,,,,,,,,
Tunar,0.828,0.922,0.824,0.828,0.773,0.687,0.922,0.773,0.909,0.824,0.687,0.909
Ssr1,0.878,0.609,0.844,0.878,0.744,0.749,0.609,0.744,0.518,0.844,0.749,0.518
Stx2,0.69,0.59,0.969,0.69,0.392,0.689,0.59,0.392,0.648,0.969,0.689,0.648
Gm45249,,,,,,,,,,,,
Fnbp4,0.891,0.706,0.875,0.891,0.639,0.788,0.706,0.639,0.841,0.875,0.788,0.841
Gjc2,0.705,0.206,0.416,0.705,0.41,0.678,0.206,0.41,0.694,0.416,0.678,0.694
Pigh,0.916,0.584,0.994,0.916,0.551,0.918,0.584,0.551,0.62,0.994,0.918,0.62
Gm8435,0.751,1.0,1.0,0.751,0.749,0.734,1.0,0.749,1.0,1.0,0.734,1.0
Sim2,0.758,1.0,0.768,0.758,0.756,0.99,1.0,0.756,0.765,0.768,0.99,0.765
Neto2,0.86,0.483,0.81,0.86,0.422,0.954,0.483,0.422,0.388,0.81,0.954,0.388
Gm8399,0.637,0.443,0.571,0.637,0.788,0.933,0.443,0.788,0.852,0.571,0.933,0.852
Abcf3,0.875,0.058,0.956,0.875,0.113,0.926,0.058,0.113,0.093,0.956,0.926,0.093
Gm39404,,,,,,,,,,,,
Gm13428,0.919,0.809,0.792,0.919,0.754,0.738,0.809,0.754,1.0,0.792,0.738,1.0
Gm19104,0.828,0.807,0.791,0.828,1.0,1.0,0.807,1.0,1.0,0.791,1.0,1.0
D3Ertd254e,0.002,0.534,0.265,0.002,0.001,0.065,0.534,0.001,0.112,0.265,0.065,0.112
