gene_name,Ctrl_vs_Chd7_1,Ctrl_vs_Chd7_2,Ctrl_vs_Chd7_3,Chd7_1_vs_Ctrl,Chd7_1_vs_Chd7_2,Chd7_1_vs_Chd7_3,Chd7_2_vs_Ctrl,Chd7_2_vs_Chd7_1,Chd7_2_vs_Chd7_3,Chd7_3_vs_Ctrl,Chd7_3_vs_Chd7_1,Chd7_3_vs_Chd7_2
Ap1b1,-0.311,-0.083,-0.102,0.311,0.228,0.209,0.083,-0.228,-0.019,0.102,-0.209,0.019
Tcerg1l,,,,,,,,,,,,
AC124578.3,0.461,2.052,0.771,-0.461,1.59,0.31,-2.052,-1.59,-1.281,-0.771,-0.31,1.281
Gm19009,,,,,,,,,,,,
Gml,,,,,,,,,,,,
Skint5,,,,,,,,,,,,
Slc35f6,0.041,0.346,0.091,-0.041,0.305,0.049,-0.346,-0.305,-0.256,-0.091,-0.049,0.256
Olfr634-ps1,,,,,,,,,,,,
Nlrc5,-0.059,0.142,-0.168,0.059,0.201,-0.109,-0.142,-0.201,-0.31,0.168,0.109,0.31
Timd2,0.0,-1.11,-1.619,0.0,-1.138,-1.647,1.11,1.138,-0.509,1.619,1.647,0.509
Pi4ka,-0.16,-0.096,-0.042,0.16,0.063,0.117,0.096,-0.063,0.054,0.042,-0.117,-0.054
Gm21088,,,,,,,,,,,,
Aqp12,,,,,,,,,,,,
Tex38,-3.418,-1.323,-3.115,3.418,2.095,0.303,1.323,-2.095,-1.792,3.115,-0.303,1.792
Ccdc102a,-0.049,-0.415,-0.144,0.049,-0.366,-0.095,0.415,0.366,0.271,0.144,0.095,-0.271
Gm8557,-0.9,2.956,0.775,0.9,3.856,1.675,-2.956,-3.856,-2.182,-0.775,-1.675,2.182
Gm29141,,,,,,,,,,,,
Gm48725,,,,,,,,,,,,
Adam17,0.049,0.203,0.054,-0.049,0.154,0.005,-0.203,-0.154,-0.149,-0.054,-0.005,0.149
Vmn1r-ps80,,,,,,,,,,,,
Klra11-ps,2.742,4.3,2.88,-2.742,1.558,0.138,-4.3,-1.558,-1.42,-2.88,-0.138,1.42
Gm2926,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Gm43554,,,,,,,,,,,,
Gm45125,,,,,,,,,,,,
Gm49538,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Gm10238,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Trbc1,-0.009,-0.052,-0.043,0.009,-0.043,-0.034,0.052,0.043,0.009,0.043,0.034,-0.009
Colec12,-0.108,-0.094,-0.175,0.108,0.014,-0.067,0.094,-0.014,-0.081,0.175,0.067,0.081
Tmco6,-0.077,-0.083,-0.186,0.077,-0.006,-0.109,0.083,0.006,-0.103,0.186,0.109,0.103
Pira2,0.331,0.089,-0.677,-0.331,-0.243,-1.008,-0.089,0.243,-0.766,0.677,1.008,0.766
Gm11189,,,,,,,,,,,,
Rai2,,,,,,,,,,,,
Ccl19-ps3,,,,,,,,,,,,
Gm44726,,,,,,,,,,,,
Gm18445,0.0,0.0,-2.376,0.0,0.0,-2.404,0.0,0.0,-2.526,2.376,2.404,2.526
Gm11502,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Rab17,,,,,,,,,,,,
Smad6,0.0,0.0,-2.204,0.0,0.0,-2.231,0.0,0.0,-2.354,2.204,2.231,2.354
Trim45,0.475,-0.305,0.081,-0.475,-0.78,-0.393,0.305,0.78,0.387,-0.081,0.393,-0.387
Gm37921,,,,,,,,,,,,
Lcp2,-0.081,-0.016,-0.011,0.081,0.065,0.07,0.016,-0.065,0.005,0.011,-0.07,-0.005
AI597479,0.16,0.236,0.158,-0.16,0.076,-0.002,-0.236,-0.076,-0.079,-0.158,0.002,0.079
Npff,0.008,0.488,-0.16,-0.008,0.48,-0.167,-0.488,-0.48,-0.647,0.16,0.167,0.647
Gm6018,,,,,,,,,,,,
Gm46475,,,,,,,,,,,,
Trav5n-3,,,,,,,,,,,,
Gm9987,,,,,,,,,,,,
Cd9,-0.206,0.124,-0.259,0.206,0.33,-0.052,-0.124,-0.33,-0.382,0.259,0.052,0.382
Gm18854,,,,,,,,,,,,
Vmn2r-ps8,,,,,,,,,,,,
Oas1f,,,,,,,,,,,,
Gm14541,-0.586,0.436,-0.354,0.586,1.023,0.232,-0.436,-1.023,-0.79,0.354,-0.232,0.79
Gm6981,0.074,-1.039,-0.338,-0.074,-1.113,-0.412,1.039,1.113,0.7,0.338,0.412,-0.7
Slco3a1,0.248,0.154,0.114,-0.248,-0.095,-0.134,-0.154,0.095,-0.04,-0.114,0.134,0.04
Gm6757,,,,,,,,,,,,
Gm48516,,,,,,,,,,,,
Gm12365,0.0,-2.898,-1.142,0.0,-2.926,-1.169,2.898,2.926,1.756,1.142,1.169,-1.756
Eif3d,-0.076,-0.056,0.036,0.076,0.021,0.113,0.056,-0.021,0.092,-0.036,-0.113,-0.092
Gm17826,-1.293,0.116,-0.283,1.293,1.409,1.011,-0.116,-1.409,-0.398,0.283,-1.011,0.398
Obox4-ps18,,,,,,,,,,,,
Dnajc5g,,,,,,,,,,,,
Trim33,-0.062,0.058,0.071,0.062,0.12,0.132,-0.058,-0.12,0.013,-0.071,-0.132,-0.013
Heatr4,1.899,2.021,2.121,-1.899,0.0,0.0,-2.021,0.0,0.0,-2.121,0.0,0.0
Cbx3-ps6,0.011,-0.227,0.036,-0.011,-0.238,0.024,0.227,0.238,0.262,-0.036,-0.024,-0.262
Gm37670,,,,,,,,,,,,
Nox3,,,,,,,,,,,,
Gbp2-ps,,,,,,,,,,,,
Gm48850,0.01,6.504,-0.357,-0.01,6.495,-0.366,-6.504,-6.495,-6.861,0.357,0.366,6.861
Gm29759,-1.448,0.0,0.0,1.448,1.598,1.698,0.0,-1.598,0.0,0.0,-1.698,0.0
Traj1,,,,,,,,,,,,
Gm45167,,,,,,,,,,,,
Vmn2r-ps139,,,,,,,,,,,,
Mucl1,,,,,,,,,,,,
Ddias,0.064,-0.065,-0.063,-0.064,-0.129,-0.127,0.065,0.129,0.002,0.063,0.127,-0.002
Gm18131,,,,,,,,,,,,
Endog,0.442,0.193,0.279,-0.442,-0.249,-0.163,-0.193,0.249,0.086,-0.279,0.163,-0.086
Adh1,,,,,,,,,,,,
Rfx8,-1.403,-2.358,0.0,1.403,-0.955,1.654,2.358,0.955,2.608,0.0,-1.654,-2.608
Gm19791,,,,,,,,,,,,
Fxr2,-0.257,-0.013,-0.08,0.257,0.243,0.177,0.013,-0.243,-0.067,0.08,-0.177,0.067
Arx,0.0,-1.271,0.0,0.0,-1.299,0.0,1.271,1.299,1.522,0.0,0.0,-1.522
Saa-ps,,,,,,,,,,,,
Gm49537,,,,,,,,,,,,
Gm6665,0.008,-0.828,-0.026,-0.008,-0.836,-0.034,0.828,0.836,0.802,0.026,0.034,-0.802
Fopnl,0.095,-0.03,0.068,-0.095,-0.126,-0.027,0.03,0.126,0.099,-0.068,0.027,-0.099
Gm5108,0.02,0.108,-0.57,-0.02,0.088,-0.59,-0.108,-0.088,-0.678,0.57,0.59,0.678
Ighd1-1,,,,,,,,,,,,
Fcmr,0.686,0.957,-0.352,-0.686,0.27,-1.038,-0.957,-0.27,-1.309,0.352,1.038,1.309
Tfdp1,-0.115,-0.283,-0.118,0.115,-0.168,-0.003,0.283,0.168,0.165,0.118,0.003,-0.165
Klk1,,,,,,,,,,,,
Gm14918,,,,,,,,,,,,
Nudt7,0.212,0.124,0.125,-0.212,-0.088,-0.086,-0.124,0.088,0.002,-0.125,0.086,-0.002
Shq1,-0.181,-0.156,-0.069,0.181,0.024,0.111,0.156,-0.024,0.087,0.069,-0.111,-0.087
Gm21129,,,,,,,,,,,,
Scgb1b11,,,,,,,,,,,,
Gm18254,,,,,,,,,,,,
Rnh1,0.099,-0.065,0.112,-0.099,-0.164,0.014,0.065,0.164,0.177,-0.112,-0.014,-0.177
Tprkb,0.077,0.234,0.093,-0.077,0.157,0.016,-0.234,-0.157,-0.141,-0.093,-0.016,0.141
Cldn4,,,,,,,,,,,,
Tmc7,-1.414,-0.31,-1.059,1.414,1.104,0.355,0.31,-1.104,-0.749,1.059,-0.355,0.749
Zbbx,,,,,,,,,,,,
Aggf1,0.119,0.158,0.21,-0.119,0.039,0.09,-0.158,-0.039,0.052,-0.21,-0.09,-0.052
Tmem35b,-0.055,0.225,-0.103,0.055,0.28,-0.047,-0.225,-0.28,-0.328,0.103,0.047,0.328
Ctsm,,,,,,,,,,,,
Yeats4,0.129,-0.066,0.076,-0.129,-0.194,-0.053,0.066,0.194,0.142,-0.076,0.053,-0.142
Gm3551,,,,,,,,,,,,
Gm5934,-0.205,0.178,0.21,0.205,0.383,0.415,-0.178,-0.383,0.032,-0.21,-0.415,-0.032
Gm6909,,,,,,,,,,,,
Large1,0.187,-0.047,-0.183,-0.187,-0.234,-0.37,0.047,0.234,-0.136,0.183,0.37,0.136
Mdfic,0.131,0.01,0.118,-0.131,-0.121,-0.013,-0.01,0.121,0.108,-0.118,0.013,-0.108
Unc80,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Pcdh7,1.837,0.289,2.06,-1.837,-1.548,0.0,-0.289,1.548,1.77,-2.06,0.0,-1.77
Gm46231,0.0,-1.271,0.0,0.0,-1.299,0.0,1.271,1.299,1.522,0.0,0.0,-1.522
Mob3b,-0.217,-0.576,-0.242,0.217,-0.359,-0.026,0.576,0.359,0.333,0.242,0.026,-0.333
Stra8,0.0,-2.055,-0.645,0.0,-2.082,-0.672,2.055,2.082,1.41,0.645,0.672,-1.41
Gm11207,,,,,,,,,,,,
Gm16301,-1.397,-0.522,-0.615,1.397,0.875,0.781,0.522,-0.875,-0.093,0.615,-0.781,0.093
AC125149.2,,,,,,,,,,,,
Gm29140,,,,,,,,,,,,
Gm50067,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Slc23a4,0.082,0.374,0.703,-0.082,0.291,0.62,-0.374,-0.291,0.329,-0.703,-0.62,-0.329
Gm8153,-0.422,3.687,-0.464,0.422,4.109,-0.042,-3.687,-4.109,-4.151,0.464,0.042,4.151
Slc25a2,-0.472,-0.527,-0.539,0.472,-0.055,-0.067,0.527,0.055,-0.013,0.539,0.067,0.013
Acy3,,,,,,,,,,,,
Pgd,-0.042,-0.141,-0.07,0.042,-0.1,-0.028,0.141,0.1,0.071,0.07,0.028,-0.071
Gm49299,-1.469,1.104,-0.189,1.469,2.573,1.281,-1.104,-2.573,-1.292,0.189,-1.281,1.292
Arrdc2,0.186,0.111,-0.142,-0.186,-0.075,-0.327,-0.111,0.075,-0.252,0.142,0.327,0.252
Gm3851,0.0,-2.215,-3.859,0.0,-2.242,-3.886,2.215,2.242,-1.644,3.859,3.886,1.644
Trav6n-6,-1.004,-1.699,3.032,1.004,-0.695,4.037,1.699,0.695,4.732,-3.032,-4.037,-4.732
Aprt-ps,,,,,,,,,,,,
Hmga2,-0.193,0.017,-0.433,0.193,0.21,-0.24,-0.017,-0.21,-0.45,0.433,0.24,0.45
Gm18362,,,,,,,,,,,,
Mb,,,,,,,,,,,,
Gm14283,,,,,,,,,,,,
Gm12105,-0.806,-0.677,-0.095,0.806,0.129,0.71,0.677,-0.129,0.582,0.095,-0.71,-0.582
Hist1h4d,0.059,-0.181,0.004,-0.059,-0.241,-0.055,0.181,0.241,0.186,-0.004,0.055,-0.186
Oxr1,0.018,0.297,0.033,-0.018,0.279,0.015,-0.297,-0.279,-0.264,-0.033,-0.015,0.264
Olfr1401-ps1,,,,,,,,,,,,
Catsperg1,-0.55,-0.157,-0.018,0.55,0.393,0.533,0.157,-0.393,0.139,0.018,-0.533,-0.139
Dnah14,0.273,-0.18,-0.325,-0.273,-0.453,-0.598,0.18,0.453,-0.145,0.325,0.598,0.145
Iglj3p,,,,,,,,,,,,
Gm12677,,,,,,,,,,,,
Gm30970,0.0,-2.941,-2.384,0.0,-2.968,-2.411,2.941,2.968,0.557,2.384,2.411,-0.557
Gm12274,0.988,-0.314,1.21,-0.988,-1.302,0.0,0.314,1.302,1.525,-1.21,0.0,-1.525
Gm33700,,,,,,,,,,,,
Wdyhv1,0.128,-0.034,0.114,-0.128,-0.162,-0.013,0.034,0.162,0.148,-0.114,0.013,-0.148
Ceacam10,,,,,,,,,,,,
Gm3637,,,,,,,,,,,,
1190007I07Rik,-0.058,-0.306,-0.256,0.058,-0.248,-0.198,0.306,0.248,0.05,0.256,0.198,-0.05
Dipk1c,-0.022,1.017,1.853,0.022,1.039,1.875,-1.017,-1.039,0.836,-1.853,-1.875,-0.836
Gm28781,,,,,,,,,,,,
Gm17157,,,,,,,,,,,,
Gm15429,0.769,0.168,1.032,-0.769,-0.601,0.263,-0.168,0.601,0.864,-1.032,-0.263,-0.864
Tmem209,-0.091,-0.086,-0.037,0.091,0.005,0.054,0.086,-0.005,0.049,0.037,-0.054,-0.049
Gm9120,-0.441,-0.377,1.213,0.441,0.064,1.654,0.377,-0.064,1.59,-1.213,-1.654,-1.59
Scn5a,,,,,,,,,,,,
Irx1,,,,,,,,,,,,
Tbxas1,-0.146,0.1,-0.549,0.146,0.246,-0.403,-0.1,-0.246,-0.649,0.549,0.403,0.649
Ets1,0.02,-0.048,-0.02,-0.02,-0.068,-0.04,0.048,0.068,0.028,0.02,0.04,-0.028
Pde1c,-0.109,-0.787,-0.15,0.109,-0.678,-0.041,0.787,0.678,0.637,0.15,0.041,-0.637
Gm11220,,,,,,,,,,,,
Gm44099,,,,,,,,,,,,
Gm6702,0.465,-1.399,-0.316,-0.465,-1.864,-0.781,1.399,1.864,1.083,0.316,0.781,-1.083
Brwd3,-0.338,-0.081,-0.028,0.338,0.257,0.309,0.081,-0.257,0.052,0.028,-0.309,-0.052
Car5a,0.146,0.345,-0.074,-0.146,0.2,-0.219,-0.345,-0.2,-0.419,0.074,0.219,0.419
Cma1,0.844,0.436,0.329,-0.844,-0.409,-0.515,-0.436,0.409,-0.106,-0.329,0.515,0.106
Pcna,0.001,-0.245,-0.01,-0.001,-0.246,-0.011,0.245,0.246,0.235,0.01,0.011,-0.235
Ap1s1,0.063,-0.054,0.014,-0.063,-0.117,-0.049,0.054,0.117,0.068,-0.014,0.049,-0.068
Cnot4,-0.039,0.04,0.015,0.039,0.079,0.054,-0.04,-0.079,-0.025,-0.015,-0.054,0.025
Gm12332,,,,,,,,,,,,
Gm12683,,,,,,,,,,,,
Fbn1,-0.559,1.108,-0.129,0.559,1.668,0.43,-1.108,-1.668,-1.237,0.129,-0.43,1.237
Cbx5,0.071,-0.475,-0.093,-0.071,-0.546,-0.164,0.475,0.546,0.382,0.093,0.164,-0.382
Slc10a1,-0.298,-0.321,-0.114,0.298,-0.023,0.184,0.321,0.023,0.208,0.114,-0.184,-0.208
Gm15335,-1.449,-2.294,0.0,1.449,-0.844,1.699,2.294,0.844,2.544,0.0,-1.699,-2.544
Cdc20,0.062,-0.24,0.184,-0.062,-0.302,0.123,0.24,0.302,0.424,-0.184,-0.123,-0.424
Gm38121,,,,,,,,,,,,
Dhx32,-0.246,-0.007,0.045,0.246,0.24,0.291,0.007,-0.24,0.051,-0.045,-0.291,-0.051
Gm13675,-0.49,1.11,1.211,0.49,1.601,1.701,-1.11,-1.601,0.0,-1.211,-1.701,0.0
Ighv5-7,,,,,,,,,,,,
Cdkn2aip,-0.001,-0.061,0.038,0.001,-0.059,0.039,0.061,0.059,0.098,-0.038,-0.039,-0.098
Zfp972,0.01,0.18,-0.172,-0.01,0.169,-0.182,-0.18,-0.169,-0.351,0.172,0.182,0.351
Vmn1r-ps102,,,,,,,,,,,,
Gm43199,,,,,,,,,,,,
Zranb1,-0.005,0.057,0.032,0.005,0.062,0.037,-0.057,-0.062,-0.025,-0.032,-0.037,0.025
Ptpdc1,1.45,1.363,-0.301,-1.45,-0.087,-1.752,-1.363,0.087,-1.665,0.301,1.752,1.665
Gm3091,,,,,,,,,,,,
Ubap1,0.285,0.486,0.261,-0.285,0.2,-0.025,-0.486,-0.2,-0.225,-0.261,0.025,0.225
Ercc5,-0.279,0.197,-0.053,0.279,0.476,0.226,-0.197,-0.476,-0.25,0.053,-0.226,0.25
Itfg1,0.046,0.123,0.07,-0.046,0.077,0.024,-0.123,-0.077,-0.053,-0.07,-0.024,0.053
Cfap54,0.473,0.025,0.09,-0.473,-0.448,-0.383,-0.025,0.448,0.066,-0.09,0.383,-0.066
Fads3,-1.247,-0.781,-3.06,1.247,0.465,-1.813,0.781,-0.465,-2.279,3.06,1.813,2.279
Htra1,,,,,,,,,,,,
Gm45610,,,,,,,,,,,,
Wdr17,-0.667,-0.669,-1.72,0.667,-0.002,-1.052,0.669,0.002,-1.05,1.72,1.052,1.05
Ppp1r16b,-0.224,0.046,-0.052,0.224,0.269,0.172,-0.046,-0.269,-0.098,0.052,-0.172,0.098
Gm47402,0.988,-0.314,1.211,-0.988,-1.302,0.0,0.314,1.302,1.524,-1.211,0.0,-1.524
Trhr2,,,,,,,,,,,,
Pomt2,-0.246,-0.273,-0.176,0.246,-0.028,0.07,0.273,0.028,0.098,0.176,-0.07,-0.098
D8Ertd738e,0.07,-0.064,0.041,-0.07,-0.134,-0.029,0.064,0.134,0.105,-0.041,0.029,-0.105
Cort,2.258,-0.212,-0.107,-2.258,-2.47,-2.365,0.212,2.47,0.105,0.107,2.365,-0.105
Atic,0.126,-0.188,0.062,-0.126,-0.314,-0.064,0.188,0.314,0.25,-0.062,0.064,-0.25
Nckap1l,0.053,0.059,0.127,-0.053,0.006,0.074,-0.059,-0.006,0.068,-0.127,-0.074,-0.068
Gm49485,,,,,,,,,,,,
Cyb5d2,0.085,-0.101,-0.057,-0.085,-0.186,-0.142,0.101,0.186,0.044,0.057,0.142,-0.044
Atp6v1a,0.001,-0.087,0.025,-0.001,-0.087,0.025,0.087,0.087,0.112,-0.025,-0.025,-0.112
Mki67,-0.056,-0.305,-0.035,0.056,-0.248,0.021,0.305,0.248,0.27,0.035,-0.021,-0.27
Npc1l1,0.99,-0.383,1.212,-0.99,-1.373,0.0,0.383,1.373,1.596,-1.212,0.0,-1.596
Ldlr,0.107,-0.28,-0.334,-0.107,-0.387,-0.441,0.28,0.387,-0.054,0.334,0.441,0.054
Gm7959,,,,,,,,,,,,
Akap12,-0.085,0.325,0.347,0.085,0.41,0.432,-0.325,-0.41,0.022,-0.347,-0.432,-0.022
Hps6,0.213,0.113,0.216,-0.213,-0.1,0.002,-0.113,0.1,0.102,-0.216,-0.002,-0.102
Gm7631,,,,,,,,,,,,
Asic5,1.302,-0.552,1.524,-1.302,-1.853,0.0,0.552,1.853,2.076,-1.524,0.0,-2.076
Trappc1,0.082,-0.001,0.299,-0.082,-0.082,0.217,0.001,0.082,0.3,-0.299,-0.217,-0.3
Mark1-ps1,,,,,,,,,,,,
Megf8,-0.314,0.557,0.305,0.314,0.871,0.619,-0.557,-0.871,-0.252,-0.305,-0.619,0.252
Gm2573,-0.946,-0.884,-1.172,0.946,0.062,-0.227,0.884,-0.062,-0.289,1.172,0.227,0.289
Nudt16,-0.187,-0.015,-0.007,0.187,0.172,0.181,0.015,-0.172,0.009,0.007,-0.181,-0.009
Zfp783,-0.126,-0.339,-0.508,0.126,-0.213,-0.382,0.339,0.213,-0.169,0.508,0.382,0.169
Ntng2,0.037,0.192,0.085,-0.037,0.156,0.048,-0.192,-0.156,-0.108,-0.085,-0.048,0.108
Gm28580,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Ogn,0.989,-0.385,1.212,-0.989,-1.374,0.0,0.385,1.374,1.597,-1.212,0.0,-1.597
Commd5,0.262,0.285,0.148,-0.262,0.023,-0.114,-0.285,-0.023,-0.137,-0.148,0.114,0.137
Gm48337,,,,,,,,,,,,
Rere,-0.403,0.26,-0.331,0.403,0.662,0.072,-0.26,-0.662,-0.59,0.331,-0.072,0.59
Gm20305,,,,,,,,,,,,
Cftr,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Zfp768,2.787,1.263,1.869,-2.787,-1.524,-0.918,-1.263,1.524,0.605,-1.869,0.918,-0.605
Rskr,-0.418,-0.241,-0.227,0.418,0.177,0.191,0.241,-0.177,0.014,0.227,-0.191,-0.014
Phyhd1,-0.061,-0.056,0.04,0.061,0.006,0.101,0.056,-0.006,0.095,-0.04,-0.101,-0.095
Gm13015,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Zdhhc19,-0.226,0.076,-0.18,0.226,0.302,0.046,-0.076,-0.302,-0.255,0.18,-0.046,0.255
Cr2,1.313,1.433,0.2,-1.313,0.12,-1.112,-1.433,-0.12,-1.233,-0.2,1.112,1.233
Gm10778,-0.401,-0.54,-0.186,0.401,-0.139,0.214,0.54,0.139,0.353,0.186,-0.214,-0.353
Gm8173,0.0,0.0,-1.339,0.0,0.0,-1.367,0.0,0.0,-1.489,1.339,1.367,1.489
Gm12805,,,,,,,,,,,,
Gm12669,5.837,5.959,6.06,-5.837,0.0,0.0,-5.959,0.0,0.0,-6.06,0.0,0.0
Arfip1,0.166,-0.132,-0.001,-0.166,-0.298,-0.167,0.132,0.298,0.131,0.001,0.167,-0.131
Tgif2-ps2,,,,,,,,,,,,
Kmt2e,-0.139,0.043,-0.097,0.139,0.183,0.042,-0.043,-0.183,-0.141,0.097,-0.042,0.141
Gm5566,-0.001,-0.906,0.581,0.001,-0.904,0.583,0.906,0.904,1.487,-0.581,-0.583,-1.487
Tmem86a,-0.063,0.515,-0.702,0.063,0.578,-0.639,-0.515,-0.578,-1.218,0.702,0.639,1.218
Olfr297,,,,,,,,,,,,
Gnpda1,-0.043,0.012,0.046,0.043,0.054,0.089,-0.012,-0.054,0.034,-0.046,-0.089,-0.034
Myot,,,,,,,,,,,,
Cd6,-0.232,-0.241,-0.129,0.232,-0.008,0.103,0.241,0.008,0.111,0.129,-0.103,-0.111
Gm48663,-0.307,0.044,-0.185,0.307,0.351,0.122,-0.044,-0.351,-0.229,0.185,-0.122,0.229
E430018J23Rik,0.003,0.078,0.188,-0.003,0.075,0.185,-0.078,-0.075,0.11,-0.188,-0.185,-0.11
Dhcr24,0.01,-0.435,-0.127,-0.01,-0.446,-0.138,0.435,0.446,0.308,0.127,0.138,-0.308
Sar1b,-0.206,-0.342,-0.24,0.206,-0.137,-0.034,0.342,0.137,0.102,0.24,0.034,-0.102
Gm48930,0.837,-0.195,0.338,-0.837,-1.033,-0.499,0.195,1.033,0.534,-0.338,0.499,-0.534
Znrf3,0.121,0.234,0.121,-0.121,0.113,-0.0,-0.234,-0.113,-0.113,-0.121,0.0,0.113
Cdk12,0.025,0.128,0.093,-0.025,0.103,0.068,-0.128,-0.103,-0.034,-0.093,-0.068,0.034
Gm5518,0.05,1.627,2.035,-0.05,1.578,1.985,-1.627,-1.578,0.408,-2.035,-1.985,-0.408
Odf3l2,,,,,,,,,,,,
Noxo1,-0.558,0.836,0.642,0.558,1.394,1.2,-0.836,-1.394,-0.194,-0.642,-1.2,0.194
Wdr66,-0.412,-0.191,-0.236,0.412,0.221,0.176,0.191,-0.221,-0.044,0.236,-0.176,0.044
Gm43664,2.568,2.691,1.406,-2.568,0.0,-1.162,-2.691,0.0,-1.284,-1.406,1.162,1.284
Gm21843,,,,,,,,,,,,
Hist1h3i,0.12,-0.127,0.109,-0.12,-0.247,-0.012,0.127,0.247,0.236,-0.109,0.012,-0.236
Myo5c,0.02,-0.132,-0.453,-0.02,-0.152,-0.473,0.132,0.152,-0.322,0.453,0.473,0.322
Gm14826,,,,,,,,,,,,
Aebp2,-0.102,0.145,0.052,0.102,0.247,0.154,-0.145,-0.247,-0.094,-0.052,-0.154,0.094
Gm15946,1.846,0.488,-0.785,-1.846,-1.357,-2.631,-0.488,1.357,-1.274,0.785,2.631,1.274
Gm48560,-1.448,0.0,0.0,1.448,1.598,1.698,0.0,-1.598,0.0,0.0,-1.698,0.0
Dhrs7c,,,,,,,,,,,,
Gm12700,,,,,,,,,,,,
Eid2b,-0.01,0.486,0.121,0.01,0.496,0.132,-0.486,-0.496,-0.365,-0.121,-0.132,0.365
Gm14513,,,,,,,,,,,,
Lrp10,-0.107,0.041,0.109,0.107,0.148,0.216,-0.041,-0.148,0.068,-0.109,-0.216,-0.068
Gm11764,-1.402,0.0,0.0,1.402,1.552,1.652,0.0,-1.552,0.0,0.0,-1.652,0.0
Gm11694,2.004,1.149,1.202,-2.004,-0.855,-0.801,-1.149,0.855,0.053,-1.202,0.801,-0.053
Gm10487,,,,,,,,,,,,
Relt,0.122,-0.254,0.162,-0.122,-0.376,0.04,0.254,0.376,0.416,-0.162,-0.04,-0.416
Nudt3,0.034,-0.007,0.051,-0.034,-0.042,0.016,0.007,0.042,0.058,-0.051,-0.016,-0.058
Dpf1,3.12,-1.302,1.36,-3.12,-4.423,-1.76,1.302,4.423,2.663,-1.36,1.76,-2.663
Vmn2r118,0.013,-0.971,0.178,-0.013,-0.984,0.165,0.971,0.984,1.149,-0.178,-0.165,-1.149
Gm6133,-1.144,-1.491,-0.906,1.144,-0.347,0.238,1.491,0.347,0.585,0.906,-0.238,-0.585
Olfr950-ps1,,,,,,,,,,,,
AC115752.2,,,,,,,,,,,,
Olfr346,-0.157,1.532,0.608,0.157,1.689,0.765,-1.532,-1.689,-0.924,-0.608,-0.765,0.924
Cxcl12,1.79,-0.065,-0.449,-1.79,-1.855,-2.239,0.065,1.855,-0.384,0.449,2.239,0.384
Fxyd7,1.173,-0.756,0.88,-1.173,-1.929,-0.293,0.756,1.929,1.636,-0.88,0.293,-1.636
Vmn1r59,0.275,0.351,-0.262,-0.275,0.076,-0.537,-0.351,-0.076,-0.613,0.262,0.537,0.613
Sstr1,,,,,,,,,,,,
2410137M14Rik,-0.477,1.114,1.214,0.477,1.591,1.692,-1.114,-1.591,0.0,-1.214,-1.692,0.0
Gm7839,0.451,2.043,0.563,-0.451,1.592,0.112,-2.043,-1.592,-1.48,-0.563,-0.112,1.48
Mfap4,,,,,,,,,,,,
Ttll8,-1.023,-0.255,-0.698,1.023,0.769,0.325,0.255,-0.769,-0.444,0.698,-0.325,0.444
Gm44922,0.444,-1.44,-0.88,-0.444,-1.883,-1.324,1.44,1.883,0.56,0.88,1.324,-0.56
Prss1,,,,,,,,,,,,
Gm17101,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
Ccdc77,-0.021,-0.228,-0.091,0.021,-0.207,-0.07,0.228,0.207,0.137,0.091,0.07,-0.137
Chrm5,,,,,,,,,,,,
Gm14054,,,,,,,,,,,,
Gm42628,,,,,,,,,,,,
Prdx3,0.079,-0.031,0.093,-0.079,-0.11,0.014,0.031,0.11,0.124,-0.093,-0.014,-0.124
Eda,-0.246,2.433,0.055,0.246,2.679,0.3,-2.433,-2.679,-2.379,-0.055,-0.3,2.379
Zfp264,-1.096,-1.012,0.078,1.096,0.084,1.174,1.012,-0.084,1.09,-0.078,-1.174,-1.09
Spint5,,,,,,,,,,,,
E330021D16Rik,0.092,0.244,-0.021,-0.092,0.152,-0.113,-0.244,-0.152,-0.265,0.021,0.113,0.265
Gm5841,0.99,1.112,-2.144,-0.99,0.0,-3.134,-1.112,0.0,-3.256,2.144,3.134,3.256
Stx4a,0.083,0.166,0.146,-0.083,0.083,0.063,-0.166,-0.083,-0.02,-0.146,-0.063,0.02
Brinp3,0.989,1.112,1.212,-0.989,0.0,0.0,-1.112,0.0,0.0,-1.212,0.0,0.0
