gene_name,P2_Arm,P3_Arm,P4_Arm,P5_Arm,P6_Arm,P7_Arm,P8_Arm,P9_Arm,P10_Arm,P2_Cl13,P3_Cl13,P4_Cl13,P5_Cl13,P6_Cl13,P7_Cl13,P8_Cl13,P9_Cl13,P10_Cl13
3830406C13Rik,0.006668218,0.0047966978,0.0064843013,0.008104578,0.007144729,0.008242535,0.012394149,0.021152643,0.007135266,0.006260935,0.008511484,0.0057837544,0.002446038,0.008341806,0.011047816,0.0065585114,0.019101087,0.0
Atxn7,0.122241616,0.15550289,0.15231037,0.1767144,0.14982711,0.34407893,0.34661776,0.50736666,0.59453297,0.13239388,0.18763076,0.13256416,0.17666414,0.20993295,0.2879293,0.510985,0.3764972,0.4855222
Il3ra,0.07895436,0.1524407,0.120469324,0.14024942,0.14884517,0.1672854,0.16505392,0.112256326,0.05519856,0.11301978,0.17735696,0.14130306,0.14425549,0.15189429,0.23977792,0.20196499,0.16073284,0.14445749
Slc4a7,0.3257866,0.29249832,0.32649237,0.2670977,0.36092824,0.507534,0.41444933,0.69366777,0.73107606,0.27516934,0.30669594,0.27907375,0.31751227,0.29799688,0.34837925,0.24586768,0.31501868,0.22634429
Ngly1,0.48651215,0.7027191,0.6271138,0.5159501,0.69292444,0.5560156,0.83135694,0.7141288,0.5023146,0.41546434,0.7775649,0.7304746,0.68451077,0.7960856,0.5933379,0.92835265,1.1771225,0.8990725
Top2b,1.2301048,1.4436709,1.4197705,1.1740016,1.2079611,1.8296908,1.8256565,1.9184701,1.8902007,1.3652527,1.6771775,1.6673908,1.5219594,1.2971535,1.611103,1.446583,1.7641058,1.4902378
Nkiras1,0.10006583,0.06275221,0.08584525,0.0756849,0.08461567,0.091304086,0.13393508,0.12784731,0.13340616,0.09126076,0.08321736,0.07311473,0.07708939,0.086249724,0.055490468,0.08659284,0.069753654,0.051309653
Nudt13,0.056573708,0.048899002,0.050826237,0.04696267,0.044994835,0.053702734,0.022407109,0.07382374,0.07350476,0.027469074,0.04532132,0.037702493,0.03451539,0.044469498,0.048287928,0.05017556,0.022750633,0.111442074
Fam149b,0.04911197,0.05125182,0.04761389,0.04516053,0.058087137,0.090677455,0.124436624,0.09475566,0.07979157,0.05259889,0.066289715,0.057189547,0.06320024,0.09398064,0.06898453,0.07534369,0.09210862,0.09394275
Sec24c,0.36468914,0.3425815,0.4088992,0.34133118,0.4410085,0.38449234,0.46819946,0.49684584,0.46652687,0.32349873,0.39546627,0.34374183,0.2949384,0.39572787,0.3336326,0.4140217,0.3166152,0.36878586
Fut11,0.14427803,0.15569219,0.16359577,0.16611195,0.18613933,0.20327334,0.14915617,0.15291777,0.18216988,0.11649446,0.1643931,0.14892338,0.19271871,0.19351839,0.15239657,0.20693158,0.15627195,0.22708547
Chchd1,2.3368099,1.4933609,1.771122,1.771579,1.6156999,1.3652773,1.1870375,0.86920947,0.78872454,2.3221374,1.5029678,1.8911252,1.6655606,1.5839864,1.3044854,1.0548562,1.0270255,1.2000813
Zswim8,0.07719734,0.14568259,0.11614801,0.10208136,0.1291118,0.16595416,0.22190413,0.26101568,0.24010523,0.07934607,0.15438814,0.098320745,0.13887627,0.13028091,0.156265,0.22873516,0.18406318,0.1747511
Vcl,0.08432137,0.056558948,0.07676005,0.06881568,0.062800385,0.0529392,0.09552863,0.069523774,0.075015545,0.09254374,0.07516715,0.09578367,0.0640765,0.07619836,0.04176842,0.059173036,0.040038515,0.07126999
Adk,0.71851325,0.3253687,0.52592206,0.35913685,0.34504345,0.5889881,0.22445735,0.12932566,0.07336612,0.86647636,0.5986828,0.6830842,0.5553967,0.44698417,1.1343321,0.17723434,0.303449,0.27678776
Kat6b,0.036791764,0.046964478,0.048110157,0.03288543,0.030952558,0.09079471,0.11177825,0.07645646,0.11200898,0.032887027,0.043524303,0.030825837,0.029969664,0.025673866,0.06736729,0.0788993,0.09252168,0.050515227
Samd8,0.0548095,0.0588037,0.06807016,0.061251402,0.0719297,0.11928639,0.10918395,0.16290641,0.17761278,0.04771346,0.07477281,0.0520275,0.063824326,0.08190337,0.09201221,0.11152177,0.13448663,0.14426354
Vdac2,4.634527,3.192005,3.67639,3.4801013,3.4278212,2.999748,3.1046317,2.5968761,2.3976564,4.296871,3.0155182,3.6131427,3.2432225,3.162106,2.9255059,2.75552,2.8949869,2.606258
Lrmda,0.00042261256,2.0118801e-05,0.00032513074,0.00013292726,0.0,0.00078455167,0.0,0.0012998324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rps24,53.38333,45.78635,49.684982,48.80999,46.415264,74.47924,55.85227,69.71464,68.27622,52.57738,49.260704,47.150257,50.702293,48.157337,73.230865,64.649864,58.13517,59.945316
Zmiz1,0.49402854,0.75858545,0.60407335,0.50796264,0.4315463,0.4205224,0.64014065,0.7535613,1.4580945,0.45955753,0.5467324,0.50177354,0.44750935,0.40364277,0.36653462,0.6067031,0.5777826,0.56104386
Ppif,0.5243279,0.29612345,0.38139555,0.40014437,0.35086265,0.33486483,0.23436978,0.24001384,0.3260454,0.51265776,0.32576758,0.34321153,0.4184448,0.3056487,0.29202583,0.25956863,0.27072516,0.40811962
Anxa11,0.028376704,0.028924784,0.03635262,0.031631187,0.033458598,0.022749744,0.01805862,0.02791734,0.02469592,0.018509293,0.04837646,0.052808262,0.050416093,0.070261866,0.052049614,0.05312305,0.05415877,0.0291537
Dennd6a,0.087800324,0.11419461,0.09432097,0.07753033,0.07643207,0.08359789,0.06288852,0.11355552,0.11470286,0.07267806,0.102832325,0.08523213,0.08106694,0.08625309,0.08446918,0.12602647,0.09047207,0.0967796
Arf4,0.1581112,0.20298944,0.19967663,0.1909924,0.23603185,0.197565,0.1445238,0.20421669,0.25431955,0.15764982,0.22863023,0.20851107,0.20552868,0.30565992,0.1820473,0.18083242,0.29839474,0.24535334
Arhgef3,0.2737064,0.41026765,0.34228826,0.32973614,0.4076968,0.8761891,0.7175942,0.7844007,1.2721056,0.24685398,0.41499957,0.34685016,0.371791,0.399909,0.76916045,0.6621555,0.6130352,0.5762193
Tasor,0.26265693,0.39048895,0.317373,0.32321134,0.35967362,0.51301175,0.5195291,0.7351051,0.9334418,0.29312697,0.465872,0.31286603,0.37308213,0.39896446,0.3965521,0.7411393,0.6137822,0.7818806
Selenok,3.489519,3.268035,3.5381148,3.4994323,4.1038756,3.0685234,4.0922437,3.4404607,3.4716728,2.9530654,2.9367425,3.1246917,2.9209447,3.9050105,3.359079,3.0758262,4.0103917,4.037093
Actr8,0.12901713,0.11974093,0.13268016,0.09808132,0.118266754,0.14302333,0.11252539,0.1542553,0.17240606,0.123455375,0.13871773,0.1571057,0.12109483,0.11891844,0.11083661,0.13563372,0.13805269,0.12800415
Dcp1a,0.081246786,0.08037868,0.076450855,0.058474872,0.06527123,0.10787456,0.024359599,0.092246905,0.099703245,0.06407864,0.058571864,0.06146373,0.053883288,0.0720565,0.0895427,0.07639429,0.06483899,0.10094178
Tkt,3.5797017,2.8282297,3.5732813,3.5621784,3.0932095,2.473177,2.2434587,1.5983683,1.4953711,3.7348683,2.4437993,3.2076447,3.1722026,2.7262187,2.3186352,2.0630755,2.1559956,2.038765
Rft1,0.050513707,0.037996255,0.036725935,0.032925136,0.030155253,0.035386212,0.03189992,0.058096353,0.046704013,0.03808816,0.06780754,0.0520112,0.03185525,0.042865295,0.075467706,0.05724433,0.021145122,0.013276992
Sfmbt1,0.14056154,0.09122384,0.120711364,0.20719999,0.09257251,0.073901005,0.039524388,0.04868509,0.0641052,0.110918134,0.108120665,0.09394413,0.18894757,0.06652784,0.059781365,0.067504816,0.04487365,0.017888254
Stimate,0.19973065,0.11795783,0.15695533,0.17684765,0.15228951,0.1473549,0.2368032,0.15621102,0.12704836,0.1816417,0.10891133,0.11539285,0.16015743,0.10958907,0.1100274,0.1413197,0.13565774,0.16826986
Glt8d1,0.0704042,0.06454531,0.072340064,0.05435597,0.07685308,0.032703534,0.036507964,0.048125807,0.07045294,0.053041488,0.07628023,0.075127065,0.047248717,0.047398802,0.048954904,0.03146206,0.051162053,0.015039757
Pbrm1,1.4985679,2.117598,1.761155,1.3791163,1.5507413,1.6880049,1.4009464,1.6765643,1.6181825,1.3171008,2.1259305,1.8507247,1.5030016,1.3311175,1.3161554,1.4157794,1.2574297,1.3427811
Bap1,0.18675666,0.16331214,0.17028654,0.15852521,0.1562268,0.092745356,0.14183567,0.16253592,0.17791836,0.1869998,0.17029594,0.19507353,0.14109387,0.13930525,0.13173865,0.12437571,0.1591652,0.10677625
Capn7,0.18918811,0.20449395,0.2114385,0.22046162,0.24200082,0.26913807,0.17540237,0.26036364,0.30801728,0.18235072,0.1994693,0.17368086,0.1468776,0.20311259,0.19826831,0.22837915,0.19150786,0.2799822
Eaf1,0.16486964,0.13200401,0.14440763,0.14491983,0.14608023,0.10477296,0.13904533,0.14811939,0.18462075,0.16765758,0.14201348,0.15253711,0.15693645,0.15040869,0.15586697,0.1434018,0.18910596,0.2678096
Btd,0.06914264,0.11022739,0.08077286,0.0715301,0.09386319,0.091533214,0.09811161,0.083308935,0.08375797,0.053418193,0.10307897,0.0877863,0.06597674,0.077959,0.081802435,0.08713654,0.14421356,0.07204405
Oxnad1,0.11504967,0.05777256,0.08373381,0.08826577,0.08221541,0.0570225,0.028654318,0.047461346,0.04937189,0.1324086,0.07634298,0.09652745,0.10485431,0.06759115,0.051289607,0.058775686,0.05998567,0.08119352
Ncoa4,0.013999175,0.020851178,0.019218901,0.013262725,0.018299911,0.0111078145,0.0020399655,0.010719167,0.018237196,0.019128352,0.011336732,0.012832263,0.016009744,0.018161023,0.018632855,0.020906685,0.018645791,0.0
Parg,0.22783381,0.2357558,0.22132947,0.20208567,0.21008699,0.23932752,0.2038744,0.26052964,0.26516727,0.22665307,0.2360098,0.24204971,0.25128505,0.20937486,0.29317564,0.26110792,0.29094025,0.29816127
Ercc6,0.08206287,0.071677305,0.07757792,0.086920634,0.0806069,0.10882777,0.15303065,0.15135662,0.10930731,0.082302175,0.06653204,0.07397287,0.08317952,0.07843106,0.10634344,0.07202741,0.0939985,0.062554374
Glud1,1.1676792,1.1969397,1.2089193,1.2971259,1.3397132,1.4425272,1.4178642,1.4327198,1.5219648,1.195063,1.2556111,1.2964642,1.5057676,1.4208306,1.4412742,1.5084565,1.712715,1.2846242
Wapl,1.718668,1.5549576,1.6357107,1.4133552,1.4364233,1.5388736,1.4303907,1.5971586,1.6952273,1.8588831,1.7065195,1.765478,1.5144974,1.4445232,1.6282984,1.4521646,1.3440745,1.3230858
Ptger2,0.013078445,0.019480977,0.016051896,0.01486238,0.02145663,0.030528111,0.035730377,0.014234624,0.008019675,0.04356772,0.04652425,0.03683255,0.05729883,0.04696688,0.061158266,0.070197105,0.0567264,0.0703738
Psmc6,2.277578,1.3833554,1.7121702,1.6500084,1.6680707,1.3059322,1.0211748,1.0134993,0.9126723,2.1456025,1.3317658,1.6393999,1.5018402,1.6055272,1.3268975,1.0948578,1.1978666,1.3405151
Styx,0.011608064,0.008055918,0.0076623075,0.008451495,0.0067460863,0.0056060962,0.039990786,0.013429785,0.01703366,0.012592764,0.011470029,0.010571094,0.00832252,0.0052140728,0.008143596,0.004508953,0.0012871093,0.0
Cdkn3,0.6335422,1.7609923,1.0180266,0.63729286,1.343503,0.23092636,0.083216496,0.06275064,0.039068043,0.6712199,1.8306863,1.1800561,0.55765325,1.5197569,0.30660325,0.26709026,0.18319026,0.14476004
Cgrrf1,0.089336134,0.09640151,0.09484407,0.080864,0.09537124,0.062897116,0.15931764,0.100007854,0.086962976,0.08290347,0.11705101,0.10592295,0.08322347,0.10387971,0.10216812,0.1275376,0.18759906,0.13085665
Socs4,0.21539292,0.1787928,0.19326346,0.210384,0.25982848,0.20798023,0.22191675,0.2036638,0.2633198,0.19887796,0.20320815,0.1740115,0.21192284,0.26907882,0.20296109,0.34097278,0.31051567,0.35333258
Mapk1ip1l,0.47957358,0.44281173,0.45731372,0.44449446,0.49524316,0.33598435,0.45607045,0.4198041,0.3908472,0.51465255,0.4239499,0.54043114,0.45546213,0.5469838,0.39209265,0.4005659,0.4768149,0.3959057
Lgals3,9.843502,11.142376,13.229299,13.408339,14.250486,3.882753,10.21552,5.787588,4.8462563,11.078135,14.612247,16.954077,15.826455,18.635225,6.0201616,19.04457,16.625982,14.984216
Fbxo34,0.12082388,0.16867596,0.14731933,0.123185776,0.09903075,0.09006708,0.138021,0.14594871,0.16281816,0.153122,0.200966,0.1740553,0.15926091,0.07581437,0.11681956,0.18409202,0.13715589,0.16425683
Ktn1,0.31869566,0.17898026,0.24906799,0.22725494,0.2136335,0.34378922,0.36356476,0.3126759,0.28145847,0.3560405,0.23519953,0.28670585,0.23530893,0.22378539,0.28712398,0.35117343,0.25670853,0.29896882
Tmem260,0.009522328,0.009651646,0.011420293,0.010249017,0.010886598,0.0144305155,0.006815049,0.008220476,0.013310215,0.016391903,0.007131838,0.01620193,0.008106072,0.02149431,0.019659838,0.013770973,0.013907897,0.0
Ap5m1,0.015185469,0.019809637,0.017340414,0.018019661,0.01630243,0.010390902,0.02103884,0.02221206,0.012971165,0.018564168,0.013918812,0.014169566,0.019150376,0.015975283,0.0050139674,0.020551013,0.0054247384,0.05214365
Naa30,0.19349448,0.17765398,0.18796,0.1690163,0.18681042,0.28122377,0.16487244,0.25769022,0.21767592,0.2205621,0.21862566,0.19478053,0.17981085,0.1775943,0.18409185,0.16350414,0.17274463,0.29371703
Parp2,0.5228759,0.3968876,0.46575844,0.44505474,0.4389827,0.38287088,0.21284096,0.20512533,0.16916986,0.6207476,0.46731994,0.54047596,0.47817993,0.41103587,0.29136878,0.23940672,0.24334207,0.11404014
Apex1,0.5891429,0.13087277,0.28392243,0.36085802,0.21951947,0.2451016,0.21420103,0.1399192,0.05927395,0.59904283,0.15837008,0.26593468,0.38864392,0.21204293,0.30564958,0.19433264,0.15845461,0.24179573
Pnp,0.004901514,0.0032922176,0.0052239904,0.0019853876,0.006267261,0.00013728149,0.0,0.005073908,0.0008273024,0.0032619094,0.002492709,0.0033740879,0.00545982,0.0014852196,0.0070185345,0.0013104103,0.00039686885,0.0
Mettl17,0.07234082,0.07788685,0.07808903,0.064252034,0.08108704,0.08723835,0.098963946,0.07940379,0.049812123,0.07518141,0.0694645,0.0696353,0.072440356,0.05664618,0.06461225,0.05181902,0.04208621,0.04469776
Rpgrip1,0.91829747,0.7827493,0.7873175,0.8859869,0.7153561,0.54692507,0.4335158,0.35429844,0.33038458,1.0241749,0.68631303,0.7903992,0.9182199,0.69588906,0.65166634,0.48187578,0.5325743,0.45851415
Tox4,0.5030906,0.49584126,0.518671,0.47935912,0.49515235,0.53006643,0.477058,0.5880848,0.5153419,0.5252136,0.5420073,0.5855689,0.5154663,0.5645698,0.5954462,0.5463091,0.45948404,0.5546174
Trav14-1,1.0629394,1.4021981,1.2362463,1.1838881,1.1646277,2.8586273,0.7667041,5.935081,6.466095,0.9668899,3.6784496,1.6248559,2.107174,2.4807117,2.4510994,8.810538,5.278439,6.2483993
Trav16,0.014681793,0.03561847,0.01761282,0.029080374,0.015994765,0.020284906,0.0,0.015095486,0.010659244,0.0,0.012967285,0.0064657764,0.018853983,0.013892787,0.022115821,0.017796112,0.021031605,0.0
Trdv1,0.008398407,0.018902645,0.019770678,0.009294698,0.006590197,0.009434608,0.0,0.011621929,0.02129781,0.005560883,0.018838445,0.011896984,0.027078012,0.023623124,0.028694425,0.028991908,0.0055750897,0.0
Trdv2-2,0.051375337,0.09725507,0.07185133,0.06228821,0.10652998,0.13481969,0.04562136,0.20705673,0.25927767,0.058345642,0.16493411,0.10635502,0.10385986,0.17252408,0.18694706,0.17621571,0.17453714,0.18540269
Trdc,0.993466,1.2928641,1.4203839,1.2690749,1.4821179,1.5853744,0.4818258,2.6245036,3.3381655,1.0391711,2.7005997,1.7363225,2.2391772,2.842178,2.5070155,3.5588834,3.5585876,2.7914433
Trac,6.2253084,10.54054,7.762755,7.6542983,9.232509,10.549192,10.826813,13.78393,13.655706,6.423657,12.9443,9.372121,9.593477,12.464624,11.78925,17.279894,15.769473,15.664331
Oxa1l,0.36629617,0.35830742,0.38415462,0.32309827,0.39392874,0.49137095,0.42089716,0.40541804,0.38092765,0.4333436,0.44217697,0.36748907,0.36782053,0.3809172,0.535237,0.60735816,0.5008944,0.5600376
Mrpl52,1.9744399,1.3817495,1.5851905,1.6692657,1.6446644,2.1491215,1.6222342,1.7267754,1.8238251,2.2410882,1.6294299,1.6288307,1.6757793,1.8731581,2.4317443,2.2276285,1.8884137,1.9331601
Lrp10,1.0078686,1.4442451,1.2316533,1.0782508,1.2046595,1.3256813,1.6404766,1.4316294,1.3947204,1.1105678,1.651974,1.3729193,1.1753075,1.4292125,1.3681523,1.5998048,1.4465322,1.5141554
1700123O20Rik,0.6745586,0.7040855,0.7170544,0.5873001,0.73023236,0.5317488,0.6792486,0.72982377,0.59815115,0.6627592,0.6832317,0.6767633,0.63698924,0.85456264,0.71336037,0.8123693,0.79252017,0.7419707
Pabpn1,0.013373493,0.015712524,0.010301454,0.011399897,0.004476567,0.006019676,0.0037760534,0.0052169394,0.020524848,0.014339698,0.010411123,0.009810704,0.008325109,0.003349327,0.0041874344,0.004388419,0.0007190575,0.0
Ngdn,1.0633545,1.1153814,1.0501711,0.9807375,1.1672995,0.8306793,0.95892966,0.93356574,0.8558855,0.92743033,1.0811962,1.083013,0.8260445,1.0383754,0.8832337,0.85923076,0.98558223,0.97721183
Dhrs4,0.31110534,0.24647215,0.32051128,0.2999908,0.32310477,0.15805838,0.19583583,0.20631593,0.19104254,0.37560755,0.2852725,0.32860348,0.29991922,0.32356006,0.32864705,0.23745002,0.26017585,0.19482508
Dcaf11,0.15118663,0.19567804,0.16956858,0.12789708,0.19321406,0.32103458,0.41387278,0.34325683,0.34422842,0.12347919,0.21471116,0.16606635,0.15845942,0.2160629,0.3277972,0.32145187,0.29441187,0.2972419
Psme1,3.93827,4.96319,4.57093,4.901711,5.148418,6.022907,6.4616485,6.2703443,4.3742256,4.148754,4.703234,4.24434,4.790257,5.2646956,5.6838474,6.7449,6.31775,6.00224
Rnf31,0.0886354,0.15881096,0.13697796,0.120504685,0.09743024,0.1829709,0.14375044,0.19642018,0.145304,0.100818366,0.18675758,0.16527316,0.10562722,0.11730035,0.17416216,0.14387761,0.17184788,0.16452092
Irf9,0.24269482,0.48987147,0.35713324,0.28502452,0.4160517,0.7324083,0.7043114,0.81637955,0.6602143,0.28039068,0.6542439,0.4466324,0.40451148,0.558751,0.6983639,0.92754453,0.90243566,0.75808066
Gmpr2,0.2996103,0.2719324,0.28285494,0.2545766,0.29836974,0.15885755,0.19074862,0.14331907,0.17331506,0.287403,0.27471235,0.29356605,0.21901378,0.3077044,0.19793426,0.18397996,0.16642706,0.28314513
Nop9,0.5705377,0.4664711,0.5104667,0.49776796,0.33418345,0.3195451,0.4155386,0.29536793,0.2590627,0.5622198,0.46953282,0.52642477,0.45490074,0.31303498,0.3167835,0.2872715,0.32689056,0.20899022
Ltb4r1,0.09632261,0.04833724,0.10790667,0.0845019,0.09990129,0.0534091,0.09993222,0.086007625,0.10101708,0.060993467,0.05505628,0.09339604,0.061671756,0.07651238,0.019437449,0.0894377,0.14458857,0.095956266
Khnyn,0.14052582,0.17711352,0.16617534,0.14706525,0.17790718,0.26929754,0.29730397,0.35519752,0.3839664,0.14822862,0.19918993,0.19687273,0.19010879,0.21886058,0.19147941,0.45999077,0.324788,0.3020631
Rnf17,0.011185983,0.008130591,0.005946022,0.0042745895,0.007151974,0.010820621,0.0,0.0053052315,0.0060896403,0.007308677,0.0017063445,0.0086768195,0.0077073267,0.008856546,0.012210275,0.0032038954,0.007216536,0.0
Parp4,0.2664963,0.3515846,0.32961202,0.26651675,0.35839263,0.376401,0.6376202,0.57050914,0.5920234,0.24619886,0.40449947,0.37871522,0.31268322,0.43770128,0.4706107,0.6028827,0.5013798,0.45145088
Mphosph8,0.8489805,0.6083551,0.70050216,0.68369853,0.6079611,0.6052362,0.42870122,0.5394434,0.5989981,0.8170549,0.6550392,0.65735275,0.61505026,0.5545305,0.6185035,0.58393365,0.4317598,0.52703685
Zmym2,0.14750405,0.09885151,0.12912053,0.10520925,0.1230978,0.22025868,0.107746854,0.2725922,0.30258107,0.118623644,0.1202265,0.10627453,0.10561226,0.09573806,0.13574551,0.18581104,0.16220173,0.08753978
Sap18,1.5539403,1.3542094,1.4313359,1.5321862,1.3877091,1.1718931,1.0370111,1.1100602,0.9454244,1.5484948,1.2416105,1.321354,1.3654937,1.345135,1.0697767,1.1919097,1.070765,1.4011532
Mrpl57,2.5185442,2.8778565,2.5594394,2.631149,2.5595965,2.0660954,2.3398275,2.1858227,2.0867503,2.6808853,2.9383965,2.7811403,2.6146865,2.5727046,2.2553518,2.1821854,2.3448207,2.8911977
Rcbtb1,0.12734209,0.13886629,0.13358417,0.14324038,0.1535622,0.16014251,0.102697976,0.15146282,0.13346702,0.13577116,0.14209622,0.119981654,0.15357667,0.107202224,0.15096688,0.13614379,0.15004969,0.15179013
Cab39l,0.09946943,0.09228872,0.103415,0.10041062,0.092186585,0.10117239,0.03556551,0.07717806,0.07211022,0.07513185,0.13057022,0.117929414,0.12321001,0.09951632,0.09347112,0.044060767,0.057004735,0.1008125
Mtmr6,0.17483357,0.26451677,0.22782403,0.19798729,0.21929182,0.18593729,0.2256145,0.27914196,0.3739155,0.20964816,0.21233588,0.22704019,0.20347193,0.24289005,0.27352723,0.28046682,0.2769946,0.3802921
Spata13,0.4352468,0.70197016,0.61732644,0.51638615,0.6658554,0.84960103,0.7840869,0.9923496,1.5281729,0.35116652,0.5384939,0.46933758,0.44741246,0.62143254,0.618066,0.64954305,0.75423986,0.7924919
Mipep,0.15228003,0.095976636,0.118166156,0.09681161,0.09704303,0.08101338,0.023628902,0.050598938,0.037017737,0.16105138,0.09938896,0.122721076,0.12347773,0.075796455,0.070846885,0.04897699,0.06637022,0.068923935
Sacs,0.0669088,0.053052723,0.05365327,0.054129265,0.052976895,0.055027943,0.020862784,0.0544628,0.045575414,0.07228274,0.06217629,0.06947529,0.06412424,0.05400021,0.040044747,0.056378696,0.047278017,0.04559852
Trim13,0.021821013,0.014379124,0.016759507,0.021119371,0.01578292,0.036061272,0.023490593,0.04103444,0.035111573,0.020994648,0.02281056,0.03416537,0.020796983,0.034771636,0.047607508,0.0888573,0.053240016,0.053566776
Rnaseh2b,1.3619283,1.3741448,1.342222,1.4658544,1.2691765,0.577285,0.46114987,0.27250668,0.237145,1.2925462,1.3553126,1.3657782,1.3379049,1.2136574,0.6496635,0.6982891,0.54582745,0.71863073
Wdfy2,0.07619755,0.044106457,0.06762215,0.04931687,0.03615874,0.10883869,0.028430903,0.06237618,0.032285422,0.037666865,0.042930543,0.050403476,0.05122887,0.0316998,0.06118677,0.052166775,0.06662186,0.021290382
Ctsb,1.120055,1.1477492,1.1982766,1.1578249,1.2288162,1.2809557,1.7155218,1.2500446,1.0041008,1.456855,1.399494,1.4122068,1.5264645,1.559254,1.6838028,1.9744004,1.7788746,1.1979926
Pinx1,0.44405252,0.20322627,0.3028173,0.3506058,0.31053603,0.29913735,0.1720675,0.1924545,0.1932485,0.4311844,0.20317112,0.2673361,0.32861274,0.29508546,0.27269354,0.27309665,0.2578853,0.26196036
Kif13b,0.12122405,0.14485879,0.13047653,0.15768443,0.11598034,0.20780322,0.28947502,0.23583305,0.28139207,0.16103669,0.18010285,0.17672671,0.17133003,0.1807098,0.17844795,0.35430387,0.28310516,0.32880187
