,N-P0,A-P1,A-P2,C-P2,A-P3,C-P3,A-P4,C-P4,A-P5,C-P5,A-P6,C-P6,A-P7,C-P7,C-P8,A-P9,A-P10
Alcam,0.010157806798815727,0.014450423419475555,0.2050202488899231,0.24964500963687897,0.20471006631851196,0.2803117632865906,0.2010551393032074,0.22671525180339813,0.16679887473583221,0.22934649884700775,0.17990605533123016,0.21969455480575562,0.18972516059875488,0.2385767102241516,0.3359048366546631,0.15964198112487793,0.10968407243490219
Mef2a,0.33546388149261475,0.39116227626800537,0.2600327432155609,0.2758171260356903,0.3887667953968048,0.369811475276947,0.3335933983325958,0.3670923709869385,0.32033786177635193,0.36145928502082825,0.27685463428497314,0.2902835011482239,0.2736723721027374,0.25354892015457153,0.4379301369190216,0.42176106572151184,0.49682125449180603
Cd9,0.1546206772327423,0.1631154716014862,0.33997422456741333,0.38796308636665344,0.27885639667510986,0.5970330238342285,0.36561572551727295,0.5719339847564697,0.3590839207172394,0.5168302655220032,0.3659331798553467,0.6994983553886414,0.7419419884681702,0.954347550868988,0.4207741916179657,0.22961737215518951,0.12215442210435867
E2f6,0.06041599437594414,0.04561677202582359,0.1413700133562088,0.12104237824678421,0.0712360218167305,0.08050493150949478,0.08734441548585892,0.08728468418121338,0.1154550239443779,0.12771393358707428,0.07335909456014633,0.052830904722213745,0.08928854018449783,0.05776892602443695,0.04880281537771225,0.02636328525841236,0.02136848121881485
Taf5l,0.12966936826705933,0.13834720849990845,0.22583165764808655,0.2340267151594162,0.15481378138065338,0.17433449625968933,0.20165300369262695,0.2376738041639328,0.18967147171497345,0.19453935325145721,0.15306034684181213,0.1453506201505661,0.14383931457996368,0.16599123179912567,0.1710662692785263,0.15094318985939026,0.11311569064855576
Atr,0.17820951342582703,0.13012751936912537,0.12724284827709198,0.1230081245303154,0.18709994852542877,0.22667931020259857,0.16897311806678772,0.20331428945064545,0.1518898606300354,0.1721312552690506,0.10019398480653763,0.106816865503788,0.14858853816986084,0.13367396593093872,0.16831251978874207,0.15032051503658295,0.1398024559020996
Polr2d,0.12897905707359314,0.14235343039035797,0.4329637289047241,0.4269212484359741,0.31984326243400574,0.31259894371032715,0.4004301428794861,0.40838751196861267,0.3469887673854828,0.35597559809684753,0.3864300549030304,0.3349871039390564,0.255179762840271,0.25977736711502075,0.20595964789390564,0.18008966743946075,0.17809075117111206
Cd6,0.5941866040229797,0.7459379434585571,0.5075938701629639,0.44704484939575195,0.640986442565918,0.6025948524475098,0.5537327527999878,0.5508219599723816,0.5103389024734497,0.5208587646484375,0.6023706793785095,0.6103867292404175,0.8080024123191833,0.7565321326255798,0.6696696877479553,0.8489711284637451,0.8367922306060791
Smarcd2,0.26760226488113403,0.24707941710948944,0.42802736163139343,0.3992932438850403,0.4724225401878357,0.4365525245666504,0.4748052954673767,0.4451811611652374,0.3913525342941284,0.38070401549339294,0.4327966570854187,0.40427064895629883,0.361634224653244,0.3505795896053314,0.2769613265991211,0.3104943633079529,0.31696817278862
Atp1b3,1.3456192016601562,1.5046478509902954,1.3595712184906006,1.0914798974990845,1.4934386014938354,1.386846899986267,1.6221094131469727,1.2856627702713013,1.5032376050949097,1.410089135169983,1.568071961402893,1.4379944801330566,1.484336018562317,1.3834261894226074,1.5164433717727661,1.5663740634918213,1.788284182548523
Kmt2c,0.5384827256202698,0.5185935497283936,0.2071436643600464,0.1231459230184555,0.26803815364837646,0.2566993534564972,0.2627214193344116,0.22836719453334808,0.22632037103176117,0.18822993338108063,0.18546761572360992,0.13906821608543396,0.2985597550868988,0.2573075592517853,0.36602267622947693,0.3696964383125305,0.41525566577911377
Cd274,0.12452930212020874,0.28019607067108154,0.09572599828243256,0.09354693442583084,0.11813965439796448,0.20123301446437836,0.13731013238430023,0.20776896178722382,0.08775553852319717,0.1682361513376236,0.12821738421916962,0.19615931808948517,0.2366042286157608,0.25582313537597656,0.21490150690078735,0.18995854258537292,0.12311385571956635
Zkscan3,0.301705002784729,0.2016514241695404,0.09073474258184433,0.0877721756696701,0.08038339018821716,0.12677767872810364,0.11272003501653671,0.10558700561523438,0.08944129943847656,0.08292415738105774,0.09162473678588867,0.10112373530864716,0.17700505256652832,0.1744740754365921,0.16395702958106995,0.1311478614807129,0.13792046904563904
Lamp2,0.12530864775180817,0.13783349096775055,0.1876610368490219,0.1954038292169571,0.21100302040576935,0.23533417284488678,0.2195315808057785,0.264821320772171,0.19375669956207275,0.2140713334083557,0.19161024689674377,0.2291211038827896,0.29661431908607483,0.28693482279777527,0.31854763627052307,0.20996342599391937,0.1981126219034195
Jmjd1c,0.4824194014072418,0.6642882823944092,0.36451613903045654,0.33088263869285583,0.4642890393733978,0.42907002568244934,0.4368380904197693,0.44494229555130005,0.4007315933704376,0.43978646397590637,0.4255509674549103,0.41989126801490784,0.6870455741882324,0.5977068543434143,0.4062783420085907,0.6198257207870483,0.5812264084815979
Igkc,0.035110753029584885,0.021003760397434235,0.2187860757112503,0.39089179039001465,0.2191249579191208,0.2701457738876343,0.21002045273780823,0.3155854642391205,0.2009771317243576,0.28038275241851807,0.16946424543857574,0.24152334034442902,0.3958043158054352,0.2816496789455414,0.38926979899406433,0.46486642956733704,0.2524203062057495
Trps1,0.07419811189174652,0.06832312792539597,0.19410640001296997,0.2883620858192444,0.14973397552967072,0.2562698721885681,0.20204904675483704,0.33374229073524475,0.18440070748329163,0.2922031283378601,0.13509230315685272,0.18512216210365295,0.27657976746559143,0.4574836492538452,0.30480247735977173,0.17887699604034424,0.16895443201065063
Hax1,0.08681392669677734,0.10799270123243332,0.28914791345596313,0.2828775942325592,0.18217754364013672,0.17394156754016876,0.2217865288257599,0.24356932938098907,0.18267497420310974,0.18803510069847107,0.1945657581090927,0.15913516283035278,0.1812400072813034,0.13773882389068604,0.12800683081150055,0.09393538534641266,0.09473932534456253
Hsf2,0.053656790405511856,0.03968321532011032,0.11840012669563293,0.09857667237520218,0.05318803712725639,0.046243682503700256,0.08797584474086761,0.07531823962926865,0.10905398428440094,0.11442038416862488,0.06924211978912354,0.06542202085256577,0.07148797810077667,0.07797861844301224,0.042782220989465714,0.02684905007481575,0.0274960994720459
Setd7,0.2445530891418457,0.16048169136047363,0.08300693333148956,0.04279263690114021,0.07542452961206436,0.06753841042518616,0.09013739228248596,0.0596311092376709,0.07672947645187378,0.06495995819568634,0.07215673476457596,0.06965731829404831,0.13512571156024933,0.12728850543498993,0.12632641196250916,0.13463591039180756,0.10778845101594925
Zfpm1,0.13826513290405273,0.14899764955043793,0.4945526421070099,0.587391197681427,0.37276479601860046,0.4803692102432251,0.43869954347610474,0.5230935215950012,0.3787119388580322,0.457188218832016,0.28544628620147705,0.3591254651546478,0.34691378474235535,0.3994486331939697,0.31724023818969727,0.172419011592865,0.2004757672548294
Mbd4,0.035949986428022385,0.016359146684408188,0.1396367847919464,0.15991249680519104,0.10181710124015808,0.12156803905963898,0.1166691705584526,0.13317278027534485,0.1606707125902176,0.14001700282096863,0.11765460669994354,0.08468189835548401,0.06964869052171707,0.051153793931007385,0.06298244744539261,0.0251920223236084,0.029354197904467583
Ets2,0.05861512944102287,0.08140958100557327,0.06097416579723358,0.06587544828653336,0.04305381327867508,0.023209812119603157,0.05489647015929222,0.028576817363500595,0.05612880364060402,0.04421186447143555,0.054937660694122314,0.03431686758995056,0.034447092562913895,0.03292988985776901,0.025527169927954674,0.028086751699447632,0.012068074196577072
Cbx5,0.1567646861076355,0.08778170496225357,0.7473270893096924,0.7203134298324585,0.7476010322570801,0.7665091753005981,0.7466005086898804,0.7468501925468445,0.7222961187362671,0.7665289044380188,0.48639702796936035,0.39425501227378845,0.29561981558799744,0.29648056626319885,0.31927603483200073,0.14838847517967224,0.12963245809078217
Htatsf1,0.21054129302501678,0.2032637596130371,0.49504098296165466,0.46019303798675537,0.3720746636390686,0.3689015507698059,0.4445558786392212,0.48893555998802185,0.4284503757953644,0.4045020043849945,0.34466418623924255,0.33697882294654846,0.2500782608985901,0.30695751309394836,0.22007837891578674,0.2258431315422058,0.21892394125461578
Cd3g,2.4824602603912354,2.1558098793029785,1.7575041055679321,1.852953553199768,2.16568922996521,2.3907110691070557,1.9953651428222656,2.161033868789673,1.9663467407226562,2.1980109214782715,2.1585161685943604,2.4490091800689697,2.3909709453582764,2.4016733169555664,2.7151169776916504,2.571476936340332,2.2852489948272705
Baz1b,0.43336451053619385,0.3958702087402344,0.9798920750617981,1.0469974279403687,0.868709921836853,0.8874834775924683,0.9742900729179382,1.02418851852417,1.0416061878204346,0.9996324181556702,0.7469975352287292,0.6813060641288757,0.5492264032363892,0.5711216926574707,0.6072022318840027,0.442269891500473,0.4162195324897766
Ash2l,0.23176075518131256,0.19884656369686127,0.3919699490070343,0.4252305328845978,0.22606992721557617,0.2623402774333954,0.29141688346862793,0.32140740752220154,0.2509159743785858,0.3012291491031647,0.236380472779274,0.2326325625181198,0.25485873222351074,0.26085448265075684,0.2825893461704254,0.1946505457162857,0.17505471408367157
Klrc2,0.013366046361625195,0.11435818672180176,0.2980364263057709,0.34015244245529175,0.6498555541038513,0.6721243858337402,0.5349797606468201,0.5661312341690063,0.4359752833843231,0.4855027496814728,0.554138720035553,0.478450745344162,0.5786562561988831,0.672788679599762,0.5574917793273926,0.8491924405097961,1.0408484935760498
Prmt1,0.45546266436576843,0.4162764847278595,1.1628849506378174,1.2303599119186401,0.7198126316070557,0.7263762354850769,0.8664230108261108,0.8692465424537659,0.7831900715827942,0.7067459225654602,0.767773449420929,0.7025735974311829,0.5594391226768494,0.6111906170845032,0.5663067102432251,0.40179869532585144,0.3311803340911865
Dnajc2,0.486835777759552,0.5219535231590271,1.1498397588729858,1.2345064878463745,0.9032475352287292,0.8782222867012024,0.9816169738769531,1.037553071975708,0.9794068336486816,0.9792812466621399,0.9321593046188354,0.9258317947387695,0.6972172856330872,0.7613127827644348,0.6517931818962097,0.5197226405143738,0.47434163093566895
Vsir,0.5316831469535828,0.4722093343734741,0.25968584418296814,0.1759256273508072,0.46003496646881104,0.4230261445045471,0.4562647342681885,0.37810593843460083,0.3388446867465973,0.3467571437358856,0.4754500687122345,0.4610755443572998,0.677287220954895,0.5265109539031982,0.4855034053325653,0.757222056388855,0.7208685278892517
Nap1l4,0.548323392868042,0.49746599793434143,0.7625775933265686,0.7327249646186829,0.6655122637748718,0.6770370006561279,0.724673330783844,0.7901418805122375,0.7505348324775696,0.7536581754684448,0.6168037056922913,0.6234548091888428,0.6705626845359802,0.6224915385246277,0.5549031496047974,0.502274751663208,0.4717874526977539
Prdm1,0.01184044498950243,0.01212893333286047,0.3453117907047272,0.3322438597679138,0.2500326633453369,0.2978679835796356,0.32858601212501526,0.4866366684436798,0.28344857692718506,0.39556393027305603,0.2840251922607422,0.30724790692329407,0.05162141099572182,0.05396728217601776,0.3138607442378998,0.18946591019630432,0.2152438759803772
Plxnc1,0.058285728096961975,0.03761967271566391,0.11276716738939285,0.13389496505260468,0.10698097944259644,0.12444887310266495,0.12635695934295654,0.14644679427146912,0.11261048167943954,0.1391114592552185,0.08871892839670181,0.11050776392221451,0.18790297210216522,0.18729284405708313,0.10778962075710297,0.0939185693860054,0.045689426362514496
Egr1,0.19929426908493042,0.3115207552909851,0.23252756893634796,0.17910736799240112,0.34861987829208374,0.24762147665023804,0.31933706998825073,0.2757926285266876,0.316003680229187,0.2568592131137848,0.21597900986671448,0.20198041200637817,0.4623411297798157,0.24656879901885986,0.2212967425584793,0.4496968388557434,0.3896191716194153
Fbxo7,0.07290942221879959,0.11030171066522598,0.1418522298336029,0.14350204169750214,0.13076548278331757,0.13544519245624542,0.13745751976966858,0.1565215289592743,0.1570059061050415,0.16590623557567596,0.1365167498588562,0.1316898763179779,0.16123199462890625,0.1199273020029068,0.1000545546412468,0.10989327728748322,0.07145466655492783
Ube2i,0.9518874883651733,1.0078994035720825,1.5875482559204102,1.5084593296051025,1.6544231176376343,1.6009321212768555,1.5986859798431396,1.6463764905929565,1.5584988594055176,1.4822357892990112,1.5658680200576782,1.4663381576538086,1.2531794309616089,1.3058178424835205,1.3616193532943726,1.277350902557373,1.17585289478302
Polr2k,0.39284786581993103,0.45128878951072693,0.8437654376029968,0.8279252052307129,0.8257638812065125,0.7886520028114319,0.8589191436767578,0.9456934332847595,0.8692190051078796,0.8273881077766418,0.8769538402557373,0.859390377998352,0.5169884562492371,0.6166139841079712,0.5317696332931519,0.5204906463623047,0.5014722347259521
Nab1,0.2849111557006836,0.3035087287425995,0.6521167159080505,0.8727898597717285,0.6834294199943542,0.82342529296875,0.7088783383369446,0.8803324699401855,0.6281260251998901,0.7547990679740906,0.6678811311721802,0.744316041469574,0.6795492172241211,0.7044399380683899,0.7522220015525818,0.4967845678329468,0.5867310762405396
Tcf20,0.33507370948791504,0.21170693635940552,0.20360422134399414,0.23224110901355743,0.1940588504076004,0.18826574087142944,0.19654758274555206,0.2264484167098999,0.20972976088523865,0.1695583611726761,0.14935602247714996,0.16043253242969513,0.28277018666267395,0.23172719776630402,0.1882438361644745,0.2507408559322357,0.17461469769477844
Mcm8,0.005624830257147551,0.005703086499124765,0.12823666632175446,0.13194891810417175,0.065207839012146,0.0713585838675499,0.10181847959756851,0.07552298903465271,0.09625795483589172,0.11338559538125992,0.05411525070667267,0.02749725431203842,0.03392849862575531,0.01592564582824707,0.024611404165625572,0.005515276920050383,0.003464536741375923
Slc3a2,0.4930114448070526,0.8614732027053833,0.6942540407180786,0.6037869453430176,0.8802685737609863,0.7562075853347778,0.8198254108428955,0.6506325006484985,0.8368537425994873,0.6807515621185303,0.7631155252456665,0.7065528631210327,0.757422924041748,0.7746118307113647,0.7624827027320862,1.0220333337783813,0.8195964694023132
Tcf7,1.564792275428772,1.5132628679275513,0.15300355851650238,0.2085093855857849,0.10040871053934097,0.24194103479385376,0.22727453708648682,0.12777194380760193,0.0892551839351654,0.15026013553142548,0.062472932040691376,0.10097132623195648,1.515002965927124,1.3662633895874023,0.03496324643492699,0.4705233573913574,0.12953849136829376
Hif1a,0.31851425766944885,0.37251684069633484,1.0761876106262207,1.2693208456039429,0.9363667368888855,1.2338067293167114,1.0342344045639038,1.323664903640747,0.8930854797363281,1.1284241676330566,0.8976171612739563,1.1676108837127686,1.244668960571289,1.4413836002349854,1.067919135093689,0.8518339991569519,0.6259058713912964
Zfp1,0.14493566751480103,0.07690692692995071,0.0281840693205595,0.04746754840016365,0.034440964460372925,0.03319431468844414,0.03260529041290283,0.052872270345687866,0.018027225509285927,0.02958102338016033,0.023245425894856453,0.03423402085900307,0.046893682330846786,0.05976216122508049,0.04945987090468407,0.07185976952314377,0.050498176366090775
