gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Inafm2,-0.67708516,-0.20410651,0.33854687,-0.2438751,0.41501772,2.0850482,-0.4661914,0.39759797,-0.7531237,0.02489019,-0.5012074,0.12659518,0.02389473,-0.11767845,0.5575026,1.9841701,-0.43366134,-0.26598403,-0.25402224,-0.55151
Knstrn,-1.770316,-1.2877386,0.37225989,3.2244105,-0.5081788,-1.0096201,-0.6173986,4.291798,-2.3037775,-2.7123327,-1.7578497,-1.471692,0.23850909,2.6400876,-0.34061396,-0.8315414,-0.667154,6.5089607,-2.4510171,-2.5206828
Ivd,0.42773518,0.79244286,-0.6728933,-0.5472557,-0.2938011,-0.77786756,0.5285389,-0.2029258,1.3264675,0.011115276,0.46249324,1.7976906,-0.25522074,-0.3977054,-0.4763587,-0.8499782,0.3512006,0.515344,-0.3253995,0.41351843
Bahd1,0.25666082,0.7220862,-0.42343548,-0.47203365,-0.35002458,-0.053659447,0.20552729,0.1266244,-0.28858668,-0.41128787,0.27307412,-0.19782895,-0.008612735,-0.1918723,0.29345357,0.04105545,-0.028014427,-0.64004827,0.24208777,-0.055065345
Chst14,0.06723381,0.7623927,-0.41394457,-0.20853877,0.004794234,-0.42731908,-0.48895952,-0.3218517,1.0180014,-0.27360883,0.07733659,-0.29563737,-0.41056633,0.120661765,0.110270746,-0.46215892,-0.4881683,-0.29876173,-0.3958715,-0.2861041
Rpusd2,0.14474301,-0.22662957,-0.40614006,-0.23532552,0.16818175,-0.7923852,0.70278174,-0.32569805,0.45752904,-0.38129827,0.15421498,-0.25753832,-0.39290503,-0.063382074,0.5087441,-0.823201,0.7615622,0.28809586,-0.43571648,0.64576167
Knl1,-0.3077754,-0.5757313,-1.171315,5.5703473,-3.5305996,0.16112874,0.28135934,0.3878392,-3.0685506,-2.7596233,-0.33560267,-0.6639252,-1.1555879,6.6622863,-2.912069,0.2407183,0.083266675,2.195634,-3.325409,-1.8259548
Ino80,-0.14138809,0.14550145,-0.2653885,0.53069293,0.92183626,0.93754995,1.0948813,-1.0451045,-0.23665196,0.9133984,-0.026856838,0.65656424,-0.61514825,-0.5615862,-0.5679806,1.1561295,0.8763149,-0.71014154,0.48278537,-0.019803196
Exd1,-0.08423453,-0.03179153,-0.20891634,-0.16974902,-0.12534517,-0.27373615,0.29676038,-0.15280928,-0.108436875,0.027142866,-0.07926606,-0.08779243,-0.21987861,-0.19630392,-0.11923786,-0.29461786,0.3238236,-0.13336061,-0.15003453,0.10222383
Nusap1,-0.12908785,-0.3204009,-1.7514917,9.205258,-4.41361,0.24841812,0.15317397,-0.71146065,-3.514301,-3.3508084,-0.09214753,-0.69143546,-1.0980514,9.665739,-5.449517,0.28062928,0.25205848,-0.60168135,-3.564569,-2.9378285
Ndufaf1,0.12770626,-0.5238878,0.78242934,-0.641365,-0.43071368,0.015222043,1.015892,-0.13998182,0.16053057,0.26367188,0.15922505,-1.0164268,-0.50887805,-0.108540624,0.8327365,-0.041284524,0.9748336,-0.4348197,1.6467627,-0.26841164
Mga,0.72547996,0.82734734,-0.76709,-0.49178788,-1.1694721,0.49498495,0.26195675,-0.2335607,-0.21595202,0.22948179,0.77935797,-0.16363218,-0.918136,-0.113621034,-0.11634696,0.50314695,-0.0602067,-0.15846443,0.0027020562,1.301305
Mapkbp1,-0.011502498,0.19991335,0.5776621,0.5562494,-0.6470062,-0.6044487,-0.6995188,-0.414321,1.0896362,0.88584,0.001744929,0.5525548,-0.30603158,-0.13658546,-0.32243627,-0.64319825,-0.69215935,0.17419542,1.0907798,-0.30117536
Tmem87a,-0.053133354,0.2667805,-0.5098627,0.3444904,0.7921733,0.37104174,-0.1353038,-0.29640588,0.34832478,-0.07850639,-0.023954993,0.010525748,0.07038715,-0.45508108,0.31906918,0.26719278,-0.02373831,-0.36907822,-0.17207566,-0.31561467
Capn3,-0.12466835,0.21681194,-0.14365679,-0.5925223,0.2548717,-0.08897058,-0.051632937,0.15617426,2.4876335,1.2663109,-0.113866486,1.3139462,-0.49874732,-0.4309565,-0.6665339,-0.13534102,-0.0166161,-0.3672531,0.2732233,-0.36249262
Snap23,-0.38612118,-0.50621104,0.54653937,-0.7329135,-0.20813788,0.62695557,-0.81025755,-0.7388268,1.0623176,0.3702735,-0.3472259,-0.91311026,1.2185606,-0.4095315,0.14191635,0.7984885,-1.0631027,0.8279695,0.1853569,0.20443368
Ttbk2,-0.090598896,0.47516736,0.6167685,-0.39298087,0.16025037,-0.83435965,-0.4379214,-0.2742857,0.2738966,0.33264887,-0.0826473,-0.2443858,0.027906353,-0.45059586,-0.4068066,-0.8573716,-0.4377657,0.42687067,-0.3209122,-0.14954145
Pdia3,-0.99919057,-2.3187966,0.93854743,-0.7822923,2.943488,1.399213,-1.1668674,2.0300648,-1.0414844,-1.3872529,-1.0436981,-2.3913126,1.0454992,-0.93349326,2.8151848,1.5754001,-0.9562173,1.5487397,0.16182071,-0.85281014
Spg11,-0.14756067,0.27528748,0.2722097,0.3904042,-0.2036844,0.3401073,-1.0826808,-0.02419153,-0.4337284,-0.568256,-0.17602739,0.22411364,0.36020434,-0.49502066,0.70985925,0.35939637,-1.0705098,0.7543021,-0.07424601,0.33341682
Shf,-0.468522,0.555151,-0.47691572,-0.05584378,-0.3670386,0.2165909,0.34147614,-0.34469184,1.3098125,0.47594094,-0.45842233,1.6077613,-0.49855563,-0.18029577,-0.3494563,0.17363016,0.41059342,-0.32984295,-0.33221236,0.5938861
Slc28a2,-0.12626614,-0.36267525,-0.5736102,-0.5401815,-0.6198405,-0.566033,1.6017833,0.11861099,0.95525414,-0.14416902,0.016758244,1.4775208,0.5927625,0.13353433,-0.9882642,-0.42182773,1.7165115,0.7911555,0.06350985,0.01975298
Gm14085,0.35806927,1.5208408,-0.98948663,-0.42008305,-0.65604466,-0.8543951,3.1622853,-0.6933236,-0.3102192,0.8646426,0.25454974,0.29599872,-1.0501251,-0.28123304,-0.5879025,-0.9007199,3.4722998,-0.6931814,-0.13055624,0.89039755
AA467197,-1.8142607,-1.1682657,3.0202546,1.0802817,3.357581,-0.8348312,-1.1550299,1.3678141,-2.0025797,-2.68953,-1.8975124,-1.3347514,1.8013605,-0.43861318,2.638738,-0.94720554,-1.1422755,1.620751,-1.4570304,-2.1738784
Bloc1s6os,-0.43499845,1.3642384,-0.037334282,-0.2781968,0.6504741,-1.2601273,0.19581622,-0.18230093,-0.7291776,-0.29262704,-0.42019707,-0.70498914,0.606119,0.44146177,-0.24222863,-0.86936474,-0.044759605,-0.56304634,-0.1537325,-0.16554049
Sqor,0.23712663,0.12419328,0.0061671697,-0.48154095,-0.53483915,-0.5958239,1.468469,-0.37681404,-0.41314045,0.8461658,0.01899385,-0.4299254,0.41619807,-0.5383759,-0.5405372,-0.63045335,1.5928239,-0.3573495,0.668951,0.6073794
Slc24a5,-0.49985605,-0.30707598,-0.3402232,1.7068311,-1.4578699,0.5633365,1.010769,-0.4815726,-0.49997917,-0.6959354,-0.4786523,-0.613732,-0.15263486,1.3100747,-0.6922257,0.42721272,1.394177,0.24505052,0.6452632,0.3122801
Dut,-1.3755575,-1.6324556,-1.3303407,2.0512064,6.4299884,0.056663964,-0.70022935,0.110622674,-2.8004022,-2.183843,-1.4025961,-2.165025,-0.99890834,2.2383013,6.116709,-0.010455369,-0.3466655,0.65460664,-3.3125808,-3.1900356
Cep152,0.0065955394,-0.11118439,-0.4677877,-0.08879612,-0.49128518,1.0192285,-0.40038446,0.2592346,-0.36660898,0.5586316,-0.12908724,-0.60675937,-0.23789178,0.5497306,0.050682124,1.0121301,-0.7535072,0.17183165,-0.21582314,-0.38608837
Dtwd1,1.2099884,0.04661533,-0.3109338,0.051389676,0.36369592,-0.9246279,-0.37533212,-0.3559327,0.10530389,0.96962196,1.2396877,0.32220367,0.056068342,-0.26648107,-0.14868765,-0.9855288,-0.32249087,-0.66891825,-0.8976316,-0.19873226
Hdc,-0.30717725,-0.06770085,0.015068532,-0.068274535,-0.35441285,-0.08887517,-0.010729252,-0.30043927,0.81851923,-0.07561937,-0.5104783,-0.33721495,0.35828096,-0.36484778,-0.34800956,-0.12453701,0.25344524,-0.2827061,0.95084614,0.0193205
Ap4e1,0.115949266,0.37975058,-0.029833063,0.038643662,-0.3446931,-0.34692216,0.3255661,-0.55466294,0.677634,0.66838616,0.1337096,2.058327,-0.3618155,0.22482279,-0.60850173,-0.4034517,0.40385392,-0.12299908,-0.68661165,-0.5952196
Tmem127,-0.13979064,-0.31789255,0.1897002,0.93043727,-0.011423713,0.12893213,0.2686977,1.0234661,-0.4481941,-1.2121234,-0.072083585,-0.057142995,0.15301323,-0.38664252,-0.17922099,0.0077432957,0.74021864,-0.3134046,1.0885631,-0.59346765
Dusp2,-2.0285282,-0.5148304,1.4880548,-0.127848,1.5994234,0.16603914,-0.76940036,2.4862638,-1.0640554,-1.5221105,-2.1639774,-1.1291145,1.8049867,0.37667504,0.8555739,0.24846828,-0.754352,0.86243075,-2.1462543,-0.9836604
Fahd2a,-0.40169665,-0.10486045,0.085374095,0.2621618,0.21539727,0.2649012,-0.6320419,-0.28580165,1.1655885,-0.38638735,-0.3355703,0.60124624,0.38073698,-0.059520774,-0.88504714,0.2948012,-0.808915,0.50269824,3.3008049,-0.44013885
Kcnip3,-0.33730674,0.29093766,0.26719558,0.38939178,-0.20977573,-0.711168,-0.27839628,-0.17956583,-0.15995121,0.4752521,-0.33417696,-0.10782244,0.14435957,0.13612112,-0.21210773,-0.7278134,-0.2822788,-0.15861307,-0.19923761,-0.007799681
Zfp661,-0.06670113,0.85184115,-0.2993144,-0.1999922,-0.18801823,-0.85508794,-0.43027425,-0.21553488,-0.17162828,0.03135048,-0.05859292,-0.21409771,0.07237459,-0.21959849,-0.1749269,-0.8702703,-0.42825052,-0.19828075,-0.2019237,0.14371243
Nphp1,-0.05441331,-0.02644686,-0.25416008,-0.39083266,0.98779595,0.22760582,-0.22777484,-0.20534183,-0.23727944,0.35444027,-0.049986206,-0.088939734,-0.24654785,-0.46449128,-0.37953326,0.19050342,-0.23506212,-0.18018764,-0.27717033,0.39812204
1500011K16Rik,1.1864854,1.4448419,-1.0861603,-1.1605911,0.027647229,0.35314512,-0.053999677,-0.843343,0.81152946,2.1016366,1.1689211,1.5499357,-1.4043902,-1.1251382,-0.22985238,0.35958377,-0.31879234,-1.1529038,1.1768728,0.8896706
Acoxl,-0.5749788,-0.10586851,0.07669732,-0.33851144,0.5700977,0.40417248,1.2957461,0.5539828,0.23772141,0.025062962,-0.56100595,-0.6741194,0.2378227,-0.6125701,0.17935048,0.34385973,1.4382651,-0.22716302,-0.5365553,0.34180886
Bcl2l11,-1.1991051,0.12808198,1.7545329,-0.03403251,0.3421467,-1.3755955,1.5268984,-0.58008784,1.424287,0.22638488,-1.167229,-0.8039786,1.0532159,0.34165785,-0.9318908,-1.3152739,1.4069365,-0.7883479,2.0983446,-0.16491176
Anapc1,0.32393548,-0.12672047,0.12106798,-0.1602321,-0.83264965,0.4139141,-0.56856173,-0.13341518,0.01326597,-0.2550639,0.32602718,-0.023231868,-0.19179876,0.39725518,-0.15739879,0.52239424,-0.57151735,0.4424589,-0.8435439,-0.13454905
Tmem87b,0.2570119,0.99641055,0.09194675,-0.9185208,0.33679998,-0.7271105,-0.434469,0.33734176,0.605466,0.19703928,0.24422924,0.7610108,-0.56814414,-0.3036771,-0.36106756,-0.56872123,-0.7012057,0.17557779,1.0519555,0.24788873
Gm10762,0.45264485,0.31962168,-0.6119397,0.086082324,0.026836043,0.41360083,-0.29128727,-0.018367294,-0.021376086,0.55471724,0.47235283,-0.56996316,-0.12292787,-0.3028145,0.11609592,0.35533348,-0.24823521,-0.44148844,-0.51329654,-0.20944202
Zc3h6,0.7734065,0.93552226,-0.101052776,-0.512348,-1.2231904,-0.19401023,0.9109578,0.12229873,-0.3708249,0.42170823,0.7989197,0.27194962,-1.0950766,0.2270187,-0.9002356,-0.2925772,1.0422442,-0.14918856,-0.46619603,0.2531497
Polr1b,1.2504139,0.1826184,-0.4097157,-0.7645439,0.784547,-0.59889776,-0.32673317,-0.6337593,0.18687013,0.21004622,1.1121504,1.8435527,-0.8115502,-0.643812,0.18623482,-0.6574415,-0.2700981,-0.35987112,0.21409203,0.85485494
Slc20a1,0.060293164,-1.0216281,0.04794135,-0.08242775,0.09540309,0.30167386,-1.064328,-0.009116132,-1.0486536,-0.70697725,0.10131334,-1.8649222,0.572787,0.6238239,0.5386016,0.23759693,-0.55850804,2.1435833,-0.24311794,-0.76972526
Il1b,-0.21574661,-0.058772635,-0.21825212,-0.14499134,-0.10481232,-0.7431569,-0.29777682,-0.15642548,-0.10180191,0.060739666,-0.21122573,-0.10923921,0.81071335,-0.16398093,-0.09352374,-0.75576675,-0.2998511,-0.13812454,0.17189315,0.15806709
Sirpa,-0.07570824,0.1130587,0.30182174,-0.5087768,-0.4517978,-0.473206,0.50256073,-0.18416514,-0.26564777,-0.37842372,-0.07462202,0.022201898,0.20853665,-0.41111553,-0.50060576,-0.4999061,0.51839167,-0.1533316,0.9827539,-0.53034294
Nop56,1.400054,0.22137238,-0.94276977,-0.71391636,1.2969701,-0.16852945,-0.10910848,-1.614476,-1.4566257,1.5138649,1.4902889,-0.8266281,-1.3714544,0.22565894,2.0315905,-0.1743642,0.08175313,-0.44498196,-1.8360261,0.38233274
Fastkd5,-0.13598427,0.25635374,0.3450869,-0.7210306,-0.461297,0.48098826,0.6709382,-0.1088701,-0.5962479,0.0814825,-0.11192601,-0.5517019,0.0900033,-0.25853997,0.13370974,0.4168561,0.7602795,0.20220919,-0.5931353,-0.22670566
Atrn,-0.20810333,0.7592746,0.31138077,-0.49507982,-0.28397027,-0.7130428,0.62570935,0.033977285,-0.5875254,1.2903428,-0.18844835,0.73384845,-0.003367591,-0.22997819,0.8789357,-0.782298,-0.21934594,-0.72051847,0.1447129,0.4417472
Cenpb,0.18697312,-0.28289327,-0.06501965,0.5110193,0.026434785,-0.83320636,0.09649748,-0.37697336,-1.0466952,0.93654484,0.20574366,-0.11749838,0.5283831,0.71954095,0.31449795,-0.9265486,0.324867,0.2906049,-0.58766496,-0.3587958
Cdc25b,-2.0081384,-1.0970829,1.3362597,2.894978,-1.046333,-0.53930753,0.6028412,1.18287,0.115696006,-3.1008873,-2.0331585,-0.4433766,1.0753287,4.003505,-1.4150114,-0.58629525,0.30955717,0.56505084,-0.45814577,-2.1863163
Smox,-0.071110725,-0.120831326,0.9249928,0.04515632,-0.9651436,0.42486712,0.47754246,-0.21317844,0.24232596,0.21821818,-0.053659033,-0.72531384,0.38418797,-0.7372587,0.16049452,0.4704047,0.14934875,-0.618137,0.13527995,-0.17403981
Prnp,-0.3498813,-0.067884006,-0.260321,0.32026348,0.3455098,-0.26976076,-0.2841784,-0.20164981,0.67739195,-0.12310032,-0.34678498,-0.120940514,0.12643257,-0.36939603,-0.29573083,-0.29659936,-0.28862387,0.49908185,-0.24257854,-0.11149221
Rassf2,1.6320945,-0.8065033,-0.33101007,-0.5291712,0.04207297,0.20374735,0.89563155,-0.39332134,0.72655255,0.5763529,1.5964504,0.02976439,-0.8685258,-0.93261415,-1.0536035,0.31665933,0.9278735,-0.14137515,0.7352485,1.0380623
Pcna,-1.0168877,-0.66222703,-0.62812036,1.7530559,5.5791917,-0.62649566,-1.3968865,-0.70475495,-3.1909153,-2.119771,-1.0725778,-1.255317,-1.2928401,2.5662386,6.381242,-0.7200903,-1.2386345,0.5378115,-4.3528004,-2.8303676
1700026D11Rik,0.098665126,0.28104788,-0.47112677,-0.41805828,-0.46267772,-0.58545005,0.47711983,1.244735,0.9293174,0.210174,0.11203089,-0.40575927,-0.16008566,-0.4638983,0.31895077,-0.6174503,0.5461733,-0.3328467,-0.37942815,-0.07439348
Gpcpd1,-0.29731777,-1.3444598,-0.7939908,-0.3365415,0.06405082,1.2723637,3.1311758,-0.12859063,0.5700364,0.8747564,-0.19541958,-0.95493513,-0.42758963,0.08739276,-0.71578646,1.1866118,3.1823254,0.23598805,-0.42843214,0.7003196
1110034G24Rik,0.22469923,-0.011031018,0.4791034,-0.904087,0.063824296,-0.30632448,0.8536176,0.33141664,0.6655585,0.16312464,0.21830513,1.3803302,0.01800925,-0.33352655,-0.031309575,-0.442394,1.1590885,-0.8192359,1.0279632,0.09448545
Tasp1,0.70109,0.37150523,-0.09160352,-0.61317116,0.23306951,-0.3602716,-0.25508013,-0.29881003,0.38199356,-0.13504048,0.7495904,0.142471,-0.7032167,0.6274404,-0.9619659,-0.4616007,-0.38915393,0.09355364,0.7088411,-0.28287205
Esf1,0.9307879,0.21722177,-0.59548813,-0.3480797,0.83299017,-0.30469325,-0.30516037,0.7118937,-0.39249668,0.45127577,0.83177984,-0.23872593,-0.55274314,-1.010801,0.27276263,-0.30525342,-0.42135364,0.19058934,-0.22175334,0.6934366
Ndufaf5,-0.10491486,-0.122926995,-0.90710396,0.8580461,1.2804931,-0.7491702,0.29600114,0.5089425,-0.29606754,-0.7727028,-0.17242415,-0.448834,0.34598777,0.18612288,0.5212745,-0.65873384,-0.06866624,0.40981916,0.21068393,-0.94134027
Macrod2,-0.2982862,0.8466461,-0.3121184,-0.2473062,-0.23857416,-0.8469397,0.13360567,-0.22883606,-0.20089085,-0.019234737,-0.29210824,-0.21901926,0.06368526,-0.2764967,-0.23137699,-0.8640328,-0.42731264,0.38887647,-0.23041071,0.07001566
Rrbp1,-0.7017072,-1.0526369,2.2546227,0.42730165,0.36692235,-0.22740948,-1.0432718,1.3929738,-1.0104702,-0.91119653,-0.5772371,-0.8424723,1.1266559,0.01001792,1.6559107,-0.11031461,-0.75388896,0.4664145,-1.3084284,-0.8923269
Rbbp9,0.35740232,-0.4024705,-0.114018746,0.011603044,-0.094052605,-0.8098718,1.9532316,0.4654166,-0.5615151,0.581158,0.377873,-0.63751,-0.10514913,-0.2581761,0.03784467,-0.85033184,2.1259618,-0.04428208,-0.55169535,-0.21755886
Cd93,-0.45394453,-0.14084212,0.5935387,0.00085626653,0.44159263,0.091230854,-0.36692438,-0.22447614,-0.21825467,-0.09013022,-0.4501808,-0.18025573,0.084807225,0.077492885,-0.2887328,0.05734875,-0.3682748,-0.20379703,-0.25078353,-0.046012133
Napb,-0.1537073,0.2694056,-0.21841355,-0.101603515,-0.06284679,-0.7724649,0.23833026,-0.15207854,-0.0814084,0.112417795,-0.1481964,0.9435632,-0.23737387,-0.1099112,-0.044596545,-0.7833859,0.26826432,-0.13521674,-0.12045072,0.23847535
Cst3,-2.488399,-1.3527967,3.0763729,0.37822166,1.4997914,-0.60339767,-0.12530926,1.3124425,1.165274,-1.6565211,-2.5271022,-1.172789,1.7867852,-0.20550804,1.353343,-0.69044137,-0.5152013,1.9680747,0.33078238,-1.6025311
Zfp120,0.5969136,-0.2241296,-0.4205518,-0.22518331,-0.92089415,-0.5234165,1.380457,-0.69888586,-0.89260066,0.8520394,0.6356188,-1.3790855,0.35294643,-0.6421961,0.40059102,-0.28735653,1.0908322,-0.15565565,0.5586783,0.7647382
Zfp937,1.2056792,0.4128303,-0.19095299,-0.3464962,-0.12553158,-0.2589572,-0.76857704,0.1376459,-0.3537214,0.5963484,1.2301747,0.39594328,-0.5296322,-0.36889175,-0.39003858,-0.29583013,-0.75615716,-0.35350722,-0.3593925,0.7063103
3300002I08Rik,-0.45997158,-0.31500748,-0.41051742,0.43878153,0.6504594,0.8189671,-0.54810554,0.59972364,0.40108377,0.30677554,-0.45300853,-0.3247862,0.34458384,-0.43294224,-0.41076607,0.76635444,-0.54395145,0.39276287,-0.33858928,-0.07943986
Zfp442,-0.48949364,0.51887393,0.53737,-0.315221,-0.3648806,0.65763205,-0.20297794,0.21980001,0.1558117,-0.027159998,-0.4795757,2.5833237,-0.13647865,-0.33502406,0.10173982,0.607309,-0.16358526,-0.32909554,-0.33092082,0.12106014
Apmap,-0.4243631,-0.536522,-0.4012296,0.6590183,1.8571582,0.6202799,-0.7230982,0.4186162,1.2285067,-1.1350937,-0.48022935,-1.4152461,0.03696898,-0.17332812,1.2917516,0.49258083,-0.98378825,0.24706574,-0.8621151,-0.84140134
Acss1,-0.6401622,0.7195318,-0.04272702,-0.29046413,-0.15064782,0.2921096,0.6270784,-0.6470471,0.075674176,0.73045385,-0.60757375,0.6100689,0.3847593,-0.47137487,-0.2762189,0.2672209,0.5965008,-0.6012136,0.8217973,0.33085796
Id1,0.31113347,-0.07889456,-0.23881409,-0.18895587,0.6030796,-0.7514803,-0.31394586,-0.17449956,-0.1336813,0.017586563,0.32019693,-0.12679192,-0.25068018,-0.21547326,-0.14804386,-0.7659115,-0.3159331,-0.15547262,-0.17171746,0.098924436
Tpx2,-0.6363091,-0.857477,-1.7586608,6.0169387,-3.5755632,0.13370429,-0.03242074,4.4912105,-3.82129,-2.9277365,-0.6659469,-0.91796494,-1.3386264,7.3800645,-4.3587556,0.028079363,0.049772564,4.576083,-3.9380252,-2.9209912
Hck,-0.17186019,0.043546457,0.24826124,-0.5250488,-0.081522696,-0.5384416,-0.1315846,-0.21320085,-0.29578045,-0.37933606,-0.1702042,-0.03505026,0.55162585,-0.63309824,0.10578056,-0.56599575,-0.1437778,0.2855452,0.95765847,-0.51572126
Pofut1,-0.06506318,-0.05755084,-0.33919752,-0.39241964,1.6542916,0.34648123,0.9512173,-0.40822092,-0.18142366,-0.7337501,-0.14275587,1.3941401,-0.3030981,-0.040093135,-0.37545216,0.3200243,1.1100373,-0.2082624,0.8806385,-0.301701
Nol4l,-0.38662842,-0.43749353,0.4625372,0.62197983,-0.6846065,-0.31275085,-0.16426493,0.5702387,-0.40486765,-0.31630802,-0.3742496,-0.5859504,0.26165503,0.33147323,0.5014046,-0.36788285,-0.0041960315,0.61412567,0.17715797,-0.04631462
Ahcy,-0.8177253,-0.33192703,0.1313235,0.25249004,0.32841328,0.055592448,0.57704586,0.34889632,0.2938462,-1.2761301,-0.7358929,-0.69674075,0.94291323,-0.021087715,1.595585,-0.10306428,0.3845009,-0.14883798,0.5267108,-1.8039323
Itch,0.30437383,-0.32646462,0.07721254,0.49891245,-0.20171078,-0.19119543,-0.32760152,-0.4128912,0.026023112,-0.08968411,0.41912428,0.099591665,-0.24147096,0.20190741,-0.53142005,-0.047072366,-0.3072622,0.56844586,-0.23973246,0.33638775
Ncoa6,0.3480691,-0.27947757,-0.24973658,0.99895066,0.025955457,-0.12330939,0.6492048,-0.17730518,-0.7792346,0.19337422,0.24390052,0.3554727,-0.14265512,0.4397996,-0.29404038,-0.2368554,0.89196646,0.18629806,-0.89398986,-0.42342874
Ggt7,0.6398424,-0.002843089,0.48500845,-0.188926,0.22571501,-0.9506486,-0.5763932,-0.33746275,0.20763606,-0.20777412,0.65620005,-0.3545866,-0.13403599,-0.07287663,-0.17904893,-0.97654384,-0.57200795,-0.31690258,0.6458139,-0.17195404
Acss2,-0.38091555,-1.0474473,1.3201113,-0.20988275,-0.044306364,0.86061615,-0.59832335,1.4584929,-0.45551398,-0.44551796,-0.3093281,-1.5316255,1.0838301,0.24457431,-0.9748292,0.7310296,-0.6126192,1.1883901,-0.140439,-0.4767174
BC029722,0.7108161,-0.8686729,-0.26827872,-0.25292957,0.35160086,-0.20425268,0.16168575,0.47402734,0.31113023,-0.2786193,0.70742446,-0.35844988,0.32449347,0.06045005,0.22694239,-0.271514,0.3608032,0.1693013,-0.6942032,-0.7261501
Phf20,0.543791,0.34047672,-0.23484169,0.23130436,-0.42658925,-0.65695006,0.6233641,0.90904194,0.06476111,-0.034521315,0.7136729,-0.215024,-0.98117834,0.21230581,0.5931627,-0.78016365,0.60299206,-0.013038328,-0.44849473,-0.87229276
Cnbd2,0.80341125,-0.3931839,0.02812544,-0.50495374,-0.00042209672,-0.54221207,-0.053820245,0.06480419,0.05788668,0.12891202,0.8218262,-0.39169994,0.13162169,-0.018117359,-0.56199795,-0.5776392,-0.017743742,0.089981206,-0.4254299,-0.22635864
Dlgap4,-0.7985134,-0.1783828,0.44079268,-0.30969405,0.5691828,0.84406245,0.9555203,0.46122694,-0.04608506,-0.076592125,-0.9032651,0.88474786,0.34062034,-0.8354621,0.12345436,0.7406419,1.0820984,-0.12451134,-0.021760497,0.754167
4930518I15Rik,-0.100251496,-0.046787944,0.30478564,0.35247934,0.19867644,0.34255314,-0.050433353,0.17598133,-0.01058069,0.06877857,-0.08924134,-0.39271882,-0.48560122,-0.4059116,-0.59515905,0.29118204,-0.014795651,0.55429,-0.44179764,0.4295269
Samhd1,-1.9787556,2.7862172,0.71192104,-1.4299053,0.017295789,0.19763945,-0.08040346,-0.07873532,-0.44347227,-0.37064967,-2.0775416,3.0568757,1.0778338,-0.8368863,0.5010555,0.21850614,0.13597822,0.02283088,0.29930484,-0.29370674
Blcap,-0.3324381,0.886678,0.5221211,-0.7481987,-0.3961806,-0.017935757,0.4177796,-0.08568368,0.23399946,-0.37327984,-0.4371748,1.4202967,-0.8695862,-0.25296536,0.4883224,-0.08261287,0.6691752,-0.1869976,-0.26303697,0.26200613
Lbp,0.19591674,-0.16208854,-0.28650698,-0.1994086,-0.18272376,-0.3940943,0.1576104,-0.20702793,0.42959756,0.026352065,0.20568854,-0.19508755,-0.30191115,-0.2209084,-0.17121401,-0.4165795,0.1893817,-0.18934059,-0.19639024,0.13099
Snhg11,0.011451788,0.031474546,-0.18925294,-0.2380264,-0.1842174,-0.6277492,-0.1848842,-0.14684853,-0.13002656,-0.06280752,0.015714092,-0.037758574,-0.19121788,0.13769245,0.37682542,-0.6438283,-0.19200125,-0.12444948,-0.17551838,-0.045226935
Ppp1r16b,-0.30165893,-1.3556371,0.7379148,0.8754761,-0.118877925,2.6881511,-1.5024186,-0.79452735,0.9446877,-0.586623,-0.24947229,-0.12606548,-0.073898815,-0.24159601,-0.2926488,2.5324244,-1.2968078,0.50515443,0.9760256,-0.008724958
