gene_name,CD25KO,CD25WT,P14NAV
Gm28809,0.003803627,0.047885135,0.06323042
Dyrk4,1.5995461,-0.5175172,-0.7291345
Ccnd2,-3.499283,-2.2071068,3.4032419
9330179D12Rik,-0.010244712,-0.1287151,-0.26843426
Parp11,-0.8465595,-0.871486,1.1822666
Cracr2a,-0.47184575,0.4658801,0.017375553
Tspan9,-0.18575698,-0.2374214,-0.11676617
Tulp3,0.2833653,-0.34295192,0.23296297
Itfg2,-0.09138732,-0.8856621,0.84224457
Gm10069,-0.124423325,-0.36647704,-0.16457312
Klrb1a,-0.57191265,0.6792836,-0.72891843
Klrb1c,0.114065416,1.9318957,-1.4606596
Klrb1b,-0.40117085,0.7190669,-0.8633564
Gm44067,0.04562397,-0.192022,-0.23482086
Clec2i,-1.2509304,-0.32287815,0.96345496
Gm15987,0.009332198,-0.40048984,-0.15256438
Klrb1f,1.1655126,0.5688977,-1.0628469
Clec2d,-1.7562721,-0.3173579,1.1939276
2310001H17Rik,3.1392303,0.20271291,-1.4637659
Cd69,3.436012,-0.3467141,-1.1944079
Clec12a,-0.46834,-0.25840738,0.3624552
Gabarapl1,0.42578667,0.9371525,-0.7484792
Klre1,0.8276064,2.4057698,-2.0232062
Klrd1,2.825467,2.7006865,-3.1690753
Klrk1,0.8795253,4.993633,-3.9648592
Klrc2,0.6692056,4.326728,-3.3730729
Klrc1,2.8009908,4.362671,-4.3892107
Klri2,0.022373987,0.9169654,-0.96457374
Klra4,0.186621,0.14330962,-0.7007156
Klra8,-0.28660643,0.39698735,-0.63875747
Klra9,-0.28981835,0.6462448,-0.7820513
Klra7,-0.26968053,1.3709966,-1.0627266
Klra3,-0.08719444,1.1923335,-0.9559259
Klra1,-0.71233153,0.8760898,-0.7554743
Klra2,-0.057762645,-0.07336279,-0.4335483
Bcl2l14,-0.37236127,-0.12111289,-0.19006447
Lrp6,-1.092552,-0.7936425,1.2387677
Crebl2,-0.7840667,-0.21648723,0.6679187
Cdkn1b,-0.17616324,0.44405177,-0.103696205
Lockd,0.78142893,1.9318687,-1.6506212
Atf7ip,-1.6562408,0.0826114,0.85112715
Plbd1,-0.39487237,0.1986141,-0.4830212
Hist4h4,1.0077777,-0.19926597,-0.21572152
Art4,-1.3452619,-0.6758252,1.2315111
Mgst1,-0.13176201,0.15679501,-0.56196594
Plekha5,0.20632899,0.23241305,-0.12441654
Gm20400,-0.6362382,-0.12710504,0.09748996
Pyroxd1,-0.13655062,0.009297302,0.20006117
Spx,-0.05628012,-0.17585202,-0.3248508
Ldhb,0.20687483,-1.0762182,0.84499943
Kcnj8,-0.045442093,0.9972377,-0.8872066
St8sia1,-1.6469688,-1.0524575,1.6878865
Gm31108,-0.5787845,0.020062298,-0.20428005
Etnk1,-1.9061468,-0.01277739,1.0378065
Casc1,0.2561838,-0.16103975,-0.4304001
Kras,1.0361714,0.45120147,-0.6717199
Gm15706,0.7866168,-0.08998012,-0.23651864
Itpr2,-0.7451748,-1.2592144,1.4225061
Rep15,0.81156754,-0.09587833,-0.42982274
Ccdc91,-1.3467627,0.24559289,0.5867116
Dennd5b,-0.7799032,-0.2292005,0.4030012
Etfbkmt,-0.28919297,0.10814979,0.19766504
Amn1,-0.44882423,-0.029669706,0.3738821
2810474O19Rik,0.96373826,-0.48626366,0.056543816
Bicd1,-0.23155563,-0.26998508,-0.22074308
Tmc4,-0.16390903,-0.5379454,0.28545418
Mboat7,0.17567675,0.022297127,0.045502864
Tsen34,-0.14481692,-0.0122215,0.2198431
Pirb,-0.21741767,-0.13156812,-0.15468481
Pira2,-0.17239235,0.22223847,-0.58360463
Gm14548,-0.21812782,0.05779293,-0.420224
Leng8,-1.4216678,0.92529875,0.11783184
Leng9,0.289323,0.08185961,-0.051382583
Ncr1,-0.32549253,1.1323826,-1.0103667
Eps8l1,0.8539796,-0.88638157,0.33159417
Hspbp1,-1.1335492,-1.0237578,1.4283081
Ube2s,0.9038398,1.3028833,-1.2413749
Isoc2a,-0.22295427,-0.41968346,0.55803293
Nat14,-0.22259784,-0.30378628,-0.16525657
Zfp579,-0.7904693,0.17221001,0.38287377
Zfp865,1.3946239,-0.82760614,0.109468676
Zfp580,-0.6979089,0.10597095,0.38899207
Zfp787,0.12103425,0.35981986,-0.17923138
Zfp667,-0.1944819,-0.05480009,0.26286814
Zfp78,0.10317056,-0.49024454,-0.09592091
Zfp28,-0.72664005,0.27221426,-0.313792
Zfp773,-0.11256438,-0.45284036,0.5313622
Zfp418,-0.6409477,-0.24713671,0.30898628
Zfp772,0.6470756,-0.4076096,-0.18871397
Clcn4,0.115597606,0.94659376,-0.6114955
Gm45351,0.49524415,-0.18111086,-0.5899819
Zfp606,1.2204028,-0.90014046,0.21860662
Zscan18,0.028226659,-0.22372645,-0.34810972
Zscan22,-0.048481733,-0.41902196,0.12768073
1810019N24Rik,-0.5117317,-0.05989537,-0.13917285
Zswim9,-0.41683605,0.30890626,-0.08761088
Lig1,-0.43264818,1.8651301,-1.0376345
Bicra,1.283191,-0.42667305,-0.1358911
Meis3,-0.03074343,0.25631,-0.03208249
C5ar1,-0.379611,0.20062976,-0.44463667
Inafm1,0.54094356,-0.5688882,0.31401435
Bbc3,-0.41345704,0.4679953,-0.011293909
Gm45509,1.1460088,-0.4728229,-0.20792364
Arhgap35,-0.041654024,-0.47658136,0.4908268
Strn4,-0.96912223,0.3403582,0.3412042
Prkd2,-0.2684138,-0.92506605,0.953612
Ptgir,0.40460792,-0.53219384,-0.22305423
Calm3,1.6332386,3.1723418,-2.965169
Psg16,-0.38852343,-0.20511757,-0.13188958
Mill2,0.07094491,-0.084727466,-0.33411923
Pglyrp1,3.7971785,3.5584996,-4.255734
Mypopos,0.091666654,-0.25111908,0.27436367
Fbxo46,-0.39861268,-0.0666135,0.3779502
Qpctl,-0.8688508,0.029536504,0.5249741
Rtn2,-0.54337776,0.11643688,-0.23893826
Gm26802,-0.16740638,0.2725009,-0.51168185
Fosb,1.4130219,0.9986271,-1.2522728
Cd3eap,0.25872096,-1.4147995,1.071816
Gm26852,-0.0048506223,-0.15626448,-0.27876952
Ppp1r37,-0.076700285,-0.19729482,0.32536116
Gm26890,-1.0947725,0.26096433,0.45835614
Relb,-0.25234276,0.13339463,0.16185445
Apoc4,-0.024595328,-0.2002751,-0.28717595
Bcl3,-0.61869687,-0.312204,0.66208357
Zfp93,1.0220202,-0.77478105,-0.17921515
Zfp61,0.092887275,-0.20336048,0.2418692
Zfp94,0.8982414,-0.58355665,-0.0046363627
Kcnn4,-0.08550706,-1.2483582,1.1082656
Irgc1,-0.4202242,-0.42789644,0.04756951
Plaur,-0.6308937,-0.48804653,0.7282641
Zfp428,0.11661033,-0.742934,0.5063023
Cd177,0.016888743,0.026635053,-0.38702297
Rps19,0.21689673,-5.054567,3.788223
Cd79a,-0.51074034,0.14554101,-0.24523167
Rabac1,0.66708004,-1.4358697,0.89788175
Pou2f2,2.675649,0.37868404,-1.3789777
Dedd2,1.237778,0.024035387,-0.44877765
Pafah1b3,0.2318368,-0.1543754,0.15034603
Lipe,0.24328345,-0.35466158,0.26293227
Ceacam1,-0.18922052,0.0922691,-0.4328557
Dmac2,0.021889333,0.70947236,-0.3922969
B3gnt8,-0.33058837,0.08590685,-0.31104073
Tmem91,-0.4262128,-0.5247193,0.6801827
Cyp2s1,-0.9783817,-0.52356195,0.90528333
BC024978,-0.8304007,-0.18998851,0.5932036
Itpkc,0.24998896,0.050814446,-0.11380326
Sptbn4,-0.34542227,-0.048474904,-0.2825296
Blvrb,-0.060414366,0.14112411,0.06704022
Pld3,1.7752368,0.44101903,-1.0072249
2310022A10Rik,0.61266613,0.075783856,-0.19825497
Zfp60,-0.46056804,-0.1931861,0.4782649
Zfp626,0.9530367,0.2898666,-0.52965033
Zfp974,0.8489078,-0.34658435,-0.04676991
Zfp780b,0.041946758,-0.85738343,0.7594013
Plekhg2,-0.98526347,-0.3526071,0.8621696
Zfp36,-1.379149,-0.14951025,0.8945077
Paf1,0.34664112,-0.41428316,0.2896439
Samd4b,-0.010831399,-0.10104228,0.22346584
Lrfn1,0.33235642,-0.1138525,-0.5593109
Fbxo27,-0.11290224,-0.04677025,-0.26200637
Fbxo17,0.20599023,-0.07831193,0.090504624
Gm44702,-0.22734156,0.07041322,-0.3811485
Lgals7,0.56214416,-0.47958302,-0.21849085
Rasgrp4,-0.6629349,0.14725943,-0.14209035
1110035H17Rik,-0.29957122,-0.030273829,0.17322974
2200002D01Rik,-0.97378504,-0.29619506,0.8064082
Spint2,-1.1263036,-1.5962491,1.8491493
Sipa1l3,0.6248514,-0.34497002,0.09332772
Zfp790,0.7787987,-0.48664072,0.03179759
Zfp420,-0.620001,0.51781833,-0.13789691
Zfp383,0.25193074,-0.83290464,0.31756103
Zfp74,-1.6524773,-0.19909711,1.0163813
Zfp14,-0.14579886,-0.041755494,-0.33168072
Zfp260,-0.33971718,-0.17286628,0.4293439
Zfp146,-0.5388123,-0.61608315,0.8501721
Thap8,0.14531063,-0.1516695,-0.34603685
Sdhaf1,-0.42231753,-0.86895084,0.98346883
Tyrobp,0.1179877,1.903524,-1.3521379
Hcst,-1.661264,0.9513635,0.20973116
Nfkbid,-0.6605284,0.18844636,0.3105286
Hspb6,-0.41147426,-0.27489564,0.39680174
Igflr1,0.18350165,-0.4999559,-0.08779751
Kmt2b,0.18748386,-0.19624482,0.20195751
Gm26935,0.13836746,-0.39692643,-0.010601869
Sbsn,1.055535,-0.8291851,0.2225338
Gm4673,0.15602247,-0.13919525,0.081000224
Fxyd7,0.14013214,-0.4110111,0.34306067
Gramd1a,-3.1330078,-0.27635998,1.8025844
G630030J09Rik,-0.3979992,-0.12779097,0.2073155
Gm10640,-1.0825421,-0.54124826,0.7043278
4931406P16Rik,0.83803475,0.03341914,-0.27892298
Gm12764,0.8064528,-0.2470473,-0.71497905
Gpatch1,-0.25727198,0.13928653,0.15977664
Faap24,-0.40552709,0.35127777,0.071510606
B230322F03Rik,-0.20616177,-0.2344006,0.34722278
Ankrd27,-0.07316929,0.0058452063,0.1689281
Zfp507,-1.0921664,-0.27667844,0.85552883
Uri1,0.60253614,-0.31048477,0.093953356
Gm37494,-1.1884007,-0.38741776,0.9822534
Gm26526,-0.4299258,0.12191314,0.25279024
AI987944,-0.16913295,-0.61729157,0.6794745
AW146154,-0.5755628,-0.0034781818,0.41330257
Zfp788,-0.24245383,0.055248383,0.21516916
Zfp141,0.10269779,-0.58148104,0.51182437
Zfp975,-0.53270245,-0.26783246,0.12130088
Nkg7,-0.046779405,4.655387,-3.284266
Cldnd2,0.011589336,-0.1659776,-0.39854085
Cd33,-0.2108702,0.26958758,-0.56585896
Zfp658,-0.25997657,-0.26847497,0.11820249
Zfp719,-1.0542477,0.046872076,0.5138684
Siglece,-0.3085073,0.31439883,-0.53601146
Klk13,0.18343695,-0.39306816,-0.28403592
Klk8,-2.0791988,-1.1058357,1.9280657
2410002F23Rik,-0.38968822,-0.49899894,0.6941965
1700008O03Rik,0.32310218,-0.32008418,-0.44481403
Josd2,1.3513142,0.24502982,-0.66522986
Fam71e1,-0.48339203,-0.22899593,0.17277305
Napsa,0.34968737,-0.0886905,-0.3922479
Tbc1d17,-0.23388515,0.6483662,-0.22829643
Akt1s1,-0.6321678,-0.69517666,0.95211124
Ptov1,0.00041997214,-0.7457203,0.6959367
Fuz,-0.32723615,-0.36915654,0.5689978
Tsks,0.6487203,-0.21666169,-0.5521163
Gm15545,0.5221328,0.123328544,-0.20265645
Prr12,-0.79277617,-0.50095344,0.88274497
Rcn3,-0.67504466,0.644291,-0.020505026
Gm45669,-0.9091627,-0.07549841,0.28287813
Fcgrt,1.6566178,2.3354754,-2.3559196
Tead2,-0.40309635,-0.15483646,-0.17741479
Cd37,-1.3345368,0.22682652,0.59494233
Ruvbl2,-0.45867386,0.025417928,0.3376352
Gys1,0.49942613,-0.3643818,0.08009458
Ftl1,0.37963024,-0.09111665,0.034871645
Dhdh,0.24966483,-0.11847849,-0.36991572
Ppp1r15a,3.4849646,0.17088573,-1.6006612
Dbp,-1.7475675,-0.5418481,1.35623
Sphk2,-0.57156485,-0.25396943,0.5970558
Grwd1,0.9243108,-1.0982374,0.52830493
Grin2d,0.20180617,-0.41012868,-0.30594882
Emp3,0.8651851,2.4797487,-2.095466
Ccdc114,-0.16433173,0.037899666,-0.021812031
Kcnc1,1.4927254,-0.031986743,-0.5293645
Ldha,-2.318864,1.6476933,-0.0009986738
Spty2d1,0.47492442,1.0427039,-0.84949875
Nav2,-1.1349577,-0.06459934,0.5510943
Tubgcp5,-0.48818564,-0.25636047,0.5514547
Ube3a,-1.0282273,-0.6658558,1.1142229
Klf13,-1.2994409,-1.8199793,2.0952935
Gm32633,0.6304608,-0.5294447,-0.3397535
Trpm1,0.37346515,-0.55674976,0.335579
Mphosph10,0.15006487,0.14874618,-0.03630507
Tm2d3,0.16407076,0.03767442,0.03949573
Selenos,0.6113715,1.7181605,-1.4133326
Asb7,-0.61610216,-0.048187584,0.4128331
Igf1r,-0.5733066,-0.6002037,0.7246209
Pgpep1l,1.2323765,-0.39733887,-0.2718568
Gm16157,0.90342456,-0.499986,-0.17810749
Fam169b,-1.0053627,-1.2297686,1.5214579
Arrdc4,0.55287915,-0.40310478,-0.30173165
Mctp2,-0.6138845,0.95789474,-0.28126755
Chd2,-0.22813421,-0.5447683,0.6531226
AU020206,0.6268887,1.692303,-1.4013753
Klhl25,-0.5088345,0.16405419,0.2581914
Det1,0.3097052,-0.4552449,0.33714023
Isg20,-1.0890298,0.12926184,0.55327946
Abhd2,-0.47501382,-0.18977036,0.5046698
Gm45168,-0.3154451,-0.22873242,-0.1760187
Zfp710,-0.39409804,-0.311279,0.55330986
Idh2,-1.7386842,-1.0884,1.7570904
Sema4b,-1.9421732,-0.79613674,1.6349822
Ngrn,-0.29591575,0.45618308,-0.057100106
Rccd1,0.29219764,-0.5695297,0.42994937
Prc1,-1.2730854,1.0437866,-0.03893235
Furin,2.0295095,0.58051294,-1.2286121
Crtc3,-2.4496348,-0.86976516,1.9250864
Zscan2,-0.9689792,-0.40997115,0.89711666
Whamm,0.21399696,-0.0637081,0.09144403
Tm6sf1,2.001749,1.1207964,-1.6160657
Hdgfl3,0.7939988,-0.5112158,0.15382034
Mex3b,-0.8385476,-0.36219367,0.80117244
A530021J07Rik,-0.8950788,-0.536648,0.6296124
Gm16638,-0.14004125,-0.120753996,-0.046393845
Mesd,-0.52043176,-0.89791733,1.0504739
Ctsc,1.0726148,1.610121,-1.5473716
Gm26522,-0.49499732,-0.19064602,0.5145943
Tmem135,-1.1569772,0.21341218,0.52168185
Sytl2,0.41820872,2.5864887,-1.9670866
Pcf11,0.8127763,0.6833396,-0.7400368
Prcp,0.37810367,-0.27651605,0.17295742
Nars2,0.27228093,-0.30890265,0.24607469
Ints4,-0.5295891,0.5949095,-0.057943862
Aamdc,1.1436256,-0.81595373,0.2173396
Rsf1,-0.38650522,0.38249794,0.039547767
Aqp11,-1.0948272,-0.1496394,0.3430438
Myo7a,0.73841697,-0.44003695,-0.5341137
Acer3,0.32643998,0.77778196,-0.60062546
Uvrag,-1.1447324,0.2710104,0.47410196
Arrb1,-1.4916092,-0.25802732,1.0268002
Tpbgl,-0.12883262,-0.11027642,-0.39732668
Gm38405,-0.00073027826,-0.28246903,-0.18845253
Rab6a,0.74879855,0.5008267,-0.57510215
Fam168a,-0.061936866,-0.4351809,0.49477723
Fchsd2,-0.8337716,-0.9393348,1.2266055
Stard10,1.6103681,1.6277437,-1.8100371
Gm45620,-0.30444595,-0.12291919,-0.25727665
Arap1,-0.21406683,0.24573052,0.06084946
Pde2a,-0.83090377,0.4739412,0.14486071
Art2b,-0.6099917,-1.7008324,1.6869885
Lrrc51,-0.5512712,0.22421329,-0.10482094
Il18bp,-0.2392784,-0.44141167,0.47131574
Nup98,0.42081252,0.15566956,-0.16710742
Stim1,-0.6495906,-0.35482997,0.70800847
Rrm1,0.7568024,0.60031724,-0.6525377
Olfr552,0.3006403,-0.18645671,-0.47635573
Trim68,-0.8864797,0.9556488,-0.15307364
Hbb-bs,-0.23581178,-0.19418004,0.39690757
Trim6,-0.028176634,-0.09604373,-0.42701456
Trim34a,-0.7583974,-0.6309051,0.9630791
Trim5,0.32587564,0.32041815,-0.24511619
Trim12a,-0.091893405,-0.46868637,0.53350896
Gm15133,0.77284956,0.06614429,-0.3010672
Trim12c,0.5082419,-0.27749348,0.1132758
Trim30b,-0.2617186,-0.05741977,-0.3021365
Trim30c,0.32580695,-0.46320322,0.22975218
Trim30a,-0.34713134,-0.14338954,0.4109437
Trim30d,0.44515347,0.3401236,-0.3150823
Olfr655,-0.6232607,-0.058675785,-0.04115104
Fam160a2,1.6864375,-0.35955232,-0.4112432
Tpp1,-0.8066767,0.49022248,0.15475595
Gm4070,8.521174e-05,0.086824596,0.07919313
Gvin1,0.65635467,-0.2661073,-0.062799886
Olfr715b,0.07064197,0.020680012,-0.465537
Zfp143,-0.45196518,0.45884618,0.013359692
Sbf2,-0.23301679,-0.18940483,-0.17980058
Ampd3,-0.47227877,-0.24895488,-0.023817124
Rnf141,-0.27544636,0.11716956,0.18460087
Mrvi1,-0.6846676,-0.14776506,-0.064154185
Gm45615,0.42961508,-0.15593792,-0.49630332
4933406I18Rik,-0.2317558,-0.63964146,0.615445
Pde3b,-0.60391355,-0.36784002,0.6964469
Cyp2r1,-0.62801325,-0.17388812,0.1728809
Plekha7,0.046292733,-0.115510054,-0.360719
Nucb2,0.7266314,-0.54047143,0.20464651
Xylt1,-0.4556388,0.18935306,0.14939682
Rps15a,0.0039738347,-5.4926286,4.2116494
Arl6ip1,-0.5383763,1.548408,-0.75387424
Smg1,-0.17502084,-0.21545848,0.38445726
Gm45155,-0.6758694,-0.17374814,0.32024357
Knop1,0.72204375,-0.6032411,0.25540835
Gprc5b,-0.21675389,-0.29789335,0.029005561
Thumpd1,0.08424498,-0.1729565,0.23262146
Rexo5,0.7095841,0.014165319,-0.2113711
Mosmo,0.14744817,-0.44303632,0.4034083
Eef2k,-0.7386671,-0.56207615,0.86806583
Igsf6,-0.03202164,-0.050385285,-0.4346521
Usp31,-0.5223366,0.17062497,0.09168905
Ears2,-1.02585,-0.2371123,0.79542935
Plk1,-1.4114612,1.1684211,-0.0670545
Rbbp6,-0.46692982,0.17286548,0.23221166
Tnrc6a,0.6614289,-0.5134978,0.21704583
Il4ra,-0.40907723,-0.98065335,1.0600924
Il21r,-1.5640794,-0.8120261,1.4712571
Sbk1,-0.78800344,0.06358129,0.4622209
Cln3,-0.2544982,-0.3896485,0.5504194
Nupr1,0.49149013,-0.28551134,-0.43032908
2510046G10Rik,0.4742596,-0.018136848,-0.06312873
Slx1b,-0.22995691,-0.31076077,0.4805739
Gdpd3,0.22577098,-0.44684553,-0.20643742
Ypel3,-0.64182806,-0.6536916,0.92585576
Tbx6,0.50846577,-0.5883394,-0.21122581
Ino80e,0.49613947,0.8840645,-0.74179757
Taok2,-0.52295816,0.19021292,0.24536406
Kctd13,0.29849246,-0.40723017,0.3067668
Mvp,-0.6795212,0.5100868,0.081015445
Kif22,-1.5298194,1.4607611,-0.22873442
AI467606,-1.1658072,-0.5083444,1.0613703
Qprt,0.2791018,0.18508533,-0.20680402
Spn,3.3499806,2.2074068,-3.0470266
Zfp553,-0.45833403,-0.5389524,0.73273844
Zfp771,0.0387851,-0.33664113,0.3750095
Itgal,0.7644264,2.8861544,-2.3498356
Zfp747,0.67365676,-0.117047764,-0.08239134
E430018J23Rik,-0.20295225,-0.17532778,0.23407026
Zfp764,0.2987534,-0.13427827,0.084259145
Gm45184,-0.15555029,-0.4533307,0.48459727
Zfp689,0.19422863,-0.53743637,0.37681594
Prr14,0.7129841,0.6908872,-0.69930923
Srcap,-0.7746664,-0.055390906,0.54418623
Gm42715,0.26261935,0.17477824,-0.17375712
Stx4a,-0.60128105,0.33964384,0.17099369
Zfp646,-0.29065123,-0.22823903,0.44759914
Vkorc1,0.80288154,-0.27060252,-0.02859228
Kat8,0.24914655,0.16667715,-0.09558207
Pycard,1.8747177,4.309091,-3.9195635
Itgam,0.51888126,1.6126708,-1.2950772
Gm49368,0.94797605,0.0017987168,-0.66261023
Itgax,3.1475916,3.4226224,-3.853535
Rgs10,-3.6882582,-4.4969883,5.1877136
Inpp5f,0.31564027,0.10093423,-0.0777321
Sec23ip,-0.0020604962,0.12779023,0.049834386
Plekha1,-0.012972425,-0.7082677,0.6744013
Acadsb,-0.22144723,0.059492465,0.1809995
Chst15,-0.39402437,-0.5323454,0.60533863
Gm34908,-0.8219039,-0.62552416,0.8360215
Fam53b,-0.18904918,-0.47501498,0.58329487
Zranb1,0.24733771,-0.3348671,0.27689165
Ctbp2,-0.23349032,-0.5557239,0.403493
Edrf1,0.31283194,-0.37589,0.2228329
Ptpre,-0.33871394,1.0476049,-0.47546616
Mki67,-1.3334209,2.4304104,-1.0383865
Mgmt,1.0840694,-0.29109138,-0.59006035
Mapk1ip1,0.7156338,-0.26548654,0.0070352075
Bnip3,0.23064925,0.48778087,-0.6527714
Lrrc27,-0.29291975,-0.25102898,-0.059583444
Pwwp2b,-0.086663865,-0.1896991,-0.349453
Inpp5a,-0.044151817,0.15941697,-0.3633568
Cfap46,0.7937126,-0.21166252,-0.082045026
Kndc1,0.15502977,-0.11279948,-0.43292636
Cd163l1,-0.7673129,-0.18555385,0.28824902
5830411N06Rik,-1.7132874,-0.6332351,1.3775121
Sirt3,-0.3671669,0.46047685,-0.02720925
Ifitm2,-0.20867194,0.33092558,-0.58889097
Ifitm1,-1.5055945,1.2088532,-0.39961198
Ifitm3,-0.08973423,0.2581178,-0.47893417
Ifitm6,0.1159974,0.0128413495,-0.44716972
Pkp3,1.6253772,1.1653447,-1.4743757
Ptdss2,0.43410546,-0.32706556,0.18441938
Phrf1,-0.3863671,0.5494874,-0.08425212
Irf7,2.4905846,-0.17815173,-0.88047284
Deaf1,1.7063912,-0.78660226,-0.06562651
Cd151,-0.43770096,-0.35274553,0.5411789
Ifitm10,1.600241,2.189498,-2.2215848
Ctsd,2.609777,4.7435803,-4.5827017
Lsp1,3.522906,3.9044726,-4.3847847
Tnnt3,0.32749555,-0.108895674,-0.24914424
Tspan32,-4.223307,-0.4418712,2.4313061
Cd81,-1.3773632,-0.61489946,1.0743946
Kcnq1ot1,-2.0403848,-1.5701638,2.2541072
Cdkn1c,-0.65424347,0.031811334,-0.13604118
Phlda2,-0.53589886,-0.15669088,0.006701252
Tnfrsf26,0.6114167,-0.46582547,0.20493561
E230032D23Rik,1.1439166,-0.37690586,-0.10812109
Tnfrsf22,-0.6522131,-0.27545303,0.6417309
Mrgpre,0.38332483,-0.23369344,-0.38652152
Bc1,0.93762255,-0.61574763,-0.25060442
Oraov1,0.8124231,0.29010653,-0.44849524
1810010D01Rik,-0.38939708,-0.30682352,-0.12222366
Armt1,0.19021434,-0.09919248,0.12877634
Esr1,-0.5718985,-0.327931,0.15683338
Fbxo5,-1.0034215,0.9089172,-0.064165995
Ipcef1,1.0602231,-0.52328706,0.039192244
B430219N15Rik,0.5745258,-0.40764183,-0.3907123
Rab32,0.7855587,-0.14140365,-0.19672693
Shprh,-1.4951028,0.14208256,0.7322653
Utrn,0.23992258,-1.0654739,0.82169837
Pex3,0.035531152,-0.60554934,0.5757753
Aig1,0.48586094,-0.7338169,0.46179074
Hivep2,0.6585301,0.3929073,-0.45323643
Cited2,0.27879435,1.2767872,-0.9319126
Abracl,3.3764584,4.1091213,-4.468449
Ect2l,-0.24783134,0.44715428,-0.61947703
Ccdc28a,0.9370038,-0.98899287,0.44146523
Gm10827,0.6710491,0.48195037,-0.54449475
Nhsl1,-0.50332975,-0.3561077,-0.047744833
Tnfaip3,4.0991373,2.138981,-3.3440588
Gm48545,0.28884205,-0.45369422,-0.2515504
Ifngr1,2.3619254,3.4996438,-3.5459254
Map7,-0.33443925,-0.88789713,0.9567175
Ahi1,0.10504652,0.013024962,0.08515759
Myb,1.3514744,0.29151517,-0.69974893
Sgk1,-0.29406306,-0.049663816,0.31686226
E030030I06Rik,1.3148017,0.11376205,-0.5510152
Gm26740,1.0454466,0.6259233,-0.80549043
Stx7,0.71457464,0.5939866,-0.6282461
Akap7,-0.9294523,-0.12264012,0.40818587
Samd3,1.8667498,0.8350738,-1.399863
L3mbtl3,-1.0326495,-0.35521987,0.88610065
Arhgap18,0.49710518,0.9319734,-0.7777453
Gm46218,0.04246228,-0.20721243,-0.35863048
Echdc1,0.20427108,-0.4447096,0.37283412
Cenpw,2.0255737,2.068823,-2.3295927
Gm20300,-0.23735271,-0.57960147,0.64447975
Ncoa7,0.77535623,-0.43564135,0.10647445
Zufsp,-0.78800946,-0.2343122,0.68295676
Gm48045,0.13482371,-0.32647535,-0.17793396
Fam26f,1.3571321,-0.6423669,-0.01038747
Gm47512,-0.6756799,0.11306656,-0.10240233
Tspyl4,-0.14283676,0.04651651,0.1754003
Amd2,-0.28581554,-0.747158,0.78073454
Marcks,-0.62256056,-0.07999487,0.274722
D030034A15Rik,-0.38854682,-0.14794892,-0.16706643
E130307A14Rik,-0.40259287,-0.59352595,0.770229
Rev3l,0.46577656,0.04495745,-0.1059428
Mfsd4b5,-0.37775275,-0.28746995,-0.1389674
Slc16a10,-1.4164534,-0.36039633,1.0680854
Amd1,-0.18211772,-0.77325344,0.80106616
Cdk19,-1.0656763,0.014409936,0.62754244
Ccdc162,-0.13133085,-0.67294204,0.17639804
Cep57l1,-0.8523859,-0.055764154,0.58053756
Sesn1,-1.0993263,-1.0076513,1.4004884
Foxo3,-0.32631323,-0.2063016,0.4478972
Sec63,0.4932893,-0.12716258,0.008824151
Gm26860,-0.33639884,-0.21585083,-0.20355986
Scml4,-0.5004507,-1.3666995,1.3885573
Gm34006,0.43965697,-0.97819173,0.6643138
Gm48671,0.37959155,-0.77032316,0.18934457
Bend3,0.55723286,-0.21674974,-0.49428236
Cd24a,-1.1869272,1.0303053,-0.20742558
Prdm1,0.35269722,1.4363716,-1.1210444
Lilrb4a,0.36392075,0.058197007,-0.5344131
Gm46224,0.3352317,-0.40692848,-0.26196364
Cep85l,-0.23340479,-0.17949879,0.041655075
Man1a,-0.26163104,0.48303574,-0.0929112
Tbc1d32,-0.2919013,-0.3685368,-0.05330088
Msl3l2,0.5872116,-1.0835803,0.6739146
Hsf2,0.5414998,-0.170166,-0.013043855
Pkib,0.06346085,-0.49697444,-0.12616584
Smpdl3a,-0.032131415,0.80455667,-0.43767777
Lims1,-0.27269968,1.0319088,-0.4944773
Ddit4,-2.3549955,-1.2035043,2.1284518
Ascc1,0.28528303,-0.77178824,0.5830284
Spock2,1.2019014,-0.41144067,-0.4589266
Psap,-0.75769323,0.55641204,0.08297428
Vsir,2.993571,0.23157977,-1.4175456
Gm17455,0.30367494,-0.3794425,-0.21128626
Slc29a3,-0.01924006,-0.42512256,0.4675058
Gm26947,-0.76109785,-0.2226417,0.043945305
Adamts14,0.95452964,0.26802072,-0.82128394
Prf1,1.5695708,3.0899398,-2.874558
Vps26a,0.15878901,0.5870267,-0.36511156
Srgn,3.0699246,3.48636,-3.8647122
Kif1bp,0.37054935,-0.32716754,0.21399564
Ccar1,-0.6973088,0.8779468,-0.183305
Tet1,-0.11622748,-0.8619748,0.81449044
Slc25a16,0.16431658,0.14721078,-0.041782595
Rufy2,-0.53041947,-0.23164602,0.56141627
Pbld1,-0.28961766,-0.3078383,0.120197065
Herc4,0.8707771,0.3632004,-0.52974224
Egr2,-0.40567532,-0.26997036,0.21879208
Zfp365,-0.8014117,0.07995518,-0.040293064
Arid5b,0.68790865,-0.22490768,-0.009084617
Cdk1,-0.8020764,1.3803964,-0.50698024
Bcr,-0.15654816,-0.670075,0.7127445
Specc1l,-1.1005324,0.22675267,0.48637983
