gene_name,CD25KO,CD25WT,P14NAV
Wnt5b,0.0074834083,-0.03547559,-0.042258166
Kdm5a,0.033045176,-0.021729931,-0.010973603
Mical3,-0.06034896,-0.04007148,0.042932075
Pex26,-0.014593012,-0.011126608,0.013443171
Gm15856,-0.026083717,-0.021319013,-0.02084279
Usp18,0.14360398,-0.00893938,-0.11455392
Klrg1,0.13654627,0.30859536,-0.35693428
Apobec1,-0.07197309,0.034104522,0.03424344
Slc2a3,0.054854862,0.16984312,-0.17926855
Clec4a1,-0.021113114,-0.023154883,-0.024998164
Clec4a3,-0.023553148,-0.0029879285,-0.032995414
Clec4a2,-0.015123117,0.012003155,-0.045467626
Clec4d,-0.034419492,0.032538205,-0.04731107
Clec4e,-0.029848104,0.008839262,-0.04241821
Cd163,-0.03740292,-0.016064066,-0.01572152
Pex5,0.004154738,0.047764536,-0.040874705
Atn1,-0.011808596,-0.048168086,0.047668524
Spsb2,0.017219393,0.06057687,-0.0698853
Tpi1,-0.0012709891,0.07167638,-0.054984603
Cdca3,-0.018221913,0.14790565,-0.10025876
Lag3,0.12035377,0.18411769,-0.24587111
Ptms,0.08791853,0.3446973,-0.34401247
Zfp384,-0.0011399792,0.023119122,-0.02619623
Ing4,-0.006627281,0.020302655,-0.0102700535
Acrbp,-0.01011867,-0.054102298,0.043009844
Gapdh,0.11667537,0.3383832,-0.36341366
Ncapd2,-0.046733916,0.13045025,-0.06247392
Vamp1,-0.029733745,-0.062241457,0.07384751
Tapbpl,-0.078168385,-0.030254347,0.089824215
Cd27,-0.13284151,-0.124406874,0.20973894
Scnn1a,-0.021482455,-0.0048889844,-0.032199126
Cd9,0.08137979,0.019648593,-0.08424724
Gm28809,-0.016479278,0.0069544213,0.0044450043
Dyrk4,0.06605004,-0.043561485,-0.07028058
Ccnd2,-0.19765347,-0.19451798,0.31943157
9330179D12Rik,-0.017205836,-0.008823938,-0.026833309
Parp11,-0.06045874,-0.07518685,0.10997798
Cracr2a,-0.041079123,0.044300206,0.000120568
Tspan9,-0.026283057,-0.018536307,-0.01252994
Tulp3,-0.002020783,-0.02796494,0.020451978
Itfg2,-0.021402406,-0.07645341,0.07791152
Gm10069,-0.023110976,-0.030066792,-0.017038472
Klrb1a,-0.046254426,0.063366756,-0.070260204
Klrb1c,-0.01077671,0.17528145,-0.13926855
Klrb1b,-0.037423927,0.0669212,-0.082938656
Gm44067,-0.014316395,-0.014480097,-0.023663327
Clec2i,-0.08137217,-0.026171446,0.08934251
Gm15987,-0.016193349,-0.033105668,-0.015905963
Klrb1f,0.0436025,0.053504325,-0.101752006
Clec2d,-0.10750765,-0.02567824,0.1110777
2310001H17Rik,0.14568011,0.020787518,-0.13956149
Cd69,0.1610292,-0.028301073,-0.114159144
Clec12a,-0.040897813,-0.020411303,0.032664005
Gabarapl1,0.005345028,0.08640607,-0.07210492
Klre1,0.026126519,0.21761976,-0.19232066
Klrd1,0.12945276,0.24396911,-0.30038416
Klrk1,0.028811682,0.44883254,-0.3754322
Klrc2,0.017934276,0.3892479,-0.31962258
Klrc1,0.1281869,0.39245924,-0.41545153
Klri2,-0.015518848,0.08460245,-0.09248416
Klra4,-0.007024248,0.015480128,-0.06760048
Klra8,-0.031498834,0.03814498,-0.061757393
Klra9,-0.03166495,0.060414903,-0.07527101
Klra7,-0.030623453,0.12516789,-0.101740666
Klra3,-0.021185556,0.10920522,-0.091668606
Klra1,-0.05351667,0.08095042,-0.07276461
Klra2,-0.01966339,-0.0038784822,-0.042404726
Bcl2l14,-0.03593394,-0.008144718,-0.019442486
Lrp6,-0.07318108,-0.06823192,0.115306444
Crebl2,-0.057226703,-0.016665945,0.06147136
Cdkn1b,-0.025786884,0.042349953,-0.011297351
Lockd,0.023738295,0.17527904,-0.15718326
Atf7ip,-0.102334194,0.010057041,0.07874921
Plbd1,-0.03709818,0.020421311,-0.04707037
Hist4h4,0.0354447,-0.015127309,-0.021862125
Art4,-0.08625085,-0.05770552,0.11462209
Mgst1,-0.023490522,0.016684981,-0.054515414
Plekha5,-0.006004982,0.023441078,-0.013251424
Gm20400,-0.049581245,-0.008680087,0.00767592
Pyroxd1,-0.023738181,0.003506789,0.017349107
Spx,-0.019586716,-0.013035389,-0.032153785
Ldhb,-0.005976752,-0.093478665,0.07817132
Kcnj8,-0.01902619,0.09177438,-0.0851879
St8sia1,-0.10185466,-0.091355756,0.1576615
Gm31108,-0.04660983,0.004468588,-0.020783115
Etnk1,-0.11525894,0.0015345243,0.09635439
Casc1,-0.0034265686,-0.011711986,-0.042107828
Kras,0.03691318,0.042988744,-0.064865984
Gm15706,0.0240066,-0.0053631575,-0.02382344
Itpr2,-0.05521528,-0.109828465,0.13263427
Rep15,0.025297016,-0.0058901347,-0.04205338
Ccdc91,-0.08632846,0.024618633,0.053812962
Dennd5b,-0.057011373,-0.01780181,0.036487777
Etfbkmt,-0.031632606,0.012338771,0.017123135
Amn1,-0.039888486,2.5279325e-05,0.03374164
2810474O19Rik,0.033167046,-0.040769134,0.0038144107
Bicd1,-0.028651692,-0.02144571,-0.022335693
Tmc4,-0.025153115,-0.045386642,0.02540227
Mboat7,-0.0075902683,0.004668259,0.002773171
Tsen34,-0.024165701,0.0015841903,0.019214682
Pirb,-0.0279205,-0.009078841,-0.016105935
Pira2,-0.02559186,0.022532031,-0.056556094
Gm14548,-0.027957227,0.007839634,-0.041148152
Leng8,-0.09020244,0.085347,0.009594303
Leng9,-0.0017126601,0.009989873,-0.0063638077
Ncr1,-0.033509962,0.10384892,-0.096802756
Eps8l1,0.027490498,-0.07651769,0.029753592
Hspbp1,-0.075301394,-0.08879159,0.13318144
Ube2s,0.030069191,0.11908231,-0.118588455
Isoc2a,-0.028206844,-0.034820523,0.05110836
Nat14,-0.02818841,-0.024465682,-0.017102927
Zfp579,-0.057557836,0.018062234,0.03458962
Zfp865,0.05545178,-0.0712664,0.008805597
Zfp580,-0.05277076,0.012144102,0.035166617
Zfp787,-0.010416293,0.03482425,-0.018420849
Zfp667,-0.026734296,-0.0022199964,0.023272246
Zfp78,-0.011340175,-0.041124806,-0.010564086
Zfp28,-0.054256685,0.026997121,-0.031110862
Zfp773,-0.02249765,-0.037782926,0.048593123
Zfp418,-0.049824815,-0.019404324,0.02762151
Zfp772,0.016789746,-0.033741783,-0.019315124
Clcn4,-0.010697467,0.0872496,-0.059186395
Gm45351,0.008937259,-0.013505241,-0.057157516
Zfp606,0.04644134,-0.07774698,0.019098073
Zscan18,-0.015216157,-0.017312733,-0.034347266
Zscan22,-0.019183395,-0.03476142,0.010523123
1810019N24Rik,-0.04314196,-0.002675234,-0.014643048
Zswim9,-0.038234107,0.03027537,-0.009780391
Lig1,-0.039051887,0.16931628,-0.0993743
Bicra,0.04968864,-0.03544501,-0.0143335555
Meis3,-0.018265998,0.02557615,-0.0045436732
C5ar1,-0.036308885,0.020601397,-0.043450437
Inafm1,0.011300763,-0.048151225,0.028095694
Bbc3,-0.03805935,0.04448919,-0.002583164
Gm45509,0.0425938,-0.039568268,-0.02112673
Arhgap35,-0.018830277,-0.03990407,0.04477035
Strn4,-0.06679749,0.033085447,0.030659886
Prkd2,-0.03055794,-0.07997396,0.08841425
Ptgir,0.0042496957,-0.04487277,-0.022553653
Calm3,0.067792565,0.2861092,-0.28115436
Psg16,-0.036769822,-0.01565012,-0.0139561845
Mill2,-0.013006835,-0.0048938594,-0.033027865
Pglyrp1,0.17970817,0.3206105,-0.4028637
Mypopos,-0.011935139,-0.01976013,0.024356354
Fbxo46,-0.037291624,-0.0032754664,0.03412529
Qpctl,-0.061611608,0.0053150617,0.04799068
Rtn2,-0.04477865,0.01307918,-0.024051627
Gm26802,-0.025333993,0.027022729,-0.049773272
Fosb,0.0564033,0.09189852,-0.11961621
Cd3eap,-0.0032953508,-0.12372922,0.09956171
Gm26852,-0.016926862,-0.011285339,-0.027807996
Ppp1r37,-0.020642815,-0.0149511965,0.029165776
Gm26890,-0.07329592,0.025991995,0.041708138
Relb,-0.02972677,0.014594273,0.013745944
Apoc4,-0.017948028,-0.015217469,-0.02860078
Bcl3,-0.048674032,-0.025217764,0.06092107
Zfp93,0.036181297,-0.06654674,-0.018419318
Zfp61,-0.01187201,-0.015493133,0.021291899
Zfp94,0.029779652,-0.049461782,-0.0019553106
Kcnn4,-0.021098288,-0.10885852,0.10299918
Irgc1,-0.038409337,-0.035554312,0.0029680703
Plaur,-0.049304835,-0.040928423,0.06716236
Zfp428,-0.010645091,-0.06370136,0.0462298
Cd177,-0.015802536,0.0050558313,-0.03801706
Rps19,-0.005458434,-0.44892445,0.355738
Cd79a,-0.04309069,0.015679492,-0.02464514
Rabac1,0.017824346,-0.12561175,0.08315849
Pou2f2,0.12170439,0.03650967,-0.13156536
Dedd2,0.047339953,0.004823564,-0.04384096
Pafah1b3,-0.004685757,-0.011116559,0.012660619
Lipe,-0.004093754,-0.02901114,0.023278294
Ceacam1,-0.026462186,0.010919909,-0.042339407
Dmac2,-0.0155439135,0.06606397,-0.038514428
B3gnt8,-0.03377351,0.010351473,-0.030851398
Tmem91,-0.038719058,-0.044204954,0.06262794
Cyp2s1,-0.06727637,-0.044101555,0.083856516
BC024978,-0.059623025,-0.014298415,0.054425202
Itpkc,-0.003746956,0.0072161406,-0.012250517
Sptbn4,-0.034540698,-0.0016548721,-0.028162597
Blvrb,-0.019800533,0.015284863,0.0048042955
Pld3,0.07513649,0.042078994,-0.09650646
2310022A10Rik,0.015010143,0.009447034,-0.020214908
Zfp60,-0.040495858,-0.014584103,0.043585673
Zfp626,0.03261358,0.02857427,-0.051467825
Zfp974,0.027228199,-0.028289478,-0.0059288004
Zfp780b,-0.014506575,-0.07392685,0.07009882
Plekhg2,-0.06763229,-0.028827582,0.07979059
Zfp36,-0.088003434,-0.010681881,0.0828403
Paf1,0.0012517436,-0.03433803,0.02579739
Samd4b,-0.017236179,-0.0063515073,0.019556332
Lrfn1,0.00051296205,-0.0074960375,-0.054265026
Fbxo27,-0.022515124,-0.0015025698,-0.026227113
Fbxo17,-0.0060225013,-0.004320663,0.007017154
Gm44702,-0.028433748,0.008967194,-0.037463054
Lgals7,0.012397223,-0.040172253,-0.022123294
Rasgrp4,-0.050961956,0.015833024,-0.014918189
1110035H17Rik,-0.032169353,-2.8696217e-05,0.014818714
2200002D01Rik,-0.06703864,-0.023787444,0.0745319
Spint2,-0.07492666,-0.13994086,0.17286973
Sipa1l3,0.015640344,-0.028145246,0.007283392
Zfp790,0.023602258,-0.04080282,0.0014806679
Zfp420,-0.048741486,0.048940632,-0.014522718
Zfp383,-0.0036465307,-0.07173979,0.028430171
Zfp74,-0.10213955,-0.015112222,0.094333835
Zfp14,-0.024216486,-0.0010545264,-0.032797895
Zfp260,-0.03424564,-0.012768627,0.03897208
Zfp146,-0.04454253,-0.052367866,0.07865914
Thap8,-0.009160756,-0.0108748,-0.03415178
Sdhaf1,-0.0385176,-0.07496034,0.09122996
Tyrobp,-0.010573856,0.17274658,-0.12903419
Hcst,-0.10259398,0.08767575,0.018261055
Nfkbid,-0.0508375,0.019512873,0.027766963
Hspb6,-0.037956804,-0.021884445,0.035903126
Igflr1,-0.007185576,-0.041992467,-0.009797991
Kmt2b,-0.0069796215,-0.014857384,0.017527945
Gm26935,-0.009519846,-0.032787293,-0.0025178997
Sbsn,0.03791463,-0.071407475,0.019468434
Gm4673,-0.008606756,-0.009760287,0.0061208224
Fxyd7,-0.009428579,-0.03404569,0.030834965
Gramd1a,-0.17871028,-0.022015277,0.16847833
G630030J09Rik,-0.037259895,-0.008741371,0.018033242
Gm10640,-0.07266338,-0.045681737,0.064904995
4931406P16Rik,0.026665859,0.005661956,-0.027822468
Gm12764,0.025032489,-0.019396337,-0.068945624
Gpatch1,-0.029981703,0.015120685,0.013549993
Faap24,-0.037649225,0.034061056,0.0052258843
B230322F03Rik,-0.027338361,-0.018266413,0.031227482
Ankrd27,-0.020460198,0.0031983613,0.01441304
Zfp507,-0.07316114,-0.022043731,0.07916432
Uri1,0.014486236,-0.02506416,0.0073423935
Gm37494,-0.07813823,-0.03193774,0.09111533
Gm26526,-0.03891109,0.013568458,0.02232183
AI987944,-0.025423288,-0.052475832,0.062561154
AW146154,-0.046443205,0.0023653626,0.03745927
Zfp788,-0.02921533,0.0076122913,0.018773897
Zfp141,-0.011364626,-0.049276337,0.046750568
Zfp975,-0.04422654,-0.021253387,0.009921458
Nkg7,-0.019095354,0.41861197,-0.31124747
Cldnd2,-0.016076613,-0.012153158,-0.039103277
Cd33,-0.027581874,0.02676244,-0.054882552
Zfp658,-0.03012158,-0.021310791,0.009629258
Zfp719,-0.07120004,0.0068639093,0.046943333
Siglece,-0.032631513,0.030766103,-0.052067723
Klk13,-0.0071889227,-0.032442577,-0.028304655
Klk8,-0.12420892,-0.096124835,0.18031208
2410002F23Rik,-0.036830064,-0.041906968,0.06394955
1700008O03Rik,3.4345838e-05,-0.025921818,-0.043467164
Josd2,0.053211875,0.024568325,-0.06425393
Fam71e1,-0.04167628,-0.017783534,0.014775645
Napsa,0.001409291,-0.005247937,-0.038509805
Tbc1d17,-0.028772172,0.06060444,-0.023048028
Akt1s1,-0.04937073,-0.059434477,0.08827272
Ptov1,-0.016654275,-0.06395031,0.064113654
Fuz,-0.03360014,-0.03030619,0.052142423
Tsks,0.01687481,-0.01668153,-0.05358652
Gm15545,0.0103279,0.013694917,-0.020629998
Prr12,-0.057677142,-0.042081594,0.08173099
Rcn3,-0.051588256,0.06024034,-0.0034518372
Gm45669,-0.063696474,-0.0040692887,0.02515933
Fcgrt,0.0690017,0.21133931,-0.22369786
Tead2,-0.03752351,-0.011157752,-0.018249532
Cd37,-0.08569616,0.022941949,0.054589175
Ruvbl2,-0.040397894,0.0049470873,0.030323306
Gys1,0.009153548,-0.029879592,0.0060354136
Ftl1,0.0029578903,-0.0054647014,0.0017705727
Dhdh,-0.0037637195,-0.007909347,-0.036403727
Ppp1r15a,0.16356096,0.017943917,-0.15247168
Dbp,-0.10705747,-0.04573533,0.12638396
Sphk2,-0.04623644,-0.020014795,0.054788493
Grwd1,0.031127919,-0.09544597,0.0483048
Grin2d,-0.006238894,-0.03396685,-0.030371197
Emp3,0.028070029,0.22422941,-0.19913524
Ccdc114,-0.025174977,0.0060622687,-0.003575097
Kcnc1,0.060525436,-0.00018173635,-0.051440872
Ldha,-0.13660404,0.14988936,-0.0016122509
Spty2d1,0.007886355,0.095836565,-0.08163178
Nav2,-0.07537424,-0.003095511,0.050454
Tubgcp5,-0.041924197,-0.020228421,0.050487988
Ube3a,-0.06985431,-0.05681481,0.10356099
Klf13,-0.08388105,-0.15993005,0.19608286
Gm32633,0.015930459,-0.044627145,-0.033559218
Trpm1,0.0026390397,-0.04706672,0.030129394
Mphosph10,-0.008914874,0.015965857,-0.0049418923
Tm2d3,-0.008190512,0.0060421443,0.0022066562
Selenos,0.014943187,0.15618527,-0.13480528
Asb7,-0.04853984,-0.0016292016,0.037414994
Igf1r,-0.04632652,-0.050949115,0.066818774
Pgpep1l,0.0470606,-0.032824144,-0.02715608
Gm16157,0.030047717,-0.041995157,-0.018314857
Fam169b,-0.06867179,-0.10719763,0.14196612
Arrdc4,0.011918053,-0.0333393,-0.029973486
Mctp2,-0.048425145,0.08825929,-0.02804358
Chd2,-0.028474743,-0.04599623,0.060075987
AU020206,0.01574571,0.15387502,-0.13367762
Klhl25,-0.042992122,0.017333552,0.022831198
Det1,-0.0006585247,-0.03799776,0.030276626
Isg20,-0.07299892,0.0142250275,0.050660077
Abhd2,-0.041242972,-0.014278924,0.046075843
Gm45168,-0.032990325,-0.017759992,-0.018117871
Zfp710,-0.037058134,-0.025135119,0.050662942
Idh2,-0.106598035,-0.094567046,0.16418792
Sema4b,-0.11712217,-0.068454765,0.15267226
Ngrn,-0.0319803,0.043433826,-0.0069030104
Rccd1,-0.0015639885,-0.048208542,0.03902918
Prc1,-0.08251799,0.0959333,-0.0051896633
Furin,0.088287085,0.054542083,-0.11738483
Crtc3,-0.14336729,-0.0750331,0.18003112
Zscan2,-0.06679009,-0.033952776,0.08308634
Whamm,-0.0056084055,-0.0030158828,0.007105746
Tm6sf1,0.08685135,0.10281375,-0.15392444
Hdgfl3,0.024388386,-0.042998485,0.012988271
Mex3b,-0.060044374,-0.029684093,0.074038126
A530021J07Rik,-0.062968075,-0.045270722,0.057858806
Gm16638,-0.02391871,-0.008112652,-0.0058933347
Mesd,-0.043591917,-0.077548355,0.09754901
Ctsc,0.038797975,0.14653248,-0.1474461
Gm26522,-0.042276487,-0.01435716,0.047011796
Tmem135,-0.07651305,0.021743447,0.047680195
Sytl2,0.0049531083,0.23376611,-0.18702817
Pcf11,0.02535953,0.06372914,-0.07130875
Prcp,0.0028789386,-0.022029221,0.014793032
Nars2,-0.0025940503,-0.024922803,0.021688506
Ints4,-0.04406552,0.055828344,-0.0069825826
Aamdc,0.042470545,-0.07022531,0.018978585
Rsf1,-0.036665443,0.036850423,0.0022115635
Aqp11,-0.07329875,-0.01069342,0.030833375
Myo7a,0.021513779,-0.036639005,-0.05188875
Acer3,0.00020697103,0.0721671,-0.058161277
Uvrag,-0.07587977,0.026889563,0.04319308
Arrb1,-0.0938197,-0.020377345,0.09531641
Tpbgl,-0.023339018,-0.007176532,-0.038988773
Gm38405,-0.016713765,-0.022561092,-0.019290468
Rab6a,0.0220507,0.047422513,-0.05575425
Fam168a,-0.019879274,-0.036205143,0.045142904
Fchsd2,-0.059797365,-0.081248805,0.11415946
Stard10,0.06660974,0.14810698,-0.17221731
Gm45620,-0.032421466,-0.008306101,-0.025781067
Arap1,-0.027747199,0.024630928,0.0042204633
Pde2a,-0.059649047,0.045020428,0.012143316
Art2b,-0.048223816,-0.14928485,0.15757681
Lrrc51,-0.045186885,0.022708472,-0.011403421
Il18bp,-0.029051103,-0.03676183,0.04293032
Nup98,0.0050877715,0.016584426,-0.017277474
Stim1,-0.050271813,-0.029026184,0.06525211
Rrm1,0.022464644,0.056311503,-0.06305697
Olfr552,-0.0011273463,-0.013982865,-0.046441767
Trim68,-0.06252334,0.08805862,-0.01595399
Hbb-bs,-0.028871814,-0.014672907,0.035913106
Trim6,-0.018133247,-0.0059049125,-0.04178855
Trim34a,-0.05589913,-0.053692132,0.08930706
Trim5,0.00017778664,0.0313039,-0.02463425
Trim12a,-0.02142858,-0.03919869,0.048795577
Gm15133,0.023294581,0.008585786,-0.029910823
Trim12c,0.009609485,-0.022116551,0.009164636
Trim30b,-0.030211674,-0.0024540517,-0.030011667
Trim30c,0.00017423186,-0.0387088,0.020149179
Trim30a,-0.034629088,-0.010135026,0.03723681
Trim30d,0.0063466486,0.033064485,-0.031232549
Olfr655,-0.04891007,-0.0025662708,-0.005398901
Fam160a2,0.07054393,-0.029448105,-0.040301196
Tpp1,-0.05839606,0.04647508,0.013076507
Gm4070,-0.016671589,0.01043347,0.0059504
Gvin1,0.017269647,-0.021099253,-0.00744054
Olfr715b,-0.013022503,0.004523778,-0.045421485
Zfp143,-0.04005093,0.04367176,-0.00025815598
Sbf2,-0.028727261,-0.014246265,-0.018474529
Ampd3,-0.04110152,-0.019566769,-0.0037641912
Rnf141,-0.030921653,0.013144642,0.015891092
Mrvi1,-0.05208594,-0.010525957,-0.0075682597
Gm45615,0.0055430275,-0.011256163,-0.048322964
4933406I18Rik,-0.028662045,-0.054472685,0.056522723
Pde3b,-0.047909465,-0.030188568,0.06416177
Cyp2r1,-0.04915586,-0.012859923,0.014785817
Plekha7,-0.0142818075,-0.007644132,-0.03553641
Nucb2,0.02090425,-0.04561233,0.017781537
Xylt1,-0.040240925,0.019593883,0.012571103
Rps15a,-0.016470475,-0.4880631,0.39567012
Arl6ip1,-0.04451998,0.14101872,-0.072613716
Smg1,-0.025727801,-0.01657403,0.034738954
Gm45155,-0.051630907,-0.012847417,0.028683152
Knop1,0.020666987,-0.051220488,0.022568734
Gprc5b,-0.027886169,-0.02393918,0.0012173594
Thumpd1,-0.012318976,-0.012776688,0.02041977
Rexo5,0.020022593,0.003941722,-0.02145185
Mosmo,-0.009050206,-0.036906984,0.03652617
Eef2k,-0.054878708,-0.047542606,0.080346644
Igsf6,-0.018332105,-0.0018255555,-0.042508822
Usp31,-0.043690432,0.017920619,0.0071288534
Ears2,-0.06973136,-0.018508693,0.07349651
Plk1,-0.08967457,0.107068785,-0.00784178
Rbbp6,-0.04082488,0.018120797,0.020381125
Tnrc6a,0.017532077,-0.043202374,0.01895088
Il4ra,-0.037832834,-0.08494041,0.09845611
Il21r,-0.097567745,-0.0698744,0.13723183
Sbk1,-0.057430305,0.008356795,0.042072613
Cln3,-0.029838247,-0.032137047,0.050390348
Nupr1,0.00874311,-0.022832908,-0.04210113
2510046G10Rik,0.00785197,0.0010556832,-0.0074715526
Slx1b,-0.02856901,-0.025088819,0.043803427
Gdpd3,-0.004999472,-0.03724732,-0.02098657
Ypel3,-0.049870346,-0.055727992,0.08579664
Tbx6,0.009621061,-0.0498891,-0.021438148
Ino80e,0.008983565,0.081662916,-0.0714748
Taok2,-0.043722577,0.019670706,0.021621488
Kctd13,-0.0012384312,-0.033707883,0.0274122
Mvp,-0.051819775,0.048249856,0.0061222576
Kif22,-0.09579587,0.1331879,-0.023089334
AI467606,-0.07696973,-0.04274194,0.09857661
Qprt,-0.002241286,0.01921258,-0.021021143
Spn,0.15657979,0.199897,-0.28887412
Zfp553,-0.040380318,-0.045476615,0.06758432
Zfp771,-0.014670091,-0.0274011,0.033847965
Itgal,0.02285895,0.26053977,-0.2231241
Zfp747,0.018164484,-0.0077815186,-0.009288152
E430018J23Rik,-0.02717237,-0.012988549,0.020556403
Zfp764,-0.0012249344,-0.009320979,0.006428161
Gm45184,-0.024720814,-0.037826736,0.04418286
Zfp689,-0.006630793,-0.04534116,0.034018323
Prr14,0.02019843,0.06440348,-0.06746785
Srcap,-0.05674054,-0.0022727828,0.04980252
Gm42715,-0.003093733,0.018291693,-0.017904587
Stx4a,-0.047773317,0.03302162,0.014607838
Zfp646,-0.031708024,-0.01771591,0.040693678
Vkorc1,0.024847787,-0.021500878,-0.004214522
Kat8,-0.0037905234,0.017567901,-0.0105321305
Pycard,0.08028149,0.38767213,-0.37116048
Itgam,0.0101597365,0.14676028,-0.12365296
Gm49368,0.03235185,0.0028368274,-0.06400688
Itgax,0.14611255,0.30847055,-0.36493352
Rgs10,-0.20742697,-0.39910755,0.4877198
Inpp5f,-0.00035157157,0.011694096,-0.008848753
Sec23ip,-0.016782561,0.014093546,0.0031816643
Plekha1,-0.01734691,-0.060604095,0.06208272
Acadsb,-0.028128901,0.007991479,0.015551457
Chst15,-0.037054323,-0.04488631,0.055569623
Gm34908,-0.059183583,-0.053211372,0.07732464
Fam53b,-0.026453326,-0.03976412,0.05349074
Zranb1,-0.0038840745,-0.027242599,0.024594761
Ctbp2,-0.028751751,-0.04697506,0.036534157
Edrf1,-0.00049681426,-0.030907793,0.019496642
Ptpre,-0.034193754,0.09627445,-0.046357874
Mki67,-0.08563845,0.21982127,-0.09944522
Mgmt,0.03939038,-0.023331458,-0.05716491
Mapk1ip1,0.020335471,-0.02104379,-0.0008545994
Bnip3,-0.0047471756,0.046256933,-0.06307901
Lrrc27,-0.03182535,-0.019752078,-0.007137207
Pwwp2b,-0.021158116,-0.014272557,-0.03447395
Inpp5a,-0.018959459,0.01691924,-0.035785172
Cfap46,0.024373585,-0.016234878,-0.009255492
Kndc1,-0.008658097,-0.007401956,-0.04234607
Cd163l1,-0.056360226,-0.0139022,0.02566584
5830411N06Rik,-0.10528455,-0.053900305,0.12839101
Sirt3,-0.035665296,0.043817453,-0.0040840926
Ifitm2,-0.027468184,0.03224269,-0.05705463
Ifitm1,-0.094542995,0.11068119,-0.039204292
Ifitm3,-0.02131691,0.025737671,-0.046684932
Ifitm6,-0.010676791,0.0038234321,-0.04368932
Pkp3,0.06738599,0.10679392,-0.14056207
Ptdss2,0.0057752635,-0.02654557,0.015873976
Phrf1,-0.036658302,0.05177011,-0.009463636
Irf7,0.11213316,-0.013240856,-0.084552854
Deaf1,0.0715759,-0.0676029,-0.0077071106
Cd151,-0.03931321,-0.02883995,0.049518906
Ifitm10,0.06608598,0.19829693,-0.21102914
Ctsd,0.1182976,0.42649162,-0.4336991
Lsp1,0.16552323,0.35152146,-0.41503412
Tnnt3,0.00026156343,-0.007053169,-0.025014123
Tspan32,-0.23509887,-0.036802888,0.22777121
Cd81,-0.08791108,-0.052262105,0.09980489
Kcnq1ot1,-0.12220152,-0.13761027,0.21106009
Cdkn1c,-0.05051245,0.0055183065,-0.01434771
Phlda2,-0.044391852,-0.011323435,-0.00088609377
Tnfrsf26,0.014945523,-0.038943082,0.0178088
E230032D23Rik,0.042485595,-0.030998554,-0.011714648
Tnfrsf22,-0.05040744,-0.021934247,0.05900167
Mrgpre,0.0031489679,-0.018203232,-0.037969768
Bc1,0.031816382,-0.052337885,-0.025151828
Oraov1,0.025341263,0.028595706,-0.043814328
1810010D01Rik,-0.036815006,-0.024737045,-0.01304462
Armt1,-0.0068384064,-0.006186237,0.010626446
Esr1,-0.046253696,-0.026622891,0.013272422
Fbxo5,-0.068571396,0.08388338,-0.0075693736
Ipcef1,0.038157094,-0.04407699,0.0021780354
B430219N15Rik,0.013037582,-0.033744663,-0.038364988
Rab32,0.02395188,-0.009957597,-0.020070802
Shprh,-0.094000384,0.015370496,0.0675397
Utrn,-0.004267573,-0.09251871,0.07597387
Pex3,-0.01483838,-0.05142672,0.052781593
Aig1,0.008451976,-0.0628868,0.042032044
Hivep2,0.017382158,0.03778045,-0.044261456
Cited2,-0.002257186,0.11675075,-0.08940399
Abracl,0.15794918,0.36980584,-0.42292425
Ect2l,-0.029493447,0.04262715,-0.059939113
Ccdc28a,0.031784385,-0.08568551,0.040115207
Gm10827,0.01802962,0.045736007,-0.052867755
Nhsl1,-0.04270743,-0.029140342,-0.0060207425
