gene_name,0_KO-NAV,1_KO-NAV,2_KO-NAV,3_KO-NAV,4_KO-NAV,5_KO-NAV,6_KO-NAV,7_KO-NAV,8_KO-NAV,9_KO-NAV,0_WT-NAV,1_WT-NAV,2_WT-NAV,3_WT-NAV,4_WT-NAV,5_WT-NAV,6_WT-NAV,7_WT-NAV,8_WT-NAV,9_WT-NAV
Xkrx,0.013644154,0.03410961,-0.04953323,-0.038180683,-0.06053232,-0.09123478,0.31463182,-0.110408425,-0.006544988,0.00809691,-0.0067767757,0.49960473,-0.13154113,-0.0265754,-0.05223583,-0.090878695,0.35544735,-0.11422197,-0.07534206,0.06610542
Btk,-0.049049255,-0.049529623,0.16948283,-0.058001652,-0.05626536,-0.047408216,-0.048654374,-0.05239095,-0.054597437,-0.061596528,-0.049057353,-0.049718086,0.035172194,-0.05890316,-0.05690984,-0.047795445,0.045176618,-0.052094713,0.1853,-0.06610267
Rpl36a,0.6059711,0.8123069,-0.8697937,-0.47701937,-0.4245295,-0.52623045,0.6272191,-1.3327929,0.027279938,1.1611085,0.6084898,0.8288167,-1.0361772,-0.4126819,-0.3885187,-0.5150246,0.61927557,-1.1573334,0.12624691,0.8845837
Armcx1,-0.007771288,-0.006404953,-0.054239444,-0.035228126,-0.04028339,0.018475508,-0.062443025,-0.051563855,-0.045139603,0.13891387,-0.0070263906,0.13783194,-0.056343436,-0.03260336,-0.038406976,0.014905886,-0.06221266,-0.052426364,-0.043632906,0.13157421
Armcx6,-0.042638596,-0.0664281,-0.054385945,-0.013903789,0.08028208,0.005283562,0.01491516,-0.048688624,-0.035009008,0.008383469,-0.042227644,-0.06525969,-0.058866125,0.10722608,-0.020672739,0.0029695998,0.02270407,-0.050525226,-0.031800684,0.03632033
Armcx3,-0.042418875,0.019583,-0.091452725,0.042674277,0.026814269,0.23971236,-0.06644254,-0.021386798,-0.07968394,-0.09680207,-0.040509325,-0.03415401,0.04605307,0.056920357,-0.0027020732,0.21835431,-0.056135125,-0.08533645,-0.017992038,-0.00027922628
Armcx2,-0.017123444,0.10084888,-0.15556385,-0.08212329,-0.097291805,0.039626535,-0.052325133,-0.15103982,0.23595032,-0.04899203,0.0024820245,0.3385435,-0.0014008093,-0.092804894,0.04454622,0.088891745,-0.042085268,-0.07786909,0.006900437,0.08078116
Zmat1,-0.050105873,0.09075008,-0.032546535,-0.044288673,-0.054382354,0.06636026,0.09622999,-0.13659064,-0.117325924,0.057229448,-0.0484764,0.11245275,-0.018144662,0.06646412,-0.059425455,0.05604916,0.032970987,0.08206796,0.10361479,0.09503297
Gprasp1,0.0016856262,0.020520039,-0.14484893,-0.022518678,-0.12407854,0.14334372,0.037902396,-0.184589,0.07205833,0.08272486,0.004565404,0.19019605,-0.0665061,0.018901996,-0.0072924714,0.12589267,0.013488769,0.0257911,-0.073862985,0.20298368
Bex2,-0.05180305,-0.05309858,0.05223482,0.14913274,0.048565682,-0.047377236,-0.050738066,-0.060815483,0.06930561,-0.085642576,-0.051824886,-0.05360686,-0.05638814,0.08265526,-0.073002756,0.031295266,-0.050951455,-0.06001654,-0.06816196,0.044728737
Plp1,0.05031148,-0.022848533,-0.10994985,0.02694554,0.08057241,0.024346517,0.12733977,-0.10181655,-0.08228801,0.15106948,0.052831985,-0.12547281,-0.11634559,-0.04418014,-0.061822057,0.018314617,0.1500965,-0.10443842,-0.077707924,0.16952467
Fam199x,0.006471244,0.030367807,-0.0008999907,-0.15313284,0.0073358463,0.073632196,0.12447503,-0.16900063,-0.011492952,-0.08281372,0.008986363,-0.044206247,-0.0008188412,0.0071646287,-0.026055396,0.06046484,0.15027252,-0.16983841,0.08786413,0.022155106
Tsc22d3,-0.23200683,0.5141223,-0.30846888,-0.11327956,-0.21372819,-0.19827375,0.81102705,-0.10871714,-0.22015494,0.22627832,-0.2093119,0.6602296,-0.17369531,-0.07541738,-0.137939,-0.17865312,0.7318173,-0.20415251,-0.005161411,0.31182608
Alg13,-0.05728636,-0.094839394,0.039825954,0.3459164,0.1491671,0.06273449,-0.017624214,-0.07205464,-0.28889957,-0.115333535,-0.054969925,-0.19786443,-0.0716754,0.1876831,0.13320874,0.043426435,-0.09032593,-0.03299467,-0.099795,-0.11911885
A230072E10Rik,0.077212155,0.098807484,-0.16401567,-0.051956862,-0.1027071,0.0550872,0.09137262,-0.15226188,-0.12404032,0.12046549,0.06220999,0.13786308,-0.17325844,0.005948493,-0.09446406,0.04497994,0.18711476,-0.05934389,-0.0074871224,0.023114765
Ribc1,-0.04560651,0.010301049,-0.021081524,0.010938313,-0.0062930887,0.12142274,-0.038128186,-0.09918862,-0.08367127,0.048239302,-0.044510707,0.08061909,-0.042424697,0.021499436,-0.067409046,0.109942995,-0.030225536,-0.10127195,0.10571943,-0.002759473
Kantr,0.11778137,-0.14847922,-0.22727717,-0.02780601,-0.025539456,0.06445605,0.09849222,0.0785559,-0.07897687,0.436712,0.12301707,-0.118298925,-0.09740335,-0.04706227,-0.021042338,0.0928539,0.13043408,-0.11304753,-0.015808783,0.3037231
Tspyl2,0.0892298,0.08533252,-0.10542887,-0.06743078,0.00032535425,0.04356028,-0.06823673,-0.07820815,0.17017539,0.14500117,0.09329367,-0.09571292,-0.13094263,-0.10557937,-0.03921333,0.030821804,-0.10325545,-0.19596685,-0.05318028,0.35302106
Sat1,0.028653596,-0.06862418,0.049614232,-0.10905481,-0.16102706,-0.17263797,-0.04023873,0.20666455,0.42091104,0.039855544,0.029702388,-0.06261867,0.24793307,-0.14898872,-0.070810296,-0.14069651,-0.10179725,-0.17778568,0.5348739,0.047547307
Mbtps2,0.020736221,-0.16980496,0.070524186,0.15131836,-0.032772966,0.020900318,-0.04077567,-0.20613883,0.18131049,-0.035906125,0.04563768,-0.13920304,0.10507857,0.026244204,-0.040999804,0.0034761936,-0.0063063153,-0.10062542,0.02976315,-0.08592712
Map3k15,-0.01876222,-0.022689689,0.07167081,0.038574174,-0.07776092,-0.005345148,-0.0155336745,-0.04608385,-0.06412401,-0.12134837,-0.018828424,-0.024230555,-0.032662146,0.06230958,-0.08303014,-0.008511092,-0.016180573,-0.04366181,-0.068355024,0.025883669
Piga,0.008007722,0.066526964,-0.15868874,0.041455783,-0.006960849,-0.015391128,0.08277546,-0.07317685,0.05217213,0.10175229,0.012544298,0.0345131,-0.10974147,0.016905556,-0.010635261,-0.027144909,0.04037974,0.021949438,-0.11962067,-0.022237107
Mospd2,-0.048336547,-0.17092879,0.044440467,0.15882687,0.046000123,0.2118662,-0.073736206,0.27588028,0.18345715,-0.10341602,-0.046081573,-0.21990605,-0.043734856,0.04446839,0.005162702,0.20587687,-0.062005926,0.109631486,0.22315581,-0.17519864
Ofd1,-0.05534863,-0.027695782,0.054380767,-0.062728815,0.032243002,0.06556402,-0.043803215,0.16088602,0.201382,0.14201613,-0.042053998,-0.12829879,0.11864601,0.1675749,-0.08828696,0.054004386,-0.02092618,-0.14924188,-0.08506921,0.027832001
Gm1720,0.016850606,-0.0604107,-0.04798343,-0.0062066447,-0.017315429,-0.073983446,-0.06601054,-0.042103905,-0.027986813,0.016793365,0.01798509,-0.059204914,-0.05260688,-0.00043880622,-0.013192066,-0.07150597,-0.06550432,-0.04399924,-0.024675887,0.045623653
Tmsb4x,-0.4085581,-1.0566062,1.1637974,0.3670749,0.76217884,-0.09717809,-0.66377145,1.2928656,-0.055280842,-1.4046779,-0.40929613,-0.83339524,1.2295685,0.15919487,0.59928226,-0.08391149,-0.71000266,1.5185462,0.15617421,-1.4179537
Arhgap6,-0.044204317,-0.042503934,-0.035628416,-0.012514969,-0.01866102,0.034453098,-0.045602106,-0.032375507,-0.024565076,0.0002100287,-0.044175655,-0.04183682,0.047496818,-0.009323852,-0.016379727,0.031131212,-0.045322035,-0.03342412,-0.022733271,0.016160687
Gm21887,0.11159843,-0.14345442,-0.039478313,-0.095539205,-0.054707002,0.116465844,0.21682352,-0.09188908,-0.10804991,0.00227952,0.11590905,-0.19788057,-0.14656466,0.005821646,0.0050111576,0.10111645,0.15145956,-0.1784719,-0.15380737,0.07386809
Gm8797,-0.06402417,0.0487271,0.16791354,0.107903786,0.025068207,0.0750643,-0.08270252,-0.1389032,0.11101388,-0.16572729,-0.060664818,0.47676632,-0.13372645,0.10455833,-0.030913867,0.11223443,-0.12730663,-0.19261535,-0.0017579875,0.0071986206
Stmn2,-0.027621849,-0.046334017,0.09037547,-0.03541574,0.18609881,0.07926841,-0.024941338,-0.11627014,-0.17020065,0.30296,-0.03479089,-0.050940394,-0.07614637,-0.115776986,0.04427558,0.06570661,-0.02687522,0.08698202,-0.18284912,0.111296155
Tpd52,-0.013752881,0.13248982,0.00877624,-0.039396092,-0.097057804,-0.0500885,-0.008300728,-0.2045033,-0.05436091,0.21841097,-0.010300526,-0.035420593,0.0680143,0.034130417,-0.14705326,-0.025833583,0.059501335,-0.21447697,0.3420912,0.09641998
Zbtb10,-0.06431788,-0.0074738115,-0.047496974,-0.0021619091,-0.014216869,-0.0757115,0.019768843,-0.041116666,-0.025797172,0.022797095,-0.06426166,-0.059674233,-0.05251422,0.004097197,-0.009742304,0.0070053935,0.027621502,-0.043173436,-0.022204243,0.054082964
C030034L19Rik,-0.10161134,-0.09645384,-0.07559945,-0.005493187,0.03516144,0.47601303,-0.105851024,-0.065732926,-0.042042818,0.033103477,-0.1015244,-0.09443039,-0.08335813,0.0041859103,-0.01721553,0.44710144,-0.105001524,-0.06891351,-0.036486704,0.08148402
Zfp704,-0.046774726,-0.06996501,-0.05545216,-0.0066642906,-0.01963738,0.1683855,-0.07650463,-0.048585918,-0.03209966,0.02019564,-0.046353314,-0.06855687,-0.060851537,7.152153e-05,-0.014822023,0.15715647,-0.07591346,-0.050799336,-0.028233089,0.0538643
Pag1,0.16420841,-0.17525458,-0.08232355,0.14729042,-0.11938681,0.494644,-0.36288074,0.06636554,-0.33607256,-0.087110266,0.14086735,0.0027056383,-0.19398013,0.18344806,-0.10293586,0.44914,-0.337673,-0.078384146,-0.15567032,0.06972333
Fabp5,-0.028715225,-0.08974137,-0.19390698,0.008743304,0.14974599,0.080688216,0.025484202,0.00454615,-0.60638154,0.178373,-0.03753387,-0.13444585,-0.15661815,-0.0895644,0.6454664,0.09507431,0.051764842,0.15310337,-0.6208403,0.26146936
Car2,-0.1031811,0.025133917,0.14011744,-0.003017731,0.00011021594,-0.07137038,-0.0044478,-0.120812334,0.02971495,0.11467164,-0.10218015,-0.04267435,0.28403598,0.0885705,-0.05589314,-0.07253103,-0.10573376,-0.12506816,-0.08167913,0.16650334
Gm9733,-0.045895945,-0.04544631,0.066749655,-0.037516307,-0.039141513,-0.04743199,-0.046265565,-0.042768043,-0.040702727,-0.034151427,-0.045888368,-0.045269907,0.1274037,-0.036672477,-0.03853827,-0.047069542,-0.046191506,-0.04304533,0.14430593,-0.029933583
Sirpb1b,-0.05473989,-0.053516187,-0.04856814,-0.031934272,-0.03635735,-0.05892032,-0.055745825,-0.046227146,-0.040606275,-0.022776578,-0.05471926,-0.05303609,0.20738748,-0.029637747,-0.034715593,-0.05793389,-0.05554427,-0.046981793,0.26433855,-0.011297495
Sirpb1c,-0.044115983,-0.045539416,0.16974095,-0.07064392,-0.0654989,-0.03925323,-0.04294586,-0.054018173,-0.060556475,-0.081296325,-0.044139978,-0.046097875,0.12259246,-0.07331528,-0.06740863,-0.040400665,-0.043180317,-0.053140353,0.2435132,-0.09464901
Gm5150,-0.046383936,-0.045626454,-0.042563565,-0.032267053,-0.035004977,-0.04897166,-0.04700662,-0.041114468,-0.0376351,-0.026598355,-0.04637117,-0.04532927,0.12807007,-0.030845482,-0.033988714,-0.04836105,-0.046881855,-0.041581605,0.26695907,-0.019492697
Ythdf3,-0.072412126,-0.21658674,0.16705169,0.1842918,-0.03140666,0.036558125,0.102376565,0.13412878,0.0058255214,-0.15713365,-0.06912877,-0.12517901,0.17596573,0.087745585,-0.09106487,0.043053493,0.120145075,0.20243613,-0.006509444,-0.117983855
Mtfr1,-0.020892479,-0.12292243,-0.038989265,-0.050348856,0.043495413,0.03944712,0.06547944,0.32147872,-0.16809736,-0.14586794,-0.022695296,0.12526116,0.037953306,-0.047132164,0.17250372,0.059673212,0.058855195,-0.087422624,0.0058669024,-0.06917768
Pde7a,-0.116682366,-0.049508777,-0.13516556,0.12814367,0.02700217,0.28621385,-0.011075935,-0.17376263,-0.012079877,0.08829545,-0.10165266,-0.0172953,0.19079366,-0.035603844,-0.05522932,0.34364426,0.008938494,0.14458017,-0.017307064,0.106919594
Hps3,-0.028082747,0.041031115,0.032112975,0.05427494,-0.07375148,0.11823872,-0.09159946,-0.0022224677,-0.08153854,0.06295803,-0.024445338,-0.307416,0.06492496,0.027514396,-0.02269941,0.103104435,-0.23007606,0.04297387,0.14400318,-0.07453195
Cpa3,-0.069222234,-0.065335914,-0.049621567,0.0032053897,-0.010841725,0.17174207,-0.07241695,-0.04218688,-0.024335744,0.03228902,-0.06915672,-0.06381119,-0.05546795,0.010498852,-0.0056277113,0.16075036,-0.07177683,-0.04458354,-0.020149061,0.06874506
Tnfsf10,-0.0053110793,-0.07209891,0.0325255,0.13439116,-0.09368093,0.15784888,-0.12116611,0.33628312,-0.06454733,0.11718515,-0.021215227,-0.123213,0.13940546,0.10934282,-0.14828314,0.15320544,-0.113239534,-0.20674576,-0.04973885,0.030686777
Tnik,0.05347724,-0.045719985,0.008159543,0.120712236,-0.16582903,0.3078023,-0.026075337,-0.28146607,-0.083281875,0.0116601465,0.059494957,-0.04336119,-0.119055435,0.11379559,-0.086238146,0.30104175,-0.037810553,-0.3866335,0.011955365,0.14105952
Mynn,-0.070372365,-0.053191036,0.09209258,0.121623516,-0.061481476,0.052290194,0.1394249,0.021219198,0.21845207,-0.15900846,-0.07558104,-0.23029952,0.069672644,0.0014449465,-0.07221747,0.088844955,0.1877764,-0.07897277,0.036704432,-0.10017648
Phc3,-0.07886808,0.21641213,-0.1243941,-0.1386778,-0.13768364,0.03450273,0.21553756,-0.077549055,-0.15113996,-0.22789845,-0.086157575,0.37721127,-0.041347124,0.004899479,0.14073095,0.03501272,0.2310279,-0.14257228,-0.10616725,0.07524622
Prkci,0.0047246814,0.009333726,-0.046934146,-0.002740219,-0.0315469,0.027564038,-0.052628618,-0.123923175,0.06701788,-0.022124054,0.007384108,0.0041144975,-0.12696953,0.09143007,-0.046336543,0.019352967,-0.045901813,-0.12447291,0.0039299913,0.023769313
Skil,0.035666052,-0.015909636,-0.15320791,-0.026352419,-0.014909872,0.18103592,0.067113206,-0.2690713,-0.18375866,0.09760861,0.04164423,0.093184434,-0.075611025,0.056148883,-0.04635196,0.19384964,0.16087656,-0.2487538,-0.12729323,0.1864921
Slc7a14,0.021524163,-0.021062905,0.010392852,0.10648873,-0.06494385,0.033660017,0.045822658,-0.12067813,-0.12450508,0.044541996,0.013847856,-0.116042264,-0.031400267,0.046979062,-0.12851574,0.024894184,0.059145056,-0.017261641,-0.12540263,0.23482035
Gnb4,-0.045220386,-0.11322128,0.14941593,-0.07903199,-0.053709578,0.14495407,0.17031011,0.13703574,0.17103954,-0.059738997,-0.026801119,-0.17711,-0.1221178,-0.030910354,0.021050967,0.16667637,0.19918977,-0.0817794,-0.07288624,0.055043295
Atp11b,-0.010567994,0.20230956,-0.111189835,-0.020006653,-0.15538226,0.010934847,-0.0032019122,-0.058231883,-0.019411283,0.11157909,-0.016755365,0.114329524,-0.078280315,-0.0435396,-0.11256596,0.06029958,-0.05115457,-0.10373803,0.10182123,0.13217402
Gm15952,0.06663061,-0.053885914,-0.12551317,-0.027828453,-0.04973109,-0.07474536,0.2713311,-0.12033019,0.07748252,0.15537523,0.069449976,0.008124046,-0.045612987,-0.083601184,-0.020030841,-0.07665516,0.30649343,-0.122000985,-0.10496688,0.16118073
D3Ertd254e,-0.014146324,0.020883674,-0.032467674,0.019131545,-0.060635332,-0.03570676,-0.039734047,0.14740899,0.106055334,0.08510733,-0.012733943,-0.11674759,0.044233706,-0.035080187,-0.010646802,-0.039760936,-0.03296448,-0.11263421,-0.107406944,0.061321393
Ccna2,-0.115252174,-0.1572147,-0.40253377,1.715168,-0.51267767,0.16212426,0.006823384,0.9232324,-0.9085221,-0.94417,-0.117749356,-0.2324307,-0.3033584,1.42607,-0.60511327,0.14393692,0.002879677,0.7778844,-1.0185016,-0.75371575
Bbs7,-0.045596782,-0.017100275,-0.06380603,-0.040658414,-0.04681355,-0.078212075,0.099911116,-0.06054831,-0.052726336,-0.027914606,-0.025823247,-0.07002361,-0.06636778,0.10481368,-0.044528887,-0.076839365,0.11480235,-0.061598476,-0.050891824,-0.011940366
4932438A13Rik,0.03670727,0.16523325,-0.11308784,-0.10389882,-0.16340397,-0.012401388,-0.01081322,-0.18433543,-0.016275968,-0.08009766,0.035618104,0.028542649,-0.01124875,0.29928735,-0.1773973,-0.011464709,0.008444298,-0.1850152,-0.29867864,0.10281664
Il2,-0.11250402,-0.12638783,0.3745518,0.04587062,0.28191358,-0.014361738,-0.06208289,0.043164108,0.073352024,-0.11795457,-0.11476808,-0.07427014,0.09526878,0.048338193,-0.07654654,-0.03497127,-0.047561284,0.21455972,0.009798981,-0.32216924
Nudt6,0.020757755,-0.117276296,-0.046271004,-0.062591545,-0.04887853,0.070345536,0.0873436,0.025829509,0.009677318,0.09081932,0.036239814,-0.24336138,0.031415522,-0.11419871,0.06391086,0.062513165,0.09031441,0.15086143,0.09664947,-0.03364266
Ankrd50,0.033162296,-0.13236499,0.023261439,-0.1303022,-0.06517824,-0.06290242,-0.07296751,-0.1939147,-0.070093684,-0.21716876,0.035531376,-0.15914138,0.25193194,0.048795298,0.14006342,-0.02672927,-0.067912586,0.079797134,-0.08528558,0.0022623732
Abhd18,0.011834092,-0.065326944,0.018762527,-0.08730738,-0.1215721,0.26098529,-0.02403493,-0.15467864,-0.18359794,0.06659701,0.016069803,-0.10935237,0.040219966,-0.01713632,0.008656462,0.24287939,-0.08148333,-0.1095946,0.426108,0.07847784
Jade1,-0.017186232,0.0012399642,-0.14905077,0.19370376,0.04270672,0.28688458,-0.13745905,-0.20611072,-0.23621146,0.15841405,-0.014063998,0.24139015,-0.037283786,0.13840233,0.18594028,0.26325685,-0.12898982,-0.24218601,-0.34600636,-0.22251493
Sclt1,0.030518256,0.086220585,-0.16827703,0.21815705,-0.09857043,0.09667009,-0.059950802,-0.13955906,-0.09773702,0.1739724,0.021409092,0.14379475,-0.17219022,0.3178822,-0.1300962,0.08822896,-0.089042634,-0.1591781,-0.14915095,-0.18411203
Elf2,-0.016915819,-0.04848928,-0.04364299,0.1291553,-0.09392464,0.3091085,-0.031157022,-0.13483624,-0.078885384,0.16719756,-0.015241851,-0.27691707,-0.068564475,0.024588244,0.060791004,0.30117258,-0.060691696,-0.059502292,-0.102694616,0.16166806
Setd7,0.083485134,-0.030799584,-0.009717109,-0.1651195,-0.0054093483,-0.014656168,0.1358686,-0.14606763,-0.059013393,0.14510702,0.105590515,0.023959324,-0.039138407,-0.042925186,-0.0087475525,-0.0012741891,0.14482869,-0.24661542,-0.05251983,0.21432297
Mgst2,0.06454081,-0.15717404,-0.17670296,0.05559061,-0.11725812,0.33114606,0.06451499,0.0450924,0.45170993,0.35210943,0.071713164,0.25298703,-0.2699936,-0.1710362,-0.22994122,0.32824725,0.0144625,-0.24193875,0.6566502,0.3189907
Maml3,0.056103047,-0.049453836,-0.13251847,-0.030263076,-0.057453614,0.28098568,0.05102088,-0.11812739,-0.08357354,0.16396351,0.05928325,-0.15998487,-0.14383513,-0.016145362,-0.047361016,0.26054174,0.07140922,-0.12276653,-0.075469516,0.21728899
Gm37170,-0.031281862,-0.032647885,0.022493118,0.06365097,0.0013296672,-0.082608424,-0.084363684,-0.08962682,-0.09273474,0.12014396,-0.015984667,0.1093212,-0.0010958667,0.06505168,-0.02299528,-0.083153844,-0.03721092,0.10471,-0.09346365,-0.10894035
Foxo1,0.13746755,0.08087295,-0.23254858,0.075287886,-0.13567844,0.25033665,0.06722475,-0.3455955,0.03247101,0.096351855,0.14842966,0.012888069,-0.33448008,-0.013418602,-0.26750538,0.25171345,0.117300816,-0.31948483,0.12980047,0.1397637
Cog6,-0.016673047,-0.100862004,-0.07631291,0.053514145,-0.047474038,-0.07551524,-0.02539784,0.48284653,-0.017465504,-0.008437467,-0.010811894,-0.056455232,0.149958,0.044854525,-0.009470194,-0.02465169,0.010744435,0.18044154,-0.22944182,-0.024140717
Nhlrc3,-0.016411375,-0.015559081,-0.0459882,0.102694616,0.18844159,0.06841826,-0.03646004,0.078112505,-0.14129445,-0.079782166,-0.0131916795,0.09936869,0.046908125,-0.0063802553,-0.02413515,0.052769993,-0.05968098,0.04662319,-0.104823045,0.08537823
Spg20,0.03980218,-0.010417809,-0.10261412,-0.11713985,-0.14103158,0.09390449,-0.11584043,-0.011526113,0.016637968,0.14464964,0.028921217,0.06218073,-0.0074026515,-0.023015315,0.10986905,0.0765679,-0.08419156,-0.02320629,0.052428536,0.08929115
Rnf13,-0.12717788,0.04345361,0.19286323,-0.011575854,-0.0013967156,0.013294683,-0.11121273,0.34114084,-0.063384935,-0.15161778,-0.13125943,0.04603466,0.37906817,-0.08245491,0.02471957,0.00973244,-0.07974587,-0.047355633,-0.0032345057,0.012422988
Tsc22d2,0.008745368,-0.22145873,0.056625213,0.06860435,0.025817163,0.19435926,-0.02464657,-0.13570762,0.20868783,-0.037635934,0.013986286,-0.27774018,0.124466956,-0.017868632,-0.0343015,0.17312667,0.0051055313,-0.06011088,0.20056054,-0.014851891
Serp1,-0.19924718,-0.16939007,0.17530228,-0.27181208,0.1759356,0.05827233,-0.17208456,0.58300155,0.49175665,0.010486325,-0.2059989,-0.06473046,0.22011763,-0.055199325,0.20565732,0.029582964,-0.16095196,0.50214386,0.22129609,-0.17985567
Gpr171,-0.14550434,-0.16364323,0.25652802,0.09913739,-0.06549152,0.029895661,-0.27114862,0.36360234,0.048621353,-0.19288099,-0.14609183,0.034261983,0.30502978,0.19666964,-0.035360824,0.022132466,-0.24568743,0.46139768,0.36146322,-0.20639703
Rap2b,0.063526295,-0.2718725,-0.006924703,0.24161556,-0.15838166,-0.04145648,-0.0632887,0.06288326,0.0026878372,-0.32737088,0.069222845,-0.18229687,0.30051073,0.18168738,-0.008873394,-0.050976988,-0.06241188,-0.004642609,-0.21673228,-0.028848615
Kcnab1,0.025599994,-0.053868283,-0.05080095,0.086870484,-0.043231387,-0.057218347,-0.055250455,-0.049349748,-0.045865327,-0.034812555,0.026694005,-0.05357067,-0.051942125,-0.03906585,-0.042213645,-0.05660685,-0.05512551,-0.049817562,-0.045048114,0.117375016
Tiparp,-0.06275587,-0.11843099,0.10012026,-0.055870675,0.047142904,0.23938,-0.086129144,0.10212842,-0.21989134,0.1474098,-0.055097375,0.17250372,0.13323572,0.065532945,-0.07138948,0.29047456,-0.05393051,-0.033221155,0.22223586,-0.0042539276
Ccnl1,-0.116937205,-0.0757068,-0.09249843,0.08547328,0.063486576,0.15492082,0.07593897,0.10405547,-0.027217625,-0.031937815,-0.13919973,-0.30163592,0.08854406,0.09023378,0.044153847,0.13012853,0.13908722,0.056823183,0.10314328,-0.0807877
Gm37305,0.011382211,-0.06305238,-0.024985265,0.14162473,0.08526489,-0.03267854,-0.117212094,-0.11574187,0.2513822,-0.11211979,0.01311638,-0.11679356,0.03947093,-0.113179535,0.032658625,-0.03724973,-0.11718096,0.1896406,-0.114670075,0.051238675
