gene_name,0,1,2,3,4,5,6,7,8,9,10
Zfp644,0.14832513,-0.22881468,0.07718396,0.7893832,-0.3198545,-0.9871935,0.07659801,0.02469715,-0.5804215,0.8254788,0.81600446
Tgfbr3,-0.8834508,-0.4551805,-0.1986221,1.2449672,-0.3534839,-0.33817846,0.7469083,-0.18240637,-0.75808036,1.5329521,-0.074688375
Brdt,-0.51210517,-0.1737153,-0.1053166,0.080330424,-0.11335114,-0.13742326,0.20689967,0.14973596,-0.432435,-0.24200174,-0.13321666
Evi5,-0.4521709,-0.1487976,-0.16875438,0.06576395,0.0052045067,-0.10757355,0.044872325,-0.31334218,-0.28633997,0.0596162,-0.26731598
Pcgf3,0.030404584,0.08588376,0.1149601,0.3205129,-0.3203445,0.26302674,0.27304995,0.12015981,0.24372147,-0.37188098,-0.3238212
Dgkq,0.11190938,-0.22537562,0.26731062,0.35790253,0.04439639,-0.39568585,0.34153926,-0.115931794,0.043878086,0.06170897,-0.06514474
Idua,-0.021890089,-0.53024167,-0.3388782,0.4769308,-0.16272481,-0.14918666,0.34483254,0.23015091,0.0024697438,0.58537245,-0.01791327
Crlf2,-0.3726778,1.4308171,-0.74769443,-1.2200848,0.3499512,1.6351308,-1.875264,0.7018615,3.8112423,-1.7260313,-0.038998336
5430403G16Rik,-0.6686121,-0.10814955,0.10795895,1.0493909,-0.34865686,0.12187069,0.22773652,-0.1359984,-0.074085474,0.18395396,-0.08282786
Gm15446,-0.09488425,-0.21080075,-0.09648641,0.142214,0.020539567,0.30060583,-0.15229657,-0.026459226,0.42977414,-0.19900036,-0.39544427
Plcxd1,-0.31791577,-0.2898345,-0.16736574,-0.07756786,0.12634946,0.1909246,0.2616682,-0.24216205,-0.33721477,0.09860199,-0.4816899
Zfp605,0.0010539952,-0.4066735,-0.14352351,0.7021984,0.07380058,0.18844898,0.2545553,-0.01685548,0.047671888,-0.013013255,-0.16704896
Golga3,0.34793252,0.051212534,0.10419012,-0.082194455,-0.012697333,0.07635936,-0.23912337,-0.3145359,0.16463654,0.101709954,-0.18259643
Fbrsl1,0.1346827,0.0020296562,0.27557427,-0.51528895,-0.21646205,0.33038718,0.09384329,-0.011663185,-0.03611333,0.29150945,0.49383187
Galnt9,-0.3949239,-0.26235372,-0.2898714,-0.18771188,-0.027296275,-0.006179362,0.41934922,0.03002199,-0.41420633,0.7574464,-0.2287569
Ulk1,-0.10055865,0.019834343,0.25067592,-0.29601204,-0.10941569,-0.109415196,-0.060691033,0.23824404,0.070260145,0.30108747,0.20311797
Ttc28,-1.451912,0.0037956587,-0.9303879,2.2492943,-0.5647251,-0.46670952,0.85068166,-0.5060447,-0.6460245,1.163886,0.31351128
Crybb1,0.7851852,-0.06456311,0.45811474,-0.58260196,0.660233,0.5559151,-0.99539834,-0.7686595,-0.54870564,-0.61256146,-0.08403828
Grk3,-0.36290765,-0.23597927,-0.11322921,-0.08599997,0.02325651,0.15401372,0.5036971,-0.197884,-0.28982145,-0.074117385,-0.030525565
Cmklr1,0.29540873,0.14805132,1.0940781,-0.77358663,0.43446004,0.6227602,-0.6083357,-1.4065441,-0.4949962,-0.82340497,0.46793336
Ssh1,-0.28091905,0.17148018,0.8603141,-0.5796448,-0.45695996,0.5501331,-0.026804624,0.79083997,1.6844518,-0.7174211,0.6028204
Usp30,0.13570145,-0.13112946,0.7499234,-0.1717243,-0.15854171,-0.018198023,0.5405833,-0.1154799,0.42865065,-0.125965,-0.38195813
Tchp,-0.46650043,-0.0980364,-0.14107086,0.30757675,-0.21915637,-0.10829411,0.7337306,0.10775302,-0.099174015,0.6133607,-0.14453419
Git2,0.25138432,0.5798901,-0.50022924,1.1768491,-0.50996447,-1.1669159,-0.38382953,0.098395936,0.012754164,-0.53757215,0.8795283
Oasl2,-0.70103204,-0.5690647,-1.3709038,0.24700896,-0.671501,-0.78817844,0.52774084,0.70370805,-0.305269,3.0633712,0.79023653
Oasl1,0.31642744,-0.41949034,-0.7003808,-0.033330664,-0.5332848,-0.39322263,0.36356935,1.7278657,0.60523194,0.21630631,0.49262574
Sppl3,0.17524882,0.37986428,1.5351351,-0.7684596,0.18967229,-0.38591185,0.14721611,-0.17528746,0.496589,-1.0382452,-0.09074605
Gm10401,-0.38775167,-0.21769945,-0.12591664,-0.15616323,0.28507936,0.10329091,0.055937503,-0.24470714,-0.01271056,-0.01267914,-0.3251776
Dynll1,-1.3952029,0.17130038,-2.14138,-1.8258668,3.0603333,5.283116,-0.19854859,0.036112,0.4530119,-2.0754123,-3.7385473
Bicdl1,-0.2755641,-0.49834338,-0.73588365,0.48140436,0.35599288,-0.5743747,0.26191646,1.2947832,-0.96570575,0.916556,-0.29811072
Taok3,0.8271868,0.32419854,0.39042988,-0.7022406,-0.34203812,-0.090705514,-0.5821686,0.2969739,1.0845597,-0.58325064,0.2124846
Ksr2,-0.5538713,-0.22511539,-0.2841849,0.17266583,0.0016141485,-0.06466633,0.19681007,-0.25622684,-0.40301186,0.03192357,-0.16230713
Tesc,0.8219801,-0.3520192,0.6578423,0.020281125,0.6294589,-0.2550471,0.41909674,-0.9178681,-0.5166686,-0.551515,-0.2950489
Med13l,0.13843426,0.07872382,1.7222967,-0.10978108,-0.07036957,-0.9996967,-0.09564689,-1.0942446,0.15329248,-0.012818786,1.3360219
Tpcn1,-0.5657362,-0.04190392,-0.22969964,1.5085071,-0.40447563,-0.47821257,0.49702558,-0.31988117,-0.50634235,0.38255963,-0.32914263
Dtx1,0.17591383,-0.036050845,-0.3079462,0.8611834,0.007700034,0.22447038,-1.0567108,-1.3859152,-1.6073359,0.4601188,0.89752203
Oas2,-0.5495738,-0.35995513,-0.80499935,0.20207828,-0.25755855,-0.22562487,0.5200588,-0.22511306,-0.43714982,1.2860917,0.48915473
Oas3,1.0093935,1.3375512,-1.7018151,-0.87356925,-0.26677653,-1.3117456,-2.2150326,3.303509,-0.11720087,0.13125813,0.9472911
Oas1a,0.91364664,0.17610796,-0.7982982,-1.1424791,-0.284238,0.6952584,-1.1868525,3.1775522,0.89267266,-1.1572272,0.1196773
Ptpn11,-0.54423344,0.6621324,-0.42989272,-0.81454575,0.18741827,0.9534223,-0.7374842,3.0518126,1.5101535,-0.8913978,-0.8476691
Hectd4,0.7508266,-0.2613258,0.13319458,0.112315506,-0.27637732,-0.50782186,-0.09704594,0.059535332,0.064493015,0.3604749,0.25353396
Trafd1,1.1806155,0.89676666,-0.9482406,-1.0273203,-0.41748437,0.2441672,-1.1742198,1.3121902,0.7530605,-0.3139897,0.1310538
Tmem116,-0.4109746,-0.17074381,-0.24091989,-0.05193665,-0.047341477,0.020427894,0.30960724,0.10309468,-0.18050489,-0.05382391,0.3078332
Aldh2,-0.95730054,-0.39970613,-0.41977096,-0.23587966,-0.19178481,0.020618906,1.2546155,0.3779516,-0.6460917,-0.20751742,-0.11145016
Acad12,-0.44691318,-0.22601399,-0.37212086,0.1525324,0.093081445,-0.06258522,0.43387705,-0.035664894,-0.45073563,-0.14030091,-0.15887894
Acad10,-0.3345096,-0.17031893,-0.2740996,0.11638562,-0.045904707,-0.27063394,0.3318962,0.39658242,-0.501817,0.30610377,-0.0760779
Brap,0.615437,-0.251124,0.27215403,-0.41829073,0.057640336,0.25729382,0.080518514,0.32362598,-0.5957153,-0.20942317,0.12229006
Atxn2,-0.33779117,-0.33750403,-0.2611147,0.98046345,-0.1150959,-0.78679,0.52509695,0.4322086,-0.796601,1.4386957,-0.22067603
Sh2b3,0.282936,-0.55927706,-0.14358,0.49661365,-0.4436021,-0.7452683,0.6759977,1.0645461,-0.9749456,0.16773196,0.6363495
Pheta1,-0.30247867,-0.4291757,-0.0116789425,0.15063956,-0.077754624,-0.23647292,0.501179,0.16878675,-0.43022814,-0.10434457,-0.19123757
Hvcn1,0.49654981,-0.9701829,-1.5068734,0.9600461,-1.031053,0.15825006,1.1313267,1.87413,0.50099456,0.1312729,-0.15211974
Tctn1,-0.5036258,-0.14248729,-0.13912489,-0.012630214,0.04279625,0.57155466,0.057426605,-0.14600475,-0.5297991,-0.21102732,-0.2820445
Pptc7,-0.03421463,-0.2521539,0.13923003,0.6475794,-0.3393098,-0.26867956,0.32237956,0.29589885,0.25373012,-0.2049361,0.17526689
Rad9b,-0.51424253,-0.23248984,-0.26788682,0.6516312,0.07218319,-0.06903433,0.5208472,0.299216,0.23337442,0.025750326,-0.31060115
Ift81,-0.43130943,-0.3023612,-0.24995744,0.016326787,0.09688923,-0.12331581,0.228217,0.62354165,-0.34306988,-0.094265655,0.1317958
P2rx7,-0.6955543,-0.25104097,-0.46574637,0.13334493,-0.024348937,-0.42005286,-0.22129108,2.8322604,-0.56423986,-0.34356105,-0.3094426
P2rx4,-1.176181,-0.25903818,-1.3475178,1.177695,-0.29445535,-0.49660018,1.2063283,1.2622501,-1.1797485,1.471527,-0.2906576
Kdm2b,0.1589629,-0.0944286,0.28467524,-0.85565317,0.6634235,-0.4134758,-0.036630537,1.1188694,-0.06606417,-0.29391685,-0.876881
Orai1,0.22299838,1.0192078,-0.068704545,-0.7855459,-0.04736066,-0.5584189,-1.5078343,2.4322436,-0.039723974,-0.24754055,0.20629098
Rhof,0.55640167,0.84428596,1.705417,-0.9790558,-0.37253228,0.5200652,-1.1654888,-0.4343554,0.5154579,-1.5353378,0.43808478
Setd1b,-0.35273275,0.6621946,0.5928232,0.2893545,0.22162463,-1.5752416,0.07107767,-0.08968809,-0.53654766,0.4249508,0.44915098
Wdr66,-0.47589025,-0.21148494,-0.13886806,0.0190482,-0.0038955398,0.3078219,0.23564225,-0.21763523,-0.10678412,-0.08895216,0.093303725
Bcl7a,-0.32860565,-0.7960377,-0.60065556,0.66126114,1.2174006,-0.31174612,0.93199116,-0.51972,-0.2473467,0.2511019,-0.9795659
Mlxip,0.09480423,0.13234012,-0.24530278,-0.07567062,-0.3430618,-0.26442626,0.35682833,0.23154481,2.037206,-0.32485813,0.552447
Clip1,0.16384175,-0.42688242,0.08736038,0.7285665,0.6662714,-0.8040381,0.9051669,-0.6845466,-0.6605839,0.5068649,-0.7693955
Hcar2,-0.294067,-0.2671351,-0.10608671,-0.11041375,0.047532238,0.10026116,0.5593028,-0.28302875,-0.27893293,-0.06821066,-0.19255859
Vps37b,1.0292977,0.3318547,1.2114269,-2.5880587,-0.39675054,-0.56770986,-1.8499774,-1.5312972,-2.2893171,3.7548063,1.592833
Pitpnm2,-0.08723774,-0.121730395,-0.8081403,0.09517195,0.33907652,-0.7482981,-0.23345083,0.9001034,3.3596036,0.08936319,-0.20163466
Sbno1,0.3187015,-0.097666815,0.32853684,0.18176751,-0.4548672,0.26622903,0.5834477,0.10122007,0.4192303,-0.14166094,-0.059034
Rilpl2,-0.24867624,0.7727759,-0.68087184,-3.0732532,1.032931,3.4300616,-2.5896726,4.023281,2.1254354,-2.7345808,-1.872743
Zfp664,-0.3662964,-0.17622352,0.04423476,0.3842714,0.23470707,0.05516461,0.19624233,-0.100296035,0.42525443,-0.060687397,-0.3669227
Rflna,-0.330789,-0.26879048,-0.23005314,-0.0801432,0.34641996,-0.00069572794,0.084519,0.23696823,-0.37836286,-0.14731431,-0.23129004
Ubc,2.1453385,2.222925,0.2831322,-1.9431698,-1.5974226,-2.175076,-3.5235023,0.46371084,-1.4991388,1.2329437,2.1974413
Stx2,-0.44903022,-0.25488392,0.6604034,0.87059665,-0.4273533,-0.46751058,0.24019277,-0.8742802,-0.5342085,0.4689206,0.6054873
Ran,-3.8737597,2.098601,-2.4438171,-1.1974628,5.082839,5.5609436,-1.1675004,-1.552672,-0.9072017,-1.5190688,-6.378325
Nipsnap2,0.17788202,0.1256757,-0.05862492,-0.015461849,-0.040105976,0.68514663,-0.24177295,0.39582655,0.6109664,-0.46746618,-0.14720765
Cct6a,-0.8882446,-1.9389298,-0.8248269,0.24120665,1.6830752,1.6824408,3.53115,-0.21970232,-0.13287391,0.4218949,-4.47371
Phkg1,-0.41171664,-0.37910116,-0.10506203,-0.070160076,0.833626,1.0675769,0.037809297,0.0019613155,-0.30919766,-0.026596455,-0.6435183
Auts2,-1.247311,-0.4726187,-0.88945246,1.9645858,-0.33055714,-0.51489884,0.359831,-0.7274881,-0.87631404,1.6986917,0.13410875
Castor2,-0.10571543,-0.08602369,-0.35747373,0.59780955,-0.24401776,-0.39444864,0.617429,-0.2699448,-0.22173947,0.40577474,0.2804459
Gtf2ird2,-0.300258,-0.12517755,-0.25599968,0.14652258,0.3372243,-0.12261012,0.023970092,0.4021927,-0.28556454,0.12285546,0.32752392
Ncf1,-1.1431061,0.1379588,-1.3976499,0.5514075,-0.54221225,0.6789284,-0.2603123,-0.027335975,1.3632604,0.8339261,0.50374335
Gtf2i,1.8404896,-0.62037104,1.8198758,-0.8602124,-1.3714331,-0.44185776,-0.39451417,-0.13760723,-1.0280541,0.191096,1.3559037
Clip2,-0.47122175,-0.19826938,0.08339697,-0.17140073,-0.03955127,-0.14939861,0.5738801,-0.032305643,0.09913542,-0.16357087,-0.32906336
Lat2,-0.753943,0.08226825,-0.44559285,-0.8815077,0.3679793,1.7587783,-0.3427899,-1.3422883,1.5988873,-0.95760256,-0.23176299
Limk1,-0.7792123,-0.110683255,0.29780895,0.8213261,-0.059979524,-0.27082098,0.3709707,-0.02202695,0.14808202,0.3644548,0.15576802
Mettl27,0.0034752768,-0.30446383,-0.77280813,0.9940827,-0.4090623,-0.4724496,0.8918945,0.39971578,-0.88634926,0.8646436,0.14886138
Stx1a,-0.050541073,-0.4361829,0.47538468,0.5895628,0.05866487,-0.21500596,0.0740505,-0.5328523,-0.6018877,0.34822816,-0.2631488
Hip1,1.4356958,1.1166863,1.17112,-2.0521064,0.8587523,-0.28976217,-1.1913674,0.90912527,2.8458145,-2.192352,-0.30874845
Rhbdd2,-0.5619852,-0.46572617,-0.23349991,0.78616196,0.120232426,-0.026030853,0.5618786,-0.07497438,-0.2972326,0.41493714,-0.69227874
Hspb1,-0.35035428,-0.25666437,-0.07993983,-0.093494505,0.40361926,-0.041000247,0.091525115,0.13064177,-0.33444345,0.009628228,-0.0760427
Rasa4,-0.006375213,-0.27692488,0.3065139,-0.17678843,0.05970032,-0.2421561,0.67109376,-0.3944373,0.03240855,-0.21654506,0.0695359
Alkbh4,0.06731344,0.2659902,-0.26953298,0.7509073,-0.4049383,0.32404166,-0.027902862,-0.77760196,0.4155061,-0.20806989,0.26330882
Orai2,0.8724586,-0.5965934,1.2140994,0.6271863,-1.097363,-1.0436934,0.27164727,0.26059815,-0.54392266,0.22202472,0.8069106
Cux1,-0.2975021,0.04288187,-0.65899396,1.157992,-0.16309983,-0.83544177,-0.24635996,0.40070903,-1.0618165,1.0009536,0.6912881
Trim56,-0.28945097,-0.586759,-0.6307892,1.3024194,-0.6892707,0.21422212,0.75594467,0.57495356,0.7157937,-0.031417705,0.34894845
Slc12a9,-0.5353154,-0.29458314,0.6687106,0.20981249,-0.13995007,0.018811535,0.34196815,0.5817635,0.07895074,-0.12328876,0.2679097
Gigyf1,0.33587542,-0.60100317,0.7486201,0.9055304,-0.8071503,-1.2555736,1.0893183,-0.22362249,0.20803049,0.20927659,0.7438627
Gm20605,-0.4004615,0.2506477,-0.149224,0.08218445,-0.06503974,0.051409688,-0.064970255,0.021406835,-0.37431675,-0.10533798,-0.09986404
Nyap1,-0.23382455,-0.106642954,-0.14610545,-0.090987146,0.42817676,0.497008,-0.09436405,-0.51546174,-0.39938465,-0.28568614,-0.14640996
Mepce,0.23726566,0.5476827,0.08042182,0.24321781,-0.055477675,-0.7425179,-0.3869571,-0.5292459,-0.7981827,0.8429963,0.6309403
Pilra,-0.38252217,-0.22655661,-0.17346708,-0.15252958,0.043454316,-0.009224262,0.5997959,-0.24794199,-0.34288236,-0.11379632,0.15087155
Zkscan1,-0.12726909,-0.21338665,-0.115562975,0.4880583,-0.36293942,-0.12025477,0.3999703,0.44929457,0.07569142,0.52663934,0.29306215
Zfp113,0.016690908,-0.19977036,-0.05819833,0.75910246,-0.46005833,0.032328106,0.33714995,-0.26810342,0.17856129,0.39902315,0.10675254
Mcm7,-2.6657252,0.8795032,-1.6178424,-0.76913524,7.186346,1.9703157,-1.5634598,-2.3404398,0.014203807,-1.1541774,-4.7121906
Map11,0.4979186,-0.054835446,-0.23063326,0.3096048,7.532929e-05,-0.42683795,-0.08790178,-0.086307734,-0.1649938,-0.19112828,0.20980585
Pvrig,-0.2215805,-0.0029032154,-0.045070283,-0.23900901,0.06727135,0.018339738,0.048234317,-0.4190888,-0.11331299,-0.20097838,-0.023072504
Zfp157,-0.56855226,-0.19741687,0.2426483,0.73120314,-0.0019547679,0.1990778,0.010925881,-0.17916772,0.24300307,0.33084932,0.16442446
A430033K04Rik,-0.3015097,-0.21708988,-0.29214343,0.54825705,0.17698228,-0.10858264,-0.14507096,0.2922156,0.04425796,0.05070675,-0.22767103
Gpr146,-1.2901509,0.10168991,-0.89736044,1.4439979,-0.004125981,0.2007165,-0.8514191,-0.2301896,0.7548537,0.21814242,0.63197553
Mafk,0.3070664,-0.40572554,-0.81262195,-0.38289204,-0.26738262,0.12682866,0.0728324,1.169044,-0.62085706,1.0677388,0.18010192
Lfng,1.8653995,0.70730025,2.916124,-0.8033168,-0.5099193,-0.80993515,-0.8037612,-1.8265257,0.9955105,-1.7051389,1.7427675
Ttyh3,0.3877584,-0.16470036,-0.17834432,0.2621448,-0.6222754,-0.42367783,0.47745064,-0.7874751,0.6327897,0.36674058,0.8338466
Iqce,0.2718993,-0.3356128,0.10814942,0.5461928,-0.328922,-0.57354164,0.6942762,0.110983,0.19830963,0.3033196,0.7407322
Card11,1.1849765,0.55949956,0.9709152,-0.44311687,-0.79553235,-0.54012674,-0.77136976,-0.40600762,-0.93658,-0.04329348,1.5399739
Ap5z1,0.036709465,0.042494792,0.020522732,-0.060108528,0.20493205,0.030770887,0.07469471,-0.1072842,-0.300035,-0.13721928,0.052542396
Tnrc18,0.43919966,0.24619702,0.69017905,-0.17509685,-0.58689284,-0.4973378,-0.32151815,-0.22614776,0.37492505,-0.1298918,0.5383202
Fbxl18,-0.015104309,-0.05803039,-0.29959098,-0.01104483,0.23014082,-0.26734102,0.15999809,-0.2954761,0.8375981,0.0219628,-0.21028396
Actb,1.5065818,2.162786,0.71415883,-3.3521693,3.4299242,4.6470413,-4.3836637,-1.3169694,0.6006725,-5.3928432,-0.48681533
Fscn1,-0.24046561,-0.42193118,0.032039173,-0.029166413,0.18769154,0.14583592,0.5392744,-0.15321651,-0.14127256,-0.0019184175,-0.7585317
Rnf216,0.82948405,-0.14073282,1.8708067,-1.2992688,0.58879274,-0.054151632,-0.51900035,0.37471116,0.89106166,-1.3816153,-0.080187954
Rbak,0.0013576974,-0.0077327606,0.5791513,0.13129123,-0.017154437,0.2736197,-0.0377731,0.07970528,0.47391275,-0.45699775,0.27527818
Zfp12,-0.26818547,-0.51629543,0.28434786,0.42782706,-0.12857018,-0.0985273,0.54408365,0.1898752,0.24744676,0.1741681,0.14289995
Zfp316,-0.09936509,-0.318767,-0.17782871,-0.14694054,0.25716,0.34771824,0.27977893,-0.18137677,-0.14227352,-0.15700671,-0.032164328
Fam220a-1,-0.18605822,-0.14434157,-0.054409936,0.28832453,0.37597293,-0.22413169,-0.14572129,-0.015422391,0.13619643,0.21477348,0.28351828
Cyth3,-1.0085056,-0.34936836,-0.87257224,1.0571101,-0.42247126,-0.55964375,0.545673,0.43697038,-0.78516316,2.0057642,-0.023591802
Tecpr1,2.607368,-0.53591573,-0.110018626,0.6473387,-1.8838818,-1.4233096,0.2567835,-0.6962324,0.1706662,0.45992064,2.359276
Trrap,0.09488595,-0.34769917,0.16320594,0.252521,0.19914128,-0.16325703,0.70213675,0.09053933,-0.1972567,0.27172855,-0.39093754
Smurf1,-0.14641984,-0.2658534,1.29691,-0.0041510896,-0.24536008,-0.38497242,0.399927,-0.34297514,-0.3747541,0.08790757,0.25582463
Zkscan14,0.8223254,-0.13975747,0.38052478,-0.5403185,-0.4570507,0.15620758,-0.060092296,0.0857086,-0.12977743,0.21708894,0.11982649
Zkscan5,-0.17504911,-0.052049927,-0.29915488,0.15311949,0.06289428,0.23000333,-0.0400999,0.03092071,0.57586414,0.34656972,0.1398547
Rnf6,0.34712788,0.13565072,0.3672753,-0.34653145,-1.1466492,1.392682,-0.45780838,0.11703647,0.41862857,-0.31956977,0.45155075
Usp12,-0.54025066,0.09137987,0.07342385,0.37618044,-0.01724077,-0.15341,0.194396,0.058451008,-0.3397636,0.5018458,0.22784466
Rpl21,-2.1112323,-2.415038,-2.3338432,4.783249,-2.2012265,-3.7762346,3.6287925,1.9160498,-0.55041206,5.555794,1.100742
Rasl11a,0.9945103,-0.0782112,0.5843471,-0.5842919,0.17999057,0.3945748,-0.2571207,-0.711839,-0.6156895,-0.42123643,0.06752441
Pan3,0.9628599,-0.17893438,0.4044291,0.23558798,-0.61445844,-1.3031436,0.7993947,0.0058234427,-0.3755383,0.9304391,1.0472083
Flt1,-0.46338984,0.08824268,-0.18083185,-0.12257885,0.21565337,-0.074691065,0.19542377,0.54894716,0.182569,-0.020071454,-0.40709132
Slc46a3,0.2246672,0.007671881,0.11120888,0.187027,0.06583195,0.34785488,0.17959791,0.19216244,-0.23432063,-0.30079794,-0.2923782
Mtus2,0.10427488,-0.23804788,-0.12231237,0.18244345,0.2890505,-0.15320951,0.3241745,-0.36734936,-0.0021657133,0.04728703,-0.33319032
Ubl3,0.46588865,0.23037864,0.2136023,-1.3409771,-0.7387134,0.7296206,-0.09457669,1.2205814,0.805866,-0.508767,0.19067208
Katnal1,-0.57791173,-0.011946215,0.0914943,0.03179967,0.15607035,0.55142665,0.3190254,-0.4443355,-0.015255801,0.081279136,-0.24264838
Hmgb1,-2.6134796,3.6674144,-2.1632004,-1.422853,4.500399,4.415869,-2.3648562,-1.8728021,0.08267868,-2.559553,-4.481771
Uspl1,-0.5152462,-0.06984007,-0.26785672,0.64897645,-0.2898549,0.012418768,0.46227378,-0.22967707,0.03738768,0.15077116,-0.12153143
Alox5ap,-0.47815305,-0.3598112,-0.22159411,-0.16952759,-0.08224999,-0.14603116,1.0009555,-0.2837825,-0.2756524,0.121667825,0.25842607
Wdr95,4.4862847,0.24554218,2.3602946,-2.3525698,-0.34273076,0.18623479,-0.96552885,-2.8284848,0.26446652,-2.2422733,1.059837
Hsph1,-0.6153536,-1.3036361,-0.7219424,-0.8205085,2.9081733,2.4061112,0.56345624,-1.6732341,-0.81173104,-0.32590717,-3.0771077
Fry,0.25594947,0.48340204,1.398899,0.102004126,-0.07169423,-0.7867447,-0.39736748,-1.0705378,-0.22413832,-0.57724357,0.8175831
N4bp2l1,0.84143823,-1.1195668,0.16818725,-0.3091257,-0.13168073,-0.4541223,0.60081905,0.5251193,0.5398345,-0.09662012,0.5829431
N4bp2l2,0.22270037,0.26872,-0.5305835,-0.15318327,0.05604921,-0.023555564,-0.529924,0.594441,-0.14747328,0.6098912,0.16596527
Samd9l,-0.14308745,-0.45407355,-1.0198866,0.6278871,-0.9340305,1.8232921,-0.15363805,0.92860377,0.5918924,-0.2908383,0.26615053
Gng11,-0.39239985,-0.086080275,-0.11992352,-0.11478923,0.090455726,0.12778606,0.25563607,-0.2026663,0.025628971,0.059934087,-0.25973743
Casd1,-0.28273422,-0.74229914,-0.23782104,0.8224672,0.37570587,-0.24197009,0.5027509,0.49864575,-0.0929426,-0.0073834215,-0.5341587
Glcci1,0.41425475,-0.0951876,0.2836877,-0.22778267,-0.014962772,-0.05782404,0.3233337,-0.23044349,0.8413908,0.024458813,-0.15086797
Phf14,0.3129208,0.7541507,0.09271113,0.22573191,-0.18189831,-0.19261725,-0.35547248,-0.18247695,0.10026508,-0.37831357,0.10704967
Tmem106b,0.17485015,-0.11993244,0.42846853,-0.6160998,-0.35143846,0.07432242,-0.88154536,1.8405347,1.3159949,-0.66632175,0.17465249
Bmt2,0.22337273,-0.22592787,0.39189216,0.66427463,-0.8354781,-0.11938229,0.61505926,-0.20796289,0.0034313707,0.0808526,0.6596403
Mdfic,0.13969669,0.49624726,0.40183577,-1.2425681,0.8758344,0.15948997,0.048974417,0.52374744,4.20811,-1.4725028,-0.63116735
Cav2,-0.24296221,-0.20365645,-0.06677505,-0.122470215,0.34459767,0.006430381,0.042920575,-0.37355298,0.2345731,-0.09450844,-0.5809525
Wasl,0.360719,-0.29666936,0.25136045,-0.022309097,-0.13241802,-0.14189523,0.3653384,-0.0035457783,-0.19141579,-0.35646483,-0.35140887
Zfp800,-0.043190077,-0.61099297,-0.4082032,0.12796766,0.5898644,0.052571103,0.35482877,0.25077462,0.28904653,0.65502936,-0.3598343
Gcc1,0.3616021,0.11412827,-0.06149807,-0.090671875,0.22831723,0.46798214,-0.22365138,0.18020515,0.10305658,-0.086546645,-0.39261445
Hilpda,0.9527224,0.17316824,0.008602117,-0.9940535,0.7844554,0.60096025,-1.1901633,0.4572134,1.0667988,-0.991436,-0.30188686
Irf5,-0.19204403,-0.004064528,0.030465562,-0.62258685,-0.014939139,0.2962344,1.0049226,1.023621,1.391566,-0.6883142,0.020742688
Smo,-0.6131537,-0.2637729,-0.3081588,0.6553923,-0.08960531,-0.24083972,1.0351152,-0.21948989,-0.46627042,-0.09929854,-0.35620514
Ube2h,1.4478592,-0.26600564,0.13967282,-0.13537228,-1.764418,-0.31051412,-0.41964966,0.8051279,0.14323765,-0.13058111,1.8860945
Mkln1,0.35715875,0.29284745,0.17070141,-0.007354731,-0.6760933,-0.42152286,-0.31264648,0.41583154,0.3415802,0.07733218,1.105753
Exoc4,0.14307731,0.27098024,0.19754077,0.18068175,-0.29430583,-0.36196432,-0.05801384,0.45714128,-0.19460393,0.14810838,0.64285517
Akr1b10,0.38799977,-0.37060383,0.5492078,0.05540066,-0.14789559,-0.44846833,0.28537503,0.21025947,0.33850875,-0.22768159,0.73802733
Agbl3,-0.5368794,-0.23262581,-0.13836141,0.31348273,0.013106802,0.024230363,0.29075533,-0.2615953,-0.299072,-0.031426437,0.061623663
