gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
E130311K13Rik,-0.8564527,-0.6863827,0.09775551,-0.29987502,0.83484244,-0.4360526,-0.23168086,-0.022036387,0.011373975,0.9259425,0.80627906,-0.42535606,-0.6485712,-0.84530455,-0.57930285,-0.21819237,-0.22053696,-0.40784824,-0.14213943,-0.22557236,-0.26277667,0.8621878,-0.51846224,-0.18216433,-0.17956468,-0.18399371,-0.33188307,-0.4077849,-0.10592792,0.3342602,-0.16492535,-0.31626117,-0.70917124,-0.26686347,-0.046990886,-0.08050241,-0.09600531,0.17062965,-0.5271467,-0.70810866,-0.041098576,-0.6981859,0.38984364,-0.34787333,-0.6228611,-0.8237099,1.4518174,2.4712405,0.4626496,0.67831,-0.88282794,0.027479865,0.116276905,0.52697885,0.22659719,-0.22580704,0.66621536,-0.8184082,0.3834233,-0.15837082,-0.13093719,-0.1635215,-0.29929805
Kcnab1,-0.3731168,-0.41355702,-0.31898534,-0.28479573,-0.40304205,-0.1543227,-0.12290234,-0.37615618,-0.4761818,-0.2371799,-0.35755807,-0.708059,-0.48673946,-0.55442876,-0.1006997,-0.32562307,0.22904448,0.009247645,-0.38476637,-0.06290315,-0.023336357,-0.09397134,-0.13353941,0.029712133,-0.05160836,-0.006718563,-0.26672724,-0.0937555,0.032866973,-0.037558008,0.53444207,0.7510118,-0.23894653,-0.29460317,0.13699618,0.7007456,0.09488912,0.15133147,-0.08060746,-0.12115026,0.0632669,0.6727802,0.13545552,-0.104939036,-0.09725697,-0.19435304,0.36992276,-0.30515283,-0.22737135,0.48723873,-0.35619745,-0.37332088,-0.4379751,-0.073836364,-0.46069196,-0.08472959,-0.1994444,-0.3132998,0.08546406,-0.013931483,-0.20612846,0.28357276,-0.118003055
Tiparp,0.21782415,0.5491101,0.14886351,-0.025483344,-0.57415557,0.66842496,-0.40146065,0.33409044,-0.69529504,0.3572008,0.045154043,0.16526406,-0.20226297,0.5420455,0.16757837,0.07416513,-0.425564,-0.1901424,-0.06154149,-0.5067132,-0.6533862,0.68316203,0.30868378,-0.5225931,-0.37914723,1.42164,-0.5106912,-0.13101056,-0.32711947,-0.18354023,-0.18593603,0.054688055,-0.35701904,-0.44264552,-0.29001707,-0.036700606,0.61655045,0.8364338,0.9102598,-0.5320851,-0.5922987,-0.01402251,0.28585854,0.39135692,-0.16985317,-0.6142266,-0.104661636,-0.2786425,-0.30287087,-0.7993852,-0.3859047,-0.77055395,-1.6699101,-0.7694154,-1.3551472,-0.4598323,-1.2051715,0.84711486,-0.16244951,-0.39556554,0.46150243,0.566426,-0.60129744
Ccnl1,1.344954,0.49077332,0.9882085,0.9635732,0.8781384,0.10335131,0.25130573,0.3417836,0.54564965,-1.6343784,0.4645611,0.30795202,-0.2512194,-0.6373802,-0.5438063,0.17449722,0.008477698,0.12894517,-0.88344836,-0.5552755,0.6223908,1.6557682,1.0596725,2.8283355,0.3992058,1.495701,-0.6803307,0.4283265,-1.468585,-1.3096135,-0.01680327,0.7039768,-1.3932246,0.7210584,0.72442377,-0.7199148,-0.65432715,-0.53803587,-0.9270673,-0.7309089,-0.8659414,-0.7256757,0.02251235,0.45059872,-0.31169596,0.98857933,0.15984306,-2.3815596,-1.0626187,-0.1346509,-0.84644383,-0.10044423,0.22445533,0.22127178,-1.0729632,-1.6501814,-0.78723466,-1.1519921,-1.9926052,2.3883057,0.9634646,0.34892616,-0.6803453
Rsrc1,-0.3811375,-0.5249844,0.45038345,-0.35416776,-0.3917241,-0.29546496,-0.5307231,-0.7929499,-0.7544193,-1.0051409,2.6191368,-0.04829609,0.39635125,0.65589243,1.0064701,-0.209291,1.3093735,0.4394075,0.8345466,-0.75582093,-0.9725157,0.24981606,0.22865573,-0.79430556,-0.5309333,1.2273852,1.2275857,1.136927,-0.50139505,0.269231,-0.4044771,-0.21765655,1.5190121,0.43989962,-0.165731,0.13915926,0.009258939,-0.6186962,-1.3183692,-0.898839,-0.5273926,-0.585309,-0.48339552,0.035078745,-1.2261219,-0.41389573,0.406562,0.80008835,0.74640495,-0.8097935,0.19041772,0.9082291,-0.47326,-1.0608059,0.60968506,-0.65580726,1.5369852,0.57949764,0.24353926,-0.59128046,0.20389602,0.23304768,-0.85571957
Il12a,-0.1985534,-0.30646527,-0.48390734,-0.45529193,-0.29959875,-0.13357422,-0.120117456,-0.081224576,-0.23020352,-0.20082115,-0.3044009,-0.16117018,3.0725179,-0.1959153,-0.03784982,-0.2507694,-0.22627655,-0.23517582,0.17430279,-0.04250824,-0.0071433657,-0.24412386,-0.21443366,0.040935032,-0.048409723,0.00037950743,6.789288,-0.07948083,0.039137956,-0.19140784,0.09243789,0.045273863,-0.15678872,-0.17170721,0.16813841,-0.18313085,0.0017865055,-0.017720178,-0.051728625,-0.063114665,-0.040234827,-0.10103918,0.27726954,0.07159698,-0.07290459,-0.15248406,0.16408285,0.009322876,-0.20503165,-0.16629215,-0.21152367,-0.32850257,-0.37251568,-0.22062452,-0.37243086,-0.072878085,-0.1540235,-0.1904099,-0.36758053,-0.0032314342,-0.16393684,-0.08403509,-0.102022745
Ift80,-0.4723149,-1.1863896,-1.6260319,-1.7685411,-0.7127648,1.011332,-0.33630386,0.11474948,-0.28469962,-0.55547434,-0.9497093,0.053632308,0.9194703,0.05283724,0.37148196,0.2487493,-0.00025378197,0.25313693,0.10841107,-0.38342446,-0.4939362,-1.4719844,-1.3216404,-0.3864459,-0.3026262,-0.35471702,-0.39850348,-0.71035457,-0.23965456,2.2377074,-0.0437657,-0.11086796,-1.1674684,-0.47273278,-0.24500395,-0.2778303,-1.037107,-0.75680596,-0.95812917,-1.2763464,-0.7630808,-0.9063152,0.17799792,-0.13890111,0.7019662,-1.4312414,0.45285645,-0.47557458,0.14574379,0.32586238,-0.3897364,0.74624515,1.9068317,-0.17401259,-0.26438704,-0.3622044,0.123288795,-1.3136858,-1.2139894,-0.29789513,1.8944691,1.2173831,1.7416458
Smc4,-1.8561039,-2.619079,-3.075354,-3.4013698,-0.5297517,-0.6602626,-0.9516943,-0.85568625,-0.7539138,-0.7789875,-0.7136276,0.3620218,-0.63402814,5.4847846,4.9463696,4.84821,4.689424,4.9808593,3.779381,-1.6222491,-1.103156,-1.8742483,-1.8368763,-0.10358555,-1.0249952,1.1142277,0.17984211,-0.027843712,-1.0781964,1.9480145,1.2329777,1.2250364,-0.21015996,-0.41902542,1.2502122,0.996353,-1.8220891,-1.4565699,-1.1597731,-2.592887,-2.495486,0.024633003,-3.6298752,-2.9816072,-1.4509159,-2.1671143,-2.0707288,-3.224836,-0.9696119,-1.3608258,-2.470102,-2.1655014,-0.81868285,-2.116387,-1.0283115,-0.19265117,-0.032837484,-1.7572057,-2.2808428,-1.2524638,0.7941522,0.8258979,1.6665459
Trim59,0.062103674,-0.69203836,-0.5734875,-0.5932877,-0.98620605,-0.19863322,-0.48095438,-1.0190972,0.16482422,-0.7220829,-0.20446996,-0.037908606,-0.51512986,1.7861297,1.7428269,2.7214718,2.4792986,0.93990433,3.9020429,-0.7113165,-0.8815173,-0.58933395,-0.40841803,-0.7080567,-0.47224793,-0.60804886,1.1584604,-0.64150375,-0.4429031,0.47493568,1.0160292,0.77893806,-0.6508891,-1.5916662,0.2558329,-0.5218096,-0.5457824,-0.3859223,1.0670102,0.046730194,-1.3864112,0.41085485,-0.4188773,-0.09454201,-0.28399476,-1.6479993,-0.95573103,-0.73181564,-1.1984435,-0.4007599,-0.8733965,0.6977824,1.2197146,-0.78165746,-0.23764478,1.4228472,0.58509004,-0.97434956,-1.0256385,-0.5381046,-0.4714829,-0.6335773,2.453899
Kpna4,-2.0266037,0.092942394,0.2457084,0.047217336,-1.8756065,0.56285965,-0.80304456,-0.02031855,-0.010719357,-0.20227794,-0.4356547,-0.7260798,-1.2051662,0.5246746,-0.255856,0.15747185,-0.16222331,-0.84348094,0.050830755,0.377806,-0.42752188,1.7981529,1.7326466,1.9691311,1.259661,-1.134634,0.6711206,1.2394769,-0.85565305,-0.30440718,-0.54268754,-0.75657976,-0.54207665,-0.116301924,-1.3072462,-1.2477521,0.9640633,0.9317628,0.9089459,0.386778,-0.018569231,0.6005458,1.4810668,0.48733565,-2.3425155,1.6580057,0.16141813,-0.5849112,-1.5828971,-0.36942017,0.69477504,0.44562516,-0.45948717,-1.317923,-0.53509015,1.4287103,-1.8402762,-0.37717393,0.46747386,-0.9703772,0.10921506,0.052785415,-1.337921
Ppm1l,-0.39856094,0.24550797,0.044383332,-0.71784675,1.2033924,-0.24140292,-0.16118638,-0.08014157,-0.44294944,-0.26502645,1.786585,-0.33714604,-0.40276295,-0.06571091,-0.27803734,-0.40519166,0.29214343,-0.28367847,-0.4568386,-0.105677225,-0.09863054,-0.25549585,-0.40012032,-0.0396847,-0.09671081,-0.06682665,-0.24869074,2.0142925,-0.013557194,0.30611995,0.34646648,-0.12608474,-0.34189728,-0.39223567,-0.17485005,-0.37993643,-0.12168294,-0.20991713,-0.22220308,-0.289366,-0.23390561,-0.306125,0.56036764,-0.17720798,-0.27252185,-0.39287856,-0.055751555,-0.13658392,-0.35062283,-0.41198093,-0.42452732,-0.51467633,0.7564511,-0.20537853,-0.3698306,-0.12703171,-0.29728493,-0.39299354,-0.3711978,-0.0585206,0.04952714,1.277978,-0.17169525
Wdr49,-0.1979483,-0.28236014,-0.43954262,-0.16275468,-0.29092127,-0.119758494,-0.113914445,0.044059027,-0.29594603,-0.19700849,-0.28843874,-0.23295544,-0.3416233,-0.21818809,-0.010414961,-0.2392838,-0.21476705,-0.0931205,-0.28398252,-0.035929725,0.004838017,-0.20296279,-0.05278029,0.05205338,-0.04110028,0.010063074,-0.22304669,-0.06260984,0.04660095,-0.056726698,0.28899524,0.045731906,-0.14162874,-0.15824649,0.014082492,-0.169145,-0.002658695,0.5452518,-0.029164815,-0.036792066,0.43336004,-0.08040635,0.1830532,0.005652309,-0.04474341,-0.12087634,0.09993587,-0.024644153,-0.18533404,-0.17530975,-0.20329769,-0.30630267,-0.35127008,-0.21011081,-0.36070096,-0.06620274,-0.13895087,-0.17988217,-0.2230823,0.0038413093,-0.13889022,-0.05830396,-0.09356913
Serpini1,0.6478099,0.3806952,-0.22202922,-0.8563287,0.39772347,-0.70954406,-0.33033773,0.008714607,0.30067468,-0.124714784,-0.42820513,-0.38536066,-1.005183,0.24320866,0.35609803,0.66235375,0.52423275,0.26398233,-0.3206171,-0.39466003,-0.49330157,-0.6361904,0.0012985702,-0.3820268,-0.29551232,-0.348173,-0.45197433,0.4759982,-0.23541734,0.22195248,-0.023757309,0.45085415,0.20115983,1.8653139,0.34657294,-0.80440015,0.8754169,1.1139426,-0.9553063,-0.046498314,0.69602525,-0.93833613,-0.7963987,-0.51097107,1.8189045,-0.53272074,-0.39915395,-1.2821313,0.7855703,-0.97287214,0.402131,0.2837058,0.3556659,-0.4177791,-0.9952987,-0.36470017,0.07440485,1.4150003,-0.5433786,-0.29866955,0.25440967,0.8364139,1.5332987
Golim4,0.4604213,-0.2009653,-0.28909075,-0.50875664,-0.7816558,-0.893184,-0.39871183,0.6327423,-0.055046666,-0.703402,1.0857979,-0.4084959,-1.0139194,-0.062690504,-0.909746,0.7558565,0.0050365864,-0.58903396,-0.7951097,-0.5047678,1.257339,2.5086412,1.4669493,1.1913713,-0.37590346,-0.460841,1.7279133,-0.9012815,-0.3239747,-0.29208833,1.2851311,0.3090585,0.012734357,1.2102576,0.036783755,0.080680706,0.036642272,-0.2737734,-0.5918611,-0.3944085,0.078672975,-0.5906669,0.018496364,-0.124694094,-0.85618436,0.19928786,-1.0340996,-0.09741344,1.1663204,-0.16730253,-0.6910267,-0.71075743,1.0271176,-0.13593382,-0.8172008,-0.45736647,0.62287635,0.70429826,-0.36160433,-0.3928497,-0.4941322,-0.23886144,-0.59822875
Rapgef2,0.2169977,0.97059464,1.2073661,1.2274417,1.6812844,0.36972365,-0.44946793,0.90050423,0.6123271,1.7479916,-0.47888008,0.4478826,-0.80492973,-0.531853,0.55119526,-0.9624165,-0.20519449,-0.7230729,-0.33271325,-0.55638266,0.2819171,1.1579322,1.0057688,-0.6081974,-0.43572348,-0.5397276,0.15613534,-1.0384777,-0.38466987,-0.47603598,-0.03598572,0.18856122,-0.7058765,1.4807316,-0.5090455,-0.57308257,-0.19267812,-0.5126015,0.945301,-0.48621234,-1.002923,-1.3139522,0.08231574,-0.060008235,0.6757338,-0.4229692,0.23434316,-1.0497035,-0.95581234,-0.17280109,1.5294232,1.490267,2.1349497,-0.9413479,-0.6439547,-0.51086354,0.9769594,0.42946655,-0.66481715,-0.4497673,-0.07943916,-0.37545997,-0.6658539
Ctso,0.6300767,0.59619325,-0.071333185,0.016883656,2.1369545,0.13814496,-0.47660595,0.47976035,0.01330126,-0.43174472,-0.19460039,0.5126745,0.26041937,-0.5172774,-0.6374298,-0.41222063,-0.7699677,-0.6576648,-0.41385147,1.8910043,-0.803368,-0.7621288,0.056663774,-0.66007066,-0.46765912,1.2080127,-0.48529193,0.52674764,-0.41883445,0.6432343,0.0554325,-0.344832,-1.3393532,-0.33276808,-0.31672087,-0.45892468,0.42214516,0.25486127,0.07491457,0.08208268,0.42818385,0.44183868,-0.24385874,0.11461066,0.45923835,-1.1263222,-0.7772909,0.19075854,0.4363632,0.09321855,0.035936303,-0.7031197,1.4481936,0.9440936,0.72290987,-0.54465896,-0.2634469,0.5995827,0.3639506,-0.4846118,0.09877721,-0.13203743,-0.709156
Tlr2,0.47025713,-0.45784363,-0.4966248,-0.4538745,0.6383524,-0.16767384,-0.12696287,-0.3966008,0.12061791,-0.24993531,-0.3816257,-0.8325556,-0.52586937,-0.25496978,-0.41949368,0.13378158,-0.35112,-0.41647738,-0.41685092,-0.072374225,-0.034381647,-0.21936756,-0.28613776,0.020588804,-0.056368604,-0.013871981,-0.27877808,2.0957768,8.785168,-0.059164476,-0.0039682314,-0.29211482,-0.2711834,-0.3380169,-0.029802533,0.37193996,0.09844045,0.37847522,-0.10092971,-0.1520672,-0.146539,-0.2027359,0.17272802,2.2109954,-0.11915879,-0.22323981,-0.507995,-0.38055575,-0.24426204,-0.5083232,-0.40332928,1.1629853,0.8589775,-0.24464072,-0.3204967,-0.09172132,-0.2207572,-0.35518178,-0.38081098,-0.020789545,0.013136625,-0.14081323,-0.12714507
Tmem131l,0.17788762,0.95268595,-0.120476305,-0.48977622,0.11931687,0.91430026,-0.62224144,0.70184654,1.0069354,0.3225582,1.5904564,0.92829186,0.60004056,0.058871243,0.33482727,-0.26510113,-0.26526552,0.59950906,-0.2193245,1.0564228,-1.1416837,0.83330375,0.6792392,-0.9539625,1.8931501,-0.8253736,0.7696933,-0.3923543,1.7293528,-0.008007108,-0.51862717,0.53587914,0.29775885,0.41258633,-0.25310656,-0.5412314,-0.8139144,-0.8014676,-0.22450885,-1.3822773,-0.445251,-0.79814696,-1.0228571,-0.9260172,0.2795773,2.154002,0.48105463,-0.9655559,0.75929683,0.25896543,-0.11610958,-0.8588729,-0.5849552,0.19266763,-0.22869061,1.1707164,-0.8842299,0.36171335,-1.2737111,-0.6903398,-0.11063619,-1.2171761,0.3650403
Trim2,-0.37445813,-0.5077404,-0.6118674,-0.4851111,-0.43656033,-0.20854516,-0.14728615,-0.15867731,-0.34461978,-0.251961,1.9045613,-0.42242748,0.3526348,-0.4646821,-0.13768591,-0.37035766,0.18491654,-0.31711864,-0.42330274,-0.08865925,-0.07037035,-0.25515762,0.056308933,-0.013956571,-0.080342025,-0.044767927,-0.2510299,-0.16003484,0.003547627,0.40227446,-0.16294163,0.23996627,-0.29809138,-0.3468213,-0.005810161,-0.336502,-0.036650266,-0.28636432,-0.16919336,-0.2243483,0.20681219,-0.25194186,0.54463243,0.49608174,-0.20788783,-0.31843707,1.0881127,-0.16966742,-0.3047215,0.86342275,-0.38769445,-0.46038046,0.80929863,-0.21860927,-0.21230261,-0.11091744,-0.25846425,-0.35398063,-0.23150465,-0.041689385,-0.16670647,0.18378906,-0.15116142
Fbxw7,1.5369736,-0.4830801,1.3894402,0.16628836,-0.45079485,-0.19503516,-0.54852134,0.8538296,0.26057038,0.8802367,-1.2372388,0.5069495,0.7983518,0.99130195,-0.04818566,-0.00026401563,0.8946857,-0.14340582,0.02750857,1.2634372,-0.98524445,1.5335035,1.7897649,0.5149418,2.1216273,-0.7067161,0.26437664,-0.71708226,-0.5169618,-0.67041206,0.39360023,-0.40335244,0.85841405,-0.50735795,-0.13723767,-0.83083075,-0.8759772,-0.9555751,0.5007679,0.7084732,-0.6439873,-1.1269358,-0.35957688,-0.31263357,1.6472052,-1.9663815,0.084815055,0.043925032,-0.056743015,1.1569076,-0.8144951,1.390094,-0.4272231,0.79059696,0.1960366,-0.657234,-0.1382245,0.19275808,-0.3622956,-0.5965098,-0.57736135,-0.9153491,-0.85558116
Cd1d1,0.63970625,-0.09249724,-0.075029746,-0.25262922,0.22137623,2.050922,-0.393273,0.5010707,1.012213,1.0613178,-1.3852614,0.36979246,-0.7151172,-0.15132757,-0.412798,-0.9011782,-0.97896004,-0.39080903,-0.64504117,-0.4755327,-0.6236229,0.60282815,0.23046073,-0.49987996,-0.36960617,-0.4486496,-0.45219755,1.1865587,-0.3135018,0.07109925,-0.14168958,-0.03454035,-0.80424386,-0.103692174,-0.17113754,-0.20535308,0.38578254,0.48688602,1.5185697,-0.052306466,0.8840773,-0.02249738,-0.15739916,0.13401787,-0.74420565,0.72370166,-1.1701941,-0.89292175,-0.55979484,0.11235872,-0.031423714,-0.19175662,-0.67726266,0.20494829,-0.57332313,-0.43959996,1.0509961,0.93377966,-0.7049392,2.8161943,0.1495791,0.50165576,-0.574422
Cd5l,-0.21648356,0.1411128,-0.3953133,-0.23406662,-0.29209343,-0.1057517,-0.1069055,-0.35305154,-0.43377152,3.8132095,-0.275474,-0.3779262,3.0091016,0.6256229,-0.25184023,-0.2339914,-0.2113028,-0.29126418,0.1153113,-0.030419733,0.017183661,-0.06544616,-0.12508774,0.06392917,-0.032831986,0.02070149,-0.23291704,-0.0442857,0.054711543,-0.13657913,0.245103,0.2877886,-0.13280804,-0.15592211,-0.0070834183,-0.16356021,0.23888396,0.71853256,-0.005736769,1.1691253,-0.032984447,-0.0638076,-0.011419983,-0.13606861,-0.014214527,-0.08821402,-0.035746034,-0.09938291,-0.16456547,-0.21544439,-0.20954874,-0.28506142,-0.33343044,-0.21682996,-0.3565988,-0.059636462,-0.12618226,-0.1810164,-0.19991721,0.011003244,-0.11400186,-0.031644344,-0.08536078
Fcrl1,-0.5880124,-0.16310793,-0.88612306,-0.78268754,-0.57534885,-0.25414988,-0.15980561,-0.5621169,-0.54523575,-0.30186516,-0.50827616,-0.9830609,-0.59125084,-0.59511036,-0.23078711,-0.47844827,-0.49132884,0.13696519,-0.44725475,-0.12318483,-0.10772637,-0.54693085,-0.5305889,-0.04398787,-0.094993494,-0.067663066,-0.30325258,-0.20224811,-0.015072684,-0.3937868,-0.060083266,-0.17245294,-0.42048666,-0.51634604,0.49334168,-0.47762066,-0.54445356,-0.051421426,-0.23757444,-0.33378044,0.23256972,-0.36777088,0.056659505,-0.202643,-0.2789901,-0.41595024,0.113603696,0.8814558,-0.36091894,1.7525203,0.061699957,0.89914054,0.024915956,1.9108208,1.5621392,-0.13517739,-0.33597583,0.62653565,-0.3229671,-0.06513126,-0.39265418,-0.29711297,-0.18306777
Etv3,0.19011723,0.8984711,-0.7011293,-0.17424004,-0.4612398,0.17306742,2.095624,0.8971343,0.21623793,1.1262223,-1.4427456,-0.37347516,0.9175407,0.810304,0.53354806,-0.036492057,-0.52488846,0.5895587,-0.42307013,5.2502437,-0.792372,-1.7131817,-0.9222313,-0.6411991,-0.44572857,1.8730755,-0.6094211,0.8682859,-0.4032911,0.14014277,0.36991686,0.14876926,-1.2139033,-1.8599682,-0.2405365,-0.5629228,0.3869226,0.3242052,-0.30746323,0.285879,-0.16005321,0.7124138,-0.8262101,-0.80491024,0.8593593,-1.8105844,0.81827295,-0.031800702,-0.023386125,0.2195086,1.7273227,1.8619541,0.59100235,1.8230165,-0.6307795,2.9732008,-0.052791607,0.63151836,-0.67383134,-0.4807211,0.49228337,-0.089685254,-0.71177757
Arhgef11,-0.44990125,-0.47722644,-0.41371083,-0.7389845,-0.49603704,-0.24191473,-0.15948619,0.036117814,-0.06701648,1.1233951,-0.47101864,-0.5279605,-0.45760927,-0.5778727,0.37308192,-0.42264032,0.45997578,0.28320763,-0.24370664,-0.10902836,-0.098542266,-0.15582313,-0.39394933,-0.038478736,-0.09468285,-0.064985335,-0.26435098,-0.1960711,-0.012374709,0.30889273,0.2546354,-0.32673484,-0.3600098,0.3593959,-0.054575723,-0.40348738,0.33303994,-0.40229136,-0.22155915,-0.29580948,-0.40580794,-0.3184653,0.66893315,0.40853027,-0.2682635,1.175879,0.2257698,-0.24333334,-0.34921235,0.19551252,-0.03735966,-0.5188908,-0.5867676,-0.08752288,0.011344494,9.173027,-0.3045766,-0.42502734,-0.22705726,-0.058805726,0.46167228,0.5277994,-0.17297909
Pear1,-1.1013658,0.5113685,0.12258663,0.1334926,-0.25350803,-0.6260971,-0.30810988,0.017194774,-0.10784913,-0.49219158,0.3563274,-0.08519926,-0.020469055,-0.73802304,-0.35487428,-0.28230605,0.43479055,0.55778545,0.20953128,3.7549322,-0.4251355,0.57125974,0.59196514,-0.327646,7.8467593,-0.307055,-0.35084835,-0.62478554,-0.20186025,-0.7105007,-0.38855475,-0.16235122,-0.1915411,-0.31429505,0.21620958,-0.5238673,0.18630736,-0.2416886,0.5471343,-0.14078495,0.7647895,-0.082451664,-0.11019304,0.36388972,-0.09476391,-0.5418673,-0.42739734,1.2238858,0.5450403,-0.6235329,0.3292533,1.6412072,-0.8077103,0.09993523,1.1287812,3.8120346,1.2718064,1.4768908,0.9541702,-0.25576776,-0.840567,-0.7986799,-0.42005843
Sh2d2a,1.9473788,3.1373682,1.2959292,1.0803225,2.506856,0.232481,0.343693,-0.31280276,0.33213112,1.0685636,-0.76141727,1.8196454,0.9686445,-0.0011161614,0.092584245,-0.8204386,0.2271368,1.8049545,2.1873546,-0.41856676,-1.3632956,0.14446275,-0.047389537,0.7439492,0.50763744,-1.6627423,-1.3176823,-2.1969326,-1.2707078,-2.9537766,-1.4039402,-0.17474934,0.5599815,-0.43562514,1.617323,1.7753357,-0.90308183,-0.47348666,-0.9886068,-0.43841323,1.5663344,1.2918394,-2.15063,-1.410568,-0.7032142,-0.5586799,-0.44005755,1.4922935,-1.675361,0.60881746,1.0902418,0.005871773,-0.0029490734,1.8954167,1.366246,0.557836,3.5973587,3.7668786,4.171574,-0.0008263469,-1.2394967,-2.737979,-0.22177012
Rrnad1,0.8901693,-0.7158684,-0.052833654,-0.26496446,0.60919607,-0.74104476,-0.34334537,-0.34420863,0.19942121,-0.6007152,-1.2275275,0.124202624,-0.99898946,0.1215642,0.20534177,0.4055993,-0.48187438,0.26458728,-0.024422424,-0.41148788,2.9958344,-0.09607942,-0.29528317,-0.40642536,-0.31082577,-0.36895755,-0.4523399,0.37072378,3.7496693,0.16015011,0.31567603,-0.24400781,-1.2736564,-0.73218685,0.029739933,-0.1395488,0.3104688,-0.40034905,-1.0058825,0.68120456,-0.27815032,-0.07156769,0.35938647,0.2579867,1.1825697,0.2124637,-0.09381942,0.44153863,1.2614063,-0.042086367,-1.0400587,0.70989007,1.4829333,0.070917785,-0.15546069,-0.38023797,0.5705526,-0.51896614,0.25599143,-0.31480944,0.49142826,-0.1033045,-0.49862832
Gpatch4,-1.8980439,-1.2864943,-0.84113985,-1.3136123,-1.3133062,-0.7500306,-0.31131783,-2.5509977,-2.2898707,-0.7723447,-0.51906735,-1.2326143,-0.65694684,-2.2294974,-1.8296856,-1.3674308,-1.3381524,-1.9363552,-1.3727343,-0.4738301,-0.5181565,-1.3840963,-1.3985256,-0.3834268,-0.27262723,2.0053105,-0.122261316,0.28056216,-0.229168,1.8076938,1.3092976,1.0901623,0.13428923,0.7436422,1.3461881,0.41757348,0.13306992,0.5899429,-0.9929074,-0.39315975,0.36948046,0.1897578,2.307839,1.3983046,1.4494101,1.129364,2.849421,1.8822916,1.5872855,1.3707913,-0.7292945,-0.14866896,-0.86789244,1.3069721,0.10048372,-0.394665,-0.4916242,1.186482,-0.20403163,-0.31984133,0.8671363,1.2519292,-0.5222639
Mef2d,1.650778,0.6847946,1.3934472,1.224044,0.14136094,-0.71374947,-0.7271832,1.1583679,0.74514896,0.21686746,1.5339093,0.80771136,-0.23403476,0.042093128,0.27671084,-0.45183432,-0.7688135,0.3624958,-1.2091781,0.7296687,-1.3796594,0.87417763,0.16196743,1.3214335,-0.7622238,-0.99817175,-0.7482468,0.8445777,-0.74523413,-0.36820891,-0.7453046,-0.5512645,-1.1642793,-0.8946057,-0.9424178,-0.9527616,-1.2830089,-1.2885213,-1.1550592,0.8611439,-0.5407277,-0.61105675,-0.29184103,-0.4466585,2.9827926,1.2185994,-1.0331943,-0.20677541,-1.269534,-0.5794249,-0.5020028,-1.210767,1.3241978,-0.14251925,-0.51534206,0.8685178,-0.5922018,0.8388069,-0.32233584,1.0514446,0.28924227,-0.03229518,-0.1397913
Sema4a,1.4858083,1.2548532,1.3500966,2.3302104,0.61699677,1.3628583,-0.6442028,1.3361217,1.1222347,-0.868749,-1.8308715,-1.6222205,-0.7194794,0.9909634,1.406627,2.0116985,0.5409205,-1.2161958,-0.07762438,-0.89026356,-1.2004445,2.0425398,2.6972635,-1.0027428,-0.6645874,-0.8638143,-0.71424216,0.723818,-0.6402849,-0.67823344,-0.1856137,0.78369087,-0.12461843,-0.0682827,-1.6108608,-0.4811451,0.8543213,1.6950587,0.43002847,-0.06770371,-1.7257681,0.46428287,0.072242156,-0.053263243,-0.098502494,0.5496082,-1.6531948,-1.759664,0.23101954,-2.3892353,-1.6158093,-0.4194324,-0.96072966,-2.9367278,-2.0550053,0.9818039,1.0770973,-0.8197231,0.19852553,-0.7267515,-1.0460386,-0.6859127,-1.0202185
Lmna,-0.52054405,-0.52031046,-0.34432706,-0.057178315,-0.30690423,-0.3471955,-0.18829337,-0.47721592,-0.2036336,-0.38987043,-0.6751599,-1.2322242,-0.85850555,0.6812408,0.5751751,-0.09151536,0.795615,-0.7666764,-0.7040855,-0.18888476,-0.18475439,0.06508639,0.20998651,-0.10772818,-0.12839377,-0.11773201,4.3882165,-0.29336226,-0.055289082,-0.43991584,0.94860727,1.2354003,3.1831832,5.6039066,-0.24986497,-0.7303963,0.26190606,-0.17067926,0.8515643,1.2548153,-0.57740474,-0.58643,-0.7152437,1.6027302,1.4256524,0.23529232,-0.8392282,-1.0176924,-0.4788421,-0.24067535,1.4386439,0.35749662,-0.21450715,-0.50114906,-0.8538296,-0.18385053,-0.48384607,-0.80795616,-0.7265451,-0.11292361,0.79967487,0.85012484,-0.24668413
