gene_name,A5,A8,C5,C8,NAV
Dqx1,0.8496055,0.18200262,-0.43521896,-0.61226386,0.114690505
Pcgf1,0.74992126,0.13843429,-0.30916175,0.26353544,0.041936565
Ccdc142,-0.31647435,-0.3557341,0.016891327,-0.30263302,0.012867636
Ino80b,-0.5295622,0.39638355,0.04414127,0.36756784,-0.31804982
Tet3,-0.9370574,0.30670604,-0.11255641,-0.21859488,0.8569985
Dguok,-0.4848215,-0.2639373,0.14563908,1.0986618,0.3583967
Vax2,-2.8007717,-0.41964835,1.4701788,5.009804,-0.56889063
Zfp638,-0.035118114,-0.43203303,-0.29667553,0.48537531,1.0576789
Exoc6b,0.10666484,0.6476797,-0.11503329,-0.34719354,0.20099424
Sfxn5,-0.37945464,-0.36001274,0.18149358,-0.31202963,-0.038875982
Nat8f1,-0.646409,0.11016224,0.4372213,0.42259708,-0.22735207
Tia1,-0.7970232,-0.81242466,-0.06504363,2.7388647,0.74278307
C87436,1.0323277,0.018098356,-0.5306831,-0.7843531,0.36636326
Asprv1,-0.003670224,-0.24114847,-0.12094089,0.083551355,-0.14311244
Mxd1,1.0861071,0.34230053,-0.029390521,0.41700596,-1.3851086
Gmcl1,0.5322312,0.11096201,-0.021771448,-0.52509415,-0.080027044
Aak1,-0.075057685,0.58263373,0.12249821,0.22271691,-0.1605941
Gfpt1,1.5712727,0.16358773,-0.44740716,-0.81345344,-0.30728325
Arhgap25,0.050820794,0.91869503,-0.33608022,-0.31431258,-0.28709725
Efcc1,0.07397489,-0.23561531,-0.18303259,-0.36414826,-0.14165491
Rab43,-0.07108444,0.19197108,-0.38966426,0.25649416,0.08461973
Abtb1,-0.89986277,0.69215375,-0.015029126,0.5831649,-0.07821572
Txnrd3,0.12963349,-0.37636653,-0.25969556,-0.36545068,0.007327634
Zxdc,-0.0064320583,0.17307344,-0.30950648,0.3081203,0.1737506
Iqsec1,0.10590656,0.32281706,-0.72858834,-0.17122276,0.24321727
Xpc,0.54445046,-0.19757554,-0.4555735,-0.7719752,0.92849106
Slc6a6,-0.7793918,0.14904566,-0.076917104,1.0484072,0.029042609
Ccdc174,0.68952495,-0.5156914,0.73316187,0.05934518,-0.404041
4930590J08Rik,0.13535868,-0.35024157,0.097288795,-0.39090264,0.06727559
Nr2c2,-0.90476286,0.6872095,-1.2199317,1.0383688,0.5346542
Rbsn,-0.13601446,0.25813487,0.18140258,-0.20351335,0.003908761
Lrig1,0.03554872,-0.55231845,-0.17651758,-0.31622314,0.20949773
Tmf1,0.06488724,0.8114451,0.21935321,-0.32656336,-1.1326865
Frmd4b,0.4034727,-0.8971354,1.1073141,-0.43816462,-0.14705826
Foxp1,0.15162392,-0.69956905,-1.2070879,-2.9634314,2.9563947
Gm20696,1.6923429,-1.5218359,-1.4166179,-1.9956836,2.2100983
Eif4e3,1.1451162,0.12142504,-0.83185375,1.1257812,-0.27816793
Rybp,0.08974464,0.3737036,-0.24987264,0.57645357,-0.40226635
Crbn,0.036700215,-0.07023044,0.6211177,0.7603142,-0.5469284
Setmar,0.03714835,-0.30696782,-0.055640195,-0.109701015,-0.009275653
Bhlhe40,-3.8049414,3.5390942,3.9401789,0.79759485,-4.4031935
Srgap3,-1.5115057,-0.9238137,1.4267135,2.8177772,-0.48337477
Setd5,-0.63319135,-0.067086,-0.24752122,1.3014675,0.49241242
Lhfpl4,0.37227437,-0.3433143,-0.2901485,-0.4467624,-0.041406345
Cpne9,-0.08796433,-0.02356633,-0.29361683,-0.40754095,0.018441653
Ttll3,0.3165973,0.28228208,-0.18756637,-0.60359794,0.15519336
Creld1,-0.11697227,-0.17971452,0.10869788,-0.14492008,0.07881596
Irak2,-1.6786982,0.62139624,1.8532076,0.13284166,-1.0648503
Tatdn2,-0.44604677,0.86070806,0.50306123,-0.025218053,-0.8700251
Vgll4,1.9824032,-0.44740066,0.9921527,-2.6198375,-0.75939953
Efcab12,-0.38124886,-0.22188713,-0.009724403,-0.2520165,-0.15031227
Tmcc1,-0.33096763,-0.36739054,-0.64036447,0.6084059,0.82764506
Washc2,-0.4673021,0.505192,-0.089439884,-0.47873363,0.32224655
Olfr212,-0.25410867,-0.28219217,0.57819253,-0.12385208,-0.14479417
Rassf4,-0.06869918,-0.40994132,-0.13304365,-0.004474769,-0.19779816
Fxyd4,-0.072678626,-1.0447046,-0.12884104,-0.74222475,1.994715
Rasgef1a,-0.4451963,-0.2800756,0.14319453,0.37526485,-0.19156487
Csgalnact2,0.3970033,0.58690464,-0.7622752,0.030255368,0.0017585986
Dcp1b,-0.63223547,0.6733334,0.50400025,0.12987447,-0.48634347
Cacna2d4,-0.1981709,0.025489792,-0.5458597,-0.93344563,0.82102466
Rad52,-0.001665805,-0.45665556,0.006635319,-0.2907406,0.7546278
Wnk1,1.0213808,0.14468691,-0.5073537,0.39091915,-0.38461226
Kdm5a,-0.7401833,0.93306947,0.2201293,-0.93891126,-0.07298232
Il17ra,0.7680278,1.0175169,-1.2694126,-1.4387811,0.14073867
Hdhd5,0.053915955,1.5752093,-0.588797,-0.65992457,-0.41001523
Mical3,0.09027728,-0.7162016,-0.19596976,-0.57411504,0.89640313
Pex26,-0.2784137,-0.19026548,0.106856786,-0.26406386,0.28126407
Usp18,0.30242378,-1.1308366,1.7758925,0.5655728,-0.8396971
Klrg1,1.7575737,5.106754,-4.4711094,-3.0776873,-2.3232708
Apobec1,-0.5038546,0.024066877,-0.08714836,0.47489,0.12809056
Slc2a3,0.21411712,1.2915752,0.37671182,-0.38642922,-1.124822
Foxj2,-0.60890925,0.55593896,-0.25475255,0.23977767,0.1037672
Necap1,0.58444285,0.16263129,0.5875609,-0.29044983,-0.30344325
Clec4a1,0.11119368,-0.3021674,-0.28486985,-0.09079247,-0.15606762
Clec4a3,0.20568874,-0.2921524,-0.24182962,-0.28697094,-0.1531222
Clec4a2,-0.092333026,-0.31340167,-0.3308368,-0.022743542,-0.1469715
Clec4n,0.30006087,-0.4065659,-0.24188259,-0.060424697,-0.13183556
Clec4d,0.2657836,-0.28079662,-0.10611641,-0.34264812,-0.11739318
Clec4e,0.19255273,-0.38369283,-0.1419691,-0.39042673,-0.16500247
Pex5,-0.15988387,0.68059397,-0.613455,-0.04827808,0.01929155
Ptpn6,-3.233607,-0.6775827,4.047194,2.6621172,-0.83937347
Grcc10,-0.939059,-0.47793582,0.67345786,0.76752996,0.5295817
Atn1,0.45618966,-0.9920164,-0.20382498,0.2924247,0.9510698
Lrrc23,-0.3281952,-0.16987976,-0.15511154,-0.62050045,-0.032376174
Tpi1,1.4470336,-1.749838,1.0978432,0.72082436,-0.6323554
Cdca3,3.166694,-2.6011155,2.2686229,0.44026852,-1.2851129
P3h3,0.19947383,0.0745823,-0.29985404,-0.5024167,0.18320104
Lag3,-4.6482415,-2.7330995,4.2220306,10.942312,-1.8447849
Ptms,0.18221687,-1.6915288,3.5589802,4.9458623,-2.8575208
Pianp,-0.11505569,0.039055698,-0.17940865,-0.5012409,-0.17661068
Ing4,-0.12364546,0.07342367,0.3557763,-0.093056165,-0.13207367
Acrbp,-0.14787278,-0.46159863,-0.2499576,-0.10298768,1.0065339
Iffo1,-0.4187617,0.5014587,-0.37593895,0.706586,-0.04724853
Gapdh,2.0086,-2.460997,3.2550833,3.9282908,-3.5140977
Vamp1,-0.2303693,-0.5327158,-0.10212114,0.343555,0.8807476
Tapbpl,0.7563759,-1.3888494,-0.31256133,1.5144256,0.6370202
Cd27,-1.1356071,-2.7247894,3.037086,1.8910043,1.186655
Tnfrsf1a,0.25856948,0.52328646,-0.8005376,0.43293732,-0.039335847
Cd9,-3.2772892,-1.9026093,6.841629,0.8598403,-1.0727067
Ccnd2,0.83057624,0.24571945,-4.18024,0.95559365,2.908114
Parp11,0.33931723,-0.7744219,-0.9268097,0.8864075,1.0314882
Cracr2a,0.41797245,-0.07046116,-0.41234082,0.004434986,0.30457354
Tulp3,0.6137041,-0.12850863,-0.21077958,-0.26938185,0.09094022
Klrb1a,-0.119811825,-0.60033125,-0.26645535,-0.524353,-0.24323076
Klrb1c,-1.8688539,2.021803,-1.4148877,2.748392,-1.1460136
Klrb1b,-0.7676107,-0.64099085,-0.4462658,1.3917353,-0.31489104
Clec2i,-1.17203,-1.2697601,1.5225376,1.4818038,0.49712673
Klrb1f,0.2957029,0.18442728,-0.49311364,-0.27419016,-0.4532488
Clec2d,-1.1646959,-0.63458055,-0.7830396,1.3034987,1.9129351
Cd69,4.068788,-0.382947,0.09805724,-4.1825886,-1.3880311
Clec12a,0.3175758,-0.17013341,-0.60316825,-0.12629071,-0.07581651
Clec1b,0.2595639,-0.22873113,-0.15232132,-0.09036066,-0.12794882
Klre1,0.75063556,1.3187633,-1.7638211,-1.4948678,-1.2053097
Klrd1,0.52202123,3.6195366,-3.5723174,-0.30966654,-1.387504
Klrk1,1.4540485,3.1465087,-1.6365641,0.542021,-3.433994
Klrc3,0.1672875,-0.15679936,-0.089696206,-0.3208054,-0.28499565
Klrc2,-1.1697344,3.357719,0.8821071,-0.35495505,-3.2099276
Klrc1,-2.3750641,4.3875585,0.66466165,1.5183114,-3.8459458
Klri2,-0.13240042,-0.5782484,-0.11002196,-0.63161004,-0.33038625
Klra5,0.4872506,-0.3531241,-0.4083668,-0.29663706,-0.16200183
Klra6,0.9533164,-0.7313901,-0.49146327,-0.6483261,-0.14421313
Klra4,-0.21188207,-0.45715234,-0.35903603,-0.52605075,-0.27884513
Klra8,-0.1030475,-0.5262687,-0.3734777,-0.5820028,-0.26525342
Klra9,-0.2760885,-0.13123623,-0.46447057,-0.60731524,-0.2991548
Klra7,0.49851272,-1.0569065,-0.8875772,-0.5999896,-0.28817195
Klra3,-0.046375666,0.16732317,-0.91352355,1.4880935,-0.6089904
Klra1,0.12591538,-0.54506284,-0.4769954,-0.5836224,-0.14776324
Klra2,0.3122535,-0.3830132,-0.3622661,-0.33925074,-0.15545604
Styk1,-0.27230543,-0.37851414,-0.2081372,-0.40945908,-0.22767776
Ybx3,-0.68812126,0.62154126,2.8804567,1.8553588,-3.007983
Bcl2l14,0.28739047,-0.26669416,-0.15775484,-0.2844503,-0.07599053
Lrp6,0.5048001,-0.5055814,-0.93357474,-0.4567825,1.4374081
Dusp16,-0.4928178,-0.2549341,0.7640151,-0.15346889,-0.1525049
Crebl2,0.05243014,-0.1886605,-0.70852345,-0.37237585,1.0102897
Cdkn1b,-0.32626343,1.2514498,-0.37881166,-1.0664538,-0.09145059
Gprc5a,0.12472231,0.027667841,-0.35362017,-0.4507444,-0.19787167
Hebp1,-0.11423148,-0.19409877,-0.29839846,-0.17618407,-0.095214956
Emp1,1.9466314,1.1029836,0.13349728,-1.6765788,-1.537561
Atf7ip,-0.58569086,-0.58905506,0.1014225,1.0768071,0.72561455
Plbd1,0.13734992,-0.30651322,-0.2934467,-0.18713138,-0.19417451
H4f16,1.5016569,-0.28842434,-0.89709824,-0.24200884,0.15040702
Art4,-0.13966902,-0.84704804,-0.44716394,-0.6411924,1.2275243
Erp27,-0.2226068,-0.29245225,-0.24972816,-0.40655077,0.44967428
Pde6h,-0.26630187,-0.26316795,0.10316021,-0.4156879,-0.13547362
Mgst1,0.16248721,-0.35359603,-0.31795916,-0.21972252,-0.17853743
Plekha5,-0.44838637,0.2403849,0.8021063,0.3390847,-0.49898228
Aebp2,-1.1426886,0.59659266,1.7547476,0.7076179,-0.762271
Ldhb,0.037720546,-0.6681326,0.0056686136,-0.18032049,0.88067627
Kcnj8,0.5983304,1.3228825,-0.8211102,-1.1089362,-0.6285997
St8sia1,0.78990495,-1.6787543,-1.1000246,-1.3142873,2.9942708
Etnk1,-0.15187685,-0.7638855,-0.4889969,0.94496274,1.4741144
Sox5,-0.73413455,-0.13942303,0.4667323,-0.02383172,-0.05901319
Casc1,-0.10015301,-0.3958326,0.20486246,-0.09510823,0.001165148
Etfrf1,-0.15296108,0.22360797,-0.34526986,-0.10297715,-0.0961677
Itpr2,-0.052309055,0.55823654,-1.3257892,-0.97254235,1.3045199
Rep15,0.29209116,0.18741126,-0.61855423,-0.47580358,-0.00995794
Klhl42,0.019426482,-0.13696241,-0.27065402,0.06791241,0.7004338
Dennd5b,-0.12646411,-0.14157496,-0.073624,-0.48269182,-0.10223112
Etfbkmt,-0.18057998,0.054225724,0.04326841,0.32309967,0.32960042
Amn1,-0.8145779,-0.5953281,0.73949057,1.1417449,0.02453658
Resf1,-0.72767967,-0.21379294,1.2081513,0.5765779,-0.49049008
Leng1,-0.1290654,0.33007443,-0.11380966,-0.07470277,-0.0097356895
Tmc4,-0.12927577,-0.6356344,-0.19048004,0.18993369,0.3607182
Rps9,1.6127193,-3.4437747,-2.7861674,0.08121387,4.631667
Pirb,0.31676897,-0.3973493,-0.3102435,-0.35938957,0.004004183
Pira2,0.24478534,-0.25292668,-0.2590545,-0.35647187,-0.15216213
Lair1,1.3646873,0.5222313,-1.2787669,-0.860507,-0.5522391
Leng8,-1.2894279,0.9511309,-0.40846476,0.3320565,0.35796487
Leng9,0.110060796,0.32373133,-0.17342474,-0.19980124,0.13924725
Ncr1,-0.44100115,-0.77046704,-0.4464475,-0.64043415,-0.32514286
Rdh13,-0.04812398,-0.23999168,-0.25616634,0.18651795,0.5849772
Eps8l1,-0.74272084,-1.1151862,-0.38660643,-0.5494152,2.641317
Ube2s,3.557071,-2.036561,3.1062431,-1.853742,-1.9601724
Zfp628,-0.39060485,0.1540225,0.11658477,0.29467082,-0.17301448
Nat14,0.07926426,-0.20071039,-0.09653454,-0.15545353,-0.21128933
Zfp579,-0.026017763,0.124431066,-0.12710911,0.2687885,0.1501378
Zfp865,-0.6514869,0.09897806,0.08372873,0.101767056,0.42210758
Zfp784,-0.32915008,-0.07315352,-0.011564192,-0.20955284,0.026088288
Zfp787,-1.0420581,0.50232035,0.21311827,1.3579447,-0.39000228
Zfp667,-0.502574,-0.15018967,-0.21989802,0.3268278,0.34829476
Gm3854,0.08170059,-0.349415,0.032246612,-0.32742137,-0.06703391
Zfp78,-0.14249672,-0.36150548,-0.16686578,-0.24950027,0.07427585
Zfp28,0.03379281,-0.38999993,-0.30875254,-0.30484146,0.15203363
Zfp773,-0.35608238,-0.51019245,0.23111543,-0.40909234,0.8213666
Zfp418,0.073233716,-0.2478749,0.0396221,-0.3198839,-0.070090674
Clcn4,-0.158707,0.60996556,-0.063111864,0.023300765,-0.3021592
Zfp551,-0.16274147,-0.4280861,-0.07085091,-0.35067886,0.17745891
Zfp606,0.0036977679,-0.25746024,-0.17436197,0.30306944,0.48074472
Zscan18,-0.12453001,-0.33707935,0.36629736,-0.44340056,0.081747726
Zfp329,-1.1510602,0.07984043,-0.66882116,1.7168472,0.8277696
Zfp110,-0.07386229,0.33267787,-0.29435655,-0.3223627,0.060974203
Zfp446,0.31132174,-0.53807807,0.03064224,-0.36587656,0.44937608
Zswim9,0.275106,-0.4944564,0.06693569,-0.059415717,0.13620201
Lig1,2.6993456,-2.4822812,2.3269036,-0.08125536,-1.0228181
Nop53,-0.3448243,1.0171186,-0.6714448,0.88905525,-0.546113
Bicra,0.23984392,0.1236012,-0.1918051,-0.527986,0.44364572
Meis3,0.49930826,0.37465146,-0.48294026,-0.51605797,0.12115637
C5ar1,0.09844727,-0.2721939,-0.1338786,-0.33914757,-0.10545179
Inafm1,0.02062424,-0.020090109,-0.28937694,0.18803088,0.23856488
Bbc3,0.53043526,-0.46631253,-0.73016465,1.1822333,0.17394543
Arhgap35,0.5252956,-0.19720548,-0.51727724,-0.1501245,0.32307515
Slc1a5,-0.062372226,0.8653302,0.057146437,0.66141087,-0.6198084
Strn4,-0.41092393,0.12468775,-0.2681747,0.27155346,0.2581751
Prkd2,1.0055271,-0.68901104,-0.67838544,-0.8958694,1.4508312
Gm42372,-0.7712952,-0.19237484,0.42537,0.628686,-0.05880558
Pglyrp1,-2.1831186,-1.2287418,5.2962008,3.8464303,-3.3034546
Fosb,1.3284343,0.56097513,1.0452346,-3.5172226,-1.2963332
Cd3eap,0.11367894,-0.3015537,-0.31870934,-0.71276873,1.1577352
Mark4,0.11144575,0.28150678,-0.19282141,-0.14820601,-0.1452195
Bloc1s3,-0.38063565,0.13417472,0.08445095,0.11293244,-0.26881772
Ppp1r37,-0.09155191,0.15643016,-0.36794597,-0.05518861,0.18482286
Relb,-0.92294854,-0.0048141256,0.84663546,-0.14983353,-0.33063206
Apoe,0.08098521,-0.71190184,-0.393643,0.09119622,-0.17048782
Bcl3,0.69334656,-1.1608891,0.79678756,-0.19675021,0.23665908
Pvr,0.0335971,0.71673626,0.15343814,-0.41910708,-0.40323067
Zfp180,-0.14541064,0.14397988,-0.2022621,-0.33774376,0.28603736
Zfp112,0.16594486,0.014449515,-0.23588054,-0.490551,0.21696883
Zfp235,-0.5637229,0.08533456,0.09111401,0.39521012,-0.00044304586
Zfp61,0.27319825,0.10830598,-0.12511861,0.26041803,0.16122048
Zfp94,-0.11498772,-0.3533378,-0.35610557,0.057781447,0.36512348
Smg9,-0.15005912,0.12134936,-0.09470567,-0.53797466,0.34623808
Irgc1,0.02864452,-0.37024882,-0.13650392,-0.3796664,-0.010115496
Plaur,-0.039392654,-0.7763491,-0.32199985,-0.54207516,0.56188256
Irgq,-0.6543223,0.2545965,0.2651065,0.32658318,0.01375741
Phldb3,0.2451616,-0.07262379,0.13412958,-0.03064725,-0.022399826
Rps19,3.0178528,-5.0885615,-1.8414013,-0.88489765,5.269143
Cd79a,-0.39081112,-0.92050713,-0.39518875,-0.40225977,-0.36813527
Rabac1,0.30441365,0.63450354,-2.7829058,-0.48484853,1.8509382
Atp1a3,0.2504966,-0.3644813,-0.18347166,-0.32664955,-0.13603514
Pou2f2,-4.054201,1.1235579,2.9426916,2.5708196,-1.5371058
Lipe,-0.35240996,-0.19446199,-0.21551272,-0.057793304,0.27996045
Dmac2,0.05669194,-0.15338121,0.55916613,-0.7225072,-0.15898745
B3gnt8,0.49196061,-0.332549,-0.216412,-0.49178404,-0.16049531
Bckdha,-0.31744617,0.64863557,-0.4643117,0.3576307,-0.17351969
Tmem91,0.043936092,-0.45597512,-0.09755297,0.22939767,0.17134531
Cyp2s1,1.0109435,-0.44582355,-0.65880084,-0.6992373,0.67997247
BC024978,0.18921918,-0.10726311,-0.09876212,-0.26824367,0.2957634
Itpkc,-0.30626076,0.30856225,0.4678354,-0.36830136,-0.21419556
Numbl,0.09374554,0.22641975,-0.14187874,-0.1609116,-0.22751246
Ltbp4,0.1268059,-0.1894683,-0.04468732,-0.43992257,-0.173166
Blvrb,1.5218217,-0.98609734,-0.99755365,-0.48583734,0.16587007
Sertad3,-0.34340468,0.4696678,-0.017623486,-0.4347459,-0.019948225
Sertad1,0.6674246,-0.26749918,-0.15885144,-0.7315108,-0.16437474
Pld3,0.22801131,0.3047649,0.05579792,0.14904594,-0.45811895
Zfp607b,0.11485017,-0.15933686,0.18753563,0.102404654,-0.06001819
Zfp60,-0.6699079,-0.29413387,-0.23620851,0.39528242,0.857748
Zfp626,0.090934515,0.0718359,-0.4637912,0.8095177,0.5176232
Zfp607a,-0.84172606,0.5847383,0.03381046,0.33460647,0.121478625
Zfp974,-0.2512679,-0.12507379,0.20018223,-0.51764673,-0.1804834
Zfp780b,-0.16502844,-0.41838896,-0.5039579,0.28007904,1.0415643
Dyrk1b,-0.18471135,0.36075893,0.26570043,-0.049997684,-0.21658462
Rps16,1.2500929,-3.5037131,-2.3617902,-1.5183331,5.637167
Plekhg2,-0.8315346,-0.9988119,0.48216155,1.3056667,1.0210665
Zfp36,1.3971419,0.33545947,-0.4282758,-2.5897634,-0.239149
Samd4b,0.103923194,0.37152174,0.12334098,0.34713864,-0.1920617
Lrfn1,-0.03635796,-0.19017231,-0.098955005,-0.22742978,-0.09599203
Fbxo17,-0.5806251,-0.31316686,-0.25774407,0.5855069,0.6184858
Rinl,-3.0912964,1.2914919,0.7891932,2.807994,-0.07884923
Lgals4,-0.059891593,0.0008776138,-0.3149491,0.39261496,-0.17569241
Fam98c,0.3075076,0.21398368,-0.23576112,0.2620407,0.13099949
Spred3,0.7272519,-0.29431048,-0.16722506,-0.35703778,-0.18207641
2200002D01Rik,-0.21732403,-0.06427781,0.006381629,-0.3768335,0.37499312
Dpf1,0.10067517,-0.3724405,-0.23316534,-0.43244666,0.043395467
Sipa1l3,0.47675803,0.37691835,-0.6206925,-0.11688154,-0.07746814
Zfp790,-0.19447927,-0.23236264,-0.078101315,0.33869192,0.256647
Zfp420,0.18443823,-0.047907103,-0.16914912,0.08461154,0.10837567
Zfp383,-0.10657438,-0.43208405,0.026721302,0.062090486,0.08454535
Zfp74,0.34717622,-0.2658918,-0.1503039,0.11234757,0.76865304
Zfp14,-0.06584897,-0.43434104,-0.36326486,-0.20445497,0.29756194
Zfp82,-0.039918825,-0.44568074,0.01858171,-0.13032004,0.025966827
Zfp566,-0.31615368,-0.22751328,-0.16501008,0.3193174,0.47313172
Zfp260,-0.8394068,-0.3211416,0.95316595,-0.32056263,0.5013573
Sdhaf1,-0.7344356,-0.8140433,0.6351369,0.99544996,0.51697224
E130208F15Rik,0.6907649,-0.30915344,-0.32001087,-0.0661363,-0.0547635
Tyrobp,0.11301285,-0.5860299,-0.9219627,-0.5255707,-0.5365079
Hcst,-4.2823396,6.14021,-3.1523445,2.750312,-1.1464626
Nfkbid,0.94115424,-0.42861032,0.17252593,-0.9886419,0.07911679
Aplp1,-0.073497385,0.21097894,0.22344777,-0.24357,-0.26678008
Gm49396,0.059617627,-0.3197663,0.058048368,-0.2851511,-0.059553746
Zbtb32,-1.5984396,-1.9538811,4.912939,2.7396398,-1.7317963
Upk1a,0.02653859,-0.6903172,1.8480921,0.6332955,-0.5394095
Sbsn,-0.09782713,0.16565043,-0.6698223,-0.3959206,0.60167915
Ffar2,0.10342548,-0.3544121,-0.16662924,-0.34082592,-0.13825366
Ffar1,-0.09210596,-0.5213482,-0.14349842,-0.36971417,-0.23840757
Cd22,-0.47639346,-1.1008482,0.7322008,-0.11128851,-0.41704655
Fxyd7,0.50484765,-0.53606117,-0.14238068,-0.6947605,0.38757715
Gramd1a,-0.36302868,0.03774987,-0.5524644,-0.80454385,1.3683547
4931406P16Rik,-0.31913057,0.43790877,-0.022619508,-0.122354925,0.06817805
Gpatch1,0.1208432,0.054662768,-0.19490595,-0.036477514,0.30329996
Dpy19l3,-0.671026,1.065202,-0.010806964,-0.3204697,-0.37674767
Zfp507,0.3288843,-0.4191032,-0.23311909,0.29470095,0.31506005
Tshz3,1.0130967,-0.40107048,-0.43113795,-0.49456674,-0.20400485
Uri1,-1.072962,-0.6099549,0.35619688,1.685548,0.73673314
Ccne1,2.580767,-0.78274983,-1.1037692,0.47617352,-0.505491
1600014C10Rik,0.9712779,0.3884015,-0.9215437,-0.27491605,-0.09611712
Zfp619,0.10122829,-0.34949195,-0.1748689,-0.0048742443,-0.025272518
AI987944,-0.53940433,-0.37524563,-0.34071162,0.71195066,0.8471959
AW146154,-0.29266182,-0.28013992,-0.19263947,0.73200446,0.5943393
2610021A01Rik,0.036264896,-0.0040251506,-0.17217112,-0.18479149,0.41528273
Zfp788,-0.9034188,0.015747704,0.30258462,-0.20159897,0.29195982
Zfp141,-0.09098672,-0.34440103,-0.009297244,-0.11888914,0.60067505
Zfp975,-0.14437535,-0.43886483,0.11376503,0.1506112,0.15505669
Zfp715,-0.17321631,0.102222204,0.031115832,0.65195936,-0.16079345
Siglecg,-0.3148162,-0.7535131,-0.31674773,-0.4763105,-0.34819257
Nkg7,-2.0791185,4.183995,1.5120374,2.3330512,-4.7708306
Cldnd2,0.31256256,-0.33341122,-0.18091045,-0.06893424,-0.16794254
Zfp658,0.20604156,-0.35472226,-0.17968954,-0.15212055,0.21436208
Zfp719,-0.15335003,-0.090922214,-0.1943302,0.09418305,0.3591105
Klk13,-0.075719416,-0.098484114,-0.19552547,-0.4096735,-0.16032293
Klk8,-0.8287677,1.293426,-0.88276905,-1.4157836,1.4214473
2410002F23Rik,0.16189247,0.22684233,-0.34961718,-0.594675,0.44180703
Clec11a,0.36334768,-0.2699289,-0.30454856,-0.29354325,0.08410781
Fam71e1,-0.067898616,-0.25342098,-0.08290924,0.12912118,0.14047839
Spib,-0.23953465,-0.6720499,-0.31548044,-0.32349938,-0.2745882
Napsa,-1.3174888,-1.2156601,-0.44626206,4.7373,-0.8680907
Il4i1,0.2045851,-0.25342458,-0.19045392,-0.38480148,-0.14044553
Tbc1d17,0.49565184,-0.11807949,-0.15458976,-0.18569595,-0.0023977493
Akt1s1,0.29752457,-0.29700458,-0.07171617,-0.04160133,0.45442757
Ptov1,0.36875397,-0.49941993,-0.4161101,-0.31589007,0.521331
Fuz,-0.059121083,-0.06721754,0.36925003,-0.37306347,0.25399035
Prr12,0.25235674,0.0347621,-0.1986822,-0.06032399,0.3013219
Rcn3,3.2411501,-0.88852173,-0.64086556,-1.4317219,0.56471795
Fcgrt,3.9085782,1.0551664,-2.1882145,-2.3728988,-1.068378
Flt3l,-0.093759626,0.6595991,-0.34895733,0.6102999,-0.39408565
Tead2,0.16351919,-0.42232043,-0.10435855,-0.40169343,0.07017942
Cd37,-1.7694763,1.7065682,-1.4772733,0.325833,0.06339941
Gys1,-0.575778,-0.33490995,0.02137618,-0.31658354,0.07649406
Ppp1r15a,1.5958309,1.0414519,0.7563881,-5.2223516,-1.459163
Dbp,0.11132992,-0.51676965,-0.5738325,-0.5791257,0.7998642
Fam83e,0.4865861,-0.4360605,-0.04738003,-0.15346837,0.19116543
Emp3,1.5483133,2.3145869,-1.6843811,0.06274149,-1.6156319
Ccdc114,0.27700883,-0.6204224,-0.17010528,-0.3407606,0.2154472
Kcnc1,0.7044635,-0.31775257,-0.40170392,-0.6287441,0.039843336
Saa3,-0.2701714,-0.10132903,0.30087978,-0.5861056,-0.16546258
Hps5,0.07605381,0.1277641,0.042660914,0.6153844,-0.05234594
Ldha,2.8472302,-2.2039185,1.5323439,0.5033499,-1.2216167
Spty2d1,-0.9756401,0.8919107,1.0973762,-0.88235766,-1.0313228
Nav2,-0.20727928,-0.03623664,-0.48471802,-0.05929152,-0.11851794
Nipa1,0.20424566,-0.20524572,-0.17297336,-0.27396607,-0.12317502
Herc2,0.27009076,0.52795166,-0.09905914,-0.10793946,-0.031155925
Ube3a,-0.8951186,0.12711015,-0.6373478,0.4827341,1.1414973
Snrpn,0.96973246,-0.36328113,-0.5867354,-0.5884729,-0.20981564
Klf13,0.6306862,0.96263385,-2.228442,-0.4000793,1.4984168
Trpm1,-0.4590469,-0.57671344,-0.052286413,-0.13186626,0.56430167
Mtmr10,0.095701605,0.021684716,-0.12372582,-0.27482805,0.06581231
Chsy1,-0.46107903,2.0343304,1.043727,1.3783083,-2.8728297
Lrrk1,-0.1170634,1.5457138,-1.5540946,2.1111088,-1.6458718
Asb7,-0.009932568,-0.08585257,-0.31104374,0.5087004,0.37456143
Lins1,0.2056045,-0.118672416,-0.075231425,-0.43694228,0.2752643
Lysmd4,-0.40668932,0.008882661,0.3802652,0.11878651,0.08114812
Mef2a,0.039098214,0.93577844,-0.3476564,-0.048566647,-0.4043187
Lrrc28,0.3551764,0.0012608182,0.01875207,-0.3123395,-0.028118623
Igf1r,0.3176324,-1.1982228,-0.60115474,-0.70399344,1.9135746
Pgpep1l,0.34625456,-0.53439665,-0.28366202,-0.5110167,-0.07112704
Fam169b,0.615242,-1.1615306,0.29411522,-0.7050478,1.189355
Arrdc4,0.4029516,-0.6837152,-0.25593972,-0.4262838,0.33415985
Mctp2,0.058823545,0.4142526,0.60370743,-0.008780025,-1.0492358
Chd2,0.6468288,-0.35338745,0.89329237,-1.9862174,0.14880045
