gene_name,0_A,10_A,1_A,2_A,3_A,4_A,5_A,6_A,7_A,8_A,9_A,0_C,10_C,1_C,2_C,3_C,4_C,5_C,6_C,7_C,8_C,9_C
Dvl1,0.69006795,-0.23140714,0.006480256,0.37948793,-0.24212962,0.55180895,-0.46578375,0.51795065,0.06247362,-0.68674535,0.1861964,-0.72938794,-0.60280734,-0.14610237,-0.29695436,-0.2404044,-0.027539331,-0.012891235,0.4051863,-0.42279598,-0.3100198,-0.3384978
Tnfrsf4,-0.68513846,-2.2683263,-1.1259848,-0.42572063,0.0002487205,-0.57729805,-0.87554026,0.39266777,0.6822678,2.2916317,0.068098515,0.19891016,0.52254075,0.09821317,-0.113178425,-0.017019417,1.2056161,0.2625488,6.849627,4.7973137,1.5183004,-0.23256038
Tnfrsf18,1.3328913,0.15667887,-0.4713761,-1.6273353,-0.4179143,-0.5252439,-0.6563554,-0.76144505,1.0839928,1.9675428,-0.46166077,1.93712,0.47180712,1.1306535,-1.2358177,-0.4079306,0.32306784,1.1086651,1.1762604,0.61472386,2.2903643,0.0368996
Agrn,-0.23655446,-0.19509368,0.3075798,0.05822257,-0.1646343,-0.17562827,0.008913689,0.31230897,-0.62348455,-0.28392184,0.21185651,1.4133162,0.037621707,-0.050497968,-0.07349589,-0.1619331,-0.13155673,0.016808871,0.14059284,-0.4474559,-0.38617918,-0.15795565
Isg15,0.6057432,-0.5818862,0.46401355,-2.1029713,-0.87904197,-0.821166,0.7855322,-1.2040347,1.0074959,1.7376384,0.035188954,2.8286428,0.35257545,0.66300935,0.06880351,-0.9167771,-0.2544906,0.37378085,-1.3152881,3.2048469,0.77217144,-0.8946667
Plekhn1,-0.0136986,-0.08055895,0.109448634,-0.17774802,0.28386313,0.012669049,-0.34447727,0.3622942,0.89908963,-0.59776086,-0.02171031,0.20875256,-0.005017692,0.043739982,-0.25920853,0.27234888,0.16209441,-0.7155906,-0.01297527,-0.18300389,0.06729039,-0.30212694
Cdk6,0.72234017,-1.9151989,-1.0939105,0.49576822,-0.72804445,0.5417026,-0.039268818,1.5539411,-0.22321309,-1.0856018,-1.0783138,0.6750661,-0.8223329,-0.34667343,2.7696795,-0.73658574,1.84107,0.0041049845,1.9582933,0.05761513,3.141899,-0.8244102
1700109H08Rik,0.038406648,-0.41057,-0.06651932,-0.3054675,0.035283066,0.3920649,-0.0298404,0.08769719,-0.57316035,0.70777607,0.45501375,-0.7288806,-0.44152236,-0.1515378,-0.14507475,0.042123303,0.12842864,0.67183095,0.062370162,-0.25757563,-0.46210858,-0.21966837
Pex1,-0.1938584,-0.6512684,-0.34862432,-0.14544055,0.16643032,0.31663263,0.1977112,0.6361153,0.112097844,1.0394832,0.07637613,-0.932252,-0.095655456,-0.027784923,-0.194882,0.17621467,0.5553196,0.5822797,1.8742841,0.29765078,0.17974539,-0.2677367
Ankib1,0.9922029,0.38362956,-0.168927,0.7284367,-0.5400381,-0.4730523,0.43019414,-0.18025796,0.9527858,0.4217558,-0.13983329,0.67767334,0.015887659,0.12716992,-1.0710728,-0.55749583,-0.661354,-0.39079723,-0.2831733,-0.42088223,0.5899741,-0.9257692
Krit1,0.47338074,1.5983595,0.18205437,0.18444015,0.48055637,-1.6798855,-0.40136176,-0.5190863,0.34226543,-1.2846227,-0.16190629,0.8870004,0.9946145,0.6305332,-1.8782983,0.48401815,-0.7640402,0.20571394,-0.21653976,0.65053695,0.5704102,-0.20817125
Lrrd1,-0.43850377,-0.34214923,-0.19806325,-0.2032224,0.0507281,0.043529242,0.19806951,0.14319266,-0.529779,-0.23083143,-0.13149711,-0.43708226,-0.4445007,-0.21766324,-0.038041968,0.0548502,-0.012456164,0.13788442,0.12222111,-0.049701143,-0.27884713,-0.13234647
Mterf1a,-0.44126725,-0.35835704,-0.12596281,0.14060248,-0.031697784,-0.25194877,0.6780018,0.13951701,-0.011045884,0.8666086,0.46235555,-1.1621917,-0.44551384,-0.18596078,2.8385086,-0.039545067,0.19850476,0.96294814,0.1700821,0.44774073,-0.34246078,-0.42960507
Akap9,0.3677923,1.2008045,-0.74707735,0.18718949,0.79514027,-0.8688753,-1.2542202,0.63294417,1.9730082,-0.2175217,0.85845065,-0.124813944,0.3168379,-0.6928564,-0.4758708,0.80601215,-0.50191927,-1.3062993,0.9689585,0.82505697,-0.47469172,0.65183985
Cdk14,-0.45117417,-0.30631912,-0.12921564,-0.19502233,-0.26764676,0.21015067,-0.11355129,-0.22029503,-0.6031422,-0.24279246,-0.2398092,-0.4734489,0.6882808,0.51091474,-0.03502589,-0.2668338,1.0823826,0.041709457,0.2138477,0.010510075,0.73052454,-0.13479011
Slc25a40,0.3431263,0.11701358,0.23766768,0.4356824,-0.3403504,0.2315182,0.11224567,0.13501705,0.1628016,-1.2419538,-0.74438244,2.2056618,-0.20979488,0.28755555,-0.64831495,-0.32479915,0.26349387,0.47012445,1.0040784,-0.4698793,-0.015788428,-0.6004466
Rundc3b,0.4411025,0.19182742,-0.35366306,-0.47911814,0.08028283,0.054128435,-0.08091369,0.85069734,-0.49150863,-0.6744199,1.0789442,0.021253044,-0.8206179,-0.45115232,-0.3019869,0.0915021,-0.20142269,-0.43362346,1.0069462,-0.19802827,-0.47348127,2.4370558
Abcb1a,0.7861325,0.504926,0.94721013,-0.13509274,-0.58691937,-0.11809631,0.3336637,-0.042409174,1.1402656,-1.093741,0.4394749,-0.07546691,-0.08703797,-0.26677948,0.99232984,-0.6112594,-0.9678617,-0.43506965,-0.27220303,0.08251198,-0.39166662,-0.53715855
Abcb4,-0.25778773,-0.31805706,-0.00017098553,-0.061009113,-0.11788877,-0.013220256,0.31661206,0.08056965,0.12786911,-0.14516115,-0.0063691805,-0.33412752,-0.493169,-0.13614668,0.021418624,-0.1488994,-0.06870225,-0.07298895,-0.1777148,-0.32048684,-0.25373515,-0.090341754
Crot,2.4169366,0.45411482,0.6073149,1.5440497,-1.3612533,-0.5713993,-0.060420536,-0.63217074,-0.16661818,0.80256987,-1.7509065,1.5994589,0.7554638,0.5915023,-1.201172,-1.3557129,-0.7674052,-0.22550409,-1.5063226,-0.48954824,2.7591617,0.2789727
Tmem243,-0.8874417,-0.050751105,-0.053592846,-1.2419835,0.76391685,-0.20465703,-0.36242813,-0.08178492,0.20823707,-1.2244574,0.78534514,-0.94059414,1.0788629,0.36039978,1.3077711,0.76877564,-0.32374606,0.19163567,1.1751887,0.75006956,0.6281033,2.6673508
Dmtf1,0.00051488506,0.29992124,0.19788344,-0.07743037,0.55482835,-0.3022312,-0.06432114,0.02514843,-0.25653476,1.7225782,0.022432746,0.026375186,0.30299446,0.20263822,2.1360164,0.586157,-0.582797,-0.051701885,-0.56540334,0.13233596,0.023037799,-0.7896519
Magi2,-0.41585374,-0.44955158,-0.15969552,-0.1351328,0.13469897,0.08213888,0.69327784,0.14982545,-0.2729542,-0.33824039,-0.2782976,-0.626762,-0.55964565,-0.093096174,-0.08140424,0.10486455,0.11055778,0.3312503,1.3734082,0.31752372,0.4633579,-0.17558336
Rsbn1l,1.3304431,1.2178901,0.8126372,0.4115296,-0.6611327,-0.18674074,-0.40048397,-1.102104,0.73743564,-0.59694946,-0.54934484,0.14180519,1.7988257,0.5732126,1.4180156,-0.64382905,0.028469235,-1.2577533,-0.25352123,-0.34515294,-0.16233665,0.59614754
Gsap,0.21262757,0.58751184,0.9568554,2.348702,-1.486524,0.3607082,1.3928695,-0.9632761,-0.9857558,-1.0316304,-1.6557329,-0.09460045,-0.47148657,0.38521105,2.3859632,-1.479257,-0.11492063,0.24575701,-0.79130846,-0.9589571,0.68875325,-0.7177207
Ccdc146,-0.24780186,0.088782914,0.04511227,0.7030789,-0.2759249,-0.030165402,-0.06736892,0.6126847,-0.75103927,-0.3595018,-0.15229774,-0.5958866,-0.1810588,0.15404369,-0.12519936,-0.2731645,-0.07615592,-0.13126412,-0.29503962,-0.5456057,-0.44025218,-0.19478516
Fgl2,0.5153762,0.5705276,0.49114218,0.32651258,-1.1040474,0.25915453,1.1582617,-0.18676968,-1.010161,2.8769727,-1.0461173,1.0237095,-0.91222954,-0.3860763,-0.45714113,-1.1057513,-0.6157032,-0.996304,0.2341205,-1.400992,0.45386198,-0.44621643
Kmt2e,0.809045,1.5818216,0.41107035,1.087038,-0.28174117,-0.8357816,-1.6399976,-0.5729503,-0.34777218,1.4953046,-0.4252613,2.2146513,1.5214517,1.2307667,2.0132484,-0.28774107,-0.78285503,-0.47583514,-0.59580064,-0.84010077,2.191081,0.6514259
Srpk2,-0.43447652,0.042549577,0.24362142,-1.6364926,0.5524056,-0.9348922,-0.30311376,-1.4506807,0.35053757,-1.1800114,0.14879228,1.1969284,1.2767887,1.8284081,-0.98736244,0.59178597,0.4029701,0.56617826,-0.37090847,0.7679481,1.3393766,0.49252963
Klhl7,0.031095993,0.39493167,-0.5469849,0.16585767,0.10278905,-0.31556803,0.44415113,0.31694928,0.17623241,0.3534901,0.4339755,-0.86437315,0.25679523,-0.63252175,-0.21676296,0.067737155,-0.012147909,0.09099788,0.03317216,-0.014985351,0.33037823,-0.27156115
Kcnh2,-0.45027885,-0.34358263,-0.31193212,-0.23108469,0.13595134,0.18891141,-0.119653,0.1907553,-0.14817478,-0.1914949,0.026530296,-0.3835367,-0.38093734,-0.25912908,-0.013967987,0.1403658,0.58212465,-0.13850902,-0.13518915,-0.28699085,-0.4224946,-0.11403521
Chpf2,0.161409,-0.030202286,-0.084377766,0.24610515,0.08153184,-0.2930251,-0.161857,0.2535363,-0.15928781,-0.88691694,0.35959744,-0.4465136,0.33211404,-0.3261148,1.5016444,0.09607876,-0.3185867,0.12892021,0.3788658,0.13526948,0.3544288,-0.4360035
Nub1,0.0815006,0.0906556,0.37207392,0.6586528,-0.33903825,-0.26701948,0.9676396,-0.94086987,0.24930754,-0.30843866,0.42052284,-0.12888716,0.05175634,-0.33012724,-1.2096807,-0.32902172,-0.51728755,-0.15513475,-0.6887653,0.43056464,-0.62976116,2.5660062
Galnt11,-0.051319625,0.6784077,-0.5104087,-0.3815338,0.72071445,-0.15579669,-0.386799,0.028862592,0.090680204,0.47306386,0.3122484,-0.32053378,1.0733632,-0.44561186,-0.6727189,0.71379477,-0.008171542,-0.07876513,-0.43987286,0.6445477,0.28827408,-0.6088668
Kmt2c,-0.025838962,1.4823072,-0.111692026,0.5256871,1.2021351,-0.60683537,-1.5116767,0.9432678,-0.3622944,-1.3053502,1.2721441,-1.6138248,0.75359815,-0.35003105,0.27769187,1.213434,-1.233333,-2.2460635,0.54144233,-0.72030395,0.09078016,0.21004257
Rbm33,0.61292183,0.5521667,-0.013830249,0.76337236,0.046071965,-0.38651475,-0.91104144,-0.052363396,0.61429775,-0.81658465,-0.21901011,0.18271123,0.2800024,-0.0032380389,-1.1683952,-0.004311578,0.07334611,-0.1834769,0.15976797,-0.42046174,-0.2593203,0.1261999
Rnf32,-0.4575743,0.2065443,-0.18185942,-0.29876,-0.15744318,-0.0005325175,-0.07470924,0.2119314,0.09159608,-0.19100015,0.43904334,-0.37372017,-0.25491568,-0.23288444,-0.018370416,-0.15608504,-0.074710235,-0.11271609,-0.04775383,-0.22903003,-0.4191527,-0.11522712
Tyms,-2.3066466,-4.8899326,3.4037852,-1.6025264,-1.488711,5.796784,1.6172714,-3.1602948,-2.5595076,-0.43274724,-1.716163,-1.1641978,-4.5568566,2.7322657,-0.71019506,-1.4812137,5.901686,0.45864394,-2.4583726,-2.111391,-0.5414217,-0.8660208
Drc1,-0.60387754,-0.43982637,-0.0866393,-0.3109423,-0.2375968,0.043780055,-0.06175983,0.25135776,0.025932848,-0.2075003,0.73839515,-0.40939745,-0.46259657,-0.10065818,-0.021666754,-0.23691337,-0.15891437,0.013251269,2.0472167,0.80264884,-0.34071538,-0.12085206
Kcnk3,-0.31761053,-0.14101844,-0.29615745,-0.06684657,-0.08448106,0.22715062,0.21918826,0.43265796,-0.3659077,-0.12640171,0.02293019,-0.3146223,-0.5454489,-0.18553175,0.03600284,-0.08353091,0.3408168,0.3475252,0.18838927,-0.070429385,-0.19335346,-0.08067115
Slc35f6,0.43348646,0.015462236,-0.013826994,0.13234337,-0.19742118,-0.106881365,0.12618953,-0.26033297,0.17279455,0.0635078,0.03483376,0.710086,0.6316643,0.024973521,-0.36929157,-0.1875154,-0.20061502,-0.18094209,-0.7413926,-0.28588805,-0.42288664,2.1093197
Cenpa,-2.7156262,-2.6942596,4.4159036,-2.1385329,-1.7121539,0.047543112,6.7636366,-3.9188807,-1.1845319,-1.2901962,-1.7733577,-0.0709841,-1.1738955,5.0653887,-0.24198988,-1.7163274,0.31404597,7.385211,-1.7413085,-1.249479,-1.9574196,0.23662896
Mapre3,0.012815812,0.05851974,-0.1397261,-0.033972666,-0.07056146,-0.2856376,-0.18030474,-0.014707942,0.7377096,-0.37356523,0.05630156,-0.618008,0.65310156,-0.004288122,5.0524936,-0.065427914,-0.21850213,-0.27439624,-0.033369802,0.34160098,-0.32874617,-0.20086846
Emilin1,-0.71016765,-0.3969244,-0.048385307,-0.28910518,0.5278527,0.13642183,0.6629375,0.39026353,-0.7615943,-0.28574648,0.27730045,-0.5610773,-0.15443029,-0.24450421,-0.04630809,0.46509302,-0.117211506,0.07944129,-0.40033606,-0.5133044,-0.08486749,-0.15024966
Khk,-0.81853,0.299137,-0.016276952,0.02746229,0.6974664,0.27774373,0.13544092,-0.0754644,-0.43675616,-0.6804839,0.43500954,1.0244305,0.403391,-0.047830623,-0.30421677,0.6156355,0.3130605,-0.11235907,0.46275777,-0.091817275,-0.04978596,-0.33893648
Slc5a6,-0.19800192,-0.54582816,-0.2857273,-0.16308224,0.11561251,0.36153707,0.46514085,1.0239366,-0.413646,-0.35280114,0.27650836,-0.6547356,-0.47650158,-0.47879893,-0.086119585,0.12199125,-0.25528076,-0.20287526,0.21285501,-0.2755958,-0.15813813,-0.18109319
Ift172,-0.6539624,-0.26265872,-0.2571124,-0.3570837,0.2055791,0.03032733,-0.23137374,0.3310921,-0.721766,2.1960442,0.11249711,-0.5598342,0.38096422,-0.34857008,-0.08419467,0.17633192,-0.11535589,0.06407208,1.3334469,0.39343205,-0.54122293,-0.16966192
Zfp512,-0.18764602,-0.18659447,0.14479396,-0.5004015,0.389005,-0.19719364,0.5067593,0.112289436,-0.6201229,0.45256552,-0.06465984,0.20580089,-0.62435585,-0.11651101,-0.5607398,0.4026098,-0.8805455,0.023313008,1.927536,-0.07691158,1.2086174,-0.5406607
Fosl2,0.11437245,1.6466981,-0.74309355,1.0030558,-0.45992216,-0.5126062,-0.8509421,0.74102384,0.4927467,1.4255309,1.6117609,-0.028145384,0.9209669,-0.6818001,2.856664,-0.44377184,-0.71188426,-1.1601762,0.90878135,0.20899233,-0.40747952,-0.6529485
Yes1,-0.14743352,0.27203014,0.03802746,1.2470407,-0.3020383,-0.09165103,-0.043957934,0.50941586,-0.9955307,-0.5006824,0.812701,0.4571692,-0.036845304,-0.33116513,-0.22046888,-0.29725918,-0.43935767,-0.60187984,0.9622545,-0.44272453,-0.6860374,3.8634894
Prr14l,-0.28760916,-0.12089358,-0.37757203,0.44222382,-0.048236657,-0.09633051,0.4626946,0.48799485,-0.113356546,-0.89601254,0.1199472,-0.24044277,-0.84241384,-0.043816462,-0.65669894,-0.045579664,-0.067758925,0.2827748,0.36341113,0.36797848,0.49116734,-0.6162224
Ywhah,-2.049601,-3.4992878,2.7980402,-1.4645575,-2.083094,3.8788373,4.126771,-3.0006204,-1.9295279,0.21859862,-2.6344757,0.101027995,-3.553849,2.47166,0.13447516,-2.083196,3.3803928,3.8082452,-2.8301005,-1.5355822,1.0033253,-1.3134588
Uvssa,-0.08392255,0.9632793,-0.42513707,0.3170883,1.1795108,-0.52851224,-0.48189375,0.62421584,-0.112484924,-1.0390886,0.3579072,-0.37135214,0.06693021,-0.3144513,-0.5709896,1.1954594,-0.66794825,-0.7908143,1.0867982,-0.06880724,0.74879557,-0.5201667
Fam53a,0.2669392,0.16273814,-0.82255393,-0.0064293416,0.37759957,-0.01746474,0.34306148,0.16134131,0.92794824,-1.1118768,-0.32959497,0.044064105,-0.24136119,-0.9535491,-0.9028102,0.35972932,0.34773096,-0.16412121,0.11195043,0.56472015,0.345053,0.77951926
Gm9903,-0.31099468,-0.36744186,-0.19424629,-0.12707005,-0.0817032,0.10842033,0.07768372,-0.086419046,-0.50801355,-0.2039855,-0.08657854,-0.41393334,-0.5845669,0.013515502,-0.014719254,-0.07948207,0.010335944,-0.004093048,0.13482146,-0.2177004,-0.38616863,-0.117766134
Slbp,-1.7782133,-4.2775307,0.42475432,-0.88362277,-1.3065883,6.6176405,2.2595987,-0.3674471,-1.6657794,-0.70030344,-1.2489315,-1.9949732,-4.4454756,0.2388461,-0.535479,-1.296901,5.6082273,1.2889541,-1.1234816,-2.3614063,-0.22254753,0.18483505
Tacc3,-2.3847764,-2.4913425,6.559027,-1.1601766,-0.96192193,0.8597431,2.6391206,-3.7663002,-2.7508671,-1.2632604,-1.1841846,-2.1938157,-1.0154322,6.3606353,-0.44908443,-0.96149135,-0.16700025,1.3241627,-2.6475923,-2.7829635,-1.8342941,-0.62601495
Poln,-0.45354778,-0.32777745,0.14684746,-0.043236095,-0.13014127,0.14244406,0.38538337,0.07508306,1.2909758,-0.24041137,-0.03322401,-0.46097016,-0.19126162,-0.1307324,-0.038322512,-0.12785244,-0.098854505,0.24077272,-0.013920356,-0.3616682,0.04723405,-0.1351186
Mxd4,1.0705763,1.3905486,-0.43388265,2.1121044,-0.5120209,-1.5222431,-0.92242354,-0.25896305,1.1062733,1.2236354,-1.2195743,1.386218,0.8058377,-0.9044262,2.5499847,-0.48923796,-1.4241455,-0.4486798,-0.3217799,1.7279702,0.61195105,1.45743
Zfyve28,0.0027547686,-0.046048574,-0.08956231,-0.25835148,-0.08676003,0.063049346,-0.18977173,0.082513146,0.82169646,-0.31437314,0.07193126,2.8216383,-0.6315052,-0.21407387,-0.08721525,-0.08282193,-0.18837653,0.04058934,0.6508297,-0.09551243,-0.45980293,-0.17064461
Fam193a,0.5522487,0.53024155,0.46573022,0.51393473,0.23868737,-0.91908735,-1.6555103,0.56105924,0.3085525,-0.54095864,0.30707365,-0.7167444,0.48754105,0.07657775,-1.0349401,0.23983617,-0.91093767,-0.7817994,0.8695485,0.036241934,0.24980389,-0.8797898
Sh3bp2,-0.6394491,-0.15130942,0.005584839,0.5543264,-0.40774342,-0.24997883,-0.09361264,0.3273944,-0.69060296,2.2968,-0.38974774,-0.5486556,-0.27692917,0.20602424,-0.26697618,-0.409472,-0.050998293,0.07802752,-0.41490772,0.77553684,2.2584834,-0.30787367
Nop14,-0.3195541,-1.3814178,-1.4163793,-0.53656316,0.2876099,0.15542355,-0.35077837,1.9059664,-0.049962506,0.060680926,1.155739,-0.581392,0.073510304,-0.7957078,1.6571683,0.26487252,1.1003494,0.81814975,1.6343145,-0.10755799,0.3607244,-0.7020156
Grk4,-0.253447,0.05812513,-0.077343434,0.13515319,0.023190614,0.021642806,0.10039581,0.47869116,0.19503045,-0.45634764,0.31772816,-0.7539378,0.063284494,-0.20598792,-0.17097408,0.0304552,-0.19358279,-0.36856428,-0.58117604,0.13382742,-0.19917756,-0.23578808
Msantd1,-0.42066163,-0.33267808,-0.09929554,-0.24421245,0.019903872,0.13166934,-0.06380217,0.124993265,0.0062395413,-0.20555112,-0.0911184,1.0650457,-0.18608445,-0.07678493,-0.017654793,-0.012836065,0.3184528,0.002774266,-0.25187865,-0.11018921,-0.2256702,-0.11909261
Acox3,0.19070773,0.32704103,-0.0109394435,0.022752576,-0.06993204,0.029789763,0.09798346,0.10997989,0.04747457,-0.055238295,-0.45242596,-1.2431419,0.27743325,-0.0050744056,-0.50881463,-0.06992873,-0.15115416,0.5791714,0.26086032,0.18031397,0.17173213,-0.4924564
Afap1,-0.7262134,0.008995922,-0.4170332,-0.5372527,1.1686224,-0.09044428,-0.004129548,0.3668429,0.28873518,-0.34901536,0.4795772,-0.57320315,-0.29645514,-0.3798747,-0.12310916,1.1865621,-0.17611144,-0.2818877,0.02817889,-0.33962414,-0.6087954,-0.19121175
Sorcs2,-0.53945446,-0.13935412,-0.14123002,-0.27479914,0.25021416,0.038868546,-0.03257872,0.2033304,-0.39488462,-0.1777012,0.03827589,-0.35369536,-0.20710143,-0.2842516,-0.011220605,0.25569293,-0.040273577,-0.078125276,-0.0046731033,-0.32084042,-0.393748,-0.109335415
Tada2b,0.5228172,-0.3667534,-0.53995353,-0.19069998,0.22530867,-0.03175399,0.28272626,0.745245,0.036570556,-0.7449227,0.13827544,-1.1889933,-1.1709808,-0.27274007,-0.32584342,0.23346856,0.0544329,-0.3529731,0.20694749,-0.3917417,0.114852354,-0.36354965
Tbc1d14,0.29911768,0.14287107,-0.15746367,0.40776953,-0.4007304,-0.44852862,-0.1657348,-0.33235472,0.48619848,2.1550026,-0.18673822,1.1205708,0.4445038,0.27719188,1.8758463,-0.40479416,0.16328831,-0.21084867,0.009081497,0.8814493,1.1548606,-0.5869059
D5Ertd579e,-0.1998056,0.13793142,-0.31421408,-0.09512438,0.24938421,0.22493233,-0.26983717,0.41549662,-0.35347512,0.08603985,-0.14111565,-0.7103318,0.23106435,-0.17020154,-0.7391823,0.25491366,0.4521011,-0.13377135,1.5480503,0.5348919,1.390596,-0.67474866
Jakmip1,1.7921815,0.9520819,0.5208035,-1.0336663,0.18059961,-0.5407711,0.3508879,-0.93263036,-0.35992545,0.14875422,0.42822957,-0.19154514,0.20148535,-0.33025023,0.45634028,0.21153684,-0.9700635,0.86439633,-1.0107138,-0.9968192,-0.9661511,0.10441995
Gm1043,-0.2847797,-0.12266864,-0.37836134,-0.41593617,0.41692188,-0.03360231,0.05995647,0.32670093,-0.5754231,-0.27081612,-0.09028269,-0.47697303,-0.3100121,-0.37236995,-0.06999377,0.42562997,-0.21656123,-0.27458432,-0.14612472,-0.2562729,-0.45393312,-0.1532207
Zbtb49,-0.33268145,-0.22594962,-0.097435445,0.16745803,0.13378584,-0.018252192,0.078799516,-0.07773324,-0.25480074,-0.43454826,-0.34507012,-0.72261685,0.16174082,0.44096512,-0.1584806,0.14189339,-0.117293656,0.36085743,-0.4798206,-0.07116677,0.31928727,-0.22589669
Lyar,-1.4818586,-4.9313045,-1.1962519,-0.44125235,0.013340558,3.1362321,1.6856902,3.1226864,-0.4054811,-0.6387856,-0.16741401,-1.4776896,-4.4088573,-0.80575025,-0.80812025,0.016766597,2.56973,1.7138106,2.0869853,-1.468212,-0.70185465,0.09850907
Slc2a9,-0.06458492,-0.13801245,-0.34378526,0.26649693,-0.04254608,0.5241042,0.15083994,-0.10281129,-0.40028888,-0.44372043,0.45823136,0.37722427,-0.23174652,-0.096544765,-0.18029666,-0.035967276,-0.08186331,0.12655023,-0.20998158,-0.04955239,0.0113649415,-0.23506379
Hs3st1,-0.3700809,-0.18961291,-0.20248547,-0.18139754,-0.15608661,0.087552175,0.027829694,0.17254686,-0.33374643,-0.1380943,-0.111460745,-0.3076647,-0.25106537,-0.25302216,0.017075576,-0.15557113,0.010181337,-0.0118660955,-0.0051190164,-0.26931182,-0.20909579,-0.08967212
Bod1l,1.0222268,0.5133763,-0.68444,0.411981,0.47243422,-0.39171878,-0.8924226,0.4941487,1.557224,-1.4519993,-0.1083082,-2.0097077,0.653908,-0.77611077,-0.575568,0.4620694,-0.47600234,-0.7732477,-0.32575536,0.5730815,0.15919961,0.9499051
Cpeb2,0.03541547,-0.19780597,-0.113083325,0.60262215,-0.26215932,0.04079792,0.51679313,0.13392477,-0.5081155,-0.69264585,0.038060233,-1.0705925,-0.069349065,-0.22136262,-0.318161,-0.2805073,-0.10601011,0.39352736,-0.21876176,-0.08321523,-0.3272745,-0.34656292
Fbxl5,0.0651491,-0.18453033,-0.41298318,0.14924744,-0.121424556,0.046889193,-0.09987266,-0.2052659,0.5717829,-0.2885046,-0.18661748,-0.23786375,1.1253965,-0.5062085,-0.758857,-0.11792987,0.1766259,0.06526052,0.4855578,0.6692406,0.14165924,0.9970436
Cd38,0.31722915,0.0379437,-0.05879462,-0.58118564,-0.9429466,-0.071010076,-0.12423566,-0.60179657,0.5527028,1.4543968,-0.8135978,-1.3129683,0.14185882,0.28385594,3.5865936,-0.939472,-0.013250048,0.5309734,-0.071853675,0.22647919,1.8206087,-0.42896706
Tapt1,-0.16502619,-0.06916636,-0.41203946,-0.09193938,0.40923002,0.17566392,-0.33882624,0.65369135,1.1290265,-0.7072441,0.28572246,-0.9420113,-0.11273826,-0.15890524,-0.59058166,0.4424979,0.31010798,-0.2963231,-0.26450408,0.298182,-0.6077187,1.5392367
Fam184b,-0.27371302,-0.15761042,-0.083317846,-0.06650268,0.027635148,0.05926269,0.14952755,-0.0891056,-0.4364616,-0.17198282,-0.14902593,-0.36767542,0.0013799228,-0.2709376,0.003479316,0.03053429,0.08540439,0.27176285,0.6404,-0.3608477,-0.276106,-0.103288084
Ncapg,-2.1999013,-2.907722,6.4309955,-0.8468933,-0.7967097,1.2954324,0.1708787,-3.8154392,-2.1248016,-0.5377284,-0.9585048,-1.5105791,-0.17307222,6.6283154,-0.30248585,-0.7928858,2.315079,-0.6517697,-2.527086,-2.3211024,-1.5830109,-0.49894384
Lcorl,-0.11643429,0.06342085,-0.57107455,0.1344167,0.42989218,0.8558198,-0.49128154,0.24850158,-0.18444242,0.3573255,-0.16788879,-0.5394036,-0.0052098073,-0.30670583,-0.5693135,0.4278939,-0.106058754,-0.46269134,0.6716099,-0.06756519,0.36040753,-0.53750455
Zcchc4,-0.40249082,-0.48233846,-0.28100532,-0.048376493,0.37555048,-0.1553934,-0.4056783,0.73126715,0.7744113,0.6230196,0.119301334,-0.7711119,0.26384732,-0.3289553,-0.37734458,0.39208677,0.1083408,0.23588555,1.5652533,0.87794,0.45928654,-0.40367442
