gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Lrrc56,0.999,0.999
Cd274,0.999,0.999
Cdk16,0.999,0.999
Bbs2,0.999,0.999
Lce1a2,,
Cd300c,,
Rps17-ps1,,
Rbmxl2,,
Rdm1,0.999,0.999
Naglu,0.999,0.999
Supt20,0.999,0.999
2700097O09Rik,0.999,0.999
Mxra8,0.999,0.999
Cog1,0.999,0.999
Gm8828,,
Galm,0.975,0.975
Aard,,
Ccdc36,1.0,1.0
Hmgb1-ps7,,
Gm47149,,
Ly6l,,
Gm14761,,
Olfr1532-ps1,,
AC141477.1,,
Cnksr1,,
Svil,0.999,0.999
Gm13156,,
Nlrp9b,,
Il2rb,0.999,0.999
Morn3,,
Inpp5a,0.999,0.999
Bag4,0.999,0.999
Nlrp14,,
Gm6517,,
Gm48272,,
Zfp663,,
Olfr1023,0.999,0.999
Gfra4,,
Nf1,0.999,0.999
Gm10420,0.999,0.999
Ago3,0.999,0.999
Gm12693,,
Thoc3,0.999,0.999
Gm3667,,
Gm6316,,
Gm49577,,
Gatd1,0.999,0.999
Macrod1,0.999,0.999
Dnm2,0.999,0.999
Kif1bp,0.999,0.999
Cmya5,0.999,0.999
Olfr599,,
Gm5159,,
Msl2,0.999,0.999
Lgi1,0.999,0.999
Hnrnpr,0.999,0.999
Gm4270,,
Gm28070,,
Cox16,0.999,0.999
Vmn1r115,,
Gm38298,,
Gm18557,,
Rpl19-ps7,,
Rab4a,,
Ybx2,,
Usp17le,,
Gm47213,,
Slc25a21,,
Slc35e4,0.999,0.999
Gm11246,,
Dnah6,,
Gm18944,,
Gm5916,,
Gm8459,,
Gm48587,,
Rhox10,,
Efr3b,0.999,0.999
Vldlr,,
Zdhhc3,0.999,0.999
Vmn1r-ps13,,
Gm49570,,
Igf2bp3,0.999,0.999
Gm37430,,
Lpxn,0.999,0.999
Gm7695,,
Ocm,,
Nop2,0.772,0.772
Fbxw17,0.999,0.999
Isoc2a,0.999,0.999
AU022133,,
Nlk,0.999,0.999
Naga,0.153,0.153
Hspe1-ps4,,
Pde10a,,
Gm15905,,
1700011M02Rik,,
Myo18b,,
Glis1,,
Il23a,0.999,0.999
Adra1d,,
Pate5,,
Gm2594,0.999,0.999
D11Wsu47e,0.999,0.999
As3mt,0.999,0.999
Rpl21-ps1,,
Myl2,,
Gm18626,,
Gm3015,,
Phf7,0.999,0.999
Gm18983,,
Ighd6-2,,
Stk35,0.999,0.999
Gm15268,,
Osbpl1a,0.999,0.999
Gm48489,,
Gm5150,,
Mgst2,0.999,0.999
Dennd5a,0.999,0.999
Lrrk1,0.999,0.999
Gm11282,,
Ap5b1,0.999,0.999
Ifi27l2b,,
Gm18859,,
Gm47379,,
Gm2404,,
Olfr145,,
Onecut3,0.999,0.999
Dmp1,,
Gm13560,,
Gm45080,0.999,0.999
Kera,,
Usp31,0.999,0.999
Lrrc6,,
Zfp827,0.053,0.053
Prodh,0.999,0.999
Prss27,,
Gm8655,,
Olfr1216,,
Gm48319,,
Gsap,0.999,0.999
Gm16511,,
Atxn7l1,0.999,0.999
Fkbp1a-ps2,,
Actr8,0.999,0.999
Gm5620,0.999,0.999
Kat6a,0.999,0.999
Atrn,0.999,0.999
Pank4,0.999,0.999
Gm42776,,
Gm5457,,
Mup18,,
Esf1,0.999,0.999
Gm15183,,
Gm16479,,
Zfp993,0.999,0.999
Gm10193,,
Btf3l4,0.999,0.999
Gm13740,,
Raet1d,,
Ostm1,0.999,0.999
Gm8416,,
Igkv13-71-1,,
Gm49373,,
Gm14156,,
Fam221a,0.999,0.999
Crtc3,0.999,0.999
Gm7991,,
Gm18526,,
Gm12422,,
Slc4a3,,
Hpca,,
Gm17992,,
Gm6729,,
Tfec,,
Mvb12a,0.999,0.999
Ect2l,0.999,0.999
Nr1i2,,
Gm37492,,
1700001O22Rik,0.999,0.999
Xpa,0.999,0.999
Lap3,0.999,0.999
Gm48991,,
Gm16162,,
Ssrp1,0.999,0.999
Ctsh,0.999,0.999
Rpl31-ps7,,
Mus81,0.999,0.999
Phb2,0.999,0.999
Icos,0.999,0.999
Vdac1,0.999,0.999
Cyp2c54,,
Gm17083,,
Zfp991,0.999,0.999
F12,,
Rab40b,,
Gm29649,,
Gm47395,,
Grb10,,
Gm19187,,
Gm27026,,
Hs3st5,,
Asmt,,
Capn8,,
Vmn1r-ps75,,
Reg3g,,
Gm9406,,
Efna2,,
AC145556.1,,
Spink7,,
Tnfsf11,,
Gtf2f1,0.999,0.999
Eif4ebp2,0.015,0.015
Glce,0.999,0.999
Timm50,0.999,0.999
Olfr673-ps1,,
Gm43028,,
Trbv5,0.999,0.999
Aqp9,0.999,0.999
Irf4,0.975,0.975
Gm6023,,
Gm50038,,
Ctnnd2,0.999,0.999
Snrpb2,0.999,0.999
Hba-a1,0.999,0.999
Tubb6,0.999,0.999
Tmem167-ps2,,
Gm49792,,
Dct,0.999,0.999
Litaf,0.999,0.999
Gm31520,,
Gm6871,0.999,0.999
Gm8227,,
Olfr632,,
A530084C06Rik,,
Olfr892-ps1,,
Gm43710,,
Dcxr,0.92,0.92
Baz2b,0.999,0.999
Fndc11,,
Gm5269,,
Gm44977,,
Psmb3,0.999,0.999
Cpsf6,0.999,0.999
Junb,0.999,0.999
Chn1,,
Gm4929,,
Nsg2,0.999,0.999
Srr,0.999,0.999
Stk38,0.999,0.999
Supt4b,,
Mc2r,,
Otulinl,0.999,0.999
Gm13422,,
Tubb4b-ps1,,
Gm13214,,
Gm43295,,
Gm17199,,
Slc25a17,0.999,0.999
Kcnip1,0.999,0.999
Gm15316,,
Rab36,,
Xcr1,0.999,0.999
Mrgpra1,,
Gm15824,,
D130007C19Rik,0.999,0.999
Rpl36-ps1,,
Gm12870,,
Gm18207,,
Slc30a6,0.999,0.999
Gm8878,,
Gm14562,,
Col17a1,,
Setd4,0.999,0.999
Pbsn,,
Gm12010,,
Gm5478,,
Aldoa-ps3,,
Bgn,,
Ankfy1,1.0,1.0
Atxn7l2,0.999,0.999
Nlrp4d,,
Gm14592,,
Gm9637,,
Gm6900,,
Olfr491,,
Gm2840,,
Vmn1r-ps79,,
Gm18903,,
Alg1,0.999,0.999
6430548M08Rik,0.999,0.999
Gm6743,,
Gm12074,,
Gm18539,,
Celsr1,0.999,0.999
Mroh2a,,
Mapk11,0.999,0.999
Gm13722,0.999,0.999
Olfr76,0.999,0.999
Hoxc12,,
Mturn,0.999,0.999
Spin3-ps,,
Gm28451,,
Tle3,0.999,0.999
Gm28847,,
Slc35a2,0.741,0.741
Kntc1,0.999,0.999
Chil1,,
Gm9354,,
Olfr191,,
Gm8820,,
Rpl30-ps6,,
Map2k6,0.999,0.999
Ccdc181,0.999,0.999
Slc49a4,0.999,0.999
Ppp3r2,,
Rps14,0.999,0.999
Pdp2,0.999,0.999
Gm48993,,
Serpine3,,
Gm8069,,
Ppp1r12c,0.999,0.999
Cnot3,0.999,0.999
Gm16072,,
Gm6798,,
Olfr103,,
Gm8177,,
Galnt18,,
Gm45539,,
Gm8298,,
Grin2a,,
1700001C02Rik,,
Trav14d-2,0.999,0.999
Fkbp9,,
Tex48,,
Tmem60,0.999,0.999
AC102264.1,,
Katnal2,0.999,0.999
Gm44879,,
Lhx5,0.999,0.999
Zmat3,0.999,0.999
Gm21886,,
Cldn34b4,,
Slc15a3,0.999,0.999
Gm5134,,
Gm10356,,
Slc6a4,,
Gm29603,,
Zmym3,0.999,0.999
AC132253.3,,
Gm7799,,
Vps45,0.999,0.999
Cwc15,0.999,0.999
Hist1h2bh,0.999,0.999
Pm20d1,0.999,0.999
Muc15,,
Polr2g,0.999,0.999
Olfr128,,
Gm12428,,
Gm6574,,
Mrgprc3-ps,,
Lsm1,0.882,0.882
Gm20809,,
Pkib,0.999,0.999
Cir1,0.999,0.999
Chia1,,
Peak1,0.999,0.999
Gm4904,,
Gkn3,,
Flnb,0.999,0.999
Trav13-3,,
Armcx3,0.999,0.999
Rpl7a-ps1,,
Gm48976,0.999,0.999
Mettl3,0.767,0.767
Pdia4,0.999,0.999
Clip1,0.999,0.999
Gm13996,,
Rnf170-ps,,
Lrrc75b,0.999,0.999
Gm49326,,
Naa30,0.999,0.999
Arhgap10,0.999,0.999
Tex46,,
Prkcd,0.999,0.999
P2rx1,0.948,0.948
Axdnd1,0.999,0.999
Olfr224,0.999,0.999
Slc5a4b,0.999,0.999
Gm5148,0.999,0.999
H2al1o,,
Trim6,0.999,0.999
Gm46391,,
AC144621.1,,
Cnbd1,,
Lats1,0.999,0.999
Vmn1r-ps139,,
Txndc16,0.874,0.874
Gm11745,,
Gm18343,,
Myod1,,
Vps35l,0.999,0.999
Gprin3,0.999,0.999
Olfr959,0.999,0.999
Mid1-ps1,,
Gm12719,,
Kbtbd6,0.999,0.999
Gm20070,,
Olfr1512,0.999,0.999
AC125149.5,,
Rps19-ps13,,
Anxa10,,
Olfr199,,
Tmem115,0.999,0.999
B4galt7,0.999,0.999
Zfp446,0.999,0.999
Prss22,,
Gm47473,,
Olfr161,0.999,0.999
Gm46574,,
Gpatch8,0.999,0.999
Gm49183,0.999,0.999
Gtf3c3,0.999,0.999
Pdk2,0.772,0.772
Gm18698,,
Spink14,,
Ighv1-62-3,,
Gm12757,0.999,0.999
Gm19620,,
Pdilt,,
Isg20,0.999,0.999
Trap1a,,
Gm29332,,
1700028J19Rik,0.999,0.999
Rpl21-ps5,,
Gm14678,,
Fam199x,0.999,0.999
Txlnb,0.999,0.999
Gm30674,,
Gm5540,,
Skint10,,
Lhfpl4,0.999,0.999
Pkdcc,,
Gja3,,
Gm13246,,
Rnf31,0.999,0.999
Trav5d-4,,
Krt13,,
Vmn2r104,,
Defa20,,
Tceal8,0.999,0.999
Mcpt-ps1,,
Dolpp1,0.999,0.999
Grtp1,0.999,0.999
Ing2,0.999,0.999
Psg27,,
Specc1,0.999,0.999
Dmrtc1c2,,
Gm14977,,
Vmn2r-ps66,,
Vmn2r49,,
AC118642.1,,
Dlx4,,
Calhm1,,
Arid5a,0.999,0.999
Gm19291,,
Rtl8b,0.999,0.999
Surf2,0.999,0.999
Vstm2l,,
Gm2639,,
Gm47999,,
Ano6,0.999,0.999
Ttc26,0.999,0.999
Creg1,0.999,0.999
Zfp36l2,0.92,0.92
Spred3,0.999,0.999
Cdk11b,0.999,0.999
Gm18393,,
Pate9,,
Hk3,0.999,0.999
Gm49933,,
Gm3435,0.999,0.999
Olfr663,,
Fgg,,
Zdhhc6,0.999,0.999
Olfr1312,0.999,0.999
Crisp1,,
Gm11204,,
Lars,0.999,0.999
Upf1,0.999,0.999
Hmga1,0.999,0.999
Gm12044,,
Rnf185,0.703,0.703
Gm12931,,
Gm18350,,
Gm47091,,
Gm6462,,
Vmn1r-ps14,0.999,0.999
Cxcl5,,
Sass6,0.999,0.999
Gm19927,,
Aldh7a1,0.999,0.999
Ssxb9,,
Def8,0.999,0.999
Acsl4,0.999,0.999
Gm16228,,
Vmn1r111,,
Dnah2,,
Gm6493,,
Xlr5e-ps,,
Gm28678,,
Clca3a2,0.999,0.999
1700123L14Rik,,
Igkv13-84,,
Cdt1,0.999,0.999
Zfp42,,
Gm47062,,
Gm14234,,
Actl6b,,
Vamp1,0.999,0.999
Gm14986,,
Rpl21-ps3,,
Gm29742,,
Paics,0.999,0.999
Tmem167b,0.999,0.999
Gm14515,,
Msantd2,0.999,0.999
Gm18021,,
Gm6351,,
Taar7a,,
Mymk,,
Ccdc173,0.999,0.999
Gm10190,,
Asrgl1,0.999,0.999
Olfr432,0.999,0.999
Rangrf,0.999,0.999
Gm18559,,
Gm37330,,
Vmn2r-ps44,,
Traf6,0.999,0.999
Gm18782,,
Tcf25,0.999,0.999
Gm48451,,
Adtrp,,
Olfr141,,
Gm13254,,
Cep89,0.999,0.999
Gm14660,,
Ces1c,,
Vmn2r53,0.999,0.999
Zbtb5,0.999,0.999
Rpl19-ps12,,
Olfr19,,
Irx3,,
Svep1,0.999,0.999
Adm,,
Gm42472,,
Gm8190,,
Bag2,0.999,0.999
Zfp346,0.999,0.999
Gm3099,,
Gm37380,,
Gm5373,,
Smim3,0.999,0.999
Ablim1,0.999,0.999
Lrriq4,,
Gm4654,,
Gm28628,,
Gm8091,,
Plk-ps1,,
Scml1,,
Gm44018,,
Gm5145,,
Ppil6,,
Olfr1043,,
Tm4sf20,,
Baiap2l1,,
Mvk,0.999,0.999
Tnrc6b,0.999,0.999
Ighv1-41,,
Fkbp1a-ps1,,
Tgm7,,
Gm28443,,
AC125059.2,,
Ttll9,,
Tnfsf15,,
Gm19410,,
Slamf7,0.245,0.245
9530077C05Rik,0.999,0.999
Gm7818,,
Dio1,,
Gm13577,,
Gm7450,,
Btnl5-ps,,
Sec16a,0.999,0.999
Egln2,0.937,0.937
Adam26a,,
Gm21677,,
Gm20935,,
Gm5157,,
Olfr715,0.999,0.999
Umad1,0.935,0.935
Bicc1,,
Ppcs,0.999,0.999
Gm42906,,
Taf12,0.999,0.999
Upk2,,
Blvra,0.999,0.999
Gm7298,,
Krtap31-1,,
Cybb,0.999,0.999
Cdc42se1,0.999,0.999
Perm1,0.999,0.999
Gm50040,,
Gm43752,,
Gm15803,,
Scai,0.999,0.999
Gm3370,,
Fam136a,0.999,0.999
Pi4kb,0.999,0.999
Rcsd1,0.999,0.999
H2af-ps,,
Jmjd7,0.999,0.999
Olfr754-ps1,,
Ndfip1,0.999,0.999
Dtd1,0.999,0.999
Gm29216,0.999,0.999
Gm12879,0.999,0.999
Wtip,,
Mansc1,0.999,0.999
Gm11450,,
Tex36,,
Tceanc,0.999,0.999
Gm11298,,
Gm13792,,
Gm28552,,
Gm13358,,
Gm4525,,
Pik3r1,0.999,0.999
Vmn2r85,,
Ttc19,0.999,0.999
Ddx43,0.999,0.999
Gm28356,,
Kcna6,,
Gm7240,0.999,0.999
Gnb3,,
Prl5a1,,
Cdh3,,
Gm5649,,
Igkv4-59,,
Fbp2,,
Ttc7b,0.999,0.999
Vma21-ps,,
Gtse1,0.999,0.999
Ldha-ps3,,
Gm9630,,
Gm4017,0.999,0.999
Ypel1,0.999,0.999
Prdx2-ps1,,
Gm4302,,
Gm42543,,
Gm8950,,
Gm5935,,
Dpp9,0.999,0.999
Gm11787,,
Zdhhc5,0.999,0.999
Zbtb10,,
Gm18537,0.999,0.999
Aamp,0.999,0.999
Traj30,0.999,0.999
Psmf1,0.999,0.999
Gm20865,,
Mapkapk2,0.999,0.999
Usp17ld,,
Hist1h4h,0.999,0.999
Rpl23a-ps5,,
Igkv8-28,,
Smpd1,0.999,0.999
Olfr1249,,
Gm8290,0.999,0.999
Tcap,,
Gm15225,,
Syngr1,,
Thap12,0.999,0.999
Zfp691,0.999,0.999
Vps50,0.999,0.999
Gpr142,,
Gm5272,,
Idua,0.999,0.999
Gm14983,,
Trgj2,,
Abcc5,0.999,0.999
Gm6092,,
Samsn1,0.999,0.999
Tex21,,
Gm26959,,
Gm14586,,
Tmem189,0.999,0.999
Mtfmt,0.999,0.999
Rcan3,0.999,0.999
Ppp3cb,0.999,0.999
Marveld2,0.999,0.999
Tmbim6,0.999,0.999
Gm47387,,
Wfdc17,,
Zfp362,0.999,0.999
Trav13-1,0.999,0.999
Bcar3,0.999,0.999
Gm48244,,
Slc13a3,,
Myom1,0.999,0.999
Snap29,0.999,0.999
Trappc2,0.999,0.999
Nyap1,0.999,0.999
Bhlha9,,
Gm6040,,
Gm13379,,
Wnk2,,
Gm18409,,
Tfcp2l1,0.999,0.999
Plpp3,,
Dnajc6,0.999,0.999
Thoc6,0.999,0.999
Btbd35f6,,
Rgl2,0.999,0.999
Tlr4,0.999,0.999
Zbtb18,0.999,0.999
Rpl14,0.999,0.999
Bmpr1b,,
Ly6g6d,,
Gm9149,,
Fam124a,,
Gm11800,,
Tmem39b,0.999,0.999
Gm28859,,
Arhgap23,0.999,0.999
Gm21868,,
Aqp8,,
Tmem138,0.999,0.999
Btbd35f2,,
Mbd5,0.999,0.999
Bcl10,0.999,0.999
Ears2,0.999,0.999
Fbxo24,,
Zfp119a,0.999,0.999
4930451G09Rik,,
Znf41-ps,0.999,0.999
Naaladl1,0.999,0.999
Gm16071,,
Gm21736,,
Gm48849,,
Mtfp1,0.999,0.999
Slfn10-ps,0.999,0.999
Dr1,0.863,0.863
Gm9402,,
Pgk2,,
Syk,0.999,0.999
Tbce,0.999,0.999
Fam102a,0.999,0.999
Scoc,0.999,0.999
Farp1,0.808,0.808
Morc1,0.999,0.999
Efl1,0.999,0.999
Arg1,,
Has3,,
Gm8083,,
Polr2k,0.999,0.999
Gm44703,,
Gm28925,,
Larp1,0.999,0.999
Gm48156,,
Fbxo4,0.999,0.999
Asah2,0.999,0.999
Olfr356,,
Tktl2,,
Gm42627,,
Ranbp2-ps1,,
E330034G19Rik,,
Gm9162,,
Gm15565,,
Ints5,0.999,0.999
Gm14782,,
Nr4a3,0.999,0.999
Pde6b,,
Gm2916,,
Pik3c2g,,
Olfr655,0.999,0.999
Gm28057,,
Gm49033,,
Itga2b,0.999,0.999
Amy2a1,,
Col18a1,,
Gm47021,,
Gm44459,,
Htr7,,
Gm40466,0.999,0.999
Lefty2,,
Gm28837,,
Obox4-ps10,,
1700037C18Rik,0.999,0.999
Gm18416,,
Gm46448,,
Trabd,0.999,0.999
Kansl2,0.999,0.999
Gm11077,,
Ap1b1,0.999,0.999
Tcerg1l,,
AC124578.3,,
Gm19009,,
Gml,,
Skint5,,
Slc35f6,0.999,0.999
Olfr634-ps1,,
Nlrc5,0.999,0.999
Timd2,,
Pi4ka,0.999,0.999
Gm21088,,
Aqp12,,
Tex38,,
Ccdc102a,0.999,0.999
Gm8557,,
Gm29141,,
Gm48725,,
Adam17,0.999,0.999
Vmn1r-ps80,,
Klra11-ps,,
Gm2926,,
Gm43554,,
Gm45125,,
Gm49538,,
Gm10238,,
Trbc1,0.999,0.999
Colec12,0.999,0.999
Tmco6,0.999,0.999
Pira2,0.999,0.999
Gm11189,,
Rai2,,
Ccl19-ps3,,
Gm44726,,
Gm18445,,
Gm11502,,
Rab17,,
Smad6,,
Trim45,0.999,0.999
Gm37921,,
Lcp2,0.999,0.999
AI597479,0.969,0.969
Npff,0.999,0.999
Gm6018,,
Gm46475,,
Trav5n-3,,
Gm9987,,
Cd9,0.999,0.999
Gm18854,,
Vmn2r-ps8,,
Oas1f,,
Gm14541,,
Gm6981,,
Slco3a1,0.999,0.999
Gm6757,,
Gm48516,,
Gm12365,,
Eif3d,0.999,0.999
Gm17826,,
Obox4-ps18,,
Dnajc5g,,
Trim33,0.999,0.999
Heatr4,,
Cbx3-ps6,0.999,0.999
Gm37670,,
Nox3,,
Gbp2-ps,,
Gm48850,0.999,0.999
Gm29759,,
Traj1,,
Gm45167,,
Vmn2r-ps139,,
Mucl1,,
Ddias,0.999,0.999
Gm18131,,
Endog,0.999,0.999
Adh1,,
Rfx8,,
Gm19791,,
Fxr2,0.999,0.999
Arx,,
Saa-ps,,
Gm49537,,
Gm6665,,
Fopnl,0.999,0.999
Gm5108,0.999,0.999
Ighd1-1,,
Fcmr,,
Tfdp1,0.999,0.999
Klk1,,
Gm14918,,
Nudt7,0.999,0.999
Shq1,0.999,0.999
Gm21129,,
Scgb1b11,,
Gm18254,,
Rnh1,0.999,0.999
Tprkb,0.999,0.999
Cldn4,,
Tmc7,,
Zbbx,,
Aggf1,0.999,0.999
Tmem35b,0.999,0.999
Ctsm,,
Yeats4,0.999,0.999
Gm3551,,
Gm5934,,
Gm6909,,
Large1,,
Mdfic,0.999,0.999
Unc80,,
Pcdh7,,
Gm46231,,
Mob3b,0.999,0.999
Stra8,,
Gm11207,,
Gm16301,,
AC125149.2,,
Gm29140,,
Gm50067,,
Slc23a4,,
Gm8153,,
Slc25a2,0.763,0.763
Acy3,,
Pgd,0.999,0.999
Gm49299,,
Arrdc2,0.999,0.999
Gm3851,,
Trav6n-6,,
Aprt-ps,,
Hmga2,0.999,0.999
Gm18362,,
Mb,,
Gm14283,,
Gm12105,,
Hist1h4d,0.999,0.999
Oxr1,0.999,0.999
Olfr1401-ps1,,
Catsperg1,,
Dnah14,0.999,0.999
Iglj3p,,
Gm12677,,
Gm30970,,
Gm12274,,
Gm33700,,
Wdyhv1,0.999,0.999
Ceacam10,,
Gm3637,,
1190007I07Rik,0.999,0.999
Dipk1c,,
Gm28781,,
Gm17157,,
Gm15429,0.863,0.863
Tmem209,0.999,0.999
Gm9120,,
Scn5a,,
Irx1,,
Tbxas1,0.999,0.999
Ets1,0.999,0.999
Pde1c,0.999,0.999
Gm11220,,
Gm44099,,
Gm6702,,
Brwd3,0.999,0.999
Car5a,0.999,0.999
Cma1,0.999,0.999
Pcna,0.999,0.999
Ap1s1,0.999,0.999
Cnot4,0.999,0.999
Gm12332,,
Gm12683,,
Fbn1,,
Cbx5,0.999,0.999
Slc10a1,0.999,0.999
Gm15335,,
Cdc20,0.999,0.999
Gm38121,,
Dhx32,0.999,0.999
Gm13675,,
Ighv5-7,,
Cdkn2aip,0.999,0.999
Zfp972,0.999,0.999
Vmn1r-ps102,,
Gm43199,,
Zranb1,0.999,0.999
Ptpdc1,,
Gm3091,,
Ubap1,0.882,0.882
Ercc5,0.999,0.999
Itfg1,0.999,0.999
Cfap54,0.999,0.999
Fads3,,
Htra1,,
Gm45610,,
Wdr17,,
Ppp1r16b,0.999,0.999
Gm47402,,
Trhr2,,
Pomt2,0.999,0.999
D8Ertd738e,0.999,0.999
Cort,,
Atic,0.999,0.999
Nckap1l,0.999,0.999
Gm49485,,
Cyb5d2,0.999,0.999
Atp6v1a,0.999,0.999
Mki67,0.999,0.999
Npc1l1,,
Ldlr,0.999,0.999
Gm7959,,
Akap12,0.999,0.999
Hps6,0.975,0.975
Gm7631,,
Asic5,,
Trappc1,0.999,0.999
Mark1-ps1,,
Megf8,,
Gm2573,0.999,0.999
Nudt16,0.999,0.999
Zfp783,0.999,0.999
Ntng2,0.999,0.999
Gm28580,,
Ogn,,
Commd5,0.999,0.999
Gm48337,,
Rere,0.999,0.999
Gm20305,,
Cftr,,
Zfp768,,
Rskr,0.999,0.999
Phyhd1,0.999,0.999
Gm13015,,
Zdhhc19,0.999,0.999
Cr2,0.999,0.999
Gm10778,0.93,0.93
Gm8173,,
Gm12805,,
Gm12669,,
Arfip1,0.999,0.999
Tgif2-ps2,,
Kmt2e,0.999,0.999
Gm5566,,
Tmem86a,0.999,0.999
Olfr297,,
Gnpda1,0.999,0.999
Myot,,
Cd6,0.969,0.969
Gm48663,0.999,0.999
E430018J23Rik,0.999,0.999
Dhcr24,0.999,0.999
Sar1b,0.999,0.999
Gm48930,,
Znrf3,0.999,0.999
Cdk12,0.999,0.999
Gm5518,,
Odf3l2,,
Noxo1,0.999,0.999
Wdr66,0.999,0.999
Gm43664,,
Gm21843,,
Hist1h3i,0.999,0.999
Myo5c,0.999,0.999
Gm14826,,
Aebp2,0.999,0.999
Gm15946,,
Gm48560,,
Dhrs7c,,
Gm12700,,
Eid2b,0.999,0.999
Gm14513,,
Lrp10,0.999,0.999
Gm11764,,
Gm11694,,
Gm10487,,
Relt,0.999,0.999
Nudt3,0.999,0.999
Dpf1,,
Vmn2r118,,
Gm6133,,
Olfr950-ps1,,
AC115752.2,,
Olfr346,,
Cxcl12,,
Fxyd7,,
Vmn1r59,0.999,0.999
Sstr1,,
2410137M14Rik,,
Gm7839,,
Mfap4,,
Ttll8,,
Gm44922,,
Prss1,,
Gm17101,,
Ccdc77,0.999,0.999
Chrm5,,
Gm14054,,
Gm42628,,
Prdx3,0.999,0.999
Eda,,
Zfp264,,
Spint5,,
E330021D16Rik,,
Gm5841,,
Stx4a,0.999,0.999
Brinp3,,
Sra1,0.999,0.999
Rasd1,0.999,0.999
Olfr90,0.999,0.999
Ky,,
Prkcz,0.984,0.984
Slc3a1,0.999,0.999
Man2b2,0.999,0.999
mt-Nd3,0.999,0.999
Samd14,,
Pgc,,
Gm46209,0.999,0.999
Tulp3,0.999,0.999
Khnyn,0.999,0.999
Gm8310,,
Gm21742,,
Gm47647,,
Rabif,0.999,0.999
Gm8307,,
Gna14,,
Gm21937,,
Gm18896,,
Gm48385,,
Elmod2,0.999,0.999
Hid1,0.999,0.999
Lrrc59,0.999,0.999
Sycn,,
Ubox5,0.999,0.999
Gm5155,,
Acaa1a,0.999,0.999
Casp8ap2,0.999,0.999
1700008O03Rik,,
Defa33,,
Kndc1,0.999,0.999
Gm4984,,
Olfr323,0.999,0.999
Tfrc,0.242,0.242
Gm29460,,
Dcakd,0.999,0.999
4933430I17Rik,,
Gm4567,,
Fer1l5,,
Olfr153,,
Gm29803,,
Prr11,0.999,0.999
Ctxn3,,
Gm48174,,
Fbxw4,0.999,0.999
Gm2436,0.999,0.999
Gm47993,,
Asz1,,
Cyp4f15,,
Psd4,0.999,0.999
Olfr320,,
Six4,0.999,0.999
Brwd1,0.999,0.999
Gm21731,,
Gm14796,,
Flvcr2,,
Gmppb,0.999,0.999
Fbxo44,0.999,0.999
Gm48388,,
Zfp97,0.999,0.999
Gm12632,,
Gm49133,,
Gm14946,,
Psma3,0.999,0.999
Ubd,,
Gm18080,,
Dnase1l2,0.617,0.617
Gm13607,,
Zc3h4,0.999,0.999
Msc,0.999,0.999
Zfp532,0.999,0.999
Gm18598,,
Gm11446,,
Rad51c,0.999,0.999
Rps19-ps7,,
Gm21660,,
Obox4-ps1,,
1700022A21Rik,,
Olfr547,,
Ang-ps2,,
Kpna7,,
Kcnf1,,
Sstr4,,
Anks1,0.999,0.999
AC163398.1,,
Postn,,
Elovl7,0.999,0.999
Unc5b,0.999,0.999
2610507B11Rik,0.999,0.999
Rpl21-ps10,,
Sbno1,0.999,0.999
Rgs2,0.999,0.999
Olfr75-ps1,0.999,0.999
Slc35b2,0.999,0.999
Tcf24,,
Id1,,
Gm48546,,
Ebf2,,
Gm8486,,
Ush2a,,
Olfr1467,,
AC148174.3,,
Cyp2j6,,
Gm15193,,
1700024J04Rik,0.999,0.999
Gpr89,0.999,0.999
Crygs,,
Rnf146,0.999,0.999
AC152396.2,,
Brd4,0.999,0.999
Dgkh,0.999,0.999
Cyp3a57,,
Gm7787,,
Sncg,,
Arap1,0.999,0.999
Mynn,0.999,0.999
Gm4910,,
Zswim2,,
Gm21737,,
Brox,0.999,0.999
Acer3,0.999,0.999
Ikbke,0.999,0.999
1700007K13Rik,,
Pnisr,0.999,0.999
Gm7107,,
Cxcl17,,
Gm17187,,
Gm45826,,
Gm18939,0.999,0.999
Gm4290,,
Bcl2l1,0.999,0.999
Spg20,0.999,0.999
Edc3,0.999,0.999
Gm15812,,
Olfr335-ps,,
Lep,,
AC105061.1,,
Tas2r116,,
Cyp2b19,,
1190005I06Rik,,
Kcnab2,0.999,0.999
Gm11460,,
Akr1c13,0.882,0.882
Prss35,0.999,0.999
Eno1b,0.999,0.999
Gm43250,,
Tnfrsf11b,,
Cfap61,0.999,0.999
Gm36047,,
Snx9,0.999,0.999
Gm5913,0.999,0.999
Umodl1,,
Tex37,,
Crygb,,
Il7r,0.999,0.999
Spem1,,
Olfr1423,0.999,0.999
C130060K24Rik,,
Vmn1r104,,
Gm14776,,
Olfr9,0.999,0.999
Hist2h3b,0.999,0.999
Fchsd2,0.999,0.999
Gm21865,,
Vtcn1,,
Selenop,0.999,0.999
Cntrob,0.999,0.999
Gm5558,,
Gm12072,,
Gm7426,,
Gm19236,0.999,0.999
Gpr52,0.999,0.999
Zfp974,0.999,0.999
Slc2a1,0.999,0.999
Rpl21-ps6,,
Ucp2,0.999,0.999
Gm12261,,
Gm49699,,
Spata5,0.999,0.999
Gm8074,,
Rab19,0.999,0.999
Scn3a,,
Ppef1,0.999,0.999
Gm8253,,
Pxmp4,0.999,0.999
Gm8577,,
Slc24a3,,
Itpkc,0.999,0.999
