gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Atxn7l1,0.844,-0.844
Fkbp1a-ps2,,
Actr8,0.334,-0.334
Gm5620,-1.209,1.209
Kat6a,-1.347,1.347
Atrn,-0.553,0.553
Pank4,-1.398,1.398
Gm42776,,
Gm5457,0.043,-0.043
Mup18,,
Esf1,-0.205,0.205
Gm15183,-0.359,0.359
Gm16479,0.427,-0.427
Zfp993,0.158,-0.158
Gm10193,-0.92,0.92
Btf3l4,-0.611,0.611
Gm13740,-1.177,1.177
Raet1d,-0.643,0.643
Ostm1,1.194,-1.194
Gm8416,0.047,-0.047
Igkv13-71-1,,
Gm49373,0.327,-0.327
Gm14156,-0.641,0.641
Fam221a,-1.588,1.588
Crtc3,0.342,-0.342
Gm7991,,
Gm18526,,
Gm12422,0.358,-0.358
Slc4a3,1.467,-1.467
Hpca,-0.22,0.22
Gm17992,,
Gm6729,,
Tfec,0.019,-0.019
Mvb12a,0.234,-0.234
Ect2l,0.332,-0.332
Nr1i2,-0.096,0.096
Gm37492,,
1700001O22Rik,0.065,-0.065
Xpa,1.153,-1.153
Lap3,0.363,-0.363
Gm48991,0.08,-0.08
Gm16162,,
Ssrp1,-0.268,0.268
Ctsh,-1.493,1.493
Rpl31-ps7,0.675,-0.675
Mus81,0.298,-0.298
Phb2,0.602,-0.602
Icos,0.2,-0.2
Vdac1,-0.444,0.444
Cyp2c54,,
Gm17083,-0.619,0.619
Zfp991,-0.396,0.396
F12,0.05,-0.05
Rab40b,,
Gm29649,,
Gm47395,-0.418,0.418
Grb10,0.091,-0.091
Gm19187,-0.096,0.096
Gm27026,-0.096,0.096
Hs3st5,,
Asmt,0.86,-0.86
Capn8,,
Vmn1r-ps75,,
Reg3g,-0.096,0.096
Gm9406,,
Efna2,1.092,-1.092
AC145556.1,-0.9,0.9
Spink7,,
Tnfsf11,-1.753,1.753
Gtf2f1,0.305,-0.305
Eif4ebp2,-4.25,4.25
Glce,-0.291,0.291
Timm50,-1.203,1.203
Olfr673-ps1,,
Gm43028,-1.686,1.686
Trbv5,-0.155,0.155
Aqp9,1.511,-1.511
Irf4,-1.867,1.867
Gm6023,-0.727,0.727
Gm50038,,
Ctnnd2,-0.213,0.213
Snrpb2,0.597,-0.597
Hba-a1,1.311,-1.311
Tubb6,0.014,-0.014
Tmem167-ps2,,
Gm49792,,
Dct,-0.666,0.666
Litaf,-1.553,1.553
Gm31520,-0.383,0.383
Gm6871,-0.259,0.259
Gm8227,,
Olfr632,,
A530084C06Rik,0.873,-0.873
Olfr892-ps1,,
Gm43710,-0.096,0.096
Dcxr,1.974,-1.974
Baz2b,0.393,-0.393
Fndc11,-0.45,0.45
Gm5269,0.176,-0.176
Gm44977,,
Psmb3,-0.485,0.485
Cpsf6,0.359,-0.359
Junb,1.595,-1.595
Chn1,-0.196,0.196
Gm4929,-0.761,0.761
Nsg2,0.111,-0.111
Srr,1.217,-1.217
Stk38,0.89,-0.89
Supt4b,1.68,-1.68
Mc2r,,
Otulinl,-0.237,0.237
Gm13422,-0.597,0.597
Tubb4b-ps1,-0.362,0.362
Gm13214,,
Gm43295,-0.122,0.122
Gm17199,,
Slc25a17,-0.826,0.826
Kcnip1,-1.219,1.219
Gm15316,,
Rab36,-0.263,0.263
Xcr1,0.068,-0.068
Mrgpra1,,
Gm15824,0.533,-0.533
D130007C19Rik,0.148,-0.148
Rpl36-ps1,,
Gm12870,-0.232,0.232
Gm18207,-0.765,0.765
Slc30a6,-0.774,0.774
Gm8878,-0.096,0.096
Gm14562,-0.344,0.344
Col17a1,0.47,-0.47
Setd4,1.258,-1.258
Pbsn,0.312,-0.312
Gm12010,,
Gm5478,,
Aldoa-ps3,,
Bgn,-0.478,0.478
Ankfy1,0.005,-0.005
Atxn7l2,1.391,-1.391
Nlrp4d,,
Gm14592,,
Gm9637,,
Gm6900,-0.366,0.366
Olfr491,,
Gm2840,-0.096,0.096
Vmn1r-ps79,,
Gm18903,0.578,-0.578
Alg1,-0.686,0.686
6430548M08Rik,0.757,-0.757
Gm6743,-0.232,0.232
Gm12074,,
Gm18539,,
Celsr1,-0.51,0.51
Mroh2a,0.923,-0.923
Mapk11,-0.316,0.316
Gm13722,-0.015,0.015
Olfr76,-0.925,0.925
Hoxc12,,
Mturn,-0.481,0.481
Spin3-ps,0.312,-0.312
Gm28451,,
Tle3,-1.797,1.797
Gm28847,,
Slc35a2,-2.349,2.349
Kntc1,-0.831,0.831
Chil1,-0.096,0.096
Gm9354,-0.54,0.54
Olfr191,,
Gm8820,,
Rpl30-ps6,-0.055,0.055
Map2k6,1.769,-1.769
Ccdc181,0.31,-0.31
Slc49a4,1.7,-1.7
Ppp3r2,-0.232,0.232
Rps14,-0.44,0.44
Pdp2,-0.113,0.113
Gm48993,,
Serpine3,,
Gm8069,,
Ppp1r12c,0.952,-0.952
Cnot3,0.939,-0.939
Gm16072,1.155,-1.155
Gm6798,,
Olfr103,,
Gm8177,-0.096,0.096
Galnt18,,
Gm45539,,
Gm8298,,
Grin2a,0.151,-0.151
1700001C02Rik,,
Trav14d-2,0.797,-0.797
Fkbp9,-0.031,0.031
Tex48,,
Tmem60,1.196,-1.196
AC102264.1,,
Katnal2,-0.148,0.148
Gm44879,,
Lhx5,0.637,-0.637
Zmat3,0.966,-0.966
Gm21886,0.312,-0.312
Cldn34b4,,
Slc15a3,0.354,-0.354
Gm5134,0.019,-0.019
Gm10356,-0.476,0.476
Slc6a4,0.998,-0.998
Gm29603,,
Zmym3,0.062,-0.062
AC132253.3,-0.232,0.232
Gm7799,-0.117,0.117
Vps45,-0.258,0.258
Cwc15,0.311,-0.311
Hist1h2bh,-0.223,0.223
Pm20d1,-0.126,0.126
Muc15,-0.979,0.979
Polr2g,0.735,-0.735
Olfr128,-0.836,0.836
Gm12428,0.915,-0.915
Gm6574,,
Mrgprc3-ps,,
Lsm1,-2.048,2.048
Gm20809,,
Pkib,0.028,-0.028
Cir1,0.417,-0.417
Chia1,0.987,-0.987
Peak1,0.048,-0.048
Gm4904,,
Gkn3,,
Flnb,-1.368,1.368
Trav13-3,-0.221,0.221
Armcx3,0.269,-0.269
Rpl7a-ps1,0.836,-0.836
Gm48976,0.454,-0.454
Mettl3,-2.318,2.318
Pdia4,-0.361,0.361
Clip1,-0.178,0.178
Gm13996,,
Rnf170-ps,,
Lrrc75b,1.277,-1.277
Gm49326,1.887,-1.887
Naa30,1.106,-1.106
Arhgap10,0.31,-0.31
Tex46,,
Prkcd,0.988,-0.988
P2rx1,1.931,-1.931
Axdnd1,1.592,-1.592
Olfr224,-1.413,1.413
Slc5a4b,-0.194,0.194
Gm5148,-0.655,0.655
H2al1o,,
Trim6,0.057,-0.057
Gm46391,,
AC144621.1,0.293,-0.293
Cnbd1,,
Lats1,0.512,-0.512
Vmn1r-ps139,,
Txndc16,-2.07,2.07
Gm11745,-1.343,1.343
Gm18343,,
Myod1,-0.096,0.096
Vps35l,0.012,-0.012
Gprin3,1.615,-1.615
Olfr959,-0.272,0.272
Mid1-ps1,-0.666,0.666
Gm12719,,
Kbtbd6,-0.551,0.551
Gm20070,,
Olfr1512,-0.162,0.162
AC125149.5,,
Rps19-ps13,-0.262,0.262
Anxa10,,
Olfr199,,
Tmem115,1.52,-1.52
B4galt7,0.455,-0.455
Zfp446,-0.766,0.766
Prss22,-0.795,0.795
Gm47473,,
Olfr161,-0.063,0.063
Gm46574,,
Gpatch8,-0.278,0.278
Gm49183,0.205,-0.205
Gtf3c3,-1.535,1.535
Pdk2,2.3,-2.3
Gm18698,,
Spink14,-0.443,0.443
Ighv1-62-3,,
Gm12757,0.068,-0.068
Gm19620,0.793,-0.793
Pdilt,-0.096,0.096
Isg20,-0.838,0.838
Trap1a,-0.074,0.074
Gm29332,,
1700028J19Rik,0.559,-0.559
Rpl21-ps5,-0.232,0.232
Gm14678,,
Fam199x,0.727,-0.727
Txlnb,-0.453,0.453
Gm30674,-0.178,0.178
Gm5540,-0.62,0.62
Skint10,,
Lhfpl4,-1.186,1.186
Pkdcc,2.586,-2.586
Gja3,,
Gm13246,,
Rnf31,-0.139,0.139
Trav5d-4,0.043,-0.043
Krt13,,
Vmn2r104,-1.986,1.986
Defa20,,
Tceal8,0.463,-0.463
Mcpt-ps1,0.561,-0.561
Dolpp1,-0.342,0.342
Grtp1,-1.103,1.103
Ing2,0.893,-0.893
Psg27,0.312,-0.312
Specc1,1.195,-1.195
Dmrtc1c2,,
Gm14977,,
Vmn2r-ps66,,
Vmn2r49,,
AC118642.1,,
Dlx4,0.177,-0.177
Calhm1,,
Arid5a,0.395,-0.395
Gm19291,-0.096,0.096
Rtl8b,0.205,-0.205
Surf2,1.356,-1.356
Vstm2l,,
Gm2639,,
Gm47999,,
Ano6,-1.459,1.459
Ttc26,0.324,-0.324
Creg1,-0.445,0.445
Zfp36l2,1.976,-1.976
Spred3,0.418,-0.418
Cdk11b,0.854,-0.854
Gm18393,0.312,-0.312
Pate9,-0.47,0.47
Hk3,-0.85,0.85
Gm49933,,
Gm3435,1.433,-1.433
Olfr663,,
Fgg,,
Zdhhc6,0.189,-0.189
Olfr1312,1.53,-1.53
Crisp1,,
Gm11204,,
Lars,-0.03,0.03
Upf1,-0.382,0.382
Hmga1,-1.011,1.011
Gm12044,,
Rnf185,2.389,-2.389
Gm12931,,
Gm18350,,
Gm47091,,
Gm6462,0.312,-0.312
Vmn1r-ps14,-0.173,0.173
Cxcl5,-0.777,0.777
Sass6,-0.209,0.209
Gm19927,,
Aldh7a1,-0.1,0.1
Ssxb9,,
Def8,1.377,-1.377
Acsl4,0.177,-0.177
Gm16228,-0.096,0.096
Vmn1r111,,
Dnah2,-0.592,0.592
Gm6493,-1.26,1.26
Xlr5e-ps,,
Gm28678,,
Clca3a2,-0.948,0.948
1700123L14Rik,,
Igkv13-84,1.224,-1.224
Cdt1,-1.039,1.039
Zfp42,0.255,-0.255
Gm47062,-0.022,0.022
Gm14234,,
Actl6b,-1.824,1.824
Vamp1,0.036,-0.036
Gm14986,,
Rpl21-ps3,0.854,-0.854
Gm29742,,
Paics,-0.08,0.08
Tmem167b,1.09,-1.09
Gm14515,,
Msantd2,-1.091,1.091
Gm18021,,
Gm6351,,
Taar7a,,
Mymk,,
Ccdc173,0.657,-0.657
Gm10190,-0.4,0.4
Asrgl1,1.035,-1.035
Olfr432,-0.947,0.947
Rangrf,0.466,-0.466
Gm18559,,
Gm37330,,
Vmn2r-ps44,,
Traf6,0.224,-0.224
Gm18782,,
Tcf25,0.029,-0.029
Gm48451,-0.096,0.096
Adtrp,-1.077,1.077
Olfr141,,
Gm13254,,
Cep89,-0.045,0.045
Gm14660,,
Ces1c,,
Vmn2r53,-0.304,0.304
Zbtb5,0.075,-0.075
Rpl19-ps12,1.273,-1.273
Olfr19,,
Irx3,-0.096,0.096
Svep1,0.03,-0.03
Adm,0.857,-0.857
Gm42472,,
Gm8190,,
Bag2,0.655,-0.655
Zfp346,-0.108,0.108
Gm3099,,
Gm37380,,
Gm5373,-0.597,0.597
Smim3,0.533,-0.533
Ablim1,-1.017,1.017
Lrriq4,-0.232,0.232
Gm4654,-2.077,2.077
Gm28628,,
Gm8091,-0.232,0.232
Plk-ps1,-0.232,0.232
Scml1,,
Gm44018,-0.096,0.096
Gm5145,,
Ppil6,-0.904,0.904
Olfr1043,1.207,-1.207
Tm4sf20,0.67,-0.67
Baiap2l1,-0.096,0.096
Mvk,0.029,-0.029
Tnrc6b,-1.673,1.673
Ighv1-41,,
Fkbp1a-ps1,,
Tgm7,1.129,-1.129
Gm28443,,
AC125059.2,0.312,-0.312
Ttll9,-1.127,1.127
Tnfsf15,-0.216,0.216
Gm19410,,
Slamf7,3.094,-3.094
9530077C05Rik,-0.259,0.259
Gm7818,,
Dio1,,
Gm13577,-1.51,1.51
Gm7450,0.099,-0.099
Btnl5-ps,0.011,-0.011
Sec16a,-0.665,0.665
Egln2,1.946,-1.946
Adam26a,,
Gm21677,,
Gm20935,,
Gm5157,-0.97,0.97
Olfr715,-0.512,0.512
Umad1,1.96,-1.96
Bicc1,-0.939,0.939
Ppcs,-0.096,0.096
Gm42906,0.567,-0.567
Taf12,-0.046,0.046
Upk2,,
Blvra,-0.679,0.679
Gm7298,,
Krtap31-1,,
Cybb,-0.584,0.584
Cdc42se1,0.267,-0.267
Perm1,-0.527,0.527
Gm50040,-0.232,0.232
Gm43752,0.026,-0.026
Gm15803,,
Scai,-0.315,0.315
Gm3370,,
Fam136a,-1.254,1.254
Pi4kb,0.454,-0.454
Rcsd1,0.584,-0.584
H2af-ps,-0.096,0.096
Jmjd7,-1.113,1.113
Olfr754-ps1,0.464,-0.464
Ndfip1,0.876,-0.876
Dtd1,-0.258,0.258
Gm29216,1.115,-1.115
Gm12879,-0.535,0.535
Wtip,0.285,-0.285
Mansc1,-0.367,0.367
Gm11450,-1.611,1.611
Tex36,,
Tceanc,-0.429,0.429
Gm11298,,
Gm13792,,
Gm28552,,
Gm13358,,
Gm4525,-0.096,0.096
Pik3r1,1.289,-1.289
Vmn2r85,0.177,-0.177
Ttc19,0.688,-0.688
Ddx43,-1.355,1.355
Gm28356,-0.157,0.157
Kcna6,-0.063,0.063
Gm7240,-0.765,0.765
Gnb3,0.177,-0.177
Prl5a1,,
Cdh3,,
Gm5649,,
Igkv4-59,-1.502,1.502
Fbp2,,
Ttc7b,0.309,-0.309
Vma21-ps,-0.096,0.096
Gtse1,0.166,-0.166
Ldha-ps3,0.641,-0.641
Gm9630,,
Gm4017,-0.968,0.968
Ypel1,0.07,-0.07
Prdx2-ps1,-0.508,0.508
Gm4302,,
Gm42543,,
Gm8950,,
Gm5935,,
Dpp9,0.304,-0.304
Gm11787,,
Zdhhc5,-1.482,1.482
Zbtb10,0.366,-0.366
Gm18537,-0.745,0.745
Aamp,0.183,-0.183
Traj30,-0.522,0.522
Psmf1,-1.036,1.036
Gm20865,-0.096,0.096
Mapkapk2,-0.239,0.239
Usp17ld,-0.096,0.096
Hist1h4h,-0.435,0.435
Rpl23a-ps5,0.124,-0.124
Igkv8-28,-0.567,0.567
Smpd1,1.083,-1.083
Olfr1249,,
Gm8290,0.54,-0.54
Tcap,-0.079,0.079
Gm15225,,
Syngr1,0.483,-0.483
Thap12,-0.521,0.521
Zfp691,-0.071,0.071
Vps50,0.422,-0.422
Gpr142,,
Gm5272,-0.287,0.287
Idua,-1.153,1.153
Gm14983,,
Trgj2,-0.265,0.265
Abcc5,-0.611,0.611
Gm6092,-0.256,0.256
Samsn1,0.991,-0.991
Tex21,0.194,-0.194
Gm26959,,
Gm14586,-0.211,0.211
Tmem189,0.217,-0.217
Mtfmt,-0.805,0.805
Rcan3,-1.046,1.046
Ppp3cb,-0.267,0.267
Marveld2,-0.603,0.603
Tmbim6,0.445,-0.445
Gm47387,,
Wfdc17,-0.8,0.8
Zfp362,1.575,-1.575
Trav13-1,0.832,-0.832
Bcar3,-0.324,0.324
Gm48244,,
Slc13a3,-0.478,0.478
Myom1,1.079,-1.079
Snap29,0.461,-0.461
Trappc2,-0.517,0.517
Nyap1,0.519,-0.519
Bhlha9,,
Gm6040,,
Gm13379,0.122,-0.122
Wnk2,-0.67,0.67
Gm18409,,
Tfcp2l1,0.856,-0.856
Plpp3,1.228,-1.228
Dnajc6,-1.151,1.151
Thoc6,-0.845,0.845
Btbd35f6,,
Rgl2,-0.149,0.149
Tlr4,0.662,-0.662
Zbtb18,1.241,-1.241
Rpl14,-0.674,0.674
Bmpr1b,,
Ly6g6d,,
Gm9149,,
Fam124a,-0.959,0.959
Gm11800,,
Tmem39b,-1.715,1.715
Gm28859,,
Arhgap23,-1.641,1.641
Gm21868,,
Aqp8,,
Tmem138,1.26,-1.26
Btbd35f2,,
Mbd5,0.128,-0.128
Bcl10,0.623,-0.623
Ears2,-0.908,0.908
Fbxo24,0.869,-0.869
Zfp119a,0.586,-0.586
4930451G09Rik,-1.451,1.451
Znf41-ps,0.552,-0.552
Naaladl1,-0.888,0.888
Gm16071,-0.511,0.511
Gm21736,,
Gm48849,0.045,-0.045
Mtfp1,-0.26,0.26
Slfn10-ps,1.616,-1.616
Dr1,2.094,-2.094
Gm9402,1.444,-1.444
Pgk2,,
Syk,-0.32,0.32
Tbce,-0.735,0.735
Fam102a,-0.564,0.564
Scoc,0.322,-0.322
Farp1,-2.227,2.227
Morc1,0.161,-0.161
Efl1,0.854,-0.854
Arg1,-0.903,0.903
Has3,1.189,-1.189
Gm8083,0.187,-0.187
Polr2k,0.892,-0.892
Gm44703,0.176,-0.176
Gm28925,0.312,-0.312
Larp1,-1.409,1.409
Gm48156,,
Fbxo4,1.378,-1.378
Asah2,1.158,-1.158
Olfr356,,
Tktl2,0.554,-0.554
Gm42627,,
Ranbp2-ps1,,
E330034G19Rik,0.713,-0.713
Gm9162,,
Gm15565,,
Ints5,-0.768,0.768
Gm14782,,
Nr4a3,0.619,-0.619
Pde6b,0.312,-0.312
Gm2916,0.176,-0.176
Pik3c2g,-0.096,0.096
Olfr655,-1.226,1.226
Gm28057,,
Gm49033,,
Itga2b,-0.517,0.517
Amy2a1,,
Col18a1,0.862,-0.862
Gm47021,0.007,-0.007
Gm44459,,
Htr7,,
Gm40466,-0.338,0.338
Lefty2,-0.34,0.34
Gm28837,,
Obox4-ps10,,
1700037C18Rik,-1.213,1.213
Gm18416,,
Gm46448,0.567,-0.567
Trabd,-0.504,0.504
Kansl2,-0.329,0.329
Gm11077,1.099,-1.099
Ap1b1,-1.722,1.722
Tcerg1l,,
AC124578.3,0.44,-0.44
Gm19009,,
Gml,,
Skint5,,
Slc35f6,1.204,-1.204
Olfr634-ps1,,
Nlrc5,-0.313,0.313
Timd2,-0.232,0.232
Pi4ka,-1.213,1.213
Gm21088,,
Aqp12,,
Tex38,-1.516,1.516
Ccdc102a,-1.171,1.171
Gm8557,0.152,-0.152
Gm29141,,
Gm48725,,
Adam17,1.192,-1.192
Vmn1r-ps80,,
Klra11-ps,2.136,-2.136
Gm2926,0.312,-0.312
Gm43554,,
Gm45125,,
Gm49538,-0.096,0.096
Gm10238,0.312,-0.312
Trbc1,-0.42,0.42
Colec12,-0.92,0.92
Tmco6,-0.994,0.994
Pira2,-0.245,0.245
Gm11189,,
Rai2,,
Ccl19-ps3,,
Gm44726,,
Gm18445,-0.232,0.232
Gm11502,-0.096,0.096
Rab17,,
Smad6,-0.232,0.232
Trim45,0.155,-0.155
Gm37921,,
Lcp2,-0.439,0.439
AI597479,1.885,-1.885
Npff,0.211,-0.211
Gm6018,,
Gm46475,,
Trav5n-3,,
Gm9987,,
Cd9,-0.772,0.772
Gm18854,,
Vmn2r-ps8,,
Oas1f,,
Gm14541,-0.21,0.21
Gm6981,-0.533,0.533
Slco3a1,1.477,-1.477
Gm6757,,
Gm48516,,
Gm12365,-0.578,0.578
Eif3d,-0.346,0.346
Gm17826,-0.425,0.425
Obox4-ps18,,
Dnajc5g,,
Trim33,0.219,-0.219
Heatr4,0.578,-0.578
Cbx3-ps6,-0.302,0.302
Gm37670,,
Nox3,,
Gbp2-ps,,
Gm48850,0.171,-0.171
Gm29759,-0.096,0.096
Traj1,,
Gm45167,,
Vmn2r-ps139,,
Mucl1,,
Ddias,-0.111,0.111
Gm18131,,
Endog,1.322,-1.322
Adh1,,
Rfx8,-0.389,0.389
Gm19791,,
Fxr2,-1.158,1.158
Arx,-0.096,0.096
Saa-ps,,
Gm49537,,
Gm6665,-0.365,0.365
Fopnl,0.491,-0.491
Gm5108,-0.377,0.377
Ighd1-1,,
Fcmr,0.506,-0.506
Tfdp1,-0.939,0.939
Klk1,,
Gm14918,,
Nudt7,0.889,-0.889
Shq1,-0.693,0.693
Gm21129,,
Scgb1b11,,
Gm18254,,
Rnh1,0.384,-0.384
Tprkb,1.027,-1.027
Cldn4,,
Tmc7,-0.427,0.427
Zbbx,,
Aggf1,1.679,-1.679
Tmem35b,0.067,-0.067
Ctsm,,
Yeats4,0.345,-0.345
Gm3551,,
Gm5934,0.074,-0.074
Gm6909,,
Large1,-0.044,0.044
Mdfic,0.753,-0.753
Unc80,0.312,-0.312
Pcdh7,0.487,-0.487
Gm46231,-0.096,0.096
Mob3b,-0.847,0.847
Stra8,-0.216,0.216
Gm11207,,
Gm16301,-1.218,1.218
AC125149.2,,
Gm29140,,
Gm50067,0.312,-0.312
Slc23a4,0.56,-0.56
Gm8153,0.065,-0.065
Slc25a2,-2.325,2.325
Acy3,,
Pgd,-0.776,0.776
Gm49299,-0.13,0.13
Arrdc2,0.208,-0.208
Gm3851,-1.106,1.106
Trav6n-6,-0.492,0.492
Aprt-ps,,
Hmga2,-0.606,0.606
Gm18362,,
Mb,,
Gm14283,,
Gm12105,-0.469,0.469
Hist1h4d,-0.214,0.214
Oxr1,0.944,-0.944
Olfr1401-ps1,,
Catsperg1,-0.382,0.382
Dnah14,-0.197,0.197
Iglj3p,,
Gm12677,,
Gm30970,-0.675,0.675
Gm12274,0.176,-0.176
Gm33700,,
Wdyhv1,0.595,-0.595
Ceacam10,,
Gm3637,,
1190007I07Rik,-0.958,0.958
Dipk1c,0.582,-0.582
Gm28781,,
Gm17157,,
Gm15429,2.103,-2.103
Tmem209,-0.612,0.612
Gm9120,0.048,-0.048
Scn5a,,
Irx1,,
Tbxas1,-0.724,0.724
Ets1,-0.186,0.186
Pde1c,-0.751,0.751
Gm11220,,
Gm44099,,
Gm6702,-0.381,0.381
Brwd3,-1.031,1.031
Car5a,0.379,-0.379
Cma1,1.279,-1.279
Pcna,-0.697,0.697
Ap1s1,0.041,-0.041
Cnot4,0.054,-0.054
Gm12332,,
Gm12683,,
Fbn1,-0.046,0.046
Cbx5,-0.917,0.917
Slc10a1,-0.507,0.507
Gm15335,-0.434,0.434
Cdc20,-0.045,0.045
Gm38121,,
Dhx32,-0.491,0.491
Gm13675,0.176,-0.176
Ighv5-7,,
Cdkn2aip,-0.061,0.061
Zfp972,-0.015,0.015
Vmn1r-ps102,,
Gm43199,,
Zranb1,0.268,-0.268
Ptpdc1,0.511,-0.511
Gm3091,,
Ubap1,2.05,-2.05
Ercc5,-0.359,0.359
Itfg1,0.891,-0.891
Cfap54,0.681,-0.681
Fads3,-1.648,1.648
Htra1,,
Gm45610,,
Wdr17,-1.605,1.605
Ppp1r16b,-0.665,0.665
Gm47402,0.176,-0.176
Trhr2,,
Pomt2,-1.328,1.328
D8Ertd738e,0.141,-0.141
Cort,0.256,-0.256
Atic,-0.046,0.046
Nckap1l,1.321,-1.321
Gm49485,,
Cyb5d2,-0.203,0.203
Atp6v1a,-0.224,0.224
Mki67,-0.756,0.756
Npc1l1,0.177,-0.177
Ldlr,-1.192,1.192
Gm7959,,
Akap12,1.123,-1.123
Hps6,1.877,-1.877
Gm7631,,
Asic5,0.205,-0.205
Trappc1,0.986,-0.986
Mark1-ps1,,
Megf8,0.121,-0.121
Gm2573,-1.769,1.769
Nudt16,-0.545,0.545
Zfp783,-1.649,1.649
Ntng2,0.868,-0.868
Gm28580,-0.096,0.096
Ogn,0.176,-0.176
Commd5,1.567,-1.567
Gm48337,,
Rere,-0.874,0.874
Gm20305,,
Cftr,0.312,-0.312
Zfp768,1.409,-1.409
Rskr,-1.145,1.145
Phyhd1,-0.155,0.155
Gm13015,0.312,-0.312
Zdhhc19,-0.406,0.406
Cr2,1.6,-1.6
Gm10778,-1.966,1.966
Gm8173,-0.096,0.096
Gm12805,,
Gm12669,1.781,-1.781
Arfip1,0.053,-0.053
Tgif2-ps2,,
Kmt2e,-0.6,0.6
Gm5566,-0.201,0.201
Tmem86a,-0.333,0.333
Olfr297,,
Gnpda1,0.041,-0.041
Myot,,
Cd6,-1.896,1.896
Gm48663,-0.664,0.664
E430018J23Rik,0.481,-0.481
Dhcr24,-0.934,0.934
Sar1b,-1.767,1.767
Gm48930,0.405,-0.405
Znrf3,0.992,-0.992
Cdk12,0.828,-0.828
Gm5518,1.2,-1.2
Odf3l2,,
Noxo1,0.402,-0.402
Wdr66,-1.164,1.164
Gm43664,0.692,-0.692
Gm21843,,
Hist1h3i,0.086,-0.086
Myo5c,-0.442,0.442
Gm14826,,
Aebp2,0.269,-0.269
Gm15946,0.109,-0.109
Gm48560,-0.096,0.096
Dhrs7c,,
Gm12700,,
Eid2b,0.607,-0.607
Gm14513,,
Lrp10,0.114,-0.114
Gm11764,-0.096,0.096
Gm11694,1.028,-1.028
Gm10487,,
Relt,-0.01,0.01
Nudt3,0.27,-0.27
Dpf1,0.178,-0.178
Vmn2r118,-0.329,0.329
Gm6133,-0.759,0.759
Olfr950-ps1,,
AC115752.2,,
Olfr346,0.317,-0.317
Cxcl12,0.231,-0.231
Fxyd7,0.165,-0.165
Vmn1r59,0.234,-0.234
Sstr1,,
2410137M14Rik,0.177,-0.177
Gm7839,0.442,-0.442
Mfap4,,
Ttll8,-0.934,0.934
Gm44922,-0.478,0.478
Prss1,,
Gm17101,0.312,-0.312
Ccdc77,-0.867,0.867
Chrm5,,
Gm14054,,
Gm42628,,
Prdx3,0.469,-0.469
Eda,0.433,-0.433
Zfp264,-0.626,0.626
Spint5,,
E330021D16Rik,0.112,-0.112
Gm5841,-0.214,0.214
Stx4a,0.93,-0.93
Brinp3,0.312,-0.312
Sra1,-0.452,0.452
Rasd1,-0.059,0.059
Olfr90,0.275,-0.275
Ky,,
Prkcz,1.84,-1.84
Slc3a1,-0.551,0.551
Man2b2,1.303,-1.303
mt-Nd3,-0.622,0.622
Samd14,0.381,-0.381
Pgc,,
Gm46209,0.636,-0.636
Tulp3,-1.584,1.584
Khnyn,0.058,-0.058
Gm8310,,
Gm21742,0.71,-0.71
Gm47647,,
Rabif,0.843,-0.843
Gm8307,,
Gna14,0.324,-0.324
Gm21937,,
Gm18896,-0.232,0.232
Gm48385,0.05,-0.05
Elmod2,1.065,-1.065
Hid1,1.774,-1.774
Lrrc59,-1.158,1.158
Sycn,,
Ubox5,-0.643,0.643
Gm5155,,
Acaa1a,1.516,-1.516
Casp8ap2,-0.893,0.893
1700008O03Rik,0.035,-0.035
Defa33,,
Kndc1,-0.196,0.196
Gm4984,-0.6,0.6
Olfr323,-0.725,0.725
Tfrc,-3.116,3.116
Gm29460,,
Dcakd,0.134,-0.134
4933430I17Rik,-2.005,2.005
Gm4567,,
Fer1l5,-0.392,0.392
Olfr153,,
Gm29803,,
Prr11,-0.293,0.293
Ctxn3,,
Gm48174,,
Fbxw4,-1.181,1.181
Gm2436,0.057,-0.057
Gm47993,0.545,-0.545
Asz1,,
Cyp4f15,,
Psd4,0.263,-0.263
Olfr320,,
Six4,0.601,-0.601
Brwd1,-0.607,0.607
Gm21731,,
Gm14796,,
Flvcr2,-0.49,0.49
Gmppb,-1.687,1.687
Fbxo44,1.1,-1.1
Gm48388,,
Zfp97,0.732,-0.732
Gm12632,-0.745,0.745
Gm49133,,
Gm14946,,
Psma3,-0.935,0.935
Ubd,0.2,-0.2
Gm18080,0.22,-0.22
Dnase1l2,-2.498,2.498
Gm13607,,
Zc3h4,0.223,-0.223
Msc,1.802,-1.802
Zfp532,0.258,-0.258
Gm18598,0.015,-0.015
Gm11446,-0.096,0.096
Rad51c,-0.89,0.89
Rps19-ps7,0.39,-0.39
Gm21660,,
Obox4-ps1,,
1700022A21Rik,,
Olfr547,,
Ang-ps2,,
Kpna7,-0.232,0.232
Kcnf1,,
Sstr4,,
Anks1,-1.097,1.097
AC163398.1,,
Postn,-0.387,0.387
Elovl7,-0.932,0.932
Unc5b,-1.201,1.201
2610507B11Rik,-0.65,0.65
Rpl21-ps10,-0.243,0.243
Sbno1,-0.408,0.408
Rgs2,0.589,-0.589
Olfr75-ps1,-0.931,0.931
Slc35b2,0.464,-0.464
Tcf24,-0.756,0.756
Id1,1.006,-1.006
Gm48546,,
Ebf2,-0.863,0.863
