gene_name,Ctrl_vs_Chd7,Chd7_vs_Ctrl
Rps12-ps7,,
Gm11166,,
Dkc1,-0.032,0.032
Rhox2e,,
Aph1b,-0.347,0.347
Tex101,,
Obox4-ps23,,
Gm28266,1.483,-1.483
Olfr1252,,
Def6,0.065,-0.065
Deaf1,-0.141,0.141
Tstd3,0.255,-0.255
Gm29171,,
Vmn1r-ps131,,
Trav21-dv12,-0.439,0.439
Hmgb1,-0.093,0.093
Gm13244,-0.819,0.819
Irgm1,-0.076,0.076
Art4,-1.671,1.671
Gm29582,,
Gm12686,,
Dock2,-0.104,0.104
Uroc1,-0.338,0.338
Bmp8b,-1.797,1.797
Gm14408,,
Bcat1,-0.297,0.297
Olfr1166,,
Gm12390,0.496,-0.496
Gm13397,,
Vmn2r-ps53,,
Gm12376,,
Chmp6,0.038,-0.038
Cd320,0.081,-0.081
Syngap1,-0.406,0.406
Leprotl1,0.069,-0.069
Gm14428,,
Gm17752,-0.709,0.709
Gm29624,-0.338,0.338
Gm43494,,
Gm17165,,
Gm11631,-0.338,0.338
Gm6944,-1.263,1.263
Gm7802,,
Echdc2,-0.085,0.085
Gm49550,0.162,-0.162
Cdc20b,0.599,-0.599
Pfn4,-0.393,0.393
Gm48392,,
Gm39653,-0.914,0.914
Ccnc,0.137,-0.137
Gm9370,0.839,-0.839
Gm14694,,
Gm13870,-0.819,0.819
Eif5a2,0.323,-0.323
Egfr,0.477,-0.477
Shank3,-0.996,0.996
Tnf,-0.079,0.079
Gm5452,-1.89,1.89
Gm5067,,
Vmn1r12,-0.08,0.08
Serpinb3a,,
Abhd1,0.109,-0.109
Col20a1,-0.254,0.254
Gm3298,-0.94,0.94
Gm11983,0.624,-0.624
Vgf,0.669,-0.669
Atp10a,-0.032,0.032
Suclg1,0.023,-0.023
Olfr1030,,
Ermap,-0.204,0.204
Rpl7a-ps9,,
Gm8768,1.238,-1.238
Gm14548,1.487,-1.487
Sptssa,0.237,-0.237
Awat1,,
Tas2r103,,
Ephx1,0.518,-0.518
Dgcr8,0.239,-0.239
Gm15165,,
Gm6762,,
Best2,-0.292,0.292
Prdm9,0.481,-0.481
Vps37d,1.878,-1.878
Gm21650,,
Atp6v1f,-0.001,0.001
Ly6i,0.466,-0.466
Gm44779,,
Gm9689,,
Gm6555,,
Babam2,0.072,-0.072
CT025692.1,,
Svs5,,
Gm18205,,
Popdc3,,
Gm34144,-1.178,1.178
Nosip,0.022,-0.022
Rpl31-ps21,-0.134,0.134
Csn2,-0.454,0.454
Olfr974,1.195,-1.195
Gm20803,,
Pdhb,0.144,-0.144
Trpc1,0.49,-0.49
Gm48333,1.408,-1.408
Gm19015,,
Keap1,-0.08,0.08
Gm3208,,
AC115789.3,,
Noc4l,-0.044,0.044
Kcne1,,
Fscb,,
Gm14563,,
Gm10088,-0.819,0.819
Gm19898,,
Ighv1-30,,
Gm11218,,
Gm7925,,
Gm13108,,
Gm49910,,
Gm37682,1.006,-1.006
Kcnu1,,
Hist3h2a,-0.104,0.104
Gm21569,-0.338,0.338
Pcdha3,,
Skint11,,
Nkapl,0.612,-0.612
Mrgpra3,,
Olfr243,0.086,-0.086
Trbv4,-0.426,0.426
Trav8-1,-0.819,0.819
Gm3671,-1.543,1.543
Folr2,-1.29,1.29
BC049715,-0.374,0.374
Rspo3,,
Olfr1154,0.876,-0.876
Gm49952,-0.819,0.819
Sh2d3c,-0.041,0.041
Rps11-ps1,0.078,-0.078
Gm21698,,
Btbd35f7,,
Gm31544,1.532,-1.532
Gm7529,,
Gm13136,-0.864,0.864
AC154328.1,0.202,-0.202
Cntn2,0.015,-0.015
Gm18547,,
Olfr119,,
Gm20219,0.222,-0.222
Dipk2a,0.185,-0.185
Gm8501,,
Mrgprb5,,
Vmn1r-ps27,1.104,-1.104
Gm8750,-0.178,0.178
Ptgs2,0.123,-0.123
Gm5809,1.978,-1.978
Ssxb10,,
Stim1,0.035,-0.035
Zfp874a,0.289,-0.289
Lpar6,0.218,-0.218
Gm13737,,
Gm11313,1.462,-1.462
Gm11956,-0.819,0.819
Gm49068,,
Fbxo15,-0.061,0.061
AC122119.2,-0.402,0.402
Slc16a5,0.66,-0.66
Myo15b,-0.85,0.85
Samd4b,-0.362,0.362
Atg12,0.093,-0.093
AC123873.3,,
Gm4951,-0.782,0.782
Gm48151,,
Elovl5,-0.145,0.145
Cnpy3,-0.132,0.132
Gm6649,0.497,-0.497
Mcph1,-0.226,0.226
Ssxb1,,
Olfr305,-0.134,0.134
Gm7084,-0.338,0.338
Wipf2,0.021,-0.021
Gm17841,0.595,-0.595
Gm13777,-1.572,1.572
Pcdhb17,,
Ppp2r5d,-0.016,0.016
Ttc5,0.214,-0.214
Gm15383,,
Nek7,0.078,-0.078
Olfr1118,-0.155,0.155
Cd59b,0.007,-0.007
Gm42416,,
Olfr1111,,
Glis2,0.029,-0.029
Coro2b,-0.253,0.253
Spry3,0.623,-0.623
Reg3a,,
Hpgds,0.386,-0.386
Ccnjl,-1.426,1.426
5330417C22Rik,-0.596,0.596
Khdc3,0.297,-0.297
Gm15502,,
Olfr620,0.075,-0.075
Mon2,0.088,-0.088
Gm29062,,
Gm7364,,
Serpinb9f,,
Gm16044,0.227,-0.227
Rnf149,0.206,-0.206
Gm20795,,
Il5,,
Cenpm,-0.032,0.032
Gm49421,,
Gm13022,1.382,-1.382
Gm29269,,
Olfr1160,0.148,-0.148
Gm44277,,
Klhl15,0.185,-0.185
Skp1a,0.02,-0.02
Gm3757,,
Defb14,,
Gm11857,,
AC133103.4,,
Zfp712,0.115,-0.115
Olfr1187-ps1,,
Gm2709,,
Olfr370,-0.741,0.741
Cmah,0.223,-0.223
Gm37317,-2.608,2.608
Gm49353,,
Slc19a3,,
1810043G02Rik,-0.157,0.157
Hes3,,
Gm35857,1.641,-1.641
Anapc11,0.1,-0.1
Iigp1,-0.329,0.329
Slc9a3,-1.69,1.69
Il1r1,0.007,-0.007
Gm12286,0.301,-0.301
Olfr1087,0.197,-0.197
Gm2986,0.194,-0.194
Gm15621,0.118,-0.118
Gm20553,-0.054,0.054
Pih1h3b,,
Gm48364,0.085,-0.085
Gm47081,-0.338,0.338
BX005468.1,,
Angel1,-0.707,0.707
Gm46992,,
AC166934.1,,
Gltp,-0.037,0.037
Mypn,1.104,-1.104
Hsdl1,0.187,-0.187
Zic3,1.016,-1.016
Gm11937,,
Gm37070,-0.137,0.137
Ugt1a6b,-1.534,1.534
AF067061,-0.338,0.338
Gm14740,0.491,-0.491
Gm44262,0.546,-0.546
4930451I11Rik,2.091,-2.091
Eif1b,0.055,-0.055
Gmnc,-0.349,0.349
Snca,-2.463,2.463
Gm28389,,
Gm3198,,
Gm7473,,
Gm45432,,
Gm14992,,
Gm2431,,
Scn9a,0.198,-0.198
Gtf2ird1,-0.555,0.555
Rabl2,0.201,-0.201
AC100212.5,,
Enoph1,-0.265,0.265
Sult2a-ps2,-0.338,0.338
Mrpl14,0.026,-0.026
Pde4a,0.04,-0.04
Fez1,-0.753,0.753
Zfp810,0.317,-0.317
Gm18160,,
Gm48148,,
Rnf123,-0.163,0.163
Rps2-ps6,-1.533,1.533
Gm12322,-1.959,1.959
Catsper3,-0.134,0.134
Sult1a1,1.189,-1.189
AC149224.2,,
Top1,0.022,-0.022
Gm14410,0.139,-0.139
Itgb3bp,0.072,-0.072
Gm45438,,
Ndufs4,-0.134,0.134
Cep290,-0.168,0.168
Nacc1,-0.126,0.126
Gm5771,,
Tfb2m,0.072,-0.072
Gm3711,,
Gm20847,,
Gm6300,,
Gm12727,,
Rab26,-0.085,0.085
Gm5941,,
Lrrc69,0.441,-0.441
Ypel2,-0.396,0.396
Olfr390,-0.699,0.699
G6pd2,-0.338,0.338
Olfr109,0.123,-0.123
Gja8,0.131,-0.131
Gm17825,-0.801,0.801
Gm49258,0.495,-0.495
Taf2,-0.02,0.02
Ntrk1,,
Atcay,0.081,-0.081
Slc41a3,0.337,-0.337
B020011L13Rik,-0.338,0.338
Tmem117,-0.11,0.11
Gm29615,,
Gm14723,,
AC125122.2,0.437,-0.437
Fbxo47,-0.157,0.157
Ndufs8,-0.089,0.089
Gm10120,0.58,-0.58
Hrh2,-0.103,0.103
Izumo1r,-0.486,0.486
Spire2,-0.445,0.445
Gm20818,,
Gm5160,-1.269,1.269
Terf2ip,0.118,-0.118
Htatip2,0.126,-0.126
Gm7270,0.141,-0.141
Gm19186,,
Gm38098,-1.88,1.88
Gm9812,0.455,-0.455
Fam71b,0.119,-0.119
Krr1,0.002,-0.002
Olfr875,,
Gm12808,,
Gm10297,-1.961,1.961
Rictor,0.031,-0.031
Eef1g,0.026,-0.026
Hcn2,-0.035,0.035
Gm43626,,
Rpl19-ps1,1.562,-1.562
Cdkn1a,0.155,-0.155
Gm49664,1.321,-1.321
Adamtsl5,-1.287,1.287
Fasn,-0.195,0.195
Gm49395,0.659,-0.659
Olfr676,-0.16,0.16
Zbtb7c,-0.338,0.338
Pum1,-0.025,0.025
Gm28211,,
L3mbtl1,-0.149,0.149
Pdxp,-0.168,0.168
Ino80b,0.08,-0.08
Wdr12,-0.082,0.082
Gm6979,,
Cyp2b10,,
Zfp683,0.131,-0.131
Rxfp4,0.624,-0.624
Olfr902,,
Gm44182,0.151,-0.151
Zdhhc2,-0.005,0.005
Igkv8-21,0.155,-0.155
Gm46432,1.104,-1.104
Trav12-4,0.153,-0.153
Gm44184,,
Ramac,0.228,-0.228
Gm6344,,
Gm29474,,
Alg14,-0.157,0.157
Gm7126,,
Rhox6,,
Gm18491,,
Tesk2,0.076,-0.076
Gm6542,-0.46,0.46
Gm17949,-0.771,0.771
Gm13602,1.102,-1.102
Cks1b,-0.032,0.032
Tyrp1,,
Gm50099,,
Rp1,-2.104,2.104
Gm12206,,
Tmem259,0.116,-0.116
Gm7407,-1.718,1.718
Gm9095,,
Gm10375,,
Map4,-0.129,0.129
Olfr357,,
Vps11,0.045,-0.045
Gm6100,,
Gm10135,,
Fam78a,0.107,-0.107
Gm27233,,
Kcnh1,-0.819,0.819
Gm18190,0.726,-0.726
Gm31166,0.459,-0.459
Gm11925,,
AC125059.1,-0.16,0.16
Gm18532,,
Gm44705,-0.697,0.697
Pemt,0.025,-0.025
Capn13,,
Prpf40a,0.051,-0.051
Gm8682,0.696,-0.696
Olfr519,,
Chordc1,-0.062,0.062
Gm4858,,
Atg4b,0.02,-0.02
Atp7a,0.211,-0.211
Gm49253,,
Tmem17,0.147,-0.147
Lims2,0.144,-0.144
Pgk1-ps3,,
AC121821.1,4.201,-4.201
Gm4181,,
Sec11a,0.062,-0.062
Gm14781,,
Prickle1,0.613,-0.613
Obox7,-2.497,2.497
Gm19637,,
Pick1,-0.235,0.235
Gm15105,-0.338,0.338
AC124606.2,,
Igkv9-119,,
Pigo,-0.007,0.007
Wdr7,0.107,-0.107
Rnf25,0.082,-0.082
Pacsin2,0.076,-0.076
Cd33,0.267,-0.267
Gtf2a1,-0.19,0.19
Ppp2ca,0.037,-0.037
Serpinb10,-2.711,2.711
Gm44650,,
Gm13181,,
Olfr429,,
Dennd4b,0.01,-0.01
4933402J07Rik,,
Gm29441,-0.819,0.819
Ighv1-74,-1.178,1.178
Cbfa2t3,0.247,-0.247
Gm20805,,
Gm4152,0.032,-0.032
Dnajc30,0.167,-0.167
Gm8938,,
Nkx2-1,-0.771,0.771
Tnfrsf25,-1.026,1.026
Gm45844,-0.16,0.16
Gm960,-0.815,0.815
Il18,0.521,-0.521
Gm50031,,
Agpat3,-0.076,0.076
Gm11771,,
Olfr1004-ps1,,
Commd3,-0.047,0.047
Gm48184,-0.338,0.338
CAAA01118383.1,0.208,-0.208
Bach1,-0.073,0.073
Rpl19-ps5,1.002,-1.002
Gm28846,,
Gm48243,,
Aqp10-ps,,
Tcaim,0.498,-0.498
Nr4a1,-0.035,0.035
Foxf1,-0.095,0.095
Olfr1152,0.28,-0.28
Gm29705,0.148,-0.148
Zw10,-0.031,0.031
Rps6ka2,-0.118,0.118
Lrrc9,,
1810010H24Rik,0.239,-0.239
Gm4714,,
Olfr354,-0.229,0.229
Gm5043,-0.338,0.338
Mfng,0.07,-0.07
Vmn1r158,,
Gm12591,0.546,-0.546
Nrxn2,-0.428,0.428
Iqcn,-0.455,0.455
Gm44132,,
Atp6v1c2,0.323,-0.323
Zwint,-0.079,0.079
Tpgs1,0.052,-0.052
Sft2d1,0.159,-0.159
Gm16428,,
Nisch,-0.09,0.09
Gm15213,,
Gm27163,-0.717,0.717
Olfr1511,-0.338,0.338
Gm13758,,
Camkmt,0.176,-0.176
Gmds,-0.05,0.05
Gm43977,,
Gfod1,-0.066,0.066
Wdr43,-0.019,0.019
Impg1,-1.678,1.678
Sval1,,
Itgb8,,
Gm21276,,
Gm14334,,
Gpr87,-0.227,0.227
Zfp949,0.12,-0.12
Olfr1411,,
Map3k7cl,-0.338,0.338
Rhox2f,,
Cd82,-0.079,0.079
Gm37778,,
Cpt1b,-0.181,0.181
Gm7222,-0.618,0.618
Gm17850,,
Gm48927,,
Gm49869,,
Gm7366,0.477,-0.477
Zdhhc14,0.087,-0.087
Rps25,0.039,-0.039
Gm21103,,
Fam189a1,1.104,-1.104
Rora,-0.186,0.186
Gm43245,-0.338,0.338
Lrrn4cl,-0.243,0.243
Ttc9b,1.833,-1.833
Bean1,-1.704,1.704
Xrcc2,-0.252,0.252
AC174780.1,-0.338,0.338
Rad51,-0.161,0.161
Ick,-0.449,0.449
Fsbp,-0.287,0.287
H3f3b,0.028,-0.028
Eif2ak4,-0.073,0.073
Gm7593,0.147,-0.147
Als2,-0.154,0.154
Cyld,0.046,-0.046
Gm4973,-0.338,0.338
AC133095.2,,
Gm44487,0.573,-0.573
Gm49667,,
Gm21488,,
Slc7a6,0.063,-0.063
Max,0.197,-0.197
Gm8700,,
Krt77,,
Ccdc107,-0.278,0.278
Ccdc141,-0.13,0.13
Alpi,,
Mutyh,0.098,-0.098
Gm44118,1.104,-1.104
Mup-ps29,,
Ten1,0.163,-0.163
Klk1b10-ps,,
Gtf2f2,0.034,-0.034
Gm6491,-2.123,2.123
Bpifa3,,
Pex10,-0.205,0.205
Gm10722,-1.595,1.595
Gm9279,,
Met,-0.656,0.656
Lmo4,-0.074,0.074
Trbj1-1,-0.012,0.012
Trmt5,-0.131,0.131
Olfr352,0.063,-0.063
Ighv1-32,,
Tpi1,-0.138,0.138
Gm36776,,
Slc1a6,,
Msl3l2,0.129,-0.129
Psmb1,0.026,-0.026
Grxcr2,,
Gm6997,1.568,-1.568
Gm10251,0.442,-0.442
1700001K19Rik,-0.951,0.951
Cysrt1,-0.338,0.338
Lrp4,0.221,-0.221
Gm20445,,
Zbtb17,0.248,-0.248
Gm5970,-0.817,0.817
Daam2,-0.982,0.982
Arrb1,0.296,-0.296
Gm44858,,
Gm13041,,
Rxfp3,-0.242,0.242
Myo7b,-0.338,0.338
Igkv13-57-2,,
H2-M5,1.341,-1.341
Olfr585,,
Zfp606,-0.119,0.119
Slc25a43,-0.059,0.059
Gbp11,-0.578,0.578
Gm46103,,
Gm49752,-1.679,1.679
Gm19994,,
Mrps36,0.015,-0.015
Gm18624,,
Gm43518,0.415,-0.415
Gm49190,-1.37,1.37
Glmp,0.232,-0.232
Igkv3-12-1,,
AB124611,0.189,-0.189
Gm27046,-0.343,0.343
Cacna2d4,0.205,-0.205
Gm5673,0.643,-0.643
Speer5-ps1,-0.061,0.061
Ptgfrn,-0.211,0.211
Fut2,0.808,-0.808
Ago4,0.619,-0.619
Ppig,0.167,-0.167
Gm5948,-0.338,0.338
D3Ertd751e,0.271,-0.271
Zdhhc1,-0.168,0.168
Gm4297,-2.625,2.625
Gm8099,-0.338,0.338
Gm18524,,
Sphk2,0.063,-0.063
Gm19807,,
Zscan4a,,
Gm14418,0.784,-0.784
Chd6,-0.194,0.194
Vmn2r45,-0.277,0.277
Nbeal1,-0.068,0.068
Gm13650,1.104,-1.104
AL844849.1,-0.429,0.429
Gm47367,,
Gm29228,-0.341,0.341
Snrpg,-0.102,0.102
Fbl,-0.156,0.156
Slc18b1,-0.32,0.32
Gm8122,,
Pnpla2,0.183,-0.183
Rps19-ps8,-0.63,0.63
Ap1s2,0.203,-0.203
Sart1,0.112,-0.112
Gm9361,,
V1rg10,,
Casr,,
Tmco5,,
Krt6a,,
Olfr578,-0.107,0.107
Nhs,-0.561,0.561
Olfr1003-ps1,,
Cyp3a16,,
Gm45712,,
Gm7099,,
Gm32447,,
Gm29725,1.104,-1.104
Star,-0.158,0.158
Cbr1,0.208,-0.208
Cdan1,-0.04,0.04
Gm16471,,
Borcs7,-0.009,0.009
Ccdc180,0.143,-0.143
Slc16a4,-0.28,0.28
Gm4992,1.104,-1.104
Prrt1,-0.21,0.21
Nom1,0.066,-0.066
Gm6230,,
Samt1,,
Wdr45,0.156,-0.156
Ighv5-11,,
Gm49209,0.628,-0.628
Golga7,0.051,-0.051
Cfap53,0.305,-0.305
Adam12,-0.338,0.338
Nt5c2,0.166,-0.166
Tbcc,0.107,-0.107
Gm29369,,
Gm21009,,
Pcbd2,0.008,-0.008
Ccdc112,-0.3,0.3
Adcy7,0.109,-0.109
Prps2,0.008,-0.008
Gm27025,,
Olfr586,0.048,-0.048
Gm5575,0.044,-0.044
Gm20908,,
Gm14399,0.269,-0.269
Cd300ld,-0.958,0.958
Gm4822,,
Gm6494,-0.338,0.338
Gm20594,0.183,-0.183
Tesmin,-0.509,0.509
Ighg1,-1.135,1.135
E330014E10Rik,-0.338,0.338
Olfr497,,
Srsf12,-0.886,0.886
Gm8228,-1.557,1.557
Gm15238,,
Alpk1,-0.858,0.858
Gm18494,,
Rxrb,-0.033,0.033
Gm12664,-0.338,0.338
Mapk4,-0.819,0.819
Gm49848,,
Gm13500,,
Gm6475,-0.158,0.158
Gm42845,-0.246,0.246
Defa36,,
Gm3742,,
Gm29689,-0.154,0.154
Gm28974,,
Gm45521,-0.327,0.327
Gm20673,,
Gm13973,,
Gm11918,,
Gm9372,-0.819,0.819
Siglec15,-0.316,0.316
Upk3bl,,
Samd5,-0.202,0.202
Cd200r2,0.697,-0.697
Olfr796,0.081,-0.081
Btbd35f28,,
Sertad3,0.165,-0.165
Ano10,-0.023,0.023
Samd4,2.884,-2.884
Atp1b4,,
Gm21991,,
Fancb,-0.083,0.083
Gm4177,,
Gm3292,,
Wdr55,0.082,-0.082
Ifna1,,
Gm21089,,
Col5a3,0.701,-0.701
Gm17837,-0.338,0.338
Gm7814,,
Ighv8-12,-0.277,0.277
Lgi2,-0.141,0.141
Gm48299,,
Tufm,-0.094,0.094
Gm15352,-0.338,0.338
5730480H06Rik,-0.34,0.34
Gm7271,-0.819,0.819
Apobec3,-0.024,0.024
Rpl21-ps4,-0.819,0.819
Gm4767,-0.287,0.287
Tmem88,-0.072,0.072
Snx12,-0.117,0.117
Gm3194,-3.452,3.452
Lsm12,-0.094,0.094
Ift20,0.147,-0.147
Igfbpl1,-1.762,1.762
Gm12783,1.104,-1.104
Gm37845,,
Gm11111,,
Gm12075,,
Gm9923,0.092,-0.092
Gm45279,-0.338,0.338
Gaa,0.342,-0.342
Casp9,0.209,-0.209
Slc38a5,0.112,-0.112
Tent5c,-0.265,0.265
C87436,0.052,-0.052
Gm5891,-4.026,4.026
Pkia,,
Igkv6-17,-0.557,0.557
Krtcap3,0.048,-0.048
Gm10670,,
Gm42673,,
Gm11257,,
Ccdc136,0.818,-0.818
Lhfp,-0.415,0.415
Syncrip,-0.09,0.09
Cbs,-0.45,0.45
Trbd1,,
AC115893.1,,
Gm3226,-0.291,0.291
Gm7876,,
Mndal,0.117,-0.117
Gm7565,0.677,-0.677
AI413582,0.049,-0.049
Col4a5,,
Selenok-ps4,,
Olfr152,0.115,-0.115
Vmn2r-ps38,,
Sart3,-0.07,0.07
Epp13,,
Fam53c,-0.043,0.043
Trav16n,-0.598,0.598
Abhd10,-0.039,0.039
B230359F08Rik,0.276,-0.276
Gm4744,,
Gm13975,,
Gm18201,,
Gm7328,,
Gm15746,,
Olfr1322,-0.048,0.048
Uhrf1bp1,0.742,-0.742
Bmyc,1.069,-1.069
Gm18510,,
Cactin,0.018,-0.018
Prss46,,
Gm45288,,
Gm48208,0.405,-0.405
Ighv3-6,1.022,-1.022
Chrd,-1.235,1.235
Gal3st2b,-0.112,0.112
AC147992.1,,
Gm7274,,
Pnmal2,-0.338,0.338
Slc27a1,0.015,-0.015
Theg,,
Arhgap20,-0.864,0.864
Zfp942,-0.002,0.002
Car5b,0.163,-0.163
E2f6,-0.178,0.178
Gm14403,0.194,-0.194
Gm7958,,
Loxl2,-0.266,0.266
Gm15190,,
Apoh,-0.338,0.338
Hist1h2bg,-0.107,0.107
Caprin2,-0.285,0.285
Fbxo48,-0.467,0.467
Nmnat2,-0.5,0.5
Gm21178,1.011,-1.011
Gm37579,,
Trmt44,0.186,-0.186
Tmem132c,0.662,-0.662
Vps8,0.057,-0.057
Ccndbp1,0.112,-0.112
Stmnd1,,
Sipa1l1,0.014,-0.014
Cyp2b27-ps,,
Olfr225,,
Bag1,0.065,-0.065
Vmn1r30,-0.886,0.886
Gm43249,-0.338,0.338
Cdca2,-0.02,0.02
Myadml2,-0.756,0.756
Rif1,-0.157,0.157
Pisd,-0.109,0.109
Krt16,,
BC085271,-0.136,0.136
Gm15115,,
Map3k4,0.009,-0.009
Gm18969,,
Arih1,-0.036,0.036
Pros1,1.084,-1.084
Haao,0.208,-0.208
Ugdh,0.22,-0.22
Gm5594,,
1700012P22Rik,,
Gm2308,-0.356,0.356
Gm29167,,
Gm15613,,
Nup210,0.011,-0.011
Gm13689,0.187,-0.187
Myh8,0.134,-0.134
Slc35a3,0.055,-0.055
Gm12948,,
Zfp811,-0.467,0.467
Ints7,-0.09,0.09
Abcb4,0.174,-0.174
Gm42718,-0.215,0.215
Ubn2,-0.009,0.009
Gm6714,,
Bloc1s1,0.054,-0.054
Ccdc38,-0.22,0.22
Cryge,,
Gal,,
Vmn1r-ps55,,
Pkp4,-0.041,0.041
Gm13019,,
Klri1,2.065,-2.065
Strit1,,
Tspan31,0.162,-0.162
Olfr115,0.036,-0.036
Krtap4-9,,
Gm11487,,
Ercc2,0.31,-0.31
Tubg1,-0.119,0.119
Lct,-0.821,0.821
Gm10352,,
Tada2b,-0.094,0.094
Ostf1,0.126,-0.126
Gm10313,0.159,-0.159
Igkv12-38,1.104,-1.104
Spryd4,-0.148,0.148
Uspl1,-0.053,0.053
Gm7382,1.623,-1.623
Car12,-0.302,0.302
Gm5660,1.104,-1.104
Gm49613,,
Preb,-0.064,0.064
Rtraf,0.06,-0.06
Smc1a,-0.026,0.026
Hmces,-0.081,0.081
Gm48909,-0.768,0.768
Olfr1012,0.87,-0.87
Gm2142,,
Gm19175,,
Lrrtm1,-0.857,0.857
Ubb,0.073,-0.073
Srrd,-0.085,0.085
Gm12057,-0.017,0.017
Gm49585,,
Rpsa-ps6,1.104,-1.104
Prr32,,
Btbd10,0.008,-0.008
Gm13471,,
Ang4,,
Gm2871,,
Noa1,-0.281,0.281
Gm42965,-0.338,0.338
Scd4,0.145,-0.145
Tigd3,-0.211,0.211
Msx1,1.104,-1.104
Rnf113a2,0.164,-0.164
Gm27034,,
Rbm44,-0.085,0.085
Nudt22,0.218,-0.218
Ncapg,-0.025,0.025
9030624G23Rik,-0.546,0.546
Akap2,-0.616,0.616
Snrnp27,-0.068,0.068
Lman1,-0.097,0.097
Nrl,0.234,-0.234
Rab18,0.349,-0.349
Rbm47,-0.252,0.252
Il21,-0.263,0.263
Thnsl1,-0.801,0.801
Gm45908,0.425,-0.425
Snrp1c-ps2,,
Gm7545,0.616,-0.616
Gm15636,,
Aldob,,
Tcirg1,-0.006,0.006
4930515G13Rik,1.104,-1.104
Gm13273,,
Rcc2,-0.035,0.035
Ctag2,,
Gm18030,,
Gm50041,-0.338,0.338
Olfr624,-0.065,0.065
Acp2,0.076,-0.076
Gm13755,1.104,-1.104
Trbv17,-0.656,0.656
Gm12902,0.14,-0.14
Gm8885,-2.574,2.574
Krtap4-16,,
Gm49394,,
2610028H24Rik,0.487,-0.487
Rpsa-ps1,0.026,-0.026
Cdc37,0.098,-0.098
Gm44564,,
Mtch1,-0.019,0.019
Gm45700,0.687,-0.687
Lhcgr,-0.105,0.105
Uri1,0.023,-0.023
Gm9633,-0.819,0.819
Gabbr2,-0.323,0.323
D430019H16Rik,-0.014,0.014
Ufc1,0.029,-0.029
Prl2c5,,
Gm15102,,
Dgat2,0.106,-0.106
Tle1,1.025,-1.025
Bag5,-0.035,0.035
Gm49038,,
Gm49241,,
Gm5308,0.187,-0.187
Clk4,0.019,-0.019
Cd300ld3,0.229,-0.229
Slc5a12,-0.392,0.392
Uck1,0.077,-0.077
Gm8809,0.493,-0.493
Gm48378,,
Gm15595,,
Spz1,,
Gm12003,-1.228,1.228
Lama2,-0.61,0.61
Scgb2b18,,
Gm12856,-0.338,0.338
Lmod1,-0.819,0.819
Gm16017,,
Asf1b,-0.217,0.217
Gm48789,-0.107,0.107
Gm4946,,
Gm15095,,
Aadac,,
Fgf22,-0.819,0.819
Anapc5,-0.008,0.008
Gm6028,-0.871,0.871
Gm14659,0.089,-0.089
Acly,-0.008,0.008
Pmel,-0.212,0.212
Htra3,-0.97,0.97
Zfp68,0.098,-0.098
Col5a1,-1.53,1.53
Apc,-0.038,0.038
Gm47413,,
Lyst,0.213,-0.213
Rpl36al,-0.009,0.009
Gm18329,,
Prss42,-1.196,1.196
Npbwr1,-0.176,0.176
Gm2348,,
Aire,-0.326,0.326
Uba6,0.128,-0.128
4933412A08Rik,-0.554,0.554
Gm8921,,
Gm12891,-0.282,0.282
H1fnt,,
Gm43853,,
Gm10184,,
Gm48459,,
Ppp3r1,0.084,-0.084
Gm5406,0.622,-0.622
Gm28841,,
Gm34417,-0.819,0.819
AC163620.1,,
Gm49398,,
Flt1,0.322,-0.322
Dnajc14,-0.033,0.033
Stk16,-0.005,0.005
Gm30155,1.104,-1.104
Olfr733,-0.062,0.062
Olfr492,,
Fcrlb,2.962,-2.962
Loxl4,-0.702,0.702
Gcdh,-0.023,0.023
Rcl1,-0.141,0.141
Cytl1,,
Abcb7,0.007,-0.007
Ankdd1b,1.174,-1.174
Gtf3c4,-0.022,0.022
Gm13808,,
Zfr,-0.045,0.045
Sec16b,0.098,-0.098
Gm9027,-6.707,6.707
Rps12-ps23,-0.338,0.338
Gm37619,,
Gm12818,-0.338,0.338
Ins1,,
Arnt2,-0.912,0.912
H2-M3,-0.016,0.016
Gm28973,,
Brdt,-0.424,0.424
Sgk3,-0.275,0.275
Bmt2,0.096,-0.096
Gm15387,0.045,-0.045
Lcat,-0.257,0.257
Gm9309,,
Fst,-0.08,0.08
Gnptab,-0.232,0.232
Tprg,,
Rab7-ps1,-0.819,0.819
Gtf2h5,-0.025,0.025
Azgp1,-0.785,0.785
Bms1,-0.008,0.008
Map9,1.038,-1.038
Tuba1c,0.0,-0.0
Gm9349,-2.182,2.182
Dsg4,,
Tas2r114,,
Casc1,-0.337,0.337
Ptger3,-1.923,1.923
Cnot8,-0.004,0.004
Sclt1,-0.062,0.062
Gm46501,,
Urad,,
Mup-ps15,,
Gm26509,2.973,-2.973
Ssr2,-0.019,0.019
Med28,-0.071,0.071
Gm12470,,
Crybg3,0.389,-0.389
Ttf2,-0.085,0.085
Zfp595,-0.026,0.026
Sohlh2,,
Vxn,,
Themis2,-0.072,0.072
Gm14186,,
Phlda2,-1.344,1.344
Gm48039,,
Pafah1b1-ps1,-0.152,0.152
Smim12,0.053,-0.053
Gm21036,,
Gm11760,0.615,-0.615
E130309D02Rik,0.045,-0.045
Gm16123,,
Vmn1r212,,
Gm6286,-0.088,0.088
Gm29279,,
Rpl36,0.06,-0.06
Kctd11,0.005,-0.005
