comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval,old_names
P0_A8P,2019_NAT_COMMU_Szabo---CD4-CD8,0.7252282104364586,0.981320773764146,0.8205369759773905,27,0.008189007396421059,0.0859018434943544,3_A8P
P0_A8P,2018_CELL_Schmiedel_CD4---TH2_cells,0.7168548032916436,0.981320773764146,0.8338380015140046,51,0.008189007396421059,0.07891831612774078,3_A8P
P0_A8P,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,0.8327332408850057,0.981320773764146,0.8468875502008032,21,0.008189007396421059,0.07217425149855472,3_A8P
P0_A8P,2019_NAT_COMMU_Szabo---Proliferation,0.6675323013109579,0.981320773764146,0.8579672131147541,26,0.008189007396421059,0.06652930822986063,3_A8P
P0_A8P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,0.8585226764494155,0.981320773764146,0.8637318659329665,11,0.008189007396421059,0.06362105754297812,3_A8P
P0_A8P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,0.8151222667044774,0.981320773764146,0.8815868563414145,27,0.008189007396421059,0.05473489337993496,3_A8P
P0_A8P,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,0.726968313822183,0.981320773764146,0.8907373177243787,6,0.008189007396421059,0.05025035239713241,3_A8P
P0_A8P,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,0.6037199827676207,0.9993992189846801,0.9490076013513513,18,2.6099428784487555e-4,0.022730308951289215,3_A8P
P0_A8P,2019_NAT_IMMUNOL_Nakayama---LungTRM,0.7581783841340629,0.9993992189846801,0.9661898569570871,15,2.6099428784487555e-4,0.014937526040855739,3_A8P
P0_A8P,2019_JEM_Beura---CD4_LP_TRM_up,0.6860556383129085,0.9993992189846801,0.9720692762038242,19,2.6099428784487555e-4,0.012302783220898917,3_A8P
P0_A8P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,0.6805310437864438,0.9993992189846801,0.9814907453726863,15,2.6099428784487555e-4,0.008113791074187242,3_A8P
P0_A8P,2018_CELL_Schmiedel_CD4---TFH_cells,0.6770236206281244,0.9993992189846801,0.9897047397047397,51,2.6099428784487555e-4,0.004494349889903872,3_A8P
P0_A8P,2019_JEM_Beura---CD4_NLT_TRM_dn,0.4819458341649228,0.9993992189846801,0.9993992189846801,8,2.6099428784487555e-4,2.6099428784487555e-4,3_A8P
P0_A8T,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,2.0103562760275526,0.0020408163265306124,1.0984182776801405e-4,24,2.690196080028514,3.959232249050996,3_A8T
P0_A8T,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.859710516443303,0.0020408163265306124,1.151808339092375e-4,21,2.690196080028514,3.9386197815026813,3_A8T
P0_A8T,2015_NAT_IMMUNOL_Choi---Tfh,2.087038707743963,0.0020408163265306124,1.1904761904761905e-4,28,2.690196080028514,3.9242792860618816,3_A8T
P0_A8T,2019_JEM_Beura---CD4_NLT_TRM_dn,1.8633454630628166,0.0020408163265306124,1.2368583797155226e-4,27,2.690196080028514,3.9076800242424197,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.532318465187501,0.003206997084548105,3.048780487804878e-4,47,2.4939014348845454,3.515873843711679,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.9786132208926368,0.003206997084548105,3.193357815743254e-4,24,2.4939014348845454,3.495752416037327,3_A8T
P0_A8T,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-2.1853319122498602,0.003206997084548105,3.935458480913026e-4,47,2.4939014348845454,3.4050046650503694,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-1.8210222346883687,0.003206997084548105,0.00040064102564102563,30,2.4939014348845454,3.397244581010386,3_A8T
P0_A8T,2019_JEM_Beura---CD4_LP_TRM_up,-1.6998878473589403,0.003206997084548105,5.159958720330237e-4,30,2.4939014348845454,3.2873537727147464,3_A8T
P0_A8T,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-2.040142497734343,0.003206997084548105,5.90493061706525e-4,36,2.4939014348845454,3.2287852009806493,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---IFN-Response,1.8874061633064523,0.003206997084548105,5.955926146515784e-4,47,2.4939014348845454,3.225050696138049,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-1.86779843993815,0.003206997084548105,6.002400960384153e-4,27,2.4939014348845454,3.2216749970707688,3_A8T
P0_A8T,2013_IMMUNITY_Locci---non-GC-Tfh,-1.5455355817938476,0.003206997084548105,6.43915003219575e-4,25,2.4939014348845454,3.1911714557285586,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,-1.6756997292178326,0.003206997084548105,6.816632583503749e-4,33,2.4939014348845454,3.1664301138432824,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRM,-1.9640532022414465,0.003206997084548105,7.288629737609329e-4,35,2.4939014348845454,3.137354111370733,3_A8T
P0_A8T,2019_JEM_Beura---CD4_NLT_TRM_up,-1.7567524763734965,0.003321088914607759,8.223684210526315e-4,27,2.4787194969982456,3.0849335749367164,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-1.7557361961515945,0.003321088914607759,8.55431993156544e-4,31,2.4787194969982456,3.0678145111618402,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---Treg,-1.8999949166302381,0.0037937575444042075,0.0010346611484738748,47,2.420930427926009,2.985201858364572,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-1.9753455083743132,0.003835146796054448,0.0011040574109853713,38,2.416218008117535,2.9570083427065743,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-2.6381288797475286,0.004615384615384615,0.0013986013986013986,42,2.335792101923193,2.8543060418010806,3_A8T
P0_A8T,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.5971243228975573,0.006270528515974918,0.002015367174707142,18,2.2026958528059475,2.6956458192884614,3_A8T
P0_A8T,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,1.7623887405177305,0.006270528515974918,0.0020901761719916393,32,2.2026958528059475,2.67981710752561,3_A8T
P0_A8T,2019_JEM_Beura---CD4_FRT_TRM_up,1.4481579666811477,0.006672668537838267,0.002325323884398184,9,2.175700448019471,2.6335165475437465,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---TH1_cells,-1.845490832712856,0.008380215658696672,0.0030473511486169714,50,2.0767448049763106,2.516077498806573,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-1.5911148965542279,0.00838698746187733,0.0032080659945004585,24,2.076394006230372,2.493756706238066,3_A8T
P0_A8T,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.4728486649101695,0.00838698746187733,0.003303964757709251,23,2.076394006230372,2.480964593801423,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.276597390349052,0.009375140178531378,0.003835284618490109,13,2.0280222299141077,2.416202401296989,3_A8T
P0_A8T,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.5385662323221099,0.010808226999322828,0.0046700258080373605,17,1.9662455426390575,2.3306807193788033,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.5560624476622533,0.010808226999322828,0.004749069439096394,23,1.9662455426390575,2.32339148028197,3_A8T
P0_A8T,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,-1.4056744252642763,0.038489871086556174,0.017495395948434623,21,1.414653543477793,1.757076224299999,3_A8T
P0_A8T,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,1.6263031036511588,0.04366554054054054,0.020811287477954146,19,1.3598611592929584,1.6817010515867812,3_A8T
P0_A8T,2013_IMMUNITY_Locci---GC-Tfh,-1.3659098891203396,0.04366554054054054,0.02117117117117117,32,1.3598611592929584,1.674255116514921,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.500895628656821,0.075744917850181,0.0378724589250905,33,1.1206465010918745,1.4216764967558557,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.331524479463893,0.09900220004888997,0.05100113335851908,32,1.0043551543067286,1.292420172806342,3_A8T
P0_A8T,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,-1.2099052987732526,0.1032325338894682,0.05474452554744526,19,0.9861834125731137,1.2616593037647066,3_A8T
P0_A8T,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.3917261071809637,0.10376389278042401,0.05659848697114037,21,0.9839537437344553,1.2471951785090367,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,-1.2295597495266943,0.12131282533894068,0.06800870511425462,22,0.9160932825671624,1.167435494042036,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.2693963766741028,0.12843425411612325,0.07394699479413157,20,0.891319132111142,1.1310794710362004,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,1.4573638943370884,0.13040972584318997,0.07706029254370317,55,0.8846900180939858,1.1131693466093553,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.2138943647181037,0.20346851397508056,0.1233693626537458,20,0.6915027867573966,0.9087926788962203,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.3389227889171673,0.20346851397508056,0.12639710716633792,10,0.6915027867573966,0.8982628655795298,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---TFH_cells,1.2365735044023038,0.22278877652756016,0.14177467597208374,93,0.6521066914827025,0.8484013366266707,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.3178646472429132,0.23641149493907904,0.15402567094515754,32,0.626331410755066,0.8124068907173483,3_A8T
P0_A8T,2019_JEM_Beura---CD4_IEL_TRM_dn,1.17963760302493,0.3135347682119205,0.20902317880794702,16,0.5037142927747517,0.6798055518304329,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---CD4-CD8,-1.1515379241960744,0.3808265582655826,0.25965447154471544,38,0.41927277219408504,0.58560419396061,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-1.0385258814624938,0.4606003506843579,0.32247557003257327,19,0.3366757357156358,0.4915031808796366,3_A8T
P0_A8T,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,1.087942737500128,0.4606003506843579,0.3280032800328003,14,0.3366757357156358,0.48412181332178705,3_A8T
P0_A8T,2019_JEM_Beura---CD4_FRT_TRM_dn,1.061307952830717,0.4832458307597282,0.35145151327980234,25,0.31583188419202113,0.4541345823583026,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,-1.0434500880063393,0.5823022564370361,0.43231531159719355,45,0.23485152698581835,0.3641993824991733,3_A8T
P0_A8T,2019_JEM_Beura---CD4_SP_TRM_dn,1.0032823578018526,0.6022500000000001,0.45625,16,0.22022319132961896,0.3407971225354689,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,0.9854680093880498,0.644553491935317,0.4980640619500176,15,0.19074103441869444,0.3027147938626268,3_A8T
P0_A8T,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,0.9624616190065306,0.6463352884087935,0.509233863594807,11,0.1895421319578216,0.2930827238648911,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,0.9652683329596765,0.6637468830132167,0.5330088606015225,10,0.17799750537313158,0.2732655713142112,3_A8T
P0_A8T,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,0.9179242563895575,0.7321515112868257,0.6071478823694949,14,0.13539903682825843,0.2167055153911991,3_A8T
P0_A8T,2019_JEM_Beura---CD4_LP_TRM_dn,0.9253925869482614,0.7321515112868257,0.6101262594056881,14,0.13539903682825843,0.21458028287588324,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,0.8967642681322552,0.7432226508386437,0.630613158287334,21,0.1288810630290391,0.20023697156470738,3_A8T
P0_A8T,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.8020990960977171,0.8249067932019563,0.7124195032198712,29,0.08359511991657995,0.14726419978595726,3_A8T
P0_A8T,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,0.8651283472872381,0.8292760672974896,0.7287577561099151,20,0.08130086806832112,0.13741681004725248,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,0.7737834203251825,0.8424208933861163,0.7530732228754676,23,0.07447087049092907,0.12316279439065352,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---TH2_cells,-0.7838147948200238,0.8783361051714581,0.8005714285714286,52,0.056339264629803446,0.09659991340051982,3_A8T
P0_A8T,2018_CELL_Schmiedel_CD4---TH17_cells,0.7930797731023074,0.8783361051714581,0.8117954911433173,59,0.056339264629803446,0.0905533651609051,3_A8T
P0_A8T,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-0.7343860193814875,0.8818083126550869,0.8283653846153847,50,0.05462581147111825,0.08177805751473302,3_A8T
P0_A8T,2019_JEM_Beura---CD4_IEL_TRM_up,0.7401258420520711,0.9481559536354057,0.9171727613386742,6,0.023120223597744616,0.037548851648124944,3_A8T
P0_A8T,2019_NAT_COMMU_Szabo---Proliferation,-0.6197159734477875,0.9481559536354057,0.9260969976905312,36,0.023120223597744616,0.03334352373318312,3_A8T
P0_A8T,2019_JEM_Beura---CD4_SP_TRM_up,0.6221847978838645,0.9481559536354057,0.9337899543378996,13,0.023120223597744616,0.029750802496757715,3_A8T
P0_A8T,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,0.653591940517347,0.9911969678444797,0.9911969678444797,10,0.0038400351735838473,0.0038400351735838473,3_A8T
P0_C8P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,1.855204533018052,0.006823821339950372,1.0339123242349049e-4,11,2.1659723523108467,3.9855162878527155,3_C8P
P0_C8P,2015_NAT_IMMUNOL_Choi---Tfh,1.6503140997366914,0.019275700934579438,6.580390436499232e-4,15,1.714989820463247,3.1817483374822997,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-1.7939834952414901,0.019275700934579438,0.001138627953316254,38,1.714989820463247,2.943618158464063,3_C8P
P0_C8P,2013_IMMUNITY_Locci---non-GC-Tfh,-1.5098567522647515,0.019275700934579438,0.0011682242990654205,23,1.714989820463247,2.9324737646771535,3_C8P
P0_C8P,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.5731753540843911,0.02400256711947802,0.001818376296930153,11,1.619742307196644,2.7403162384024937,3_C8P
P0_C8P,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-1.7592905494637454,0.024687399807630652,0.0022443090734209684,34,1.6075246495846618,2.6489173347428867,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-1.722209493674637,0.045548654244306416,0.004830917874396135,32,1.341524449929306,2.315970345456918,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---IFN-Response,1.6257929633432096,0.09622393934975944,0.011663507799970841,26,1.0167168673166183,1.9331708158665433,3_C8P
P0_C8P,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,1.5419874393902624,0.256054064201239,0.034916463300168954,8,0.5916683264643694,1.4569697525669132,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.4946010668452632,0.260672268907563,0.03949579831932773,28,0.5839051679149447,1.4034491034568133,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---CD8-cytokine,-1.4248311245455694,0.2680053547523427,0.04743339831059129,45,0.5718565286720989,1.323915759711023,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.1742361214562285,0.2680053547523427,0.0499049904990499,3,0.5718565286720989,1.3018560227568026,3_C8P
P0_C8P,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,1.41155723575971,0.2680053547523427,0.05542199164874098,12,0.5718565286720989,1.256317871435125,3_C8P
P0_C8P,2019_JEM_Beura---CD4_LP_TRM_up,-1.2638049006142043,0.2680053547523427,0.0592,27,0.5718565286720989,1.2276782932770802,3_C8P
P0_C8P,2019_JEM_Beura---CD4_SP_TRM_up,1.485106339924364,0.2680053547523427,0.06091030789825971,5,0.5718565286720989,1.2153092051582863,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,1.2730278989938688,0.31497926193767944,0.07635860895458896,9,0.5017180389802844,1.1171419918662284,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,1.2741708847087474,0.3540590548145864,0.09119702927042377,11,0.45092429435530845,1.0400193085189031,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.3084515189838652,0.5017651430694908,0.13684503901895206,8,0.2994995118105234,0.863770942249086,3_C8P
P0_C8P,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.3260295450956379,0.5604035308953341,0.16417272338606242,12,0.25149913704877386,0.7846989974416223,3_C8P
P0_C8P,2018_CELL_Schmiedel_CD4---TH1_cells,-1.2621139409021447,0.5604035308953341,0.1698192517864649,45,0.25149913704877386,0.7700130769266613,3_C8P
P0_C8P,2019_JEM_Beura---CD4_SP_TRM_dn,1.2688184963517757,0.5877525534097497,0.18701217608492038,4,0.230805475466561,0.7281301162745104,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-1.1633158918476532,0.725872150913337,0.27002967359050445,25,0.13913986558413274,0.5685885085502451,3_C8P
P0_C8P,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.1580314524926598,0.725872150913337,0.270309799228826,10,0.13913986558413274,0.5681382100398402,3_C8P
P0_C8P,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.132263867184172,0.725872150913337,0.2792939263732435,13,0.13913986558413274,0.5539385085212145,3_C8P
P0_C8P,2019_JEM_Beura---CD4_NLT_TRM_dn,1.1234810176221823,0.725872150913337,0.2857304900181488,12,0.13913986558413274,0.5440434140095968,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.1285864392622789,0.725872150913337,0.2859496352082843,9,0.13913986558413274,0.5437104531551834,3_C8P
P0_C8P,2019_JEM_Beura---CD4_FRT_TRM_up,1.0820922658455125,0.7914647974435626,0.3237810534996392,2,0.10156839680415027,0.4897485681870316,3_C8P
P0_C8P,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.1034963874232986,0.7979766824995375,0.3455790784557908,22,0.0980097988870346,0.46145255781998595,3_C8P
P0_C8P,2019_JEM_Beura---CD4_NLT_TRM_up,-1.0347995435664916,0.7979766824995375,0.35062611806797855,21,0.0980097988870346,0.45515573652994723,3_C8P
P0_C8P,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.0720972088328902,0.8082595870206489,0.37125887970187493,13,0.09244913538269421,0.4303231501746465,3_C8P
P0_C8P,2018_CELL_Schmiedel_CD4---TH17_cells,1.0693407536444421,0.8082595870206489,0.39735629881834567,80,0.09244913538269421,0.4008198982369499,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,1.0517442479144703,0.8082595870206489,0.4016231884057971,3,0.09244913538269421,0.3961812204000027,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.0172146233532469,0.8082595870206489,0.40412979351032446,20,0.09244913538269421,0.3934791310466754,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-1.0451198785791365,0.8317396119216139,0.4359279065161418,36,0.08001261458092383,0.3605853281421383,3_C8P
P0_C8P,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.0232140929661713,0.8317396119216139,0.4410740366250983,6,0.08001261458092383,0.3554885057725169,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---Proliferation,-0.9935063132291607,0.8912258038471631,0.4978243670886076,41,0.05001224776931217,0.30292384972596587,3_C8P
P0_C8P,2018_CELL_Schmiedel_CD4---TH2_cells,0.9822404242928491,0.8912258038471631,0.4996265870052278,67,0.05001224776931217,0.30135445924418586,3_C8P
P0_C8P,2019_JEM_Beura---CD4_IEL_TRM_dn,0.9513962860745551,0.9174110936939318,0.5409920328964276,7,0.03743601251346698,0.26680913063205547,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,0.9520801505262365,0.9174110936939318,0.5421065553645961,19,0.03743601251346698,0.26591534102883646,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,0.938152690901457,0.9687791239515379,0.5878982351592941,17,0.013775228298463041,0.23069784353898504,3_C8P
P0_C8P,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,0.8986241803495085,0.9687791239515379,0.6218892508143322,5,0.013775228298463041,0.20628694978298015,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---Treg,0.8607268979750837,0.9687791239515379,0.6388044579533941,14,0.013775228298463041,0.1946320617605363,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,0.8823056308222998,0.9687791239515379,0.6487455197132617,9,0.013775228298463041,0.18792562840441304,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,0.89004140063526,0.9687791239515379,0.6710926071790255,4,0.013775228298463041,0.1732175453873129,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---CD4-CD8,-0.8645278270206349,0.9687791239515379,0.67430441898527,20,0.013775228298463041,0.17114399420941964,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,0.8959757956373178,0.9687791239515379,0.6766104626026805,11,0.013775228298463041,0.1696612908881521,3_C8P
P0_C8P,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,0.8506062103048286,0.9687791239515379,0.6937829029832038,6,0.013775228298463041,0.15877640675907917,3_C8P
P0_C8P,2019_JEM_Beura---CD4_FRT_TRM_dn,0.8492092586334202,0.9687791239515379,0.7298936048507035,9,0.013775228298463041,0.13674044151490847,3_C8P
P0_C8P,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,0.8262146316983696,0.9687791239515379,0.7407822620827105,4,0.013775228298463041,0.1303094253161705,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-0.8990477515553115,0.9687791239515379,0.7959667852906287,33,0.013775228298463041,0.09910505445575025,3_C8P
P0_C8P,2018_CELL_Schmiedel_CD4---TFH_cells,0.8068874167744507,0.9687791239515379,0.7967806841046278,60,0.013775228298463041,0.09866120280781981,3_C8P
P0_C8P,2019_NAT_COMMU_Szabo---CD4-NV-CM,-0.7604203640454242,0.9687791239515379,0.8140625,21,0.013775228298463041,0.08934225068436269,3_C8P
P0_C8P,2019_JEM_Beura---CD4_IEL_TRM_up,0.775044954164319,0.9687791239515379,0.8196407185628742,5,0.013775228298463041,0.08637647461453943,3_C8P
P0_C8P,2018_CELL_Schmiedel_allCellTypes---NK_cells,-0.8672644202284304,0.9687791239515379,0.8222967309304275,18,0.013775228298463041,0.08497143629039333,3_C8P
P0_C8P,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,0.7749323733178999,0.9687791239515379,0.8235501705681685,7,0.013775228298463041,0.08430993852554367,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,0.7915297493979361,0.9687791239515379,0.828393135725429,5,0.013775228298463041,0.08176350843734834,3_C8P
P0_C8P,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,0.7704645295345288,0.9687791239515379,0.8366728797763281,9,0.013775228298463041,0.07744430816784034,3_C8P
P0_C8P,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,0.669706524336682,0.9877537497741099,0.8948108564196315,11,0.005351312946831822,0.048268755404043275,3_C8P
P0_C8P,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-0.8653869627831781,0.9877537497741099,0.9059674502712477,25,0.005351312946831822,0.042887405437452564,3_C8P
