gs_name,gene_symbol
P1_Il2raKO_down,Tinf2
P1_Il2raKO_down,Ripk3
P1_Il2raKO_down,Atp8a2
P1_Il2raKO_down,Gm49336
P1_Il2raKO_down,Ebpl
P1_Il2raKO_down,Trim13
P1_Il2raKO_down,Ctsb
P1_Il2raKO_down,Zfp395
P1_Il2raKO_down,Ptk2b
P1_Il2raKO_down,Bnip3l
P1_Il2raKO_down,Med4
P1_Il2raKO_down,Dgkh
P1_Il2raKO_down,Naa16
P1_Il2raKO_down,Pibf1
P1_Il2raKO_down,Uchl3
P1_Il2raKO_down,Gpr180
P1_Il2raKO_down,Cldn10
P1_Il2raKO_down,Ubac2
P1_Il2raKO_down,Tm9sf2
P1_Il2raKO_down,Jrkl
P1_Il2raKO_down,1700019J19Rik
P1_Il2raKO_down,Mre11a
P1_Il2raKO_down,4931406C07Rik
P1_Il2raKO_down,Zfp266
P1_Il2raKO_down,Dnm2
P1_Il2raKO_down,Herpud2
P1_Il2raKO_down,Nfrkb
P1_Il2raKO_down,Ets1
P1_Il2raKO_down,Gm27240
P1_Il2raKO_down,Dpagt1
P1_Il2raKO_down,Phldb1
P1_Il2raKO_down,Ube4a
P1_Il2raKO_down,Cd3g
P1_Il2raKO_down,Cd3e
P1_Il2raKO_down,Rbm7
P1_Il2raKO_down,Acsbg1
P1_Il2raKO_down,Etfa
P1_Il2raKO_down,Scaper
P1_Il2raKO_down,Ppcdc
P1_Il2raKO_down,Clk3
P1_Il2raKO_down,Hexa
P1_Il2raKO_down,Parp6
P1_Il2raKO_down,Kif23
P1_Il2raKO_down,Fem1b
P1_Il2raKO_down,Map2k1
P1_Il2raKO_down,Ice2
P1_Il2raKO_down,Nedd4
P1_Il2raKO_down,Ccpg1
P1_Il2raKO_down,Rsl24d1
P1_Il2raKO_down,Mto1
P1_Il2raKO_down,Slc17a5
P1_Il2raKO_down,Impg1
P1_Il2raKO_down,Phip
P1_Il2raKO_down,Bcl2a1b
P1_Il2raKO_down,Tmed3
P1_Il2raKO_down,Gk5
P1_Il2raKO_down,Atp1b3
P1_Il2raKO_down,Zbtb38
P1_Il2raKO_down,Faim
P1_Il2raKO_down,Bfsp2
P1_Il2raKO_down,Acad11
P1_Il2raKO_down,Tmem115
P1_Il2raKO_down,Nprl2
P1_Il2raKO_down,Hyal1
P1_Il2raKO_down,Hyal3
P1_Il2raKO_down,Gnai2
P1_Il2raKO_down,Amt
P1_Il2raKO_down,Tcta
P1_Il2raKO_down,Rhoa
P1_Il2raKO_down,Gpx1
P1_Il2raKO_down,Impdh2
P1_Il2raKO_down,Ndufaf3
P1_Il2raKO_down,Map4
P1_Il2raKO_down,Ccdc12
P1_Il2raKO_down,Lrrfip2
P1_Il2raKO_down,Mlh1
P1_Il2raKO_down,Pdcd6ip
P1_Il2raKO_down,Tgfbr2
P1_Il2raKO_down,Eif1b
P1_Il2raKO_down,Nktr
P1_Il2raKO_down,Limd1
P1_Il2raKO_down,Lztfl1
P1_Il2raKO_down,Sf3a1
P1_Il2raKO_down,Uqcr10
P1_Il2raKO_down,Nf2
P1_Il2raKO_down,Thoc5
P1_Il2raKO_down,Rhbdd3
P1_Il2raKO_down,Urgcp
P1_Il2raKO_down,Dbnl
P1_Il2raKO_down,Ykt6
P1_Il2raKO_down,Gm11998
P1_Il2raKO_down,1700042O10Rik
P1_Il2raKO_down,Cnrip1
P1_Il2raKO_down,Cep68
P1_Il2raKO_down,Aftph
P1_Il2raKO_down,Mdh1
P1_Il2raKO_down,B3gnt2
P1_Il2raKO_down,Rel
P1_Il2raKO_down,Vrk2
P1_Il2raKO_down,Cfap36
P1_Il2raKO_down,Fbxw11
P1_Il2raKO_down,Slu7
P1_Il2raKO_down,Rnf145
P1_Il2raKO_down,Thg1l
P1_Il2raKO_down,Rack1
P1_Il2raKO_down,Gm12184
P1_Il2raKO_down,Clk4
P1_Il2raKO_down,Tcf7
P1_Il2raKO_down,Uqcrq
P1_Il2raKO_down,Rapgef6
P1_Il2raKO_down,G3bp1
P1_Il2raKO_down,Gemin5
P1_Il2raKO_down,2810021J22Rik
P1_Il2raKO_down,Trim11
P1_Il2raKO_down,Mrpl55
P1_Il2raKO_down,Arf1
P1_Il2raKO_down,Drg2
P1_Il2raKO_down,Mief2
P1_Il2raKO_down,Tmem11
P1_Il2raKO_down,Tnfrsf13b
P1_Il2raKO_down,A530017D24Rik
P1_Il2raKO_down,Cox10
P1_Il2raKO_down,Adprm
P1_Il2raKO_down,Vamp2
P1_Il2raKO_down,Eif4a1
P1_Il2raKO_down,Tmem256
P1_Il2raKO_down,Arrb2
P1_Il2raKO_down,Rnf167
P1_Il2raKO_down,Atp2a3
P1_Il2raKO_down,Smg6
P1_Il2raKO_down,Vps53
P1_Il2raKO_down,Nsrp1
P1_Il2raKO_down,Ssh2
P1_Il2raKO_down,Nufip2
P1_Il2raKO_down,Rhot1
P1_Il2raKO_down,Lig3
P1_Il2raKO_down,Rffl
P1_Il2raKO_down,Ccl5
P1_Il2raKO_down,Aatf
P1_Il2raKO_down,Tubd1
P1_Il2raKO_down,Ska2
P1_Il2raKO_down,Supt4a
P1_Il2raKO_down,Srsf1
P1_Il2raKO_down,Msi2
P1_Il2raKO_down,Mmd
P1_Il2raKO_down,Stxbp4
P1_Il2raKO_down,Utp18
P1_Il2raKO_down,Nme2
P1_Il2raKO_down,Spop
P1_Il2raKO_down,Skap1
P1_Il2raKO_down,Snx11
P1_Il2raKO_down,Socs7
P1_Il2raKO_down,Eif1
P1_Il2raKO_down,Tubg2
P1_Il2raKO_down,Vps25
P1_Il2raKO_down,Rundc1
P1_Il2raKO_down,Rdm1
P1_Il2raKO_down,G6pc3
P1_Il2raKO_down,Ubtf
P1_Il2raKO_down,Gm11707
P1_Il2raKO_down,Bptf
P1_Il2raKO_down,Helz
P1_Il2raKO_down,Slc16a6
P1_Il2raKO_down,Slc39a11
P1_Il2raKO_down,Cog1
P1_Il2raKO_down,Hid1
P1_Il2raKO_down,Jpt1
P1_Il2raKO_down,Slc25a19
P1_Il2raKO_down,Exoc7
P1_Il2raKO_down,Prpsap1
P1_Il2raKO_down,Mxra7
P1_Il2raKO_down,Mettl23
P1_Il2raKO_down,Snhg20
P1_Il2raKO_down,Tnrc6c
P1_Il2raKO_down,Chmp6
P1_Il2raKO_down,Mrpl12
P1_Il2raKO_down,Gm17586
P1_Il2raKO_down,Dcxr
P1_Il2raKO_down,Narf
P1_Il2raKO_down,Foxk2
P1_Il2raKO_down,Pitrm1
P1_Il2raKO_down,Pfkp
P1_Il2raKO_down,Larp4b
P1_Il2raKO_down,Hist1h2ag
P1_Il2raKO_down,Uqcrfs1
P1_Il2raKO_down,Exoc2
P1_Il2raKO_down,Serpinb9
P1_Il2raKO_down,Prpf4b
P1_Il2raKO_down,Rreb1
P1_Il2raKO_down,Gm31834
P1_Il2raKO_down,Eef1e1
P1_Il2raKO_down,Tmem170b
P1_Il2raKO_down,Fam120a
P1_Il2raKO_down,Bicd2
P1_Il2raKO_down,Tes3-ps
P1_Il2raKO_down,Secisbp2
P1_Il2raKO_down,Uimc1
P1_Il2raKO_down,Tmed9
P1_Il2raKO_down,B4galt7
P1_Il2raKO_down,Ddx46
P1_Il2raKO_down,H2afy
P1_Il2raKO_down,Gm48824
P1_Il2raKO_down,Mtrr
P1_Il2raKO_down,Cast
P1_Il2raKO_down,Rasa1
P1_Il2raKO_down,Atg10
P1_Il2raKO_down,Zcchc9
P1_Il2raKO_down,Dhfr
P1_Il2raKO_down,Mtx3
P1_Il2raKO_down,Gm4814
P1_Il2raKO_down,Papd4
P1_Il2raKO_down,Aggf1
P1_Il2raKO_down,Smn1
P1_Il2raKO_down,Cdk7
P1_Il2raKO_down,Ccnb1
P1_Il2raKO_down,Slc30a5
P1_Il2raKO_down,Adamts6
P1_Il2raKO_down,Gzma
P1_Il2raKO_down,Nnt
P1_Il2raKO_down,Cenpo
P1_Il2raKO_down,Ubxn2a
P1_Il2raKO_down,Iah1
P1_Il2raKO_down,Taf1b
P1_Il2raKO_down,Bcap29
P1_Il2raKO_down,Twistnb
P1_Il2raKO_down,Bzw2
P1_Il2raKO_down,Arl4a
P1_Il2raKO_down,Hectd1
P1_Il2raKO_down,Srp54c
P1_Il2raKO_down,Psma6
P1_Il2raKO_down,Arf6
P1_Il2raKO_down,Vcpkmt
P1_Il2raKO_down,Atl1
P1_Il2raKO_down,Zfyve26
P1_Il2raKO_down,Psen1
P1_Il2raKO_down,Numb
P1_Il2raKO_down,Gpatch2l
P1_Il2raKO_down,Tmed8
P1_Il2raKO_down,Ppp4r3a
P1_Il2raKO_down,Ddx24
P1_Il2raKO_down,Mark3
P1_Il2raKO_down,Klc1
P1_Il2raKO_down,Akt1
P1_Il2raKO_down,Pld4
P1_Il2raKO_down,Btbd6
P1_Il2raKO_down,Gm30948
P1_Il2raKO_down,Zfp386
P1_Il2raKO_down,Retreg1
P1_Il2raKO_down,Cct5
P1_Il2raKO_down,Gm48960
P1_Il2raKO_down,Pabpc1
P1_Il2raKO_down,Atp6v1c1
P1_Il2raKO_down,Eif3h
P1_Il2raKO_down,Gm34794
P1_Il2raKO_down,Derl1
P1_Il2raKO_down,Wdyhv1
P1_Il2raKO_down,Fam49b
P1_Il2raKO_down,Sla
P1_Il2raKO_down,Chrac1
P1_Il2raKO_down,Ptp4a3
P1_Il2raKO_down,Hsf1
P1_Il2raKO_down,Dgat1
P1_Il2raKO_down,Mfsd3
P1_Il2raKO_down,AL589692.1
P1_Il2raKO_down,Rac2
P1_Il2raKO_down,Micall1
P1_Il2raKO_down,Grap2
P1_Il2raKO_down,Adsl
P1_Il2raKO_down,Tob2
P1_Il2raKO_down,Naga
P1_Il2raKO_down,Ttll12
P1_Il2raKO_down,Parvg
P1_Il2raKO_down,Gm29666
P1_Il2raKO_down,Zcrb1
P1_Il2raKO_down,Ano6
P1_Il2raKO_down,Arid2
P1_Il2raKO_down,Tmem106c
P1_Il2raKO_down,Spryd3
P1_Il2raKO_down,Gm26518
P1_Il2raKO_down,Tarbp2
P1_Il2raKO_down,Nckap1l
P1_Il2raKO_down,Zfp263
P1_Il2raKO_down,Naa60
P1_Il2raKO_down,Anks3
P1_Il2raKO_down,Tmem186
P1_Il2raKO_down,Pmm2
P1_Il2raKO_down,Carhsp1
P1_Il2raKO_down,Rsl1d1
P1_Il2raKO_down,Sdf2l1
P1_Il2raKO_down,Crkl
P1_Il2raKO_down,Dgcr14
P1_Il2raKO_down,Klhl6
P1_Il2raKO_down,Abcc5
P1_Il2raKO_down,Eef1akmt4
P1_Il2raKO_down,Psmd2
P1_Il2raKO_down,1300002E11Rik
P1_Il2raKO_down,St6gal1
P1_Il2raKO_down,0610012G03Rik
P1_Il2raKO_down,Senp5
P1_Il2raKO_down,Wdr53
P1_Il2raKO_down,Snx4
P1_Il2raKO_down,Gm15829
P1_Il2raKO_down,Parp9
P1_Il2raKO_down,Cd86
P1_Il2raKO_down,Gtf2e1
P1_Il2raKO_down,Ndufb4
P1_Il2raKO_down,Gsk3b
P1_Il2raKO_down,Abhd10
P1_Il2raKO_down,Bbx
P1_Il2raKO_down,4930453N24Rik
P1_Il2raKO_down,Samsn1
P1_Il2raKO_down,Bach1
P1_Il2raKO_down,Synj1
P1_Il2raKO_down,Son
P1_Il2raKO_down,Mx1
P1_Il2raKO_down,B230307C23Rik
P1_Il2raKO_down,Arid1b
P1_Il2raKO_down,Tmem242
P1_Il2raKO_down,Zdhhc14
P1_Il2raKO_down,3300005D01Rik
P1_Il2raKO_down,Rnaset2b
P1_Il2raKO_down,Wtap
P1_Il2raKO_down,9030025P20Rik
P1_Il2raKO_down,Psmb1
P1_Il2raKO_down,Chd1
P1_Il2raKO_down,Riok2
P1_Il2raKO_down,Ppp2r1a
P1_Il2raKO_down,Zfp946
P1_Il2raKO_down,Srrm2
P1_Il2raKO_down,Tedc2
P1_Il2raKO_down,Rnps1
P1_Il2raKO_down,Eci1
P1_Il2raKO_down,Traf7
P1_Il2raKO_down,Snhg9
P1_Il2raKO_down,Fahd1
P1_Il2raKO_down,Telo2
P1_Il2raKO_down,Metrn
P1_Il2raKO_down,Nme4
P1_Il2raKO_down,Tmem8
P1_Il2raKO_down,Mrpl28
P1_Il2raKO_down,Rps10
P1_Il2raKO_down,Ppard
P1_Il2raKO_down,Rpl10a
P1_Il2raKO_down,Tulp1
P1_Il2raKO_down,Rrp1b
P1_Il2raKO_down,Zfp811
P1_Il2raKO_down,Cyp4f13
P1_Il2raKO_down,Adamts10
P1_Il2raKO_down,B3galt4
P1_Il2raKO_down,H2-Ke6
P1_Il2raKO_down,H2-Oa
P1_Il2raKO_down,Psmb8
P1_Il2raKO_down,H2-Ob
P1_Il2raKO_down,Gpsm3
P1_Il2raKO_down,Ppt2
P1_Il2raKO_down,Prrt1
P1_Il2raKO_down,Csnk2b
P1_Il2raKO_down,Tnf
P1_Il2raKO_down,Gm11131
P1_Il2raKO_down,Flot1
P1_Il2raKO_down,Gabbr1
P1_Il2raKO_down,Runx2
P1_Il2raKO_down,Yipf3
P1_Il2raKO_down,Cul9
P1_Il2raKO_down,Rpl7l1
P1_Il2raKO_down,Ubr2
P1_Il2raKO_down,Bysl
P1_Il2raKO_down,Nfya
P1_Il2raKO_down,Rab5a
P1_Il2raKO_down,Safb2
P1_Il2raKO_down,Acsbg2
P1_Il2raKO_down,Fbxl17
P1_Il2raKO_down,Ndufv2
P1_Il2raKO_down,Gpatch11
P1_Il2raKO_down,Atl2
P1_Il2raKO_down,Arhgef33
P1_Il2raKO_down,Haao
P1_Il2raKO_down,Cul2
P1_Il2raKO_down,Arhgap12
P1_Il2raKO_down,Mpp7
P1_Il2raKO_down,Wac
P1_Il2raKO_down,Esco1
P1_Il2raKO_down,Snrpd1
P1_Il2raKO_down,Rnf125
P1_Il2raKO_down,Rnf138
P1_Il2raKO_down,Galnt1
P1_Il2raKO_down,Slc39a6
P1_Il2raKO_down,Mocos
P1_Il2raKO_down,Egr1
P1_Il2raKO_down,Ndufa2
P1_Il2raKO_down,Ik
P1_Il2raKO_down,Wdr55
P1_Il2raKO_down,Zmat2
P1_Il2raKO_down,Rnf14
P1_Il2raKO_down,Lars
P1_Il2raKO_down,Ap3s1
P1_Il2raKO_down,Eno1b
P1_Il2raKO_down,Csnk1g3
P1_Il2raKO_down,Ndst1
P1_Il2raKO_down,Wdr7
P1_Il2raKO_down,Ptpn2
P1_Il2raKO_down,Gm26910
P1_Il2raKO_down,Stard6
P1_Il2raKO_down,Pias2
P1_Il2raKO_down,Pard6g
P1_Il2raKO_down,Rbfa
P1_Il2raKO_down,Gstp1
P1_Il2raKO_down,Tbc1d10c
P1_Il2raKO_down,Kdm2a
P1_Il2raKO_down,Rbm14
P1_Il2raKO_down,Tsga10ip
P1_Il2raKO_down,4930481A15Rik
P1_Il2raKO_down,Fam89b
P1_Il2raKO_down,Malat1
P1_Il2raKO_down,Syvn1
P1_Il2raKO_down,Mrpl49
P1_Il2raKO_down,Otub1
P1_Il2raKO_down,Naa40
P1_Il2raKO_down,Uqcc3
P1_Il2raKO_down,Ints5-1
P1_Il2raKO_down,Ccdc86
P1_Il2raKO_down,Ms4a4b
P1_Il2raKO_down,D030056L22Rik
P1_Il2raKO_down,Smc5
P1_Il2raKO_down,Pum3
P1_Il2raKO_down,Cdc37l1
P1_Il2raKO_down,Ak3
P1_Il2raKO_down,Hectd2
P1_Il2raKO_down,Ide
P1_Il2raKO_down,Mms19
P1_Il2raKO_down,Got1
P1_Il2raKO_down,Cutc
P1_Il2raKO_down,Scd2
P1_Il2raKO_down,Calhm2
P1_Il2raKO_down,Smc3
P1_Il2raKO_down,Pdcd4
P1_Il2raKO_down,Acsl5
P1_Il2raKO_down,B230217O12Rik
P1_Il2raKO_down,mt-Nd5
P2_Il2raKO_up,Rpl31
P2_Il2raKO_up,Eef1b2
P2_Il2raKO_up,Rpl37a
P2_Il2raKO_up,Rpl12
P2_Il2raKO_up,Rps21
P2_Il2raKO_up,Rpl39
P2_Il2raKO_up,Rpl36a
P2_Il2raKO_up,Rps3a1
P2_Il2raKO_up,Rpl34
P2_Il2raKO_up,Rps20
P2_Il2raKO_up,Rps8
P2_Il2raKO_up,Rpl11
P2_Il2raKO_up,Rpl22
P2_Il2raKO_up,Rpl9
P2_Il2raKO_up,Rpl5
P2_Il2raKO_up,Rpl21
P2_Il2raKO_up,Rpl32
P2_Il2raKO_up,Rps5
P2_Il2raKO_up,Rpl18
P2_Il2raKO_up,Rps3
P2_Il2raKO_up,Rpl27a
P2_Il2raKO_up,Rps13
P2_Il2raKO_up,Rps15a
P2_Il2raKO_up,Rps12
P2_Il2raKO_up,Rpl18a
P2_Il2raKO_up,Rpl13
P2_Il2raKO_up,Rpl15
P2_Il2raKO_up,Rps25
P2_Il2raKO_up,Rplp1
P2_Il2raKO_up,Rpl4
P2_Il2raKO_up,Eef1a1
P2_Il2raKO_up,Rpl29
P2_Il2raKO_up,Rps27a
P2_Il2raKO_up,Npm1
P2_Il2raKO_up,Rack1
P2_Il2raKO_up,Rpl23a
P2_Il2raKO_up,Rpl23
P2_Il2raKO_up,Rpl19
P2_Il2raKO_up,Rpl27
P2_Il2raKO_up,Rpl38
P2_Il2raKO_up,Rps23
P2_Il2raKO_up,Rps29
P2_Il2raKO_up,Rpl37
P2_Il2raKO_up,Rpl30
P2_Il2raKO_up,Rpl8
P2_Il2raKO_up,Rpl3
P2_Il2raKO_up,Rpl35a
P2_Il2raKO_up,Rpl24
P2_Il2raKO_up,Rps10
P2_Il2raKO_up,Rps28
P2_Il2raKO_up,Rps18
P2_Il2raKO_up,Rpl36
P2_Il2raKO_up,Rps14
P2_Il2raKO_up,Rpl17
P2_Il2raKO_down,Cd48
P2_Il2raKO_down,Ccdc34
P2_Il2raKO_down,Plk4
P2_Il2raKO_down,Gpsm2
P2_Il2raKO_down,Bspry
P2_Il2raKO_down,Cdca8
P2_Il2raKO_down,Aurkaip1
P2_Il2raKO_down,Emp3
P2_Il2raKO_down,Pycard
P2_Il2raKO_down,Mki67
P2_Il2raKO_down,Ctsd
P2_Il2raKO_down,Mcu
P2_Il2raKO_down,1500009L16Rik
P2_Il2raKO_down,Myl6
P2_Il2raKO_down,Cyba
P2_Il2raKO_down,Gng2
P2_Il2raKO_down,Gzmb
P2_Il2raKO_down,Reep4
P2_Il2raKO_down,Cmtm7
P2_Il2raKO_down,Tbx21
P2_Il2raKO_down,Birc5
P2_Il2raKO_down,Gzma
P2_Il2raKO_down,Sp4
P2_Il2raKO_down,Racgap1
P2_Il2raKO_down,Reep5
P2_Il2raKO_down,Mark2
