,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Prickle3,ENSMUSG00000031145,Gene Expression,1005,True,0.06507619096834581,0.34624229559851105,0.47678077,6.245755495491471e-12,0.17754727376041496
Wdr45,ENSMUSG00000039382,Gene Expression,2230,True,0.1263128304011301,0.16602628176745715,0.12643148,-7.308229005853294e-12,0.2357172704897045
Tfe3,ENSMUSG00000000134,Gene Expression,2199,True,0.11867530724523127,0.2131715812187815,0.2180844,3.177490872110128e-12,0.2286858856345622
Gripap1,ENSMUSG00000031153,Gene Expression,4593,True,0.2766891276658232,0.21029815105015917,0.29644343,1.0361350899297237e-10,0.34018369223552475
Pim2,ENSMUSG00000031155,Gene Expression,2627,True,0.18857791468478155,0.4732943208324289,0.7237765,8.669585251372978e-11,0.3005005475681544
Slc35a2,ENSMUSG00000031156,Gene Expression,2230,True,0.1111232241898665,0.210209521593344,0.212326,1.4997756916359804e-10,0.21721036988649442
Wdr13,ENSMUSG00000031166,Gene Expression,882,True,0.05567446397428726,0.3657004550607223,0.51460844,2.6422822533390782e-11,0.16451300718478326
Cybb,ENSMUSG00000015340,Gene Expression,150,True,0.04005668716667748,2.35235370292934,4.3767657,-1.5608958456476533e-11,0.14889529446760202
Bcor,ENSMUSG00000040363,Gene Expression,4160,True,0.2510485455056038,0.26066968629587123,0.3104232,-8.844528581978526e-11,0.3282847898818805
Usp9x,ENSMUSG00000031010,Gene Expression,6294,True,0.4064967275409643,0.22802035125046433,0.3556731,4.167276175754003e-12,0.3994279958178748
Ddx3x,ENSMUSG00000000787,Gene Expression,9101,True,0.7469482353488685,0.3609214808538683,0.47079185,3.5147889754288496e-12,0.5081753021023964
Cask,ENSMUSG00000031012,Gene Expression,86,True,0.0045329325286106665,0.2873486677201046,0.3622885,3.6143958670252705e-12,0.04637850199057446
Gpr34,ENSMUSG00000040229,Gene Expression,141,True,0.008977663127522012,0.3722166108432899,0.5272762,7.131201804433487e-12,0.06713400636666705
Kdm6a,ENSMUSG00000037369,Gene Expression,4717,True,0.2880133527949063,0.2694322022571783,0.4940764,-8.353635914851245e-12,0.3489927189747822
Slc9a7,ENSMUSG00000037341,Gene Expression,1102,True,0.06439454099847818,0.27429715213320205,0.33691567,-6.609181013989066e-11,0.17277934356260108
Araf,ENSMUSG00000001127,Gene Expression,5578,True,0.3407136330576841,0.18599657719288606,0.2152247,-3.132582437884919e-11,0.3689777480008515
Cfp,ENSMUSG00000001128,Gene Expression,217,True,0.01469326280592831,0.5122304121987308,0.7994703,3.5173024203569834e-11,0.08649945524652612
Elk1,ENSMUSG00000009406,Gene Expression,676,True,0.03477960100267419,0.17798658842732276,0.14968294,-2.5896550607697544e-11,0.12488830446388265
Zfp182,ENSMUSG00000054737,Gene Expression,1304,True,0.07742712930779748,0.34062546272690036,0.46586138,3.892426318334907e-12,0.19100521843902907
Zfp300,ENSMUSG00000031079,Gene Expression,206,True,0.01203648840209456,0.36123045614160454,0.50591856,3.1933783264706785e-11,0.07557308475289372
Wdr44,ENSMUSG00000036769,Gene Expression,3713,True,0.22441747271450335,0.2689016397203584,0.32642654,6.354981744220256e-13,0.3125905382259466
Akap17b,ENSMUSG00000059708,Gene Expression,643,True,0.028660489776022195,0.17981672748253727,0.15324083,-1.2868838032046019e-11,0.11037982225341066
Rpl39,ENSMUSG00000079641,Gene Expression,13109,True,3.5151449581927317,1.7157968647434285,0.31102854,6.848982278243627e-12,0.3339412772133252
Upf3b,ENSMUSG00000036572,Gene Expression,6194,True,0.40451870182049826,0.2102148319316615,0.29616496,-8.16439057836412e-11,0.4007856008962941
Rhox8,ENSMUSG00000064137,Gene Expression,225,True,0.01866764440508457,0.4105342096555925,0.6017676,1.623191849705567e-11,0.0986853119339361
Lamp2,ENSMUSG00000016534,Gene Expression,4811,True,0.2769980959612328,0.2001832467373474,0.2626382,4.273771768264569e-11,0.33513357848692843
Gria3,ENSMUSG00000001986,Gene Expression,39,True,0.005683310962761301,0.6783977669270717,1.1225083,-1.3704764530468173e-11,0.0576231435296485
Xiap,ENSMUSG00000025860,Gene Expression,6118,True,0.3803652364958331,0.17101802832234161,0.16516462,-8.313079463973825e-11,0.38678890081908396
Sh2d1a,ENSMUSG00000005696,Gene Expression,10653,True,1.1646881868302439,0.4584225367296834,0.22485878,-2.0254580438275593e-10,0.5917903848837671
Ocrl,ENSMUSG00000001173,Gene Expression,634,True,0.029772548133871427,0.1683832813726395,0.13101362,-1.8429447058238742e-11,0.1148264938632094
Zdhhc9,ENSMUSG00000036985,Gene Expression,664,True,0.034449505043824914,0.16829347869405498,0.13083903,-3.97186359013766e-13,0.12432528473532206
Utp14a,ENSMUSG00000063785,Gene Expression,5835,True,0.37379387992435975,0.15421517161012743,0.10900749,-1.389531652862222e-10,0.38081427862376377
Bcorl1,ENSMUSG00000036959,Gene Expression,797,True,0.03996445819753123,0.32696951282375725,0.4393135,-1.23922144012295e-11,0.13578422225167783
Elf4,ENSMUSG00000031103,Gene Expression,7098,True,0.47862771152894845,0.16708803939452602,0.15203014,-8.55191879251515e-12,0.42155587321452315
Zfp280c,ENSMUSG00000036916,Gene Expression,1800,True,0.09430851135523732,0.2891789381051746,0.36584663,1.0803468965174434e-11,0.20615323754188783
Mospd1,ENSMUSG00000023074,Gene Expression,1609,True,0.08613847056399743,0.18823967833272898,0.16961548,3.177490872110128e-11,0.19539535272157024
Xlr,ENSMUSG00000054626,Gene Expression,135,True,0.018026066512648403,0.9530438392078465,1.6564345,-1.997847385839243e-11,0.10246728706513332
3830403N18Rik,ENSMUSG00000031125,Gene Expression,393,True,0.03398684029958399,0.540243982524483,0.8539301,-2.0653690668715833e-12,0.13337640495975256
Ints6l,ENSMUSG00000035967,Gene Expression,1279,True,0.07368289936384391,0.3644103221743747,0.5121004,-5.131647758457857e-11,0.18538483144691142
Slc9a6,ENSMUSG00000060681,Gene Expression,974,True,0.04816801454031179,0.16387799141118065,0.122255094,-1.4298708924495575e-11,0.1457201522061314
Cd40lg,ENSMUSG00000031132,Gene Expression,537,True,0.024551652636111147,0.2349987049128558,0.26051745,3.670001957287198e-11,0.10249758828292554
Fgf13,ENSMUSG00000031137,Gene Expression,2510,True,0.16217776659080374,0.4254232964287575,0.63071275,-3.177490872110128e-11,0.274082280187301
Ids,ENSMUSG00000035847,Gene Expression,1639,True,0.09029010345450969,0.22391864540848405,0.23897725,0.0,0.2011970311850722
Mtm1,ENSMUSG00000031337,Gene Expression,439,True,0.033954178844992924,0.6543534598109555,1.0757649,3.4221367238882064e-11,0.13242138856550403
Zfp275,ENSMUSG00000031365,Gene Expression,989,True,0.05256767022863808,0.23949216443869548,0.269253,1.7952823427422224e-10,0.15469425941656392
Slc6a8,ENSMUSG00000019558,Gene Expression,69,True,0.0034756870943139415,0.3149419186471403,0.41593122,3.673973820877335e-12,0.039714697178737775
Srpk3,ENSMUSG00000002007,Gene Expression,24,True,0.0027030212230169334,1.1419608183828915,2.023699,-8.194643644423476e-12,0.03969785295341252
L1cam,ENSMUSG00000031391,Gene Expression,1354,True,0.073879959043286,0.24254489809882251,0.27518764,1.5251956186128615e-11,0.18201295131231315
Arhgap4,ENSMUSG00000031389,Gene Expression,5111,True,0.32686299639384386,0.2687562833705441,0.49181738,-7.94372718027532e-11,0.3707907968343011
Avpr2,ENSMUSG00000031390,Gene Expression,52,True,0.004152988721990538,0.504661716025548,0.78475636,2.13765242665377e-11,0.046249299962958554
Irak1,ENSMUSG00000031392,Gene Expression,5759,True,0.35111239090052304,0.17369854895152836,0.17412324,7.443287883010123e-11,0.37321260760624014
Mecp2,ENSMUSG00000031393,Gene Expression,3806,True,0.2309598615775488,0.2638469380020549,0.31659994,1.0994118417501042e-10,0.3179144945509298
Tktl1,ENSMUSG00000031397,Gene Expression,32,True,0.002848436415447029,0.3666257347376912,0.51640725,-2.619500279904827e-12,0.038736165003981006
Dnase1l1,ENSMUSG00000019088,Gene Expression,1047,True,0.05362503608002749,0.15451616968979268,0.104055226,-3.527014868042242e-11,0.15356309266458587
Taz,ENSMUSG00000009995,Gene Expression,2708,True,0.17401484202236178,0.4035794772872769,0.58824724,-2.4148930628036972e-11,0.284431206563949
Gdi1,ENSMUSG00000015291,Gene Expression,3481,True,0.2092306082800309,0.3039273853300093,0.3945184,-5.052210486655103e-11,0.30575363258938665
Ikbkg,ENSMUSG00000004221,Gene Expression,2046,True,0.10845346994500474,0.15864234490434048,0.11207673,-3.812989046532154e-12,0.21640826053614662
Gab3,ENSMUSG00000032750,Gene Expression,1381,True,0.11850212034733092,0.4981021734416675,0.77200425,8.237102057720293e-11,0.2449704451519101
Mpp1,ENSMUSG00000031402,Gene Expression,3052,True,0.18055661465273248,0.31178198120007844,0.40978813,4.130738133743166e-11,0.2813256849034413
Cmc4,ENSMUSG00000090110,Gene Expression,2475,True,0.13135339496431048,0.16019751077820119,0.11510005,9.055848985513865e-11,0.23713862203302563
Mtcp1,ENSMUSG00000031200,Gene Expression,785,True,0.038982105614063164,0.16782492474262373,0.12992814,2.907404147980767e-11,0.13127009462892042
Prkx,ENSMUSG00000035725,Gene Expression,4122,True,0.26921877957986295,0.3295915122210905,0.4444108,4.639136673280787e-11,0.34394471591180203
Prrg1,ENSMUSG00000047996,Gene Expression,606,True,0.032681253981237224,0.34500098107885135,0.4743676,7.149354462247788e-12,0.12405016163033518
5430427O19Rik,ENSMUSG00000025058,Gene Expression,1631,True,0.09332943801690788,0.24931829773324685,0.2883555,3.368140324436736e-11,0.20588882749437906
Zxdb,ENSMUSG00000073062,Gene Expression,2014,True,0.11423009710825562,0.19722060214851456,0.18707487,2.637317423851406e-11,0.22585518507625607
Amer1,ENSMUSG00000050332,Gene Expression,865,True,0.054359731741607444,0.41353753440253715,0.60760623,2.6214299694908556e-12,0.16147657690164124
Zc3h12b,ENSMUSG00000035045,Gene Expression,43,True,0.0030902444921591774,0.4718764357621302,0.7210201,-9.987869661700587e-12,0.04011064270597032
Ar,ENSMUSG00000046532,Gene Expression,2456,True,0.16918638434776015,0.5696998010207603,0.9111938,3.495239959321141e-11,0.2858289089729897
Efnb1,ENSMUSG00000031217,Gene Expression,43,True,0.002818225826867713,0.26615953652458907,0.32109573,-5.5283376345228555e-12,0.037172812802308816
Dlg3,ENSMUSG00000000881,Gene Expression,282,True,0.015085188700207043,0.17079627141759568,0.13570459,-1.2709963488440513e-12,0.08327120868764326
Gm614,ENSMUSG00000090141,Gene Expression,412,True,0.024570585368659744,0.20634338129450824,0.20481002,-3.634255184975959e-12,0.10738486371634508
Il2rg,ENSMUSG00000031304,Gene Expression,11376,True,1.1295807641622466,0.5689693491279838,0.46667394,3.761128299514989e-10,0.5432330887223872
Ogt,ENSMUSG00000034160,Gene Expression,10057,True,0.929382257683167,0.8491921962257574,1.6513294,-7.36763629369172e-11,0.5608112322676835
Cxcr3,ENSMUSG00000050232,Gene Expression,9013,True,0.8528079098062209,0.44092299008283803,0.4701256,-9.296891457140344e-11,0.5536594026517216
Nhsl2,ENSMUSG00000079481,Gene Expression,832,True,0.05761228361262851,0.5722785426210294,0.916207,-1.663416471549652e-10,0.170228607278545
Chic1,ENSMUSG00000031327,Gene Expression,154,True,0.010378285597335795,0.39387560162700247,0.5693824,9.660394551098685e-12,0.07236519261687453
Rlim,ENSMUSG00000056537,Gene Expression,7024,True,0.47416647266843015,0.2754635440237022,0.5142338,-6.490335408127916e-11,0.4296629209477138
Atrx,ENSMUSG00000031229,Gene Expression,11451,True,1.215920002666443,0.4323468710238463,0.16781966,-1.6515090262026173e-10,0.5626161974878401
Atp7a,ENSMUSG00000033792,Gene Expression,868,True,0.050208319939504975,0.32915180220286683,0.44355598,-5.95779538520649e-12,0.15451745754655674
Pgk1,ENSMUSG00000062070,Gene Expression,10561,True,1.3705654589801486,0.45846884051990033,0.22496006,1.4339048164082912e-11,0.5281329793023655
P2ry10,ENSMUSG00000050921,Gene Expression,4457,True,0.2809150412291993,0.29083556158416995,0.565609,-1.6348562899218183e-11,0.3474245666119088
P2ry10b,ENSMUSG00000054293,Gene Expression,1563,True,0.0912425063155742,0.2787063266373645,0.34548736,2.7644170587358113e-11,0.20511802028058373
Gpr174,ENSMUSG00000073008,Gene Expression,5266,True,0.35939104393424454,0.3692456038189926,0.82766455,1.143896713959646e-11,0.3925473875767757
Itm2a,ENSMUSG00000031239,Gene Expression,2069,True,0.1188414138399103,0.3299498599679069,0.44510743,-8.896974441908359e-12,0.23180488504291497
Brwd3,ENSMUSG00000063663,Gene Expression,2531,True,0.14012766158268083,0.2726648950636979,0.3337425,4.4802621296752806e-11,0.2488117282296745
Gm6377,ENSMUSG00000048621,Gene Expression,41,True,0.004552484306631161,1.029566227358538,1.8051981,1.8141734219734886e-11,0.05124524313475829
Diaph2,ENSMUSG00000034480,Gene Expression,1964,True,0.12008331061363162,0.36813996014221584,0.519351,6.45030647038356e-11,0.23734202977237587
Xkrx,ENSMUSG00000031258,Gene Expression,49,True,0.00683944815982786,0.7662350342994056,1.2932684,-1.4561663069856074e-11,0.06330052855254334
Btk,ENSMUSG00000031264,Gene Expression,57,True,0.00620795145607556,0.8534721647360574,1.462862,4.640607697955162e-12,0.05973581511166023
Rpl36a,ENSMUSG00000079435,Gene Expression,12863,True,2.408351515767513,1.2140405234407674,0.21184245,-7.338855797755372e-11,0.5342665519323352
Gla,ENSMUSG00000031266,Gene Expression,1626,True,0.06956636239246282,0.16190983436493792,0.11842889,2.605542515130305e-11,0.16612336475541944
Armcx2,ENSMUSG00000033436,Gene Expression,573,True,0.029590979630859902,0.2096130920534821,0.21116652,-2.9232916023413175e-11,0.1161673700900934
Zmat1,ENSMUSG00000052676,Gene Expression,377,True,0.02647893898839803,0.5351008283425972,0.84393156,-1.7753066616004167e-11,0.11631604232877932
Armcx5,ENSMUSG00000072969,Gene Expression,2251,True,0.11955794346279096,0.1561868114880868,0.107303046,-5.846583204682635e-11,0.2279947303038699
Gprasp1,ENSMUSG00000043384,Gene Expression,1091,True,0.05833614581478177,0.2352688715200096,0.26104268,4.321387586069774e-11,0.16238825611627886
Plp1,ENSMUSG00000031425,Gene Expression,146,True,0.012288829353268556,0.7059443965631907,1.1760603,-2.944458066805557e-11,0.0815902258347177
Tmsb15l,ENSMUSG00000072955,Gene Expression,82,True,0.005091181064406498,0.2832499268772711,0.35432035,2.7237054569369005e-11,0.04930771487086138
Tmsb15b1,ENSMUSG00000089768,Gene Expression,1629,True,0.09134118719379271,0.1624448217057791,0.11946894,2.98684141978352e-11,0.201725064450394
Slc25a53,ENSMUSG00000044348,Gene Expression,1460,True,0.08100965831192261,0.22051114828902885,0.2323529,1.49024321901965e-10,0.19109474104185367
Fam199x,ENSMUSG00000042595,Gene Expression,885,True,0.04880108878480868,0.24271451271244254,0.2755174,-5.242859938981711e-12,0.15063694028352184
Rnf128,ENSMUSG00000031438,Gene Expression,56,True,0.002947895115908884,0.315726244367869,0.417456,-4.388909267102114e-12,0.03630524588519553
Rbm41,ENSMUSG00000031433,Gene Expression,981,True,0.051991783431324164,0.16546495447762372,0.12534024,6.672730831431269e-12,0.15373486489479507
Tsc22d3,ENSMUSG00000031431,Gene Expression,7528,True,0.7415858289791496,1.1081465482850397,2.4207625,1.1333340392246238e-10,0.5792155677468331
Acsl4,ENSMUSG00000031278,Gene Expression,4871,True,0.2823922373518293,0.15169103993666963,0.10057154,5.668594067549592e-12,0.33473374634450725
Fam120c,ENSMUSG00000025262,Gene Expression,281,True,0.015848519769769785,0.24413272643358255,0.27827448,-1.8151416606929105e-11,0.08703698723463568
Kantr,ENSMUSG00000087403,Gene Expression,577,True,0.040776923902070834,0.4246012969731511,0.62911475,2.8459876557090485e-11,0.1422475763177784
Tspyl2,ENSMUSG00000041096,Gene Expression,1059,True,0.05931247306834032,0.2900426269582479,0.3675257,9.532472616330384e-13,0.16634438652492872
Sat1,ENSMUSG00000025283,Gene Expression,7311,True,0.552980204067989,0.6458628140461066,1.2143794,-8.913963467811486e-11,0.4730537151541478
Mbtps2,ENSMUSG00000046873,Gene Expression,1786,True,0.10045004540905987,0.26656825467652245,0.3218903,1.6522952534972666e-11,0.21426864082296004
Rps6ka3,ENSMUSG00000031309,Gene Expression,5486,True,0.34634719648951323,0.2149780941600655,0.31208435,1.4246888516718e-10,0.37671764181842055
Map3k15,ENSMUSG00000031303,Gene Expression,81,True,0.0059242657849526105,0.3993809786058586,0.58008516,-1.6959547228044828e-11,0.05510747028500998
Cdkl5,ENSMUSG00000031292,Gene Expression,58,True,0.0034583396608239463,0.5659914181459468,0.9039845,1.976002136093486e-11,0.04164471524202879
Txlng,ENSMUSG00000038344,Gene Expression,3690,True,0.22703170020728825,0.26357976675598765,0.31608054,-4.9251108517706985e-11,0.3150195913825189
Ap1s2,ENSMUSG00000031367,Gene Expression,5146,True,0.3105613775910459,0.1520680662724903,0.101831615,1.1042897867217421e-10,0.35402183864660747
Zrsr2,ENSMUSG00000031370,Gene Expression,6981,True,0.46519611239492953,0.20936441601311606,0.29332277,-2.6869036583595312e-11,0.422196240218732
Car5b,ENSMUSG00000031373,Gene Expression,3966,True,0.24087220788221547,0.21133378865262598,0.21451163,-9.976237221361893e-11,0.318633986217342
Bmx,ENSMUSG00000031377,Gene Expression,24,True,0.0024015664917256233,0.7111143731170295,1.1861111,1.3837134933063563e-12,0.037238695431804726
Piga,ENSMUSG00000031381,Gene Expression,2386,True,0.12255123544874603,0.21212927252550598,0.21605809,-5.433509391308319e-11,0.23041869036816703
Tceanc,ENSMUSG00000051224,Gene Expression,780,True,0.03607408094194733,0.16693178305683512,0.12819183,-4.4325997665936286e-11,0.12408035830695789
Tmsb4x,ENSMUSG00000049775,Gene Expression,13210,True,5.511332843257777,3.6354434159603115,1.0,-3.985749597610993e-12,0.42588470181987065
Tlr7,ENSMUSG00000044583,Gene Expression,227,True,0.0169503166874644,0.33494363751727224,0.4548156,-1.928196258409456e-11,0.09133735914631105
Stmn2,ENSMUSG00000027500,Gene Expression,234,True,0.018663487438150772,0.7792459695594182,1.3185624,3.2767874618635695e-11,0.09940522305732544
Tpd52,ENSMUSG00000027506,Gene Expression,1570,True,0.09039715575171742,0.8531754860632204,1.4622853,2.033594158150482e-11,0.20363924208766748
Zbtb10,ENSMUSG00000069114,Gene Expression,203,True,0.018366824074560934,0.5098147703741364,0.7947742,8.542202466056854e-12,0.09892312990348909
Pag1,ENSMUSG00000027508,Gene Expression,6565,True,0.4581776673097965,0.37336412090267446,0.8414291,-3.588330512214992e-12,0.4344816900839932
Fabp5,ENSMUSG00000027533,Gene Expression,6582,True,0.7228540547423613,0.7754153883743783,1.552462,-1.535086489857833e-10,0.40882752164580904
E2f5,ENSMUSG00000027552,Gene Expression,1260,True,0.062466002846709785,0.15490905158289872,0.10481901,-2.955066511062419e-11,0.1649629743145794
Car2,ENSMUSG00000027562,Gene Expression,301,True,0.03399176876617673,1.2856791671322738,2.3030949,3.557052086442658e-11,0.1366066336971167
